frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-36.501564,-51.107307,-35.925323
9.765625,-41.335636,-57.305595,-42.14665
19.53125,-42.499126,-57.19217,-41.614365
29.296875,-38.97802,-54.940903,-40.93365
39.0625,-40.62643,-55.395294,-40.75502
48.828125,-35.54242,-57.65555,-38.74211
58.59375,-35.510567,-51.90958,-34.761845
68.359375,-36.155724,-44.648087,-31.586657
78.125,-32.384663,-42.85414,-36.04097
87.890625,-28.206156,-44.03015,-34.024303
97.65625,-27.756777,-47.569866,-30.824917
107.421875,-26.545582,-44.451645,-28.677681
117.1875,-16.873749,-37.58162,-20.416416
126.953125,-12.946848,-29.442425,-14.136234
136.71875,-11.340226,-32.910362,-16.514936
146.48438,-10.49155,-27.840872,-14.3427
156.25,-12.968125,-23.505337,-10.398999
166.01562,-5.021806,-21.546858,-7.528977
175.78125,-5.7942724,-18.246733,-2.2434058
185.54688,-3.2622182,-16.586863,1.6786053
195.3125,0.49240494,-9.4438,-0.92515105
205.07812,-0.42513195,-5.586053,-0.5500782
214.84375,0.6941491,-3.5167809,-0.17849676
224.60938,-0.2612565,0.75938493,0.46321407
234.375,0.073908255,-1.0621884,-0.35652488
244.14062,0.04272824,0.19008455,0.13090569
253.90625,0.2461888,-1.8548529,-0.0019983386
263.67188,-0.08386803,-0.067858614,0.032493427
273.4375,0.022093812,-0.029091574,0.043018907
283.20312,0.0126367295,0.018432537,0.046965286
292.96875,0.012542261,0.14440486,0.046208777
302.73438,-0.01014646,0.19178592,0.089242265
312.5,-0.0034651835,0.28637257,0.08092502
322.26562,0.01924081,0.2765311,0.028349219
332.03125,0.0015006091,0.1982999,0.043731388
341.79688,-0.009694494,0.29367736,0.11013782
351.5625,0.023539435,-0.008513693,0.16683273
361.32812,0.065511584,0.15562652,0.14695111
371.09375,0.013053295,0.0079030385,0.08147532
380.85938,0.017025953,0.05326324,0.08477467
390.625,0.0073448825,0.019773731,0.09395605
400.39062,-0.05918303,0.13090217,0.045646805
410.15625,-0.09278907,0.17667563,0.03980823
419.92188,-0.08719586,-0.14852683,0.083281234
429.6875,-0.060776155,-0.18968514,0.09587478
439.45312,-0.024113331,0.07190545,0.096862175
449.21875,-0.029191386,0.17034468,0.052358977
458.98438,-8.542378e-06,0.083654515,0.012942834
468.75,0.13728184,-0.42758864,0.04901545
478.51562,0.10840465,0.014953401,0.16482997
488.28125,0.046416737,0.62568665,0.13948736
498.04688,-0.024803966,-0.04282549,0.06534074
507.8125,0.13341068,0.03769058,0.118845694
517.5781,-0.10720592,-0.4979312,0.096699655
527.34375,-0.002060235,0.39964032,0.1492973
537.1094,0.0965356,0.26736638,0.120354146
546.875,-0.035976857,-0.13469833,0.053603828
556.6406,0.019726316,0.5262803,0.06371612
566.40625,-0.03634281,0.8337608,0.17456552
576.1719,-0.07926318,-0.14041968,0.09369563
585.9375,-0.08601359,-0.08401872,0.13319479
595.7031,0.009396788,-0.31855983,0.18273877
605.46875,0.0102821505,-1.0308843,0.15309983
615.2344,-0.034953546,-0.7910223,0.093995064
625.0,0.028673764,-0.38559347,0.11539015
634.7656,0.017086804,0.11490363,0.16560347
644.53125,-0.07948884,0.6680821,0.24092343
654.2969,-0.11060983,0.6967001,0.20977208
664.0625,-0.086252026,0.5247977,0.14302346
673.8281,-0.073136844,0.1702063,0.13841432
683.59375,0.031040497,-0.07045799,0.18903434
693.3594,0.055254214,-0.086178094,0.21616213
703.125,0.021487504,-0.24832696,0.19951844
712.8906,0.022369377,0.35847878,0.19155063
722.65625,0.023240771,0.5937523,0.21260226
732.4219,0.043861054,0.066430956,0.24285226
742.1875,0.09011859,-0.39254126,0.2551039
751.9531,0.16373676,-0.6367159,0.24547061
761.71875,0.18783367,-0.4969219,0.18648686
771.4844,0.12755978,0.2063373,0.10496302
781.25,0.05763052,0.58013254,0.13356982
791.0156,0.05357775,-0.09559684,0.2259908
800.78125,0.06267217,0.10587863,0.18489553
810.5469,0.023126964,0.72016835,0.123478174
820.3125,0.08131679,0.6144226,0.1933054
830.0781,0.17068169,-0.28413054,0.18813711
839.84375,0.06852445,-0.19156331,0.0946344
849.6094,-0.024105001,0.30973527,0.09932362
859.375,0.115319565,0.029776823,0.1314718
869.1406,0.16818167,-0.19400044,0.16401294
878.90625,0.027809635,0.021105237,0.20870395
888.6719,0.09746463,-0.44984028,0.22917779
898.4375,0.22426051,-1.01601,0.17805383
908.2031,0.31296209,-0.66519,0.18781286
917.96875,0.15427868,0.108282946,0.29609892
927.7344,-0.012240069,1.0784953,0.1536256
937.5,0.039864145,0.07555144,0.12384198
947.2656,0.09908528,0.37670958,0.29231748
957.03125,-0.0506515,0.61036783,0.34178317
966.7969,0.01340892,0.106237344,0.31543553
976.5625,-0.11661965,-0.11982285,0.15368555
986.3281,0.0703169,-0.44735774,0.057023536
996.09375,0.06843221,-0.43833065,0.0009556048
1005.8594,0.09165733,0.68702155,0.1351063
1015.625,0.068768546,0.288898,0.07365375
1025.3906,0.08582652,-0.2141846,0.14494216
1035.1562,-0.021011911,0.018002566,0.18451548
1044.9219,-0.06961249,0.27472797,0.15859103
1054.6875,-0.17155594,0.48788106,0.2939101
1064.4531,-0.022887226,1.450623,0.24996759
1074.2188,0.13288951,0.2610849,0.21616608
1083.9844,0.12144475,-0.1878567,0.33253372
1093.75,0.12542012,0.009912325,0.21973777
1103.5156,-0.04010439,0.008062203,0.26264957
1113.2812,0.101329505,-0.78610253,0.27933607
1123.0469,-0.015182484,0.5509397,0.29780617
1132.8125,0.0030498488,0.20353568,0.25555545
1142.5781,0.01769785,-1.3658835,0.14881106
1152.3438,0.024571728,-0.43608454,0.16637635
1162.1094,-0.13972671,0.2979101,0.2508292
1171.875,-0.18048452,0.47749522,0.22401711
1181.6406,0.012935609,1.6860507,0.18446636
1191.4062,0.2809281,0.7234528,0.31655863
1201.1719,0.025455032,0.13923365,0.22885022
1210.9375,0.038510155,0.15207717,0.23585957
1220.7031,0.034932546,0.16295245,0.2347429
1230.4688,0.06473432,-0.12477222,0.15419823
1240.2344,0.10848746,-0.06941179,0.19283694
1250.0,0.15433864,-0.589217,0.23729163
1259.7656,0.015084449,-0.44442388,0.24482964
1269.5312,0.0028372104,-0.27482605,0.36503088
1279.2969,0.073771834,0.40750438,0.26348966
1289.0625,0.061269123,0.23347826,0.26371232
1298.8281,0.062162858,0.28531775,0.26504272
1308.5938,0.061294645,1.1927261,0.27663407
1318.3594,-0.044674948,0.76439714,0.3879905
1328.125,0.029775795,0.071996085,0.3030673
1337.8906,0.0040653,-0.42449936,0.19463426
1347.6562,-0.039579287,-0.017352073,0.16006427
1357.4219,0.016773771,-0.29984856,0.23481646
1367.1875,0.06510002,-0.45913768,0.24517313
1376.9531,0.048867505,0.21586953,0.2076839
1386.7188,0.027924346,0.7138487,0.2579286
1396.4844,-0.028669164,1.0109384,0.2958605
1406.25,0.04413217,1.4006276,0.34303293
1416.0156,0.14220884,0.61306334,0.39742038
1425.7812,0.12258187,0.100784235,0.36669606
1435.5469,0.16873497,0.63454,0.32701772
1445.3125,0.19071831,1.0839908,0.26830924
1455.0781,0.13845442,0.962584,0.18443012
1464.8438,0.033131078,0.35292882,0.23881832
1474.6094,-0.05728778,-0.11895998,0.3378205
1484.375,-0.04605006,0.0785299,0.32268348
1494.1406,0.0065969443,0.45214298,0.3699008
1503.9062,0.07304187,0.506668,0.3899105
1513.6719,0.13233313,-0.032357335,0.25633737
1523.4375,0.13253099,-0.65322214,0.21512315
1533.2031,0.075342834,-0.3889567,0.3357221
1542.9688,0.08449745,0.12197584,0.36872578
1552.7344,0.071176186,-0.3497635,0.29724973
1562.5,0.028728794,-0.8668196,0.32322225
1572.2656,-0.014232362,-0.8777729,0.2956477
1582.0312,-0.072899655,-0.20684935,0.28954896
1591.7969,-0.06336604,0.14152136,0.34646934
1601.5625,-0.026181133,0.10107054,0.35613233
1611.3281,-0.04490353,0.07381612,0.3527923
1621.0938,-0.093906514,-0.42448795,0.34903318
1630.8594,-0.07952787,-0.84769034,0.22916648
1640.625,3.106315e-06,-1.4263589,0.1807329
1650.3906,0.065792054,-1.3625653,0.3095868
1660.1562,0.12501822,-0.48441783,0.3126398
1669.9219,0.06878638,0.48562524,0.16447905
1679.6875,0.08672536,0.36974484,0.35028276
1689.4531,0.120162785,-0.32946187,0.47505534
1699.2188,0.18906954,-0.34004256,0.30456573
1708.9844,0.32308817,-0.01633522,0.2921171
1718.75,0.12528533,0.659811,0.2487646
1728.5156,0.0747887,1.8642366,0.37457144
1738.2812,0.24922757,1.4796728,0.43451107
1748.0469,0.25561255,0.9424584,0.33193278
1757.8125,0.25082725,0.03930444,0.2943112
1767.5781,0.2332094,0.11936553,0.30385616
1777.3438,0.014226382,0.728501,0.31718478
1787.1094,0.1227998,-0.6176483,0.37551838
1796.875,0.11770508,-0.7643373,0.32925233
1806.6406,0.15162772,-0.25940758,0.19350298
