temperature,time,max_strain,mean_strain,num_hotspots
1200.0,0.0,0.005626197258997143,0.0012708912973942955,0
1203.030303030303,6.0606060606060055,0.006508602054054478,0.001271320235398598,0
1206.060606060606,12.121212121212011,0.005618013966817242,0.001321937872310354,0
1209.090909090909,18.181818181818016,0.006000894554338438,0.0014163346784229521,0
1212.121212121212,24.242424242424022,0.006379449398309603,0.0014513831908062223,0
1215.1515151515152,30.303030303030482,0.0062344061049793295,0.0015547558285536076,0
1218.1818181818182,36.36363636363649,0.006240867563437913,0.0015908175356961003,0
1221.2121212121212,42.42424242424249,0.006254810180612977,0.0016542583612611707,0
1224.2424242424242,48.4848484848485,0.006363150287248976,0.0016623277258733743,0
1227.2727272727273,54.545454545454504,0.006097112113478488,0.00174002605976374,0
1230.3030303030303,60.60606060606051,0.005976436005229563,0.0018143254045457787,0
1233.3333333333333,66.66666666666652,0.006741099854590109,0.0018385991253429012,0
1236.3636363636363,72.72727272727252,0.006584455924531789,0.0019049969240241672,0
1239.3939393939395,78.78787878787898,0.0072179263487768125,0.0019662340407399356,0
1242.4242424242425,84.84848484848499,0.006920750678416413,0.002014892112995599,0
1245.4545454545455,90.90909090909099,0.00670697490297709,0.002096771097945514,0
1248.4848484848485,96.969696969697,0.006609883424309872,0.002169178326298127,0
1251.5151515151515,103.030303030303,0.006488673582553663,0.0022138778424277603,0
1254.5454545454545,109.09090909090901,0.006607934984905658,0.0022310897166970614,0
1257.5757575757575,115.15151515151501,0.006779119852113378,0.0023332116074838965,0
1260.6060606060605,121.21212121212102,0.006918568179825845,0.002378961922787876,0
1263.6363636363637,127.27272727272748,0.006901547449816211,0.0024472334154164886,0
1266.6666666666667,133.33333333333348,0.0077014364514859015,0.0024489896441269323,0
1269.6969696969697,139.3939393939395,0.007040205441974645,0.0025610812366102663,0
1272.7272727272727,145.4545454545455,0.007366833802890669,0.002625524687623263,0
1275.7575757575758,151.5151515151515,0.0075880272435027785,0.002679177349047929,0
1278.7878787878788,157.5757575757575,0.007107460089073155,0.0027084475535199323,0
1281.8181818181818,163.6363636363635,0.007269301772824998,0.00276960577594094,0
1284.8484848484848,169.69696969696952,0.00756511843637696,0.002805444926652007,0
1287.878787878788,175.75757575757598,0.0073842115771890985,0.002894658992122352,0
