r_by_R,U_m_per_s
0.0,9.199445051927524
0.015873015873015872,9.178441314280581
0.031746031746031744,9.15714516766491
0.047619047619047616,9.135547646056134
0.06349206349206349,9.113639353361243
0.07936507936507936,9.091410435093291
0.09523809523809523,9.068850547655996
0.1111111111111111,9.045948824990708
0.12698412698412698,9.022693842307705
0.14285714285714285,8.9990735765888
0.15873015873015872,8.975075363508182
0.1746031746031746,8.950685850372352
0.19047619047619047,8.925890944626927
0.20634920634920634,8.900675757416723
0.2222222222222222,8.87502454161452
0.23809523809523808,8.848920623651301
0.25396825396825395,8.822346328384576
0.2698412698412698,8.79528289612897
0.2857142857142857,8.767710390841431
0.30158730158730157,8.739607598298292
0.31746031746031744,8.710951912918429
0.3333333333333333,8.681719211669854
0.3492063492063492,8.651883713239252
0.36507936507936506,8.621417820336116
0.38095238095238093,8.590291942634222
0.3968253968253968,8.558474297408958
0.4126984126984127,8.525930684391943
0.42857142857142855,8.49262423071181
0.4444444444444444,8.458515100993223
0.4603174603174603,8.423560166708205
0.47619047619047616,8.38771262766679
0.49206349206349204,8.350921577035617
0.5079365079365079,8.313131499401436
0.5238095238095237,8.27428168904347
0.5396825396825397,8.234305572599814
0.5555555555555556,8.193129916514366
0.5714285714285714,8.15067389476851
0.5873015873015872,8.10684798607435
0.6031746031746031,8.061552661432398
0.6190476190476191,8.014676812033912
0.6349206349206349,7.966095852919596
0.6507936507936507,7.9156694181594105
0.6666666666666666,7.863238536503976
0.6825396825396826,7.80862213938497
0.6984126984126984,7.751612701157706
0.7142857142857142,7.691970737456741
0.7301587301587301,7.629417780338439
0.746031746031746,7.563627290733221
0.7619047619047619,7.494212730552198
0.7777777777777777,7.420711649775627
0.7936507936507936,7.342564063577733
0.8095238095238095,7.2590824500863205
0.8253968253968254,7.169409110517088
0.8412698412698412,7.072453856936022
0.8571428571428571,6.966799921740064
0.873015873015873,6.850556224889378
0.8888888888888888,6.721114146880641
0.9047619047619047,6.574722755886
0.9206349206349206,6.405688822641494
0.9365079365079365,6.204710886252722
0.9523809523809523,5.954881985980359
0.9682539682539681,5.61975347959497
0.9841269841269841,5.089943713798596
1.0,0.0
