Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
19.000063,101219.242693,101965.426931,101525.510329,103557.818450,104584.070450,102459.438558,100849.086838,100667.012419,101150.298702,101386.756134,101319.923673,101339.513724,101506.447671,101305.015187
19.000163,100992.573091,100956.546112,101303.304764,103148.638609,100110.308757,100656.698954,99918.597494,100286.194743,101422.289847,101459.531201,101170.492845,101157.949348,101510.681294,101511.945384
19.000263,100744.768289,100942.966161,102439.809741,101923.317680,103142.098166,99191.946019,100691.222758,100796.572632,101670.429649,100999.067850,101570.184619,101416.616338,101407.760405,101492.883921
19.000363,102358.588008,101915.391533,100135.571272,100466.965925,96374.610920,99872.844452,102108.794733,102249.563122,100969.988343,101500.636778,101329.240685,101282.945439,101193.833012,101392.151129
19.000463,101104.198953,100061.409913,99681.259644,100738.225243,105865.869976,101949.608343,101850.061608,101646.260894,101527.168313,101811.805324,101080.921346,101592.528742,101266.582455,101462.491898
19.000563,102215.250303,101666.316627,100113.275266,101883.972409,95069.829208,100472.758742,102314.450965,101036.647772,102160.750602,101040.294036,101665.547312,101278.261603,101414.731824,101439.639198
19.000663,100258.022227,100886.700488,101693.941794,101164.405605,102339.246025,100301.537142,101094.744269,100255.727348,101394.640863,101221.196720,101264.824839,101482.748634,101394.468083,101216.038889
19.000763,100672.268673,101169.419330,102064.917738,101332.837751,95609.830979,101865.881495,102113.920817,100567.892163,101138.242446,101080.578710,101118.915086,101491.319858,101517.616219,101272.325130
19.000863,100408.104618,100895.132118,100651.302914,98984.350794,95309.498497,99675.733176,101803.415158,100605.239080,101292.376144,101436.504205,101227.869848,101172.657223,101329.257192,101503.477656
19.000963,100879.958584,100951.714536,102240.387399,101272.827704,98899.545425,99986.576550,100691.724592,100650.477591,100854.788888,100934.033887,101404.266493,101288.658983,101301.691994,101356.075862
19.001063,102028.576940,100313.421252,101455.437499,100160.832662,106839.823236,101110.824530,102454.569137,101661.333408,101531.931448,101649.416319,101296.308744,101453.123537,101205.516336,101297.837916
19.001163,100839.767073,100710.723710,102059.640519,98763.838854,98644.581813,101762.203225,101980.617797,100961.489992,100939.205144,101127.354739,101205.834702,101260.246962,101387.390992,101347.523184
19.001263,100915.146141,101284.513237,100072.489070,104251.215928,102050.355132,100891.347195,101799.840004,100473.357094,101725.048636,101645.705779,101522.795226,101482.649653,101203.102798,101371.943896
19.001363,101673.912793,100149.987205,101814.396666,102230.323726,93844.792202,99707.116290,101685.096453,101023.891172,100732.861278,101238.902605,101473.118776,101328.749471,101238.839792,101416.343283
19.001463,102427.823700,100265.393658,101338.217927,100948.037085,108109.855730,98996.013749,99892.425080,101531.585989,101783.683989,101461.098471,101454.701745,101482.103211,101388.206233,101307.890721
19.001563,100360.108683,100867.549260,102911.881015,100977.433128,103337.277056,101704.266847,102306.685117,101130.339186,100572.869500,101406.379554,101112.644953,101064.271050,101209.769125,101491.363264
19.001663,100436.799195,102517.965346,100048.872196,102695.319479,100983.814614,101832.831507,101133.012388,101011.977203,101736.696442,101521.976445,101495.736054,101215.457203,101511.112013,101436.428376
19.001763,101217.931287,101065.641142,102088.139332,102866.580273,103520.029941,103325.557042,100890.249437,100975.163389,101767.027014,100990.401968,101551.464181,101501.750039,101525.899820,101411.660680
19.001863,101600.562065,100125.795760,101860.389053,101688.430389,102644.762309,102233.949302,101632.687089,100930.119167,102053.169538,101337.552271,101610.677391,101150.790033,101548.344334,101366.733599
19.001963,100848.573461,100958.623691,103073.179941,102259.281134,107623.526150,101282.888139,102311.073534,101435.077077,100946.692682,100891.452293,101036.601830,101357.913220,101414.940232,101377.729984
19.002063,100379.867423,102219.914714,102925.883905,100632.235380,105815.695215,102627.220887,100155.103611,101769.583775,100771.571973,101491.237709,101000.557357,101306.339029,101453.738700,101284.839192
19.002163,101711.494538,101625.863703,102592.006697,100312.067380,105866.653744,99825.053351,102116.885691,100661.026637,100837.683820,101032.186017,101788.761515,101129.897652,101245.424863,101588.895307
19.002263,101375.979752,100375.376265,100554.186262,100701.394484,102903.593552,102258.554779,101856.848562,101282.919272,100989.624482,101711.728966,101609.415840,101401.145557,101328.289755,101452.979373
19.002363,102173.619844,101922.131163,100143.752802,103156.360473,103514.654895,101259.199925,102544.170988,100567.764194,101589.411485,101254.294739,101306.562419,101326.365003,101286.028872,101434.705861
19.002463,101243.483913,101960.174592,100836.387524,100855.625168,99557.350585,100468.033188,100076.783225,101029.611858,101931.922345,101078.728484,101363.378169,101466.946800,101533.767398,101294.572957
19.002563,101685.400554,102346.052916,101110.004703,102037.231881,100936.779635,101432.696435,100108.689789,102121.662281,101400.282784,101404.266628,101350.693381,101361.838110,101337.024209,101460.738984
19.002663,101634.305769,101025.186731,102257.207710,101387.865456,97096.268224,103384.909072,100833.840246,102483.977106,101373.128892,101332.516671,101584.799513,101621.782144,101473.050104,101421.996568
