x_norm,y_norm,sigma_MPa
0.750188,0.453374,6.109036
0.451523,0.775195,0.158074
0.819736,0.652920,0.816454
0.155408,0.487100,3.653311
0.187933,0.177503,9.005730
0.200204,0.175339,2.410548
0.067601,0.707122,-3.512754
0.154667,0.517357,1.229936
0.370899,0.608424,2.289745
0.091726,0.528983,-9.090002
0.928526,0.032321,-1.847406
0.931755,0.734441,-9.712236
0.488574,0.649577,3.066770
0.058230,0.286059,7.494512
0.928655,0.215309,-2.623441
0.989406,0.555175,-7.763679
0.432140,0.620487,-7.778845
0.271988,0.735415,0.140692
0.849369,0.997918,0.033908
0.557358,0.224563,0.958657
0.981868,0.350904,7.746871
0.820905,0.372196,2.843975
0.081559,0.708178,4.751617
0.441382,0.935325,8.050060
0.739485,0.195823,2.386791
0.962500,0.854136,8.455422
0.925199,0.205996,6.095394
0.231585,0.843177,0.411087
0.241005,0.920815,0.883946
0.441811,0.859639,-1.542207
0.756387,0.611979,2.456713
0.155150,0.461884,-7.736900
0.108106,0.479509,4.448464
0.470161,0.428453,-5.579955
0.530565,0.853720,1.936506
0.006508,0.537671,-1.561677
0.166521,0.428024,-2.147720
0.469830,0.445133,3.176855
0.377776,0.371431,0.096311
0.982180,0.877839,3.258445
0.030261,0.619376,5.448946
0.558362,0.407324,-8.632323
0.573880,0.133467,-0.546544
0.628072,0.582812,9.849778
0.293199,0.210963,-8.675351
0.985976,0.770119,5.831432
0.688661,0.431191,1.603008
0.484596,0.008554,3.644014
0.192978,0.646184,7.543114
0.104246,0.686454,-1.566799
0.879505,0.567064,1.859709
0.171919,0.821481,3.783964
0.213715,0.840539,-2.056438
0.827644,0.198103,-3.302784
0.881737,0.787308,-1.027966
0.007110,0.116420,-0.609160
0.363829,0.187822,4.922163
0.136294,0.867008,0.662488
0.570860,0.330508,-2.435908
0.810568,0.520388,-2.329849
0.369351,0.633074,2.103128
0.292376,0.462337,-1.069521
0.250939,0.213355,2.954818
0.539916,0.664724,6.005154
0.772912,0.586144,-10.169830
0.254036,0.489111,8.172255
0.623742,0.211569,-5.471760
0.552017,0.887985,-0.860587
0.529466,0.537531,0.908743
0.343675,0.004997,-2.081318
0.673392,0.649796,6.582149
0.761949,0.450331,-5.276301
0.947330,0.111461,7.379047
0.818918,0.898161,-5.849435
0.315909,0.999378,0.038320
0.724826,0.284765,-0.350906
0.273981,0.601843,-2.849504
0.398766,0.292113,-1.955611
0.319421,0.548997,4.887542
0.562799,0.825634,-9.818480
0.902817,0.783340,0.091259
0.512297,0.112302,-8.840559
0.190329,0.248947,5.567008
0.695554,0.900232,9.941738
0.161196,0.763099,3.941200
0.042735,0.973376,-1.626277
0.842039,0.510654,6.542082
0.042663,0.288220,-0.290056
0.147911,0.557515,-2.996064
0.138833,0.286560,2.641285
0.227162,0.502500,-2.465572
0.384394,0.127980,-4.336636
0.984024,0.472924,-4.377456
0.124996,0.378420,-2.169035
0.363019,0.241762,2.318932
0.284700,0.930829,-6.988034
0.240924,0.021484,0.122600
0.176238,0.132952,13.875484
0.706825,0.267246,2.108270
0.726576,0.008620,-0.201321
0.022183,0.094515,2.346118
0.656790,0.044764,3.794165
0.688642,0.729664,-7.579888
0.351476,0.109983,-7.750534
0.319396,0.625022,-0.152453
0.183901,0.562280,6.143613
0.811934,0.219202,11.377540
0.318946,0.046119,-6.162841
0.737438,0.062278,-5.022384
0.085671,0.573944,3.965826
0.878577,0.851115,-3.894662
0.560791,0.515477,4.606786
0.405884,0.834744,11.793191
0.617010,0.618612,-7.078645
0.494275,0.478184,-3.970976
0.312184,0.150717,6.658462
0.807961,0.469253,-0.504421
0.647076,0.030075,16.000821
0.388248,0.172479,-4.484210
0.223850,0.073035,6.051184
0.924409,0.855170,7.024955
0.973059,0.444558,1.326637
0.278961,0.394610,2.449822
0.452671,0.507864,-5.777096
0.287430,0.725115,0.137411
0.611153,0.213983,1.996594
0.484650,0.337195,2.458749
0.155398,0.891279,-2.318566
0.709779,0.814237,-7.855700
0.801110,0.171094,1.700060
0.717724,0.529477,-6.356212
0.005381,0.854333,5.214920
0.483768,0.428229,5.677929
0.557580,0.419500,-2.526324
0.249070,0.520927,-3.854455
0.133445,0.494979,2.375480
0.563395,0.872238,-4.046494
0.155822,0.756790,7.399365
0.510535,0.385262,-0.771564
0.471382,0.423040,-2.934246
0.708221,0.361975,5.168089
0.592805,0.294956,2.114501
0.178096,0.482473,-0.875426
0.229446,0.276104,-6.907002
0.519053,0.150493,-0.608379
0.991855,0.335217,3.942707
0.391588,0.813840,-1.947083
0.480249,0.007907,1.327825
0.726906,0.402704,4.400763
0.030099,0.811536,-5.712606
0.804310,0.212052,9.555632
0.330547,0.311359,2.583410
0.568528,0.571718,-4.869543
0.448596,0.200743,-2.206073
0.491376,0.835545,5.090148
0.447999,0.680444,-5.568866
0.275555,0.753469,-0.298694
0.513986,0.900569,7.401674
0.415925,0.662032,6.360829
0.637807,0.219019,-7.288453
0.313902,0.036214,7.634823
0.115641,0.655039,-0.688919
0.858562,0.693495,3.903209
0.940993,0.520070,3.254858
0.382913,0.485017,-4.130698
0.605448,0.127577,-4.972218
0.843259,0.976427,3.382737
0.475147,0.330963,5.025760
0.980337,0.598752,-2.679905
0.229634,0.694691,2.647532
0.246381,0.166752,1.398882
0.688229,0.372576,-2.349074
0.586661,0.087504,2.805068
0.302011,0.780134,5.729589
0.126908,0.375338,-5.398080
0.063605,0.505607,4.148701
0.183926,0.661158,-10.209264
0.171646,0.684816,-3.021228
0.423648,0.553265,1.966346
0.448845,0.235889,-4.480863
0.806610,0.451359,-2.118339
0.448769,0.957238,3.590720
0.556282,0.357530,7.486920
0.341963,0.486818,-6.023654
0.795669,0.783934,1.816100
0.900924,0.782391,4.016432
0.538180,0.295553,-3.821968
0.218697,0.264978,-7.499427
0.368523,0.789569,-6.403539
0.400281,0.149197,3.049268
0.815118,0.227185,-4.899606
0.538287,0.820354,-0.718064
0.895511,0.066080,4.657912
0.075680,0.673569,-0.870469
0.200901,0.947206,-7.234438
0.834319,0.787313,0.707628
0.554800,0.926983,1.301870
0.042179,0.736937,1.429143
0.419028,0.733328,3.387734
0.430187,0.925404,-7.415816
