time_index,time_s,temperature_K,x_mm,y_mm,ux_dic_mm,uy_dic_mm,uz_dic_mm,exx_dic,eyy_dic,exy_dic,speckle_contrast,tracking_quality
0,0.0,300.0,-20.0,-20.0,0.01083950567257758,0.0047390772169304905,-0.001192615447452464,-0.0003425807866679014,-0.0011904350166958666,0.0006255175079947586,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-18.333333333333332,-20.0,0.0042845031763548355,0.0046321744406321586,-0.0004235456189703582,0.00011500274098278192,-0.0003655826268191881,2.5088056507922244e-06,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-16.666666666666668,-20.0,0.005055960722152162,0.005772059625366817,0.0019745368498120253,-0.0004574584386927193,-0.00083930905158491,0.00017731995424229076,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-15.0,-20.0,-0.0005490556726518029,0.008942133004614532,0.0008970038882396068,-0.0006166095035215079,-0.0006215555980793057,-0.0001467945386665298,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-13.333333333333332,-20.0,0.004321516440176227,0.005042453886109943,0.0006216006360544498,-0.0008399973185179847,-3.6476397519981905e-05,-0.0004860995730486795,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-11.666666666666666,-20.0,0.004363434369314576,0.007866594838691286,-0.0026101002922106343,-0.0002531811435515749,-0.0007812884024681495,-0.0002699278875332319,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-10.0,-20.0,-0.001611958414595105,0.009442897772051177,-0.00019617841171069196,-0.0005859868226055854,0.00020635624405990834,8.154031682262652e-06,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-8.333333333333332,-20.0,0.004958211717872859,0.00851250679532371,-0.00039919158945953367,-5.598103435523435e-05,-0.00011994985985746642,-2.080749516089218e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-6.666666666666666,-20.0,0.008308226991041808,0.003846612220230081,0.0005113021452503497,-0.0003176363231609951,-0.00047432580994877043,5.1153366608683233e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-5.0,-20.0,0.0037348608707803467,0.0035213075796153787,-0.0023217092079894372,-0.0010597599970507462,-0.0004883038414445092,0.0005123917910779471,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-3.333333333333332,-20.0,-0.005430874808291564,0.00829109422492361,-0.0003700087158809641,0.00015650607130354022,-0.0003237192210197402,0.00023679187423913953,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-1.6666666666666643,-20.0,-0.004395146460599252,0.007605569489451935,-0.001195663625156405,-0.000664572900411522,-0.0008220001674209256,-1.4886411020345576e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,0.0,-20.0,0.0025082010992601962,0.006635852999355558,-0.00122499303913911,-0.0004429168560377331,-0.0007787786009706278,-0.0006655100452272344,0.7714330538992517,0.9285695608753118
0,0.0,300.0,1.6666666666666679,-20.0,-0.002484346896729944,0.009990601992375694,0.000597577281779222,-0.00020438823241583504,-0.0007119007872639946,-2.2608224793956437e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,3.3333333333333357,-20.0,-9.720604054982225e-05,0.00972611314990303,0.0007850732884419522,-9.884373320570735e-06,-0.0006116830319890722,-0.0003396826012535004,0.7714330538992517,0.9285695608753118
0,0.0,300.0,5.0,-20.0,-0.00011212351834723232,0.006072788412837018,-0.00160686346925062,-0.0007829179998955433,-0.0006564349532086845,-0.0006139120898669531,0.7714330538992517,0.9285695608753118
0,0.0,300.0,6.666666666666668,-20.0,-0.0016455069168343295,0.005127676187195873,-0.00018715666552459963,-0.00026516682582538307,4.248546659183243e-06,-9.373609579714422e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,8.333333333333336,-20.0,-0.001368027278286884,0.009587545709692119,-0.00032656139563885567,2.7307527098289076e-05,-0.0005619460653638396,2.1528085798510347e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,10.0,-20.0,-0.003762081960958595,0.008880539578497666,0.002903137417615566,-0.00010968155060786918,-0.0002333199043863238,0.0002703894046028248,0.7714330538992517,0.9285695608753118
0,0.0,300.0,11.666666666666668,-20.0,-0.003937847651328272,0.0034832606852571732,-0.0016326496191066786,-0.0008092391683780559,-0.00023666451297350388,-0.0005700287191878627,0.7714330538992517,0.9285695608753118
0,0.0,300.0,13.333333333333336,-20.0,-0.007285065148962381,0.007089890532037113,0.00037707405619314945,-0.00010842216808714978,-9.44372300650156e-05,-0.00041224182508499147,0.7714330538992517,0.9285695608753118
0,0.0,300.0,15.0,-20.0,-0.006774091993819798,0.009750080872771353,-0.0007086578341718601,8.668459906286649e-05,-0.0010651577411763596,-0.00013594771081155543,0.7714330538992517,0.9285695608753118
0,0.0,300.0,16.66666666666667,-20.0,-0.005587107647822479,0.008377800835994952,0.0008361784604193634,-0.00022738546399403667,-0.0002962731011322411,-0.0003977633004394282,0.7714330538992517,0.9285695608753118
0,0.0,300.0,18.333333333333336,-20.0,-0.01059541541408789,0.008505523300893447,-0.0004783046798662407,-0.00025306007976406427,-0.0008612403946804608,0.00011078178923919321,0.7714330538992517,0.9285695608753118
0,0.0,300.0,20.0,-20.0,-0.008107205162641207,0.008063248730108379,0.0018068952126542772,-0.0004437511921289106,-0.00088217252776848,-0.00010867643682008061,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-20.0,-18.333333333333332,0.012218533907103552,0.008484501144213091,-0.00020248755736107347,-0.0006445377110536574,-0.0005423301119637546,0.0003796108510893529,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-18.333333333333332,-18.333333333333332,0.0065235741135096495,0.0063254155357895,0.00034445656557094715,-0.0002572159032674898,-0.0002887467096951133,-0.0004069867135055379,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-16.666666666666668,-18.333333333333332,0.005648095149626928,0.006428220237870711,0.0019661809476457046,-0.00021376477758328104,-0.0004948515918581776,6.676803673661793e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-15.0,-18.333333333333332,0.0011608929008796844,0.00762564744413141,0.00018905397323020772,-0.0011066969241138504,0.0003129475864817822,-2.1672016700534705e-05,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-13.333333333333332,-18.333333333333332,0.0018714917174931039,0.004398992000331266,-2.1845947301237936e-05,-0.0009079692735130178,-0.00040986430139493724,0.00020103850910034902,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-11.666666666666666,-18.333333333333332,0.0023322699550742355,0.007698828969985255,0.000408575306632377,-0.0005686189935390977,1.7696290390372923e-05,0.0007273998822343586,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-10.0,-18.333333333333332,0.00016711700275926812,0.004408722777343227,-0.0001866268639561009,-0.00023274883332097572,-0.00040759333661776723,-0.00037862341608272223,0.7714330538992517,0.9285695608753118
0,0.0,300.0,-8.333333333333332,-18.333333333333332,-0.0007518562569005039,0.007298734930045643,0.0005025014345624995,-0.0002926802739681333,-0.0005854250134853575,0.00021090722018916357,0.7714330538992517,0.9285695608753118
