time_seconds,time_hours,strain,strain_rate_per_s,stress_mpa,temperature_C,state
0.0,0.0,0.0,7.255979779406959e-27,0.5,1200,green
360.3603603603604,0.1001001001001001,2.6147569381459683e-24,7.255922187960995e-27,0.5,1200,green
720.7207207207208,0.2002002002002002,5.229494127531667e-24,7.255870082281775e-27,0.5,1200,green
1081.081081081081,0.3003003003003003,7.844213449288752e-24,7.255822939832723e-27,0.5,1200,green
1441.4414414414416,0.4004004004004004,1.045891660536517e-23,7.255780287850525e-27,0.5,1200,green
1801.801801801802,0.5005005005005005,1.3073605135592947e-23,7.255741698604058e-27,0.5,1200,green
2162.162162162162,0.6006006006006006,1.5688280433130267e-23,7.255706785104942e-27,0.5,1200,green
2522.5225225225226,0.7007007007007008,1.8302943758432602e-23,7.255675197226656e-27,0.5,1200,green
2882.882882882883,0.8008008008008008,2.0917596251893068e-23,7.255646618193333e-27,0.5,1200,green
3243.2432432432433,0.9009009009009009,2.3532238945278737e-23,7.255620761403007e-27,0.5,1200,green
3603.603603603604,1.001001001001001,2.6146872772077629e-23,7.255597367553455e-27,0.5,1200,green
3963.963963963964,1.1011011011011012,2.876149857686007e-23,7.255576202041803e-27,0.5,1200,green
4324.324324324324,1.2012012012012012,3.1376117123748425e-23,7.255557052611846e-27,0.5,1200,green
4684.684684684685,1.3013013013013013,3.399072910407997e-23,7.255539727225445e-27,0.5,1200,green
5045.045045045045,1.4014014014014016,3.6605335143339937e-23,7.255524052136705e-27,0.5,1200,green
5405.405405405406,1.5015015015015016,3.9219935807434125e-23,7.25550987014957e-27,0.5,1200,green
5765.765765765766,1.6016016016016017,4.183453160836401e-23,7.255497039041408e-27,0.5,1200,green
6126.126126126126,1.7017017017017018,4.444912300936131e-23,7.25548543013674e-27,0.5,1200,green
6486.486486486487,1.8018018018018018,4.706371042953349e-23,7.25547492701683e-27,0.5,1200,green
6846.846846846847,1.9019019019019021,4.9678294248066684e-23,7.255465424352192e-27,0.5,1200,green
7207.207207207208,2.002002002002002,5.2292874808028354e-23,7.255456826846314e-27,0.5,1200,green
7567.567567567568,2.1021021021021022,5.49074524198077e-23,7.255449048279966e-27,0.5,1200,green
7927.927927927928,2.2022022022022023,5.752202736422839e-23,7.25544201064658e-27,0.5,1200,green
8288.288288288288,2.3023023023023024,6.013659989536475e-23,7.255435643369953e-27,0.5,1200,green
8648.648648648648,2.4024024024024024,6.27511702430897e-23,7.255429882596494e-27,0.5,1200,green
9009.009009009009,2.5025025025025025,6.536573861538008e-23,7.255424670554865e-27,0.5,1200,green
9369.36936936937,2.6026026026026026,6.798030520040223e-23,7.255419954976626e-27,0.5,1200,green
9729.729729729732,2.702702702702703,7.059487016839913e-23,7.255415688572078e-27,0.5,1200,green
10090.09009009009,2.802802802802803,7.320943367339746e-23,7.255411828556009e-27,0.5,1200,green
10450.450450450451,2.902902902902903,7.58239958547525e-23,7.255408336218635e-27,0.5,1200,green
10810.810810810812,3.0030030030030033,7.843855683854544e-23,7.255405176537405e-27,0.5,1200,green
11171.171171171172,3.1031031031031033,8.105311673884784e-23,7.25540231782577e-27,0.5,1200,green
11531.531531531533,3.2032032032032034,8.366767565886557e-23,7.255399731415428e-27,0.5,1200,green
11891.891891891892,3.3033033033033035,8.628223369197384e-23,7.255397391368822e-27,0.5,1200,green
12252.252252252252,3.4034034034034035,8.889679092265359e-23,7.255395274219032e-27,0.5,1200,green
12612.612612612613,3.5035035035035036,9.151134742733865e-23,7.255393358734431e-27,0.5,1200,green
12972.972972972973,3.6036036036036037,9.41259032751823e-23,7.255391625705776e-27,0.5,1200,green
13333.333333333334,3.7037037037037037,9.674045852875078e-23,7.255390057753563e-27,0.5,1200,green
13693.693693693695,3.8038038038038042,9.935501324465065e-23,7.255388639153739e-27,0.5,1200,green
14054.054054054055,3.9039039039039043,1.0196956747409654e-22,7.25538735568002e-27,0.5,1200,green
14414.414414414416,4.004004004004004,1.0458412126342473e-22,7.255386194461218e-27,0.5,1200,green
14774.774774774776,4.104104104104104,1.0719867465455782e-22,7.255385143852166e-27,0.5,1200,green
15135.135135135137,4.2042042042042045,1.0981322768542515e-22,7.255384193316938e-27,0.5,1200,green
15495.495495495496,4.3043043043043046,1.1242778039034313e-22,7.255383333323186e-27,0.5,1200,green
15855.855855855856,4.404404404404405,1.1504233280035953e-22,7.25538255524655e-27,0.5,1200,green
16216.216216216217,4.504504504504505,1.1765688494356462e-22,7.255381851284166e-27,0.5,1200,green
16576.576576576575,4.604604604604605,1.20271436845373e-22,7.255381214376416e-27,0.5,1200,green
16936.936936936938,4.704704704704705,1.2288598852877852e-22,7.255380638136138e-27,0.5,1200,green
17297.297297297297,4.804804804804805,1.2550054001458468e-22,7.255380116784563e-27,0.5,1200,green
17657.65765765766,4.904904904904905,1.2811509132161352e-22,7.255379645093368e-27,0.5,1200,green
18018.018018018018,5.005005005005005,1.3072964246689404e-22,7.255379218332246e-27,0.5,1200,green
18378.378378378377,5.105105105105105,1.3334419346583333e-22,7.255378832221466e-27,0.5,1200,green
18738.73873873874,5.205205205205205,1.3595874433237087e-22,7.255378482888955e-27,0.5,1200,green
19099.099099099098,5.305305305305305,1.3857329507911834e-22,7.255378166831467e-27,0.5,1200,green
19459.459459459464,5.405405405405406,1.4118784571748613e-22,7.25537788087945e-27,0.5,1200,green
19819.819819819822,5.505505505505506,1.438023962577977e-22,7.255377622165264e-27,0.5,1200,green
20180.18018018018,5.605605605605606,1.4641694670939323e-22,7.255377388094419e-27,0.5,1200,green
20540.540540540544,5.705705705705706,1.4903149708072323e-22,7.255377176319561e-27,0.5,1200,green
20900.900900900902,5.805805805805806,1.516460473794332e-22,7.255376984716925e-27,0.5,1200,green
21261.261261261265,5.9059059059059065,1.542605976124405e-22,7.255376811365044e-27,0.5,1200,green
21621.621621621623,6.0060060060060065,1.5687514778600345e-22,7.255376654525476e-27,0.5,1200,green
21981.981981981982,6.106106106106107,1.5948969790578429e-22,7.255376512625372e-27,0.5,1200,green
22342.342342342345,6.206206206206207,1.6210424797690603e-22,7.2553763842417e-27,0.5,1200,green
22702.702702702703,6.306306306306307,1.6471879800400352e-22,7.255376268086976e-27,0.5,1200,green
23063.063063063066,6.406406406406407,1.6733334799127027e-22,7.255376162996356e-27,0.5,1200,green
23423.423423423425,6.506506506506507,1.6994789794250022e-22,7.25537606791595e-27,0.5,1200,green
23783.783783783783,6.606606606606607,1.7256244786112605e-22,7.255375981892251e-27,0.5,1200,green
24144.144144144146,6.706706706706707,1.7517699775025334e-22,7.255375904062582e-27,0.5,1200,green
24504.504504504504,6.806806806806807,1.77791547612692e-22,7.255375833646432e-27,0.5,1200,green
24864.864864864867,6.906906906906907,1.8040609745098412e-22,7.255375769937645e-27,0.5,1200,green
25225.225225225226,7.007007007007007,1.830206472674298e-22,7.255375712297318e-27,0.5,1200,green
25585.585585585584,7.107107107107107,1.8563519706410994e-22,7.255375660147415e-27,0.5,1200,green
25945.945945945947,7.207207207207207,1.8824974684290733e-22,7.255375612964956e-27,0.5,1200,green
26306.306306306305,7.307307307307307,1.9086429660552526e-22,7.255375570276772e-27,0.5,1200,green
26666.666666666668,7.407407407407407,1.9347884635350497e-22,7.255375531654775e-27,0.5,1200,green
