temperature_C,cte_10minus6_per_K
25.0,11.5
29.431438127090303,11.504349280209393
33.862876254180605,11.508701468663661
38.2943143812709,11.513056565362804
42.725752508361204,11.51741457030682
47.15719063545151,11.521775483495711
51.5886287625418,11.526139304929474
56.020066889632105,11.530506034608115
60.45150501672241,11.534875672531626
64.88294314381271,11.539248218700015
69.31438127090301,11.543623673113276
73.7458193979933,11.548002035771413
78.1772575250836,11.552383306674422
82.6086956521739,11.556767485822306
87.04013377926421,11.561154573215065
91.47157190635451,11.565544568852697
95.90301003344482,11.569937472735205
100.33444816053512,11.574333284862586
104.76588628762542,11.57873200523484
109.19732441471572,11.58313363385197
113.62876254180603,11.587538170713975
118.06020066889631,11.591945615820853
122.49163879598662,11.596355969172604
126.92307692307692,11.600769230769231
131.3545150501672,11.605185400610731
135.7859531772575,11.609604478697106
140.2173913043478,11.614026465028356
144.64882943143812,11.618451359604478
149.08026755852842,11.622879162425477
153.51170568561872,11.627309873491347
157.94314381270902,11.631743492802094
162.37458193979933,11.636180020357715
166.80602006688963,11.640619456158209
171.23745819397993,11.645061800203576
175.66889632107024,11.64950705249382
180.10033444816054,11.653955213028937
184.53177257525084,11.658406281808928
188.96321070234114,11.662860258833794
193.39464882943145,11.667317144103533
197.82608695652175,11.671776937618148
202.25752508361205,11.676239639377636
206.68896321070233,11.680705249381997
211.12040133779263,11.685173767631234
215.55183946488293,11.689645194125346
219.98327759197323,11.69411952886433
224.41471571906354,11.69859677184819
228.84615384615384,11.703076923076923
233.27759197324414,11.707559982550531
237.70903010033445,11.712045950269014
242.14046822742475,11.716534826232369
246.57190635451505,11.7210266104406
251.00334448160535,11.725521302893704
255.43478260869566,11.730018903591683
259.866220735786,11.734519412534535
264.29765886287623,11.739022829722263
268.7290969899666,11.743529155154864
273.16053511705684,11.74803838883234
277.59197324414714,11.75255053075469
282.02341137123744,11.757065580921914
286.45484949832775,11.761583539334012
290.88628762541805,11.766104405990985
295.31772575250835,11.770628180892832
299.74916387959865,11.775154864039552
304.18060200668896,11.779684455431147
308.61204013377926,11.784216955067617
313.04347826086956,11.78875236294896
317.47491638795987,11.793290679075179
321.90635451505017,11.797831903446271
326.33779264214047,11.802376036062237
330.7692307692308,11.806923076923077
335.2006688963211,11.811473026028791
339.6321070234114,11.81602588337938
344.0635451505017,11.820581648974844
348.494983277592,11.825140322815182
352.9264214046823,11.829701904900393
357.3578595317726,11.834266395230479
361.7892976588629,11.838833793805438
366.2207357859532,11.843404100625273
370.6521739130435,11.847977315689981
375.0836120401338,11.852553438999564
379.5150501672241,11.85713247055402
383.94648829431435,11.861714410353352
388.37792642140465,11.866299258397557
392.80936454849495,11.870887014686637
397.24080267558526,11.875477679220591
401.67224080267556,11.880071251999418
406.10367892976586,11.88466773302312
410.53511705685617,11.889267122291697
414.96655518394647,11.893869419805148
419.39799331103677,11.898474625563473
423.8294314381271,11.903082739566672
428.2608695652174,11.907693761814745
432.6923076923077,11.912307692307692
437.123745819398,11.916924531045515
441.5551839464883,11.921544278028211
445.9866220735786,11.92616693325578
450.4180602006689,11.930792496728225
454.8494983277592,11.935420968445543
459.2809364548495,11.940052348407736
463.7123745819398,11.944686636614803
468.1438127090301,11.949323833066744
472.5752508361204,11.95396393776356
477.0066889632107,11.95860695070525
481.438127090301,11.963252871891813
485.8695652173913,11.967901701323251
490.3010033444816,11.972553438999563
494.7324414715719,11.97720808492075
499.1638795986622,11.981865639086811
503.5953177257525,11.986526101497747
508.0267558528428,11.991189472153556
512.4581939799332,11.99585575105424
516.8896321070234,12.000524938199797
521.3210702341137,12.005197033590228
525.752508361204,12.009872037225534
530.1839464882943,12.014549949105715
534.6153846153845,12.01923076923077
539.0468227424749,12.023914497600698
543.4782608695652,12.028601134215501
