temperature_C,relative_density,youngs_modulus_gpa,poissons_ratio
25.0,0.6,55.7709601853868,0.22540000000000002
25.0,0.61,58.123878088097314,0.225515
25.0,0.62,60.5353725354028,0.22563
25.0,0.63,63.00592172169216,0.225745
25.0,0.64,65.536,0.22586
25.0,0.65,68.12607797312275,0.22597499999999998
25.0,0.6599999999999999,70.77662258118846,0.22609
25.0,0.6699999999999999,73.48809718587084,0.226205
25.0,0.6799999999999999,76.26096165142422,0.22632
25.0,0.69,79.0956724227059,0.226435
25.0,0.7,81.99268260033939,0.22655
25.0,0.71,84.95244201316405,0.226665
25.0,0.72,87.97539728810548,0.22678
25.0,0.73,91.06199191759424,0.22689499999999999
25.0,0.74,94.21266632465085,0.22701000000000002
25.0,0.75,97.42785792574935,0.227125
25.0,0.76,100.70800119156374,0.22724
25.0,0.77,104.05352770569579,0.227355
25.0,0.78,107.46486622147724,0.22747
25.0,0.79,110.94244271693319,0.22758499999999998
25.0,0.8,114.48668044798924,0.2277
25.0,0.8099999999999999,118.09799999999997,0.227815
25.0,0.82,121.77681933767197,0.22793000000000002
25.0,0.83,125.52355385345012,0.228045
25.0,0.84,129.33861641443363,0.22816
25.0,0.85,133.2224174078822,0.228275
25.0,0.86,137.17536478537244,0.22839
25.0,0.87,141.19786410565848,0.22850499999999999
25.0,0.88,145.29031857629056,0.22862000000000002
25.0,0.8899999999999999,149.45312909404066,0.228735
25.0,0.8999999999999999,153.6866942841832,0.22885
25.0,0.9099999999999999,157.9914105386745,0.228965
25.0,0.9199999999999999,162.3676720532754,0.22908
25.0,0.9299999999999999,166.8158708636561,0.229195
25.0,0.94,171.3363968805227,0.22931
25.0,0.95,175.92963792380178,0.229425
25.0,0.96,180.59597975591814,0.22954000000000002
25.0,0.97,185.33580611419907,0.229655
25.0,0.98,190.14949874243686,0.22977
25.0,0.99,195.03743742163962,0.229885
38.38383838383838,0.6,55.62648995616756,0.22540000000000002
38.38383838383838,0.61,57.973312812502535,0.225515
38.38383838383838,0.62,60.378560475560356,0.22563
38.38383838383838,0.63,62.84270990100546,0.225745
38.38383838383838,0.64,65.36623421309874,0.22586
38.38383838383838,0.65,67.9496027955775,0.22597499999999998
38.38383838383838,0.6599999999999999,70.59328137899868,0.22609
38.38383838383838,0.6699999999999999,73.29773212473441,0.226205
38.38383838383838,0.6799999999999999,76.06341370579737,0.22632
38.38383838383838,0.69,78.89078138466076,0.226435
38.38383838383838,0.7,81.78028708822707,0.22655
38.38383838383838,0.71,84.73237948008986,0.226665
38.38383838383838,0.72,87.74750403022328,0.22678
38.38383838383838,0.73,90.82610308222608,0.22689499999999999
38.38383838383838,0.74,93.96861591823802,0.22701000000000002
38.38383838383838,0.75,97.17547882164061,0.227125
38.38383838383838,0.76,100.44712513764618,0.22724
38.38383838383838,0.77,103.7839853318736,0.227355
38.38383838383838,0.78,107.18648704700323,0.22747
38.38383838383838,0.79,110.65505515759801,0.22758499999999998
38.38383838383838,0.8,114.19011182317284,0.2277
38.38383838383838,0.8099999999999999,117.7920765395894,0.227815
38.38383838383838,0.82,121.46136618885004,0.22793000000000002
38.38383838383838,0.83,125.19839508735859,0.228045
38.38383838383838,0.84,129.0035750327149,0.22816
38.38383838383838,0.85,132.87731534910324,0.228275
38.38383838383838,0.86,136.82002293133408,0.22839
38.38383838383838,0.87,140.83210228759395,0.22850499999999999
38.38383838383838,0.88,144.91395558095607,0.22862000000000002
38.38383838383838,0.8899999999999999,149.06598266970127,0.228735
38.38383838383838,0.8999999999999999,153.28858114649688,0.22885
38.38383838383838,0.9099999999999999,157.58214637647754,0.228965
38.38383838383838,0.9199999999999999,161.94707153427132,0.22908
38.38383838383838,0.9299999999999999,166.38374764001122,0.229195
38.38383838383838,0.94,170.8925635943708,0.22931
38.38383838383838,0.95,175.47390621265995,0.229425
38.38383838383838,0.96,180.1281602580167,0.22954000000000002
38.38383838383838,0.97,184.8557084737273,0.229655
38.38383838383838,0.98,189.65693161470716,0.22977
38.38383838383838,0.99,194.53220847817204,0.229885
51.76767676767677,0.6,55.48201972694833,0.22540000000000002
51.76767676767677,0.61,57.82274753690776,0.225515
51.76767676767677,0.62,60.22174841571792,0.22563
51.76767676767677,0.63,62.67949808031878,0.225745
51.76767676767677,0.64,65.19646842619747,0.22586
51.76767676767677,0.65,67.77312761803228,0.22597499999999998
51.76767676767677,0.6599999999999999,70.4099401768089,0.22609
51.76767676767677,0.6699999999999999,73.107367063598,0.226205
51.76767676767677,0.6799999999999999,75.86586576017052,0.22632
51.76767676767677,0.69,78.68589034661564,0.226435
51.76767676767677,0.7,81.56789157611476,0.22655
51.76767676767677,0.71,84.51231694701569,0.226665
51.76767676767677,0.72,87.51961077234111,0.22678
51.76767676767677,0.73,90.59021424685793,0.22689499999999999
51.76767676767677,0.74,93.72456551182519,0.22701000000000002
51.76767676767677,0.75,96.92309971753188,0.227125
51.76767676767677,0.76,100.18624908372865,0.22724
51.76767676767677,0.77,103.51444295805142,0.227355
51.76767676767677,0.78,106.90810787252921,0.22747
51.76767676767677,0.79,110.36766759826286,0.22758499999999998
51.76767676767677,0.8,113.89354319835645,0.2277
51.76767676767677,0.8099999999999999,117.48615307917886,0.227815
51.76767676767677,0.82,121.14591304002812,0.22793000000000002
51.76767676767677,0.83,124.87323632126706,0.228045
51.76767676767677,0.84,128.66853365099618,0.22816
51.76767676767677,0.85,132.53221329032428,0.228275
51.76767676767677,0.86,136.46468107729575,0.22839
51.76767676767677,0.87,140.46634046952946,0.22850499999999999
51.76767676767677,0.88,144.5375925856216,0.22862000000000002
51.76767676767677,0.8899999999999999,148.67883624536188,0.228735
51.76767676767677,0.8999999999999999,152.89046800881061,0.22885
51.76767676767677,0.9099999999999999,157.17288221428058,0.228965
51.76767676767677,0.9199999999999999,161.52647101526725,0.22908
51.76767676767677,0.9299999999999999,165.9516244163664,0.229195
51.76767676767677,0.94,170.44873030821893,0.22931
51.76767676767677,0.95,175.01817450151816,0.229425
51.76767676767677,0.96,179.66034076011525,0.22954000000000002
51.76767676767677,0.97,184.37561083325554,0.229655
51.76767676767677,0.98,189.16436448697752,0.22977
51.76767676767677,0.99,194.02697953470445,0.229885
65.15151515151516,0.6,55.3375494977291,0.22540000000000002
65.15151515151516,0.61,57.672182261312976,0.225515
65.15151515151516,0.62,60.064936355875474,0.22563
65.15151515151516,0.63,62.51628625963209,0.225745
65.15151515151516,0.64,65.02670263929619,0.22586
65.15151515151516,0.65,67.59665244048703,0.22597499999999998
65.15151515151516,0.6599999999999999,70.22659897461911,0.22609
65.15151515151516,0.6699999999999999,72.91700200246157,0.226205
65.15151515151516,0.6799999999999999,75.66831781454366,0.22632
65.15151515151516,0.69,78.4809993085705,0.226435
65.15151515151516,0.7,81.35549606400244,0.22655
65.15151515151516,0.71,84.2922544139415,0.226665
65.15151515151516,0.72,87.29171751445891,0.22678
65.15151515151516,0.73,90.35432541148977,0.22689499999999999
65.15151515151516,0.74,93.48051510541237,0.22701000000000002
65.15151515151516,0.75,96.67072061342314,0.227125
65.15151515151516,0.76,99.92537302981111,0.22724
65.15151515151516,0.77,103.24490058422923,0.227355
65.15151515151516,0.78,106.6297286980552,0.22747
65.15151515151516,0.79,110.0802800389277,0.22758499999999998
65.15151515151516,0.8,113.59697457354005,0.2277
65.15151515151516,0.8099999999999999,117.1802296187683,0.227815
65.15151515151516,0.82,120.83045989120619,0.22793000000000002
65.15151515151516,0.83,124.54807755517551,0.228045
65.15151515151516,0.84,128.33349226927746,0.22816
65.15151515151516,0.85,132.1871112315453,0.228275
65.15151515151516,0.86,136.10933922325736,0.22839
65.15151515151516,0.87,140.10057865146496,0.22850499999999999
65.15151515151516,0.88,144.16122959028712,0.22862000000000002
65.15151515151516,0.8899999999999999,148.29168982102246,0.228735
65.15151515151516,0.8999999999999999,152.4923548711243,0.22885
65.15151515151516,0.9099999999999999,156.76361805208361,0.228965
65.15151515151516,0.9199999999999999,161.10587049626315,0.22908
65.15151515151516,0.9299999999999999,165.51950119272152,0.229195
65.15151515151516,0.94,170.00489702206704,0.22931
65.15151515151516,0.95,174.56244279037634,0.229425
65.15151515151516,0.96,179.1925212622138,0.22954000000000002
65.15151515151516,0.97,183.89551319278374,0.229655
65.15151515151516,0.98,188.67179735924782,0.22977
65.15151515151516,0.99,193.52175059123687,0.229885
78.53535353535354,0.6,55.19307926850987,0.22540000000000002
78.53535353535354,0.61,57.521616985718204,0.225515
78.53535353535354,0.62,59.90812429603304,0.22563
78.53535353535354,0.63,62.3530744389454,0.225745
78.53535353535354,0.64,64.85693685239492,0.22586
78.53535353535354,0.65,67.4201772629418,0.22597499999999998
78.53535353535354,0.6599999999999999,70.04325777242933,0.22609
78.53535353535354,0.6699999999999999,72.72663694132515,0.226205
78.53535353535354,0.6799999999999999,75.4707698689168,0.22632
78.53535353535354,0.69,78.27610827052537,0.226435
78.53535353535354,0.7,81.14310055189013,0.22655
78.53535353535354,0.71,84.07219188086734,0.226665
78.53535353535354,0.72,87.06382425657674,0.22678
78.53535353535354,0.73,90.11843657612162,0.22689499999999999
78.53535353535354,0.74,93.23646469899954,0.22701000000000002
78.53535353535354,0.75,96.41834150931442,0.227125
78.53535353535354,0.76,99.66449697589357,0.22724
78.53535353535354,0.77,102.97535821040705,0.227355
78.53535353535354,0.78,106.35134952358119,0.22747
78.53535353535354,0.79,109.79289247959254,0.22758499999999998
78.53535353535354,0.8,113.30040594872366,0.2277
78.53535353535354,0.8099999999999999,116.87430615835774,0.227815
78.53535353535354,0.82,120.51500674238427,0.22793000000000002
78.53535353535354,0.83,124.22291878908399,0.228045
78.53535353535354,0.84,127.99845088755876,0.22816
78.53535353535354,0.85,131.84200917276632,0.228275
78.53535353535354,0.86,135.75399736921904,0.22839
78.53535353535354,0.87,139.73481683340046,0.22850499999999999
78.53535353535354,0.88,143.78486659495266,0.22862000000000002
78.53535353535354,0.8899999999999999,147.90454339668307,0.228735
78.53535353535354,0.8999999999999999,152.094241733438,0.22885
78.53535353535354,0.9099999999999999,156.35435388988668,0.228965
78.53535353535354,0.9199999999999999,160.68526997725905,0.22908
78.53535353535354,0.9299999999999999,165.08737796907667,0.229195
78.53535353535354,0.94,169.56106373591516,0.22931
78.53535353535354,0.95,174.10671107923454,0.229425
78.53535353535354,0.96,178.72470176431236,0.22954000000000002
78.53535353535354,0.97,183.415415552312,0.229655
78.53535353535354,0.98,188.17923023151815,0.22977
78.53535353535354,0.99,193.01652164776928,0.229885
91.91919191919192,0.6,55.04860903929063,0.22540000000000002
91.91919191919192,0.61,57.371051710123425,0.225515
91.91919191919192,0.62,59.75131223619059,0.22563
91.91919191919192,0.63,62.18986261825871,0.225745
91.91919191919192,0.64,64.68717106549364,0.22586
91.91919191919192,0.65,67.24370208539656,0.22597499999999998
91.91919191919192,0.6599999999999999,69.85991657023955,0.22609
91.91919191919192,0.6699999999999999,72.53627188018874,0.226205
91.91919191919192,0.6799999999999999,75.27322192328995,0.22632
91.91919191919192,0.69,78.07121723248024,0.226435
91.91919191919192,0.7,80.93070503977782,0.22655
91.91919191919192,0.71,83.85212934779315,0.226665
91.91919191919192,0.72,86.83593099869454,0.22678
91.91919191919192,0.73,89.88254774075345,0.22689499999999999
91.91919191919192,0.74,92.9924142925867,0.22701000000000002
