time_seconds,time_hours,strain,strain_rate_per_s,stress_mpa,temperature_C,state
0.0,0.0,0.0,2.739178088225809e-29,0.5,1000,green
360.3603603603604,0.1001001001001001,9.870872202997272e-27,2.7391563470920617e-29,0.5,1000,green
720.7207207207208,0.2002002002002002,1.9741669853180112e-26,2.739136676869826e-29,0.5,1000,green
1081.081081081081,0.3003003003003003,2.961240005193907e-26,2.7391188802982545e-29,0.5,1000,green
1441.4414414414416,0.4004004004004004,3.9483069224234856e-26,2.739102778906215e-29,0.5,1000,green
1801.801801801802,0.5005005005005005,4.9353683183030424e-26,2.739088211222515e-29,0.5,1000,green
2162.162162162162,0.6006006006006006,5.92242471875857e-26,2.7390750311566016e-29,0.5,1000,green
2522.5225225225226,0.7007007007007008,6.90947659961995e-26,2.739063106533506e-29,0.5,1000,green
2882.882882882883,0.8008008008008008,7.896524391392772e-26,2.739052317768344e-29,0.5,1000,green
3243.2432432432433,0.9009009009009009,8.883568483575605e-26,2.739042556667067e-29,0.5,1000,green
3603.603603603604,1.001001001001001,9.870609228566061e-26,2.739033725341451e-29,0.5,1000,green
3963.963963963964,1.1011011011011012,1.0857646945194756e-25,2.739025735227434e-29,0.5,1000,green
4324.324324324324,1.2012012012012012,1.18446819219227e-25,2.7390185061969605e-29,0.5,1000,green
4684.684684684685,1.3013013013013013,1.2831714419734073e-25,2.739011965754423e-29,0.5,1000,green
5045.045045045045,1.4014014014014016,1.3818744674753487e-25,2.7390060483096516e-29,0.5,1000,green
5405.405405405406,1.5015015015015016,1.4805772900613951e-25,2.7390006945201443e-29,0.5,1000,green
5765.765765765766,1.6016016016016017,1.5792799290599245e-25,2.738995850695962e-29,0.5,1000,green
6126.126126126126,1.7017017017017018,1.6779824019582267e-25,2.7389914682612993e-29,0.5,1000,green
6486.486486486487,1.8018018018018018,1.776684724577872e-25,2.7389875032673507e-29,0.5,1000,green
6846.846846846847,1.9019019019019021,1.875386911233376e-25,2.738983915951572e-29,0.5,1000,green
7207.207207207208,2.002002002002002,1.9740889748757516e-25,2.738980670338928e-29,0.5,1000,green
7567.567567567568,2.1021021021021022,2.072790927222387e-25,2.738977733881117e-29,0.5,1000,green
7927.927927927928,2.2022022022022023,2.1714927788745525e-25,2.738975077130168e-29,0.5,1000,green
8288.288288288288,2.3023023023023024,2.270194539423713e-25,2.7389726734431203e-29,0.5,1000,green
8648.648648648648,2.4024024024024024,2.3688962175477183e-25,2.7389704987148397e-29,0.5,1000,green
9009.009009009009,2.5025025025025025,2.4675978210978225e-25,2.738968531136282e-29,0.5,1000,green
9369.36936936937,2.6026026026026026,2.566299357177426e-25,2.738966750975783e-29,0.5,1000,green
9729.729729729732,2.702702702702703,2.6650008322133064e-25,2.7389651403811826e-29,0.5,1000,green
10090.09009009009,2.802802802802803,2.76370225202007e-25,2.7389636832007937e-29,0.5,1000,green
10450.450450450451,2.902902902902903,2.8624036218584643e-25,2.7389623648214295e-29,0.5,1000,green
10810.810810810812,3.0030030030030033,2.961104946488135e-25,2.738961172021855e-29,0.5,1000,green
11171.171171171172,3.1031031031031033,3.059806230215355e-25,2.738960092840199e-29,0.5,1000,green
11531.531531531533,3.2032032032032034,3.1585074769362114e-25,2.738959116453998e-29,0.5,1000,green
11891.891891891892,3.3033033033033035,3.257208690175677e-25,2.738958233071659e-29,0.5,1000,green
12252.252252252252,3.4034034034034035,3.3559098731229593e-25,2.7389574338342726e-29,0.5,1000,green
12612.612612612613,3.5035035035035036,3.4546110286634857e-25,2.7389567107267663e-29,0.5,1000,green
12972.972972972973,3.6036036036036037,3.553312159407835e-25,2.738956056497529e-29,0.5,1000,green
13333.333333333334,3.7037037037037037,3.6520132677179213e-25,2.7389554645856877e-29,0.5,1000,green
13693.693693693695,3.8038038038038042,3.750714355730679e-25,2.7389549290553156e-29,0.5,1000,green
14054.054054054055,3.9039039039039043,3.849415425379493e-25,2.738954444535899e-29,0.5,1000,green
14414.414414414416,4.004004004004004,3.9481164784135856e-25,2.738954006168484e-29,0.5,1000,green
14774.774774774776,4.104104104104104,4.046817516415563e-25,2.7389536095569473e-29,0.5,1000,green
15135.135135135137,4.2042042042042045,4.14551854081728e-25,2.7389532507239093e-29,0.5,1000,green
15495.495495495496,4.3043043043043046,4.244219552914205e-25,2.7389529260708485e-29,0.5,1000,green
15855.855855855856,4.404404404404405,4.342920553878409e-25,2.7389526323420155e-29,0.5,1000,green
16216.216216216217,4.504504504504505,4.441621544770318e-25,2.7389523665917794e-29,0.5,1000,green
16576.576576576575,4.604604604604605,4.540322526549349e-25,2.738952126155091e-29,0.5,1000,green
16936.936936936938,4.704704704704705,4.639023500083535e-25,2.738951908620755e-29,0.5,1000,green
17297.297297297297,4.804804804804805,4.73772446615822e-25,2.73895171180725e-29,0.5,1000,green
17657.65765765766,4.904904904904905,4.836425425483947e-25,2.738951533740852e-29,0.5,1000,green
18018.018018018018,5.005005005005005,4.935126378703575e-25,2.738951372635839e-29,0.5,1000,green
18378.378378378377,5.105105105105105,5.033827326398729e-25,2.7389512268765867e-29,0.5,1000,green
18738.73873873874,5.205205205205205,5.132528269095634e-25,2.738951095001363e-29,0.5,1000,green
19099.099099099098,5.305305305305305,5.231229207270387e-25,2.738950975687669e-29,0.5,1000,green
19459.459459459464,5.405405405405406,5.329930141353739e-25,2.738950867738981e-29,0.5,1000,green
19819.819819819822,5.505505505505506,5.428631071735408e-25,2.738950770072746e-29,0.5,1000,green
20180.18018018018,5.605605605605606,5.52733199876799e-25,2.738950681709527e-29,0.5,1000,green
20540.540540540544,5.705705705705706,5.626032922770498e-25,2.7389506017631835e-29,0.5,1000,green
20900.900900900902,5.805805805805806,5.724733844031554e-25,2.738950529431981e-29,0.5,1000,green
21261.261261261265,5.9059059059059065,5.823434762812292e-25,2.7389504639905537e-29,0.5,1000,green
21621.621621621623,6.0060060060060065,5.9221356793489685e-25,2.7389504047826286e-29,0.5,1000,green
21981.981981981982,6.106106106106107,6.0208365938553375e-25,2.738950351214445e-29,0.5,1000,green
22342.342342342345,6.206206206206207,6.119537506524795e-25,2.7389503027487995e-29,0.5,1000,green
22702.702702702703,6.306306306306307,6.218238417532308e-25,2.73895025889966e-29,0.5,1000,green
23063.063063063066,6.406406406406407,6.316939327036186e-25,2.738950219227289e-29,0.5,1000,green
23423.423423423425,6.506506506506507,6.415640235179652e-25,2.738950183333836e-29,0.5,1000,green
23783.783783783783,6.606606606606607,6.514341142092292e-25,2.738950150859348e-29,0.5,1000,green
24144.144144144146,6.706706706706707,6.613042047891345e-25,2.738950121478157e-29,0.5,1000,green
24504.504504504504,6.806806806806807,6.711742952682882e-25,2.738950094895617e-29,0.5,1000,green
24864.864864864867,6.906906906906907,6.810443856562875e-25,2.738950070845148e-29,0.5,1000,green
25225.225225225226,7.007007007007007,6.90914475961815e-25,2.738950049085562e-29,0.5,1000,green
25585.585585585584,7.107107107107107,7.007845661927263e-25,2.738950029398645e-29,0.5,1000,green
25945.945945945947,7.207207207207207,7.10654656356129e-25,2.738950011586969e-29,0.5,1000,green
26306.306306306305,7.307307307307307,7.205247464584534e-25,2.738949995471911e-29,0.5,1000,green
26666.666666666668,7.407407407407407,7.303948365055176e-25,2.7389499808918633e-29,0.5,1000,green
27027.02702702703,7.507507507507508,7.402649265025851e-25,2.738949967700611e-29,0.5,1000,green
27387.38738738739,7.6076076076076085,7.501350164544182e-25,2.738949955765867e-29,0.5,1000,green
27747.74774774775,7.7077077077077085,7.600051063653259e-25,2.738949944967945e-29,0.5,1000,green
28108.10810810811,7.807807807807809,7.698751962392061e-25,2.7389499351985595e-29,0.5,1000,green
28468.468468468473,7.907907907907909,7.79745286079586e-25,2.7389499263597383e-29,0.5,1000,green
28828.82882882883,8.008008008008009,7.896153758896566e-25,2.738949918362843e-29,0.5,1000,green
29189.18918918919,8.108108108108109,7.9948546567230495e-25,2.7389499111276767e-29,0.5,1000,green
29549.549549549552,8.208208208208209,8.093555554301431e-25,2.738949904581683e-29,0.5,1000,green
29909.90990990991,8.308308308308309,8.192256451655342e-25,2.738949898659216e-29,0.5,1000,green
30270.270270270274,8.408408408408409,8.290957348806167e-25,2.738949893300883e-29,0.5,1000,green
30630.630630630632,8.508508508508509,8.389658245773246e-25,2.7389498884529473e-29,0.5,1000,green
30990.99099099099,8.608608608608609,8.488359142574085e-25,2.7389498840667934e-29,0.5,1000,green
31351.351351351354,8.70870870870871,8.58706003922452e-25,2.738949880098434e-29,0.5,1000,green
31711.711711711712,8.80880880880881,8.685760935738872e-25,2.7389498765080735e-29,0.5,1000,green
32072.072072072075,8.90890890890891,8.784461832130108e-25,2.738949873259706e-29,0.5,1000,green
32432.432432432433,9.00900900900901,8.883162728409953e-25,2.738949870320756e-29,0.5,1000,green
32792.792792792796,9.10910910910911,8.98186362458902e-25,2.73894986766175e-29,0.5,1000,green
33153.15315315315,9.20920920920921,9.080564520676903e-25,2.7389498652560235e-29,0.5,1000,green
33513.51351351351,9.30930930930931,9.179265416682296e-25,2.7389498630794493e-29,0.5,1000,green
33873.873873873876,9.40940940940941,9.27796631261305e-25,2.7389498611102007e-29,0.5,1000,green
34234.23423423424,9.50950950950951,9.376667208476275e-25,2.738949859328529e-29,0.5,1000,green
