temperature_C,relative_density,youngs_modulus_gpa,poissons_ratio
25.0,0.6,12.548466041712029,0.245
25.0,0.61,13.077872569821896,0.24512499999999998
25.0,0.62,13.620458820465629,0.24525
25.0,0.63,14.176332387380736,0.24537499999999998
25.0,0.64,14.745600000000001,0.2455
25.0,0.65,15.328367543952618,0.24562499999999998
25.0,0.6599999999999999,15.924740080767405,0.24575
25.0,0.6699999999999999,16.534821866820938,0.24587499999999998
25.0,0.6799999999999999,17.158716371570453,0.246
25.0,0.69,17.796526295108826,0.24612499999999998
25.0,0.7,18.448353585076365,0.24625
25.0,0.71,19.11429945296191,0.24637499999999998
25.0,0.72,19.794464389823734,0.2465
25.0,0.73,20.488948181458703,0.24662499999999998
25.0,0.74,21.19784992304644,0.24675
25.0,0.75,21.921268033293604,0.24687499999999998
25.0,0.76,22.65930026810184,0.247
25.0,0.77,23.41204373378155,0.24712499999999998
25.0,0.78,24.179594899832377,0.24725
25.0,0.79,24.96204961130997,0.24737499999999998
25.0,0.8,25.75950310079758,0.2475
25.0,0.8099999999999999,26.572049999999994,0.24762499999999998
25.0,0.82,27.399784350976194,0.24775
25.0,0.83,28.24279961702628,0.24787499999999998
25.0,0.84,29.101188693247565,0.248
25.0,0.85,29.975043916773497,0.24812499999999998
25.0,0.86,30.8644570767088,0.24825
25.0,0.87,31.76951942377316,0.24837499999999998
25.0,0.88,32.690321679665374,0.2485
25.0,0.8899999999999999,33.62695404615915,0.24862499999999998
25.0,0.8999999999999999,34.57950621394122,0.24875
25.0,0.9099999999999999,35.54806737120176,0.24887499999999999
25.0,0.9199999999999999,36.53272621198697,0.249
25.0,0.9299999999999999,37.53357094432262,0.24912499999999999
25.0,0.94,38.55068929811761,0.24925
25.0,0.95,39.5841685328554,0.24937499999999999
25.0,0.96,40.634095445081584,0.2495
25.0,0.97,41.700556375694795,0.24962499999999999
25.0,0.98,42.783637217048295,0.24975
25.0,0.99,43.88342341986892,0.24987499999999999
38.38383838383838,0.6,12.52438767017549,0.245
38.38383838383838,0.61,13.052778357222765,0.24512499999999998
38.38383838383838,0.62,13.594323477158555,0.24525
38.38383838383838,0.63,14.149130417266287,0.24537499999999998
38.38383838383838,0.64,14.717305702183122,0.2455
38.38383838383838,0.65,15.298955014361745,0.24562499999999998
38.38383838383838,0.6599999999999999,15.894183213735772,0.24575
38.38383838383838,0.6699999999999999,16.503094356631536,0.24587499999999998
38.38383838383838,0.6799999999999999,17.125791713965974,0.246
38.38383838383838,0.69,17.76237778876797,0.24612499999999998
38.38383838383838,0.7,18.412954333057645,0.24625
38.38383838383838,0.71,19.077622364116213,0.24637499999999998
38.38383838383838,0.72,19.7564821801767,0.2465
38.38383838383838,0.73,20.449633375564012,0.24662499999999998
38.38383838383838,0.74,21.15717485531097,0.24675
38.38383838383838,0.75,21.87920484927548,0.24687499999999998
38.38383838383838,0.76,22.61582092578225,0.247
38.38383838383838,0.77,23.367120004811184,0.24712499999999998
38.38383838383838,0.78,24.133198370753377,0.24725
38.38383838383838,0.79,24.914151684754106,0.24737499999999998
38.38383838383838,0.8,25.71007499666151,0.2475
38.38383838383838,0.8099999999999999,26.521062756598234,0.24762499999999998
38.38383838383838,0.82,27.347208826172537,0.24775
38.38383838383838,0.83,28.188606489344355,0.24787499999999998
38.38383838383838,0.84,29.045348462961112,0.248
38.38383838383838,0.85,29.917526906977,0.24812499999999998
38.38383838383838,0.86,30.80523343436907,0.24825
38.38383838383838,0.87,31.708559120762406,0.24837499999999998
38.38383838383838,0.88,32.627594513776295,0.2485
38.38383838383838,0.8899999999999999,33.562429642102586,0.24862499999999998
38.38383838383838,0.8999999999999999,34.51315402432684,0.24875
38.38383838383838,0.9099999999999999,35.47985667750227,0.24887499999999999
38.38383838383838,0.9199999999999999,36.46262612548628,0.249
38.38383838383838,0.9299999999999999,37.46155040704848,0.24912499999999999
38.38383838383838,0.94,38.47671708375896,0.24925
38.38383838383838,0.95,39.5082132476651,0.24937499999999999
38.38383838383838,0.96,40.556125528764674,0.2495
38.38383838383838,0.97,41.62054010228283,0.24962499999999999
38.38383838383838,0.98,42.70154269576001,0.24975
38.38383838383838,0.99,43.799218595957655,0.24987499999999999
51.76767676767677,0.6,12.500309298638953,0.245
51.76767676767677,0.61,13.027684144623636,0.24512499999999998
51.76767676767677,0.62,13.568188133851484,0.24525
51.76767676767677,0.63,14.12192844715184,0.24537499999999998
51.76767676767677,0.64,14.689011404366246,0.2455
51.76767676767677,0.65,15.269542484770874,0.24562499999999998
51.76767676767677,0.6599999999999999,15.863626346704145,0.24575
51.76767676767677,0.6699999999999999,16.471366846442134,0.24587499999999998
51.76767676767677,0.6799999999999999,17.092867056361502,0.246
51.76767676767677,0.69,17.72822928242712,0.24612499999999998
51.76767676767677,0.7,18.377555081038928,0.24625
51.76767676767677,0.71,19.040945275270516,0.24637499999999998
51.76767676767677,0.72,19.71849997052967,0.2465
51.76767676767677,0.73,20.41031856966932,0.24662499999999998
51.76767676767677,0.74,21.1164997875755,0.24675
51.76767676767677,0.75,21.83714166525736,0.24687499999999998
51.76767676767677,0.76,22.572341583462663,0.247
51.76767676767677,0.77,23.322196275840824,0.24712499999999998
51.76767676767677,0.78,24.086801841674376,0.24725
51.76767676767677,0.79,24.866253758198248,0.24737499999999998
51.76767676767677,0.8,25.66064689252545,0.2475
51.76767676767677,0.8099999999999999,26.470075513196477,0.24762499999999998
51.76767676767677,0.82,27.294633301368886,0.24775
51.76767676767677,0.83,28.134413361662435,0.24787499999999998
51.76767676767677,0.84,28.989508232674662,0.248
51.76767676767677,0.85,29.860009897180507,0.24812499999999998
51.76767676767677,0.86,30.74600979202935,0.24825
51.76767676767677,0.87,31.647598817751657,0.24837499999999998
51.76767676767677,0.88,32.564867347887215,0.2485
51.76767676767677,0.8899999999999999,33.497905238046016,0.24862499999999998
51.76767676767677,0.8999999999999999,34.44680183471245,0.24875
51.76767676767677,0.9099999999999999,35.41164598380278,0.24887499999999999
51.76767676767677,0.9199999999999999,36.39252603898561,0.249
51.76767676767677,0.9299999999999999,37.38952986977434,0.24912499999999999
51.76767676767677,0.94,38.402744869400316,0.24925
51.76767676767677,0.95,39.4322579624748,0.24937499999999999
51.76767676767677,0.96,40.47815561244777,0.2495
51.76767676767677,0.97,41.540523828870874,0.24962499999999999
51.76767676767677,0.98,42.619448174471735,0.24975
51.76767676767677,0.99,43.71501377204639,0.24987499999999999
65.15151515151516,0.6,12.476230927102414,0.245
65.15151515151516,0.61,13.002589932024508,0.24512499999999998
65.15151515151516,0.62,13.542052790544409,0.24525
65.15151515151516,0.63,14.09472647703739,0.24537499999999998
65.15151515151516,0.64,14.660717106549367,0.2455
65.15151515151516,0.65,15.24012995518,0.24562499999999998
65.15151515151516,0.6599999999999999,15.833069479672513,0.24575
65.15151515151516,0.6699999999999999,16.43963933625273,0.24587499999999998
65.15151515151516,0.6799999999999999,17.059942398757023,0.246
65.15151515151516,0.69,17.69408077608626,0.24612499999999998
65.15151515151516,0.7,18.342155829020207,0.24625
