temperature_C,cte_10minus6_per_K
25.0,10.0
29.431438127090303,10.004014720193286
33.862876254180605,10.008032124920303
38.2943143812709,10.012052214181049
42.725752508361204,10.016074987975527
47.15719063545151,10.020100446303733
51.5886287625418,10.024128589165668
56.020066889632105,10.028159416561335
60.45150501672241,10.032192928490733
64.88294314381271,10.03622912495386
69.31438127090301,10.040268005950717
73.7458193979933,10.044309571481303
78.1772575250836,10.04835382154562
82.6086956521739,10.052400756143667
87.04013377926421,10.056450375275444
91.47157190635451,10.060502678940951
95.90301003344482,10.064557667140189
100.33444816053512,10.068615339873157
104.76588628762542,10.072675697139854
109.19732441471572,10.07673873894028
113.62876254180603,10.080804465274438
118.06020066889631,10.084872876142326
122.49163879598662,10.088943971543943
126.92307692307692,10.09301775147929
131.3545150501672,10.097094215948367
135.7859531772575,10.101173364951174
140.2173913043478,10.105255198487713
144.64882943143812,10.10933971655798
149.08026755852842,10.113426919161977
153.51170568561872,10.117516806299706
157.94314381270902,10.121609377971163
162.37458193979933,10.125704634176351
166.80602006688963,10.129802574915269
171.23745819397993,10.133903200187918
175.66889632107024,10.138006509994295
180.10033444816054,10.142112504334403
184.53177257525084,10.146221183208242
188.96321070234114,10.15033254661581
193.39464882943145,10.154446594557108
197.82608695652175,10.158563327032136
202.25752508361205,10.162682744040895
206.68896321070233,10.166804845583382
211.12040133779263,10.1709296316596
215.55183946488293,10.17505710226955
219.98327759197323,10.179187257413227
224.41471571906354,10.183320097090636
228.84615384615384,10.187455621301774
233.27759197324414,10.191593830046644
237.70903010033445,10.195734723325243
242.14046822742475,10.199878301137572
246.57190635451505,10.20402456348363
251.00334448160535,10.20817351036342
255.43478260869566,10.212325141776937
259.866220735786,10.216479457724187
264.29765886287623,10.220636458205165
268.7290969899666,10.224796143219875
273.16053511705684,10.228958512768314
277.59197324414714,10.233123566850482
282.02341137123744,10.237291305466382
286.45484949832775,10.241461728616011
290.88628762541805,10.24563483629937
295.31772575250835,10.24981062851646
299.74916387959865,10.253989105267278
304.18060200668896,10.258170266551828
308.61204013377926,10.262354112370108
313.04347826086956,10.266540642722116
317.47491638795987,10.270729857607856
321.90635451505017,10.274921757027325
326.33779264214047,10.279116340980526
330.7692307692308,10.283313609467456
335.2006688963211,10.287513562488115
339.6321070234114,10.291716200042504
344.0635451505017,10.295921522130625
348.494983277592,10.300129528752475
352.9264214046823,10.304340219908054
357.3578595317726,10.308553595597365
361.7892976588629,10.312769655820404
366.2207357859532,10.316988400577175
370.6521739130435,10.321209829867675
375.0836120401338,10.325433943691905
379.5150501672241,10.329660742049866
383.94648829431435,10.333890224941555
388.37792642140465,10.338122392366975
392.80936454849495,10.342357244326125
397.24080267558526,10.346594780819006
401.67224080267556,10.350835001845617
406.10367892976586,10.355077907405958
410.53511705685617,10.359323497500029
414.96655518394647,10.363571772127829
419.39799331103677,10.367822731289358
423.8294314381271,10.37207637498462
428.2608695652174,10.37633270321361
432.6923076923077,10.380591715976331
437.123745819398,10.384853413272783
441.5551839464883,10.389117795102964
445.9866220735786,10.393384861466874
450.4180602006689,10.397654612364514
454.8494983277592,10.401927047795885
459.2809364548495,10.406202167760986
463.7123745819398,10.410479972259818
468.1438127090301,10.41476046129238
472.5752508361204,10.41904363485867
477.0066889632107,10.423329492958691
481.438127090301,10.427618035592443
485.8695652173913,10.431909262759923
490.3010033444816,10.436203174461136
494.7324414715719,10.440499770696077
499.1638795986622,10.444799051464749
503.5953177257525,10.44910101676715
508.0267558528428,10.453405666603281
512.4581939799332,10.457713000973143
516.8896321070234,10.462023019876735
521.3210702341137,10.466335723314057
525.752508361204,10.470651111285108
530.1839464882943,10.47496918378989
534.6153846153845,10.479289940828401
539.0468227424749,10.483613382400645
543.4782608695652,10.487939508506615
547.9096989966555,10.492268319146318
552.3411371237459,10.49659981431975
556.7725752508361,10.500933994026912
561.2040133779265,10.505270858267805
565.6354515050167,10.509610407042427
570.0668896321071,10.513952640350778
574.4983277591973,10.518297558192861
578.9297658862877,10.522645160568674
583.3612040133779,10.526995447478216
587.7926421404683,10.531348418921489
592.2240802675585,10.53570407489849
596.6555183946488,10.540062415409222
601.0869565217391,10.544423440453686
605.5183946488294,10.548787150031878
609.9498327759197,10.553153544143802
614.38127090301,10.557522622789454
618.8127090301003,10.561894385968836
623.2441471571906,10.56626883368195
627.6755852842809,10.570645965928792
632.1070234113712,10.575025782709366
636.5384615384615,10.579408284023668
640.9698996655518,10.5837934698717
645.4013377926422,10.588181340253465
649.8327759197324,10.592571895168957
654.2642140468228,10.59696513461818
658.695652173913,10.601361058601134
663.1270903010034,10.605759667117818
667.5585284280936,10.61016096016823
671.989966555184,10.614564937752373
676.4214046822742,10.618971599870248
680.8528428093646,10.62338094652185
685.2842809364548,10.627792977707184
689.7157190635452,10.632207693426247
694.1471571906354,10.636625093679042
698.5785953177258,10.641045178465564
703.010033444816,10.645467947785818
707.4414715719064,10.649893401639803
711.8729096989966,10.654321540027516
716.304347826087,10.65875236294896
720.7357859531772,10.663185870404133
725.1672240802676,10.667622062393038
729.5986622073578,10.67206093891567
734.0301003344482,10.676502499972036
738.4615384615385,10.68094674556213
742.8929765886287,10.685393675685955
747.3244147157191,10.689843290343507
751.7558528428093,10.694295589534793
756.1872909698997,10.698750573259806
760.6187290969899,10.703208241518551
765.0501672240803,10.707668594311025
769.4816053511705,10.712131631637229
773.9130434782609,10.716597353497164
778.3444816053511,10.721065759890829
782.7759197324415,10.725536850818223
787.2073578595317,10.730010626279348
791.6387959866221,10.734487086274202
796.0702341137123,10.738966230802786
800.5016722408027,10.743448059865102
804.9331103678929,10.747932573461146
809.3645484949833,10.75241977159092
813.7959866220735,10.756909654254427
818.2274247491639,10.761402221451661
822.6588628762541,10.765897473182626
827.0903010033445,10.770395409447321
831.5217391304348,10.774896030245745
835.9531772575251,10.779399335577901
840.3846153846154,10.783905325443786
844.8160535117057,10.788413999843401
849.247491638796,10.792925358776747
853.6789297658863,10.797439402243823
858.1103678929766,10.801956130244628
862.5418060200669,10.806475542779163
866.9732441471572,10.810997639847429
871.4046822742475,10.815522421449424
875.8361204013378,10.82004988758515
880.267558528428,10.824580038254606
884.6989966555184,10.829112873457792
889.1304347826086,10.833648393194707
893.561872909699,10.838186597465352
897.9933110367892,10.842727486269728
902.4247491638796,10.847271059607834
906.8561872909698,10.85181731747967
911.2876254180602,10.856366259885236
915.7190635451504,10.86091788682453
920.1505016722408,10.865472198297558
924.581939799331,10.870029194304314
929.0133779264214,10.8745888748448
933.4448160535117,10.879151239919016
937.876254180602,10.883716289526962
942.3076923076923,10.88828402366864
946.7391304347826,10.892854442344046
951.1705685618729,10.897427545553182
955.6020066889632,10.902003333296047
960.0334448160535,10.906581805572644
964.4648829431438,10.91116296238297
968.8963210702341,10.915746803727027
973.3277591973244,10.920333329604814
977.7591973244147,10.92492254001633
982.190635451505,10.929514434961577
986.6220735785953,10.934109014440553
991.0535117056857,10.93870627845326
995.4849498327759,10.943306226999697
999.9163879598663,10.947908860079865
1004.3478260869565,10.952514177693761
1008.7792642140469,10.957122179841388
1013.2107023411371,10.961732866522745
1017.6421404682274,10.966346237737833
1022.0735785953177,10.97096229348665
1026.505016722408,10.975581033769197
1030.9364548494982,10.980202458585474
1035.3678929765886,10.984826567935482
1039.799331103679,10.98945336181922
1044.230769230769,10.994082840236686
1048.6622073578596,10.998715003187883
1053.0936454849498,11.00334985067281
1057.5250836120401,11.007987382691468
1061.9565217391305,11.012627599243856
1066.3879598662206,11.017270500329973
1070.819397993311,11.02191608594982
1075.2508361204013,11.0265643561034
1079.6822742474917,11.031215310790706
1084.1137123745818,11.035868950011745
1088.5451505016722,11.040525273766512
1092.9765886287626,11.04518428205501
1097.408026755853,11.049845974877238
1101.839464882943,11.054510352233196
1106.2709030100334,11.059177414122884
1110.7023411371238,11.063847160546302
1115.1337792642141,11.068519591503449
1119.5652173913043,11.073194706994329
1123.9966555183946,11.077872507018936
1128.428093645485,11.082552991577275
1132.8595317725753,11.087236160669343
1137.2909698996655,11.091922014295141
1141.7224080267558,11.09661055245467
1146.1538461538462,11.101301775147927
1150.5852842809365,11.105995682374918
1155.0167224080267,11.110692274135635
1159.448160535117,11.115391550430084
1163.8795986622074,11.120093511258263
1168.3110367892975,11.124798156620171
1172.742474916388,11.12950548651581
1177.1739130434783,11.134215500945178
1181.6053511705686,11.138928199908278
1186.0367892976587,11.143643583405106
1190.468227424749,11.148361651435666
1194.8996655518395,11.153082403999955
1199.3311036789298,11.157805841097973
1203.76254180602,11.162531962729723
1208.1939799331103,11.167260768895202
1212.6254180602007,11.171992259594411
1217.056856187291,11.17672643482735
1221.4882943143812,11.18146329459402
1225.9197324414715,11.186202838894419
1230.3511705685619,11.19094506772855
1234.7826086956522,11.195689981096407
1239.2140468227424,11.200437578997997
1243.6454849498327,11.205187861433316
1248.076923076923,11.209940828402367
1252.5083612040135,11.214696479905145
1256.9397993311036,11.219454815941656
1261.371237458194,11.224215836511895
1265.8026755852843,11.228979541615864
1270.2341137123747,11.233745931253566
1274.6655518394648,11.238515005424995
1279.0969899665552,11.243286764130154
1283.5284280936455,11.248061207369044
1287.9598662207359,11.252838335141664
1292.391304347826,11.257618147448014
1296.8227424749164,11.262400644288094
1301.2541806020067,11.267185825661905
1305.6856187290969,11.271973691569444
1310.1170568561872,11.276764242010715
1314.5484949832776,11.281557476985716
1318.979933110368,11.286353396494446
1323.411371237458,11.291152000536906
1327.8428093645484,11.295953289113097
1332.2742474916388,11.300757262223017
1336.7056856187291,11.305563919866668
1341.1371237458193,11.310373262044047
1345.5685618729096,11.315185288755158
1350.0,11.32
