time_seconds,time_hours,strain,strain_rate_per_s,stress_mpa,temperature_C,state
0.0,0.0,0.0,1.007354931734404e-31,0.5,800,green
360.3603603603604,0.1001001001001001,3.630093215534526e-29,1.0073469362563458e-31,0.5,800,green
720.7207207207208,0.2002002002002002,7.260159013667601e-29,1.0073397023727724e-31,0.5,800,green
1081.081081081081,0.3003003003003003,1.0890200005993125e-28,1.0073331575394087e-31,0.5,800,green
1441.4414414414416,0.4004004004004004,1.452021855534245e-28,1.0073272361220507e-31,0.5,800,green
1801.801801801802,0.5005005005005005,1.8150216799479793e-28,1.0073218787383588e-31,0.5,800,green
2162.162162162162,0.6006006006006006,2.178019667254059e-28,1.0073170316623486e-31,0.5,800,green
2522.5225225225226,0.7007007007007008,2.541015992442779e-28,1.0073126462856052e-31,0.5,800,green
2882.882882882883,0.8008008008008008,2.9040108138360554e-28,1.0073086786298181e-31,0.5,800,green
3243.2432432432433,0.9009009009009009,3.267004274675144e-28,1.00730508890575e-31,0.5,800,green
3603.603603603604,1.001001001001001,3.6299965045571205e-28,1.007301841114213e-31,0.5,800,green
3963.963963963964,1.1011011011011012,3.992987620734528e-28,1.0072989026850563e-31,0.5,800,green
4324.324324324324,1.2012012012012012,4.355977729291237e-28,1.0072962441505378e-31,0.5,800,green
4684.684684684685,1.3013013013013013,4.718966926206296e-28,1.0072938388498115e-31,0.5,800,green
5045.045045045045,1.4014014014014016,5.081955298316445e-28,1.00729166266156e-31,0.5,800,green
5405.405405405406,1.5015015015015016,5.44494292418695e-28,1.0072896937620984e-31,0.5,800,green
5765.765765765766,1.6016016016016017,5.80792987489949e-28,1.007287912406516e-31,0.5,800,green
6126.126126126126,1.7017017017017018,6.170916214764989e-28,1.007286300730667e-31,0.5,800,green
6486.486486486487,1.8018018018018018,6.533902001968552e-28,1.0072848425720226e-31,0.5,800,green
6846.846846846847,1.9019019019019021,6.8968872891529735e-28,1.0072835233075845e-31,0.5,800,green
7207.207207207208,2.002002002002002,7.259872123946649e-28,1.0072823297072422e-31,0.5,800,green
7567.567567567568,2.1021021021021022,7.622856549441224e-28,1.0072812498010946e-31,0.5,800,green
7927.927927927928,2.2022022022022023,7.985840604623728e-28,1.0072802727594108e-31,0.5,800,green
8288.288288288288,2.3023023023023024,8.348824324767553e-28,1.007279388784027e-31,0.5,800,green
8648.648648648648,2.4024024024024024,8.71180774178619e-28,1.0072785890100846e-31,0.5,800,green
9009.009009009009,2.5025025025025025,9.074790884553266e-28,1.0072778654171308e-31,0.5,800,green
9369.36936936937,2.6026026026026026,9.437773779192109e-28,1.0072772107486866e-31,0.5,800,green
9729.729729729732,2.702702702702703,9.800756449337715e-28,1.0072766184394748e-31,0.5,800,green
10090.09009009009,2.802802802802803,1.0163738916373772e-27,1.0072760825495823e-31,0.5,800,green
10450.450450450451,2.902902902902903,1.0526721199647102e-27,1.0072755977048911e-31,0.5,800,green
10810.810810810812,3.0030030030030033,1.0889703316661689e-27,1.0072751590431849e-31,0.5,800,green
11171.171171171172,3.1031031031031033,1.1252685283254197e-27,1.0072747621653888e-31,0.5,800,green
11531.531531531533,3.2032032032032034,1.1615667113752808e-27,1.0072744030914535e-31,0.5,800,green
11891.891891891892,3.3033033033033035,1.1978648821120892e-27,1.0072740782204422e-31,0.5,800,green
12252.252252252252,3.4034034034034035,1.234163041708702e-27,1.0072737842944188e-31,0.5,800,green
12612.612612612613,3.5035035035035036,1.2704611912262578e-27,1.0072735183657756e-31,0.5,800,green
12972.972972972973,3.6036036036036037,1.3067593316248188e-27,1.0072732777676736e-31,0.5,800,green
13333.333333333334,3.7037037037037037,1.343057463772998e-27,1.0072730600872991e-31,0.5,800,green
13693.693693693695,3.8038038038038042,1.3793555884566703e-27,1.0072728631416666e-31,0.5,800,green
14054.054054054055,3.9039039039039043,1.4156537063868532e-27,1.007272684955726e-31,0.5,800,green
14414.414414414416,4.004004004004004,1.4519518182068379e-27,1.007272523742558e-31,0.5,800,green
14774.774774774776,4.104104104104104,1.4882499244986402e-27,1.0072723778854523e-31,0.5,800,green
15135.135135135137,4.2042042042042045,1.524548025788837e-27,1.0072722459216956e-31,0.5,800,green
15495.495495495496,4.3043043043043046,1.5608461225538465e-27,1.0072721265279028e-31,0.5,800,green
15855.855855855856,4.404404404404405,1.5971442152247079e-27,1.0072720185067449e-31,0.5,800,green
16216.216216216217,4.504504504504505,1.6334423041914007e-27,1.0072719207749428e-31,0.5,800,green
16576.576576576575,4.604604604604605,1.6697403898067595e-27,1.007271832352403e-31,0.5,800,green
16936.936936936938,4.704704704704705,1.706038472390009e-27,1.0072717523523886e-31,0.5,800,green
17297.297297297297,4.804804804804805,1.742336552229967e-27,1.0072716799726278e-31,0.5,800,green
17657.65765765766,4.904904904904905,1.7786346295879417e-27,1.0072716144872673e-31,0.5,800,green
18018.018018018018,5.005005005005005,1.8149327047003482e-27,1.0072715552395938e-31,0.5,800,green
18378.378378378377,5.105105105105105,1.851230777781085e-27,1.007271501635448e-31,0.5,800,green
18738.73873873874,5.205205205205205,1.887528849023675e-27,1.007271453137266e-31,0.5,800,green
19099.099099099098,5.305305305305305,1.9238269186032066e-27,1.0072714092586887e-31,0.5,800,green
19459.459459459464,5.405405405405406,1.9601249866780934e-27,1.0072713695596842e-31,0.5,800,green
19819.819819819822,5.505505505505506,1.996423053391655e-27,1.007271333642135e-31,0.5,800,green
20180.18018018018,5.605605605605606,2.0327211188735638e-27,1.0072713011458455e-31,0.5,800,green
20540.540540540544,5.705705705705706,2.069019183241138e-27,1.00727127174493e-31,0.5,800,green
20900.900900900902,5.805805805805806,2.105317246600521e-27,1.0072712451445444e-31,0.5,800,green
21261.261261261265,5.9059059059059065,2.1416153090477468e-27,1.0072712210779293e-31,0.5,800,green
21621.621621621623,6.0060060060060065,2.177913370669701e-27,1.0072711993037353e-31,0.5,800,green
21981.981981981982,6.106106106106107,2.2142114315449928e-27,1.0072711796036016e-31,0.5,800,green
22342.342342342345,6.206206206206207,2.2505094917447458e-27,1.007271161779968e-31,0.5,800,green
22702.702702702703,6.306306306306307,2.286807551333305e-27,1.0072711456540917e-31,0.5,800,green
23063.063063063066,6.406406406406407,2.3231056103688907e-27,1.0072711310642558e-31,0.5,800,green
23423.423423423425,6.506506506506507,2.3594036689041737e-27,1.0072711178641477e-31,0.5,800,green
23783.783783783783,6.606606606606607,2.3957017269868103e-27,1.0072711059213917e-31,0.5,800,green
24144.144144144146,6.706706706706707,2.4319997846599162e-27,1.0072710951162208e-31,0.5,800,green
24504.504504504504,6.806806806806807,2.4682978419625003e-27,1.0072710853402764e-31,0.5,800,green
24864.864864864867,6.906906906906907,2.504595898929857e-27,1.0072710764955216e-31,0.5,800,green
25225.225225225226,7.007007007007007,2.540893955593916e-27,1.0072710684932574e-31,0.5,800,green
25585.585585585584,7.107107107107107,2.5771920119835684e-27,1.0072710612532343e-31,0.5,800,green
25945.945945945947,7.207207207207207,2.6134900681249526e-27,1.007271054702846e-31,0.5,800,green
26306.306306306305,7.307307307307307,2.6497881240417165e-27,1.007271048776403e-31,0.5,800,green
26666.666666666668,7.407407407407407,2.686086179755256e-27,1.0072710434144723e-31,0.5,800,green
27027.02702702703,7.507507507507508,2.7223842352849285e-27,1.0072710385632823e-31,0.5,800,green
27387.38738738739,7.6076076076076085,2.7586822906482486e-27,1.0072710341741837e-31,0.5,800,green
27747.74774774775,7.7077077077077085,2.7949803458610615e-27,1.0072710302031604e-31,0.5,800,green
28108.10810810811,7.807807807807809,2.831278400937703e-27,1.0072710266103897e-31,0.5,800,green
28468.468468468473,7.907907907907909,2.867576455891145e-27,1.0072710233598416e-31,0.5,800,green
28828.82882882883,8.008008008008009,2.9038745107331214e-27,1.0072710204189184e-31,0.5,800,green
29189.18918918919,8.108108108108109,2.9401725654742503e-27,1.0072710177581276e-31,0.5,800,green
29549.549549549552,8.208208208208209,2.976470620124138e-27,1.0072710153507853e-31,0.5,800,green
29909.90990990991,8.308308308308309,3.0127686746914748e-27,1.0072710131727502e-31,0.5,800,green
30270.270270270274,8.408408408408409,3.049066729184125e-27,1.0072710112021797e-31,0.5,800,green
30630.630630630632,8.508508508508509,3.085364783609201e-27,1.0072710094193122e-31,0.5,800,green
