time_seconds,time_hours,strain,strain_rate_per_s,stress_mpa,temperature_C,state
0.0,0.0,0.0,7.338251556832953e-18,5.0,1000,sintered
360.3603603603604,0.1001001001001001,2.6444043058865382e-15,7.338193312387564e-18,5.0,1000,sintered
720.7207207207208,0.2002002002002002,5.288788639091895e-15,7.338140615909171e-18,5.0,1000,sintered
1081.081081081081,0.3003003003003003,7.9331549020769e-15,7.338092938936431e-18,5.0,1000,sintered
1441.4414414414416,0.4004004004004004,1.0577504816086998e-14,7.338049803345611e-18,5.0,1000,sintered
1801.801801801802,0.5005005005005005,1.3221839938413572e-14,7.338010776555768e-18,5.0,1000,sintered
2162.162162162162,0.6006006006006006,1.58661616780111e-14,7.337975467190661e-18,5.0,1000,sintered
2522.5225225225226,0.7007007007007008,1.8510471309626705e-14,7.337943521153866e-18,5.0,1000,sintered
2882.882882882883,0.8008008008008008,2.1154769986583823e-14,7.337914618077762e-18,5.0,1000,sintered
3243.2432432432433,0.9009009009009009,2.37990587523482e-14,7.337888468110751e-18,5.0,1000,sintered
3603.603603603604,1.001001001001001,2.6443338550992184e-14,7.337864809010517e-18,5.0,1000,sintered
3963.963963963964,1.1011011011011012,2.9087610236662254e-14,7.337843403514148e-18,5.0,1000,sintered
4324.324324324324,1.2012012012012012,3.173187458214475e-14,7.337824036958771e-18,5.0,1000,sintered
4684.684684684685,1.3013013013013013,3.437613228661567e-14,7.337806515128833e-18,5.0,1000,sintered
5045.045045045045,1.4014014014014016,3.7020383982652295e-14,7.337790662308421e-18,5.0,1000,sintered
5405.405405405406,1.5015015015015016,3.966463024257693e-14,7.337776319519118e-18,5.0,1000,sintered
5765.765765765766,1.6016016016016017,4.230887158419637e-14,7.337763342925702e-18,5.0,1000,sintered
6126.126126126126,1.7017017017017018,4.495310847599469e-14,7.337751602393706e-18,5.0,1000,sintered
6486.486486486487,1.8018018018018018,4.7597341341831384e-14,7.337740980184386e-18,5.0,1000,sintered
6846.846846846847,1.9019019019019021,5.024157056519198e-14,7.337731369773982e-18,5.0,1000,sintered
7207.207207207208,2.002002002002002,5.288579649303381e-14,7.337722674785459e-18,5.0,1000,sintered
7567.567567567568,2.1021021021021022,5.5530019439265413e-14,7.337714808021998e-18,5.0,1000,sintered
7927.927927927928,2.2022022022022023,5.817423968789457e-14,7.337707690592549e-18,5.0,1000,sintered
8288.288288288288,2.3023023023023024,6.08184574958764e-14,7.337701251120688e-18,5.0,1000,sintered
8648.648648648648,2.4024024024024024,6.346267309569027e-14,7.337695425028819e-18,5.0,1000,sintered
9009.009009009009,2.5025025025025025,6.610688669767115e-14,7.337690153890561e-18,5.0,1000,sintered
9369.36936936937,2.6026026026026026,6.87510984921189e-14,7.337685384844836e-18,5.0,1000,sintered
9729.729729729732,2.702702702702703,7.139530865120678e-14,7.337681070065747e-18,5.0,1000,sintered
10090.09009009009,2.802802802802803,7.403951733070792e-14,7.337677166282965e-18,5.0,1000,sintered
10450.450450450451,2.902902902902903,7.668372467155766e-14,7.337673634347797e-18,5.0,1000,sintered
10810.810810810812,3.0030030030030033,7.932793080126677e-14,7.337670438840587e-18,5.0,1000,sintered
11171.171171171172,3.1031031031031033,8.197213583520019e-14,7.337667547715508e-18,5.0,1000,sintered
11531.531531531533,3.2032032032032034,8.461633987773402e-14,7.337664931979206e-18,5.0,1000,sintered
11891.891891891892,3.3033033033033035,8.726054302330219e-14,7.337662565400031e-18,5.0,1000,sintered
12252.252252252252,3.4034034034034035,8.990474535734351e-14,7.33766042424498e-18,5.0,1000,sintered
12612.612612612613,3.5035035035035036,9.254894695715847e-14,7.337658487041696e-18,5.0,1000,sintered
12972.972972972973,3.6036036036036037,9.519314789268445e-14,7.337656734363133e-18,5.0,1000,sintered
13333.333333333334,3.7037037037037037,9.783734822719705e-14,7.337655148632725e-18,5.0,1000,sintered
13693.693693693695,3.8038038038038042,1.0048154801794472e-13,7.337653713948137e-18,5.0,1000,sintered
14054.054054054055,3.9039039039039043,1.0312574731672276e-13,7.337652415921776e-18,5.0,1000,sintered
14414.414414414416,4.004004004004004,1.0576994617039282e-13,7.337651241536518e-18,5.0,1000,sintered
14774.774774774776,4.104104104104104,1.0841414462135287e-13,7.337650179015158e-18,5.0,1000,sintered
15135.135135135137,4.2042042042042045,1.1105834270796228e-13,7.337649217702305e-18,5.0,1000,sintered
15495.495495495496,4.3043043043043046,1.1370254046492658e-13,7.337648347957532e-18,5.0,1000,sintered
15855.855855855856,4.404404404404405,1.1634673792364556e-13,7.33764756105869e-18,5.0,1000,sintered
16216.216216216217,4.504504504504505,1.1899093511252799e-13,7.337646849114442e-18,5.0,1000,sintered
16576.576576576575,4.604604604604605,1.2163513205727667e-13,7.337646204985128e-18,5.0,1000,sintered
16936.936936936938,4.704704704704705,1.242793287811461e-13,7.337645622211162e-18,5.0,1000,sintered
17297.297297297297,4.804804804804805,1.2692352530517572e-13,7.337645094948252e-18,5.0,1000,sintered
17657.65765765766,4.904904904904905,1.295677216484009e-13,7.337644617908795e-18,5.0,1000,sintered
18018.018018018018,5.005005005005005,1.3221191782804384e-13,7.337644186308852e-18,5.0,1000,sintered
18378.378378378377,5.105105105105105,1.3485611385968623e-13,7.337643795820163e-18,5.0,1000,sintered
18738.73873873874,5.205205205205205,1.3750030975742568e-13,7.337643442526753e-18,5.0,1000,sintered
19099.099099099098,5.305305305305305,1.4014450553401676e-13,7.337643122885653e-18,5.0,1000,sintered
19459.459459459464,5.405405405405406,1.4278870120099935e-13,7.337642833691374e-18,5.0,1000,sintered
19819.819819819822,5.505505505505506,1.4543289676881387e-13,7.337642572043764e-18,5.0,1000,sintered
20180.18018018018,5.605605605605606,1.4807709224690648e-13,7.337642335318912e-18,5.0,1000,sintered
20540.540540540544,5.705705705705706,1.5072128764382348e-13,7.337642121142848e-18,5.0,1000,sintered
20900.900900900902,5.805805805805806,1.5336548296729703e-13,7.33764192736773e-18,5.0,1000,sintered
21261.261261261265,5.9059059059059065,1.5600967822432291e-13,7.337641752050303e-18,5.0,1000,sintered
21621.621621621623,6.0060060060060065,1.5865387342123043e-13,7.337641593432412e-18,5.0,1000,sintered
21981.981981981982,6.106106106106107,1.612980685637461e-13,7.337641449923375e-18,5.0,1000,sintered
22342.342342342345,6.206206206206207,1.6394226365705092e-13,7.337641320084027e-18,5.0,1000,sintered
22702.702702702703,6.306306306306307,1.6658645870583232e-13,7.337641202612286e-18,5.0,1000,sintered
23063.063063063066,6.406406406406407,1.6923065371433133e-13,7.3376410963301e-18,5.0,1000,sintered
23423.423423423425,6.506506506506507,1.7187484868638499e-13,7.337641000171625e-18,5.0,1000,sintered
23783.783783783783,6.606606606606607,1.745190436254648e-13,7.337640913172549e-18,5.0,1000,sintered
24144.144144144146,6.706706706706707,1.7716323853471164e-13,7.33764083446041e-18,5.0,1000,sintered
24504.504504504504,6.806806806806807,1.7980743341696718e-13,7.337640763245848e-18,5.0,1000,sintered
24864.864864864867,6.906906906906907,1.824516282748025e-13,7.337640698814698e-18,5.0,1000,sintered
25225.225225225226,7.007007007007007,1.8509582311054359e-13,7.337640640520819e-18,5.0,1000,sintered
25585.585585585584,7.107107107107107,1.8774001792629505e-13,7.337640587779616e-18,5.0,1000,sintered
25945.945945945947,7.207207207207207,1.9038421272396097e-13,7.337640540062177e-18,5.0,1000,sintered
26306.306306306305,7.307307307307307,1.9302840750526405e-13,7.337640496889977e-18,5.0,1000,sintered
26666.666666666668,7.407407407407407,1.9567260227176287e-13,7.337640457830064e-18,5.0,1000,sintered
27027.02702702703,7.507507507507508,1.9831679702486764e-13,7.33764042249073e-18,5.0,1000,sintered
27387.38738738739,7.6076076076076085,2.009609917658541e-13,7.33764039051758e-18,5.0,1000,sintered
27747.74774774775,7.7077077077077085,2.0360518649587665e-13,7.337640361589973e-18,5.0,1000,sintered
28108.10810810811,7.807807807807809,2.0624938121597955e-13,7.337640335417812e-18,5.0,1000,sintered
28468.468468468473,7.907907907907909,2.0889357592710776e-13,7.337640311738631e-18,5.0,1000,sintered
28828.82882882883,8.008008008008009,2.1153777063011608e-13,7.337640290314967e-18,5.0,1000,sintered
29189.18918918919,8.108108108108109,2.14181965325778e-13,7.337640270931975e-18,5.0,1000,sintered
29549.549549549552,8.208208208208209,2.1682616001479326e-13,7.337640253395274e-18,5.0,1000,sintered
29909.90990990991,8.308308308308309,2.1947035469779498e-13,7.337640237528999e-18,5.0,1000,sintered
