temperature,instantaneous_cte,thermal_strain,length_change_percent
25,33.59640663896261,0,0
26,31.66717079512706,0,0
27,32.13722809693827,0,0
28,32.38298014840506,0,0
29,31.834385625344034,0,0
30,31.496867261878936,0,0
31,32.4729830434968,0,0
32,32.07628227033689,0,0
33,31.312993319966026,0,0
34,31.67906802642632,0,0
35,32.33552078427302,0,0
36,33.20311922633796,0,0
37,32.9800671448037,0,0
38,32.365438390070906,0,0
39,32.473854465059155,0,0
40,31.44632504200068,0,0
41,32.501223697611806,0,0
42,32.29002451567532,0,0
43,32.460467306419964,0,0
44,31.631931122206186,0,0
45,33.201023844413655,0,0
46,32.43127852839867,0,0
47,32.45235377029858,0,0
48,32.319605941735574,0,0
49,32.83994043989533,0,0
50,31.84531673371292,0,0
51,31.748735952889284,0,0
52,33.48354048760907,0,0
53,31.963530984285647,0,0
54,32.98943267693551,0,0
55,32.816323056279714,0,0
56,32.798951216719225,0,0
57,32.550653535472115,0,0
58,32.19613722743033,0,0
59,32.784485173611756,0,0
60,31.877790084927533,0,0
61,32.368340294330004,0,0
62,32.92501445910849,0,0
63,31.410455026986696,0,0
64,32.27738558130883,0,0
65,33.155940078410254,0,0
66,32.85892210366763,0,0
67,32.75702032309736,0,0
68,33.825705149733416,0,0
69,33.060622650202944,0,0
70,33.146271156790924,0,0
71,32.75624568297808,0,0
72,32.32432051744175,0,0
73,33.87946888266634,0,0
74,32.616931706543745,0,0
75,31.830017934902557,0,0
76,32.56095629975183,0,0
77,33.32061080845893,0,0
78,33.15100868708398,0,0
79,31.961418503633887,0,0
80,32.74119291449947,0,0
81,33.051744911011724,0,0
82,33.478379206712816,0,0
83,33.38173457739279,0,0
84,32.695056268071966,0,0
85,33.29309700886568,0,0
86,32.84590144562121,0,0
87,33.326884282872804,0,0
88,33.41636054440877,0,0
89,32.374136110863944,0,0
90,32.58462730023022,0,0
91,32.83171811136261,0,0
92,33.04607071296005,0,0
93,33.506176389061146,0,0
94,32.63401281003799,0,0
95,31.923472658307475,0,0
96,33.19605680445701,0,0
97,33.03103135555382,0,0
98,32.933266308092215,0,0
99,32.72171596685218,0,0
100,34.321869186006225,0,0
101,33.337868228195184,0,0
102,32.962729811536484,0,0
