temperature,instantaneous_cte,thermal_strain,length_change_percent
25,21.44617290959637,0,0
26,20.90697522064277,0,0
27,21.030820305739997,0,0
28,21.294425874591152,0,0
29,21.701258878825673,0,0
30,21.628993136735044,0,0
31,20.2989824942277,0,0
32,21.872459074966887,0,0
33,21.260483823278083,0,0
34,20.886553637500135,0,0
35,20.23469909102268,0,0
36,20.96757570976302,0,0
37,20.395453090966157,0,0
38,20.3714447890992,0,0
39,21.100900706297658,0,0
40,21.34981303042215,0,0
41,20.5091573092152,0,0
42,20.843608154542945,0,0
43,20.20097539180946,0,0
44,21.16848415011548,0,0
45,21.558040482237818,0,0
46,20.90315573770743,0,0
47,22.06500073310955,0,0
48,19.773053138258245,0,0
49,21.17370019611619,0,0
50,21.12822513845302,0,0
51,20.49195986090256,0,0
52,21.247495110329652,0,0
53,20.920017719908643,0,0
54,21.085495113757354,0,0
55,20.563206699827465,0,0
56,21.506556164389394,0,0
57,20.282959353315654,0,0
58,21.52400722690228,0,0
59,21.610768548575155,0,0
60,21.578150260277035,0,0
61,21.514692217187328,0,0
62,21.430537303657097,0,0
63,21.3698496947663,0,0
64,20.95824994875406,0,0
65,21.697784050562333,0,0
66,21.352560463699486,0,0
67,21.5231852608585,0,0
68,21.199312960173057,0,0
69,21.590946118461076,0,0
70,20.91732084557716,0,0
71,22.01129439266998,0,0
72,22.369541617956536,0,0
73,21.423003716322373,0,0
74,21.032324328984934,0,0
75,21.246326088719865,0,0
76,21.542710817336793,0,0
77,22.40556298341975,0,0
78,22.021197626186108,0,0
79,22.04704094058823,0,0
80,20.669900646462494,0,0
81,21.189860467359253,0,0
82,22.151966444589537,0,0
83,20.950868832079454,0,0
84,21.729745868428648,0,0
85,20.976001777026102,0,0
86,21.60279391911531,0,0
87,21.918568173900827,0,0
88,22.201752964109,0,0
89,22.136207894102867,0,0
90,20.936229447181674,0,0
91,21.45411690002519,0,0
92,21.050729997329398,0,0
93,21.523726780551684,0,0
94,21.74951837032287,0,0
95,22.14443062333847,0,0
96,21.148823765845936,0,0
97,22.67208353599225,0,0
98,22.121031137301795,0,0
99,21.791061069470256,0,0
100,21.92967164435864,0,0
101,21.380790703181773,0,0
102,21.544845888002897,0,0
103,22.18323294099888,0,0
104,22.13177830445972,0,0
105,21.341057335275572,0,0
106,21.121809989136768,0,0
107,21.83228048052647,0,0
108,22.436347247451288,0,0
109,22.269147022514137,0,0
110,22.027911986186513,0,0
111,22.281179750706563,0,0
112,21.75862535588805,0,0
113,21.16148043474089,0,0
114,21.936765070640572,0,0
115,21.478686516092694,0,0
116,22.322061758451085,0,0
117,21.95168209631555,0,0
118,21.833932207820286,0,0
119,21.512633365671913,0,0
120,22.585569892180697,0,0
121,21.48657726618784,0,0
122,21.726676228872854,0,0
123,22.081436648024127,0,0
124,22.15765511262114,0,0
125,22.385153256705046,0,0
126,22.353070122825994,0,0
127,22.454000799179504,0,0
128,22.403517964436574,0,0
129,21.404175532285738,0,0
130,21.237539756359595,0,0
131,22.824244533442556,0,0
132,22.599754178663467,0,0
133,21.55745640232882,0,0
134,21.307190506977857,0,0
135,22.7991825374117,0,0
136,22.44935042884808,0,0
137,21.865843725296397,0,0
138,22.155189917913713,0,0
139,21.556616674671517,0,0
140,22.072289211769842,0,0
141,22.096780086539212,0,0
142,22.15564567157416,0,0
143,22.15217346999352,0,0
144,22.788216703555538,0,0
145,21.88819872286116,0,0
146,21.952461346195985,0,0
147,22.585609321933045,0,0
148,22.11129940123488,0,0
149,22.63776170581382,0,0
150,22.870547633432185,0,0
151,22.554290215481174,0,0
152,21.800671347979645,0,0
153,22.297361640394122,0,0
154,22.7620817451039,0,0
155,22.558850095533387,0,0
156,21.94736350497223,0,0
157,21.95480687298806,0,0
158,22.932013349535417,0,0
159,23.03897268719041,0,0
160,23.218687091447567,0,0
161,22.094501732731466,0,0
162,23.013549820089896,0,0
163,23.043914876946936,0,0
164,22.639366095672713,0,0
165,22.23029942506832,0,0
166,21.82552947380444,0,0
167,21.954950814845382,0,0
168,22.748846315844858,0,0
169,22.049797884329355,0,0
170,22.827677953837558,0,0
171,22.974999986669676,0,0
172,23.721208244291358,0,0
173,22.537832051578555,0,0
174,22.540767158626434,0,0
175,23.493621124073407,0,0
176,22.776233148283108,0,0
177,22.578094609039173,0,0
178,22.324413719737045,0,0
179,22.28157716037752,0,0
180,22.66320981967345,0,0
181,23.14464433778139,0,0
182,22.15206278739379,0,0
183,22.308115345047746,0,0
184,23.136607935859043,0,0
185,22.95277561915713,0,0
186,22.908648252133936,0,0
187,23.29189409255543,0,0
188,22.794426096283836,0,0
189,23.58200528077877,0,0
190,22.525146280400758,0,0
191,23.589266374964648,0,0
192,22.94793710072658,0,0
193,23.59920337020446,0,0
194,22.788127200009207,0,0
195,22.02020023447034,0,0
196,23.180249887917572,0,0
197,23.353305203447178,0,0
198,22.810723323992427,0,0
199,22.668937591515526,0,0
200,23.108012447221164,0,0
201,23.014493027797744,0,0
202,23.526994286809657,0,0
203,22.25290037595789,0,0
204,22.923050527607636,0,0
205,22.285437927904475,0,0
206,22.92997043069071,0,0
207,23.087271906984007,0,0
208,22.800333788882657,0,0
209,23.505356049298967,0,0
210,22.707454816553486,0,0
211,22.738032515613913,0,0
212,22.946617340898023,0,0
213,23.927579752859334,0,0
214,23.179423173242224,0,0
215,22.66511359915588,0,0
216,23.441678895053766,0,0
217,22.722242080751,0,0
218,23.69613033040051,0,0
219,23.299153169689742,0,0
220,23.170352432178962,0,0
221,23.303357039551067,0,0
222,22.481898173483604,0,0
223,23.12342752251259,0,0
224,23.0282021812305,0,0
225,22.54794668604938,0,0
226,23.442238809734636,0,0
227,23.64015165617992,0,0
228,23.192022323453767,0,0
229,23.282204482176418,0,0
230,23.558062813206217,0,0
231,23.383807740027226,0,0
232,22.33144941324537,0,0
233,23.947033590324846,0,0
234,22.49332303249023,0,0
235,23.67751916042298,0,0
236,22.948539982202043,0,0
237,23.480878813929355,0,0
238,22.74040448874222,0,0
239,23.66587442345106,0,0
240,23.72263494893176,0,0
241,24.274237090989164,0,0
242,23.13043641068002,0,0
243,23.70699880190203,0,0
244,23.746497494864286,0,0
245,23.13811273183346,0,0
246,22.78365211807698,0,0
247,22.831540676266037,0,0
248,23.83621109613782,0,0
249,23.48996330519803,0,0
250,23.544735646101643,0,0
251,24.127944431377184,0,0
252,23.267596470811238,0,0
253,22.60033138748769,0,0
254,23.616412555693508,0,0
255,22.625081996314908,0,0
256,23.077497639341498,0,0
257,23.02332399833513,0,0
258,23.331880889323088,0,0
259,24.356260772900722,0,0
260,22.788422046945275,0,0
261,23.383029885533837,0,0
262,23.61635458303326,0,0
263,22.28965007775492,0,0
264,23.126168088761723,0,0
265,23.881687915766527,0,0
266,22.87750431451597,0,0
267,23.96413488071008,0,0
268,23.194689089902877,0,0
269,24.254278803262626,0,0
270,23.041799420535824,0,0
271,23.06448468458383,0,0
272,23.70283714729971,0,0
273,23.632373162355556,0,0
274,23.69642228335048,0,0
275,23.634716535839832,0,0
276,23.51955460239125,0,0
277,23.236525442897815,0,0
278,24.082678672948504,0,0
279,22.789143594823607,0,0
280,24.174750936033313,0,0
281,22.85289641649195,0,0
282,22.323754046271258,0,0
283,22.936254435490113,0,0
284,23.817042367220747,0,0
285,23.481874229473632,0,0
286,24.320200577532955,0,0
287,23.20209509916068,0,0
288,24.24485800146772,0,0
289,23.44282738373121,0,0
290,23.09936852262984,0,0
291,23.865712670387122,0,0
292,24.418308405460067,0,0
293,24.213036172931034,0,0
294,24.337950160011665,0,0
295,23.741703976342155,0,0
296,23.794346907474615,0,0
297,24.729886407992854,0,0
298,22.672465612867416,0,0
299,24.181793618188326,0,0
300,23.433993290461494,0,0
301,24.105013665456273,0,0
302,23.746973189281487,0,0
303,23.820006884511887,0,0
304,22.69658550080017,0,0
305,24.926482724757467,0,0
306,23.331242545874705,0,0
307,24.2640721638593,0,0
308,24.32028477270886,0,0
309,24.422939105571256,0,0
310,24.195319909954026,0,0
311,23.407204206894733,0,0
312,24.36330919701021,0,0
313,24.237170146146322,0,0
314,24.045919225935023,0,0
315,23.859055963151036,0,0
316,23.924775029146915,0,0
317,23.419477995342554,0,0
318,24.673654736657536,0,0
319,24.035632024673497,0,0
320,24.194234533645673,0,0
321,24.178617919609387,0,0
322,23.618635661676972,0,0
323,24.17364025000404,0,0
324,23.309459871047537,0,0
325,23.082695546375795,0,0
326,23.75859637427562,0,0
327,24.3572185799343,0,0
328,24.25292763358267,0,0
329,24.251473885761122,0,0
330,23.53411062187181,0,0
331,23.9190680176935,0,0
332,23.919860315846883,0,0
333,24.34379370685888,0,0
334,24.443207356746164,0,0
335,24.026303482944467,0,0
336,24.359497554703122,0,0
337,24.456532056798046,0,0
338,24.790534197842714,0,0
339,24.931564495998035,0,0
340,24.62416041032678,0,0
341,24.204310696835883,0,0
342,24.65407480510029,0,0
343,25.039372127718842,0,0
344,24.48511422722647,0,0
345,24.027043448767163,0,0
346,24.37465088584352,0,0
347,24.096703683226334,0,0
348,25.54706760169534,0,0
349,24.383535430919974,0,0
350,24.01172519632139,0,0
351,24.907160764250737,0,0
352,24.779287365204016,0,0
353,24.694968697342976,0,0
354,24.532545590757938,0,0
355,24.523523979320817,0,0
356,25.060923213348552,0,0
357,25.090933314571846,0,0
358,24.27112575590194,0,0
359,24.542320429712124,0,0
360,24.656102730290463,0,0
361,25.30851961348775,0,0
362,25.24070113470729,0,0
363,24.40951021283719,0,0
364,24.5141781329261,0,0
365,24.127440625943567,0,0
366,24.492985816573768,0,0
367,25.05808807121627,0,0
368,24.90477580209968,0,0
369,25.008899545256234,0,0
370,24.968925573717765,0,0
371,23.877823942504296,0,0
372,24.721462439873026,0,0
373,25.864198977976283,0,0
374,24.553833221391212,0,0
375,24.618953301692997,0,0
376,24.82548891504238,0,0
377,25.80643420265842,0,0
378,24.73829283292574,0,0
379,25.43333176829541,0,0
380,24.699014077086968,0,0
381,25.257263568349035,0,0
382,24.746532540857633,0,0
383,24.59023478334318,0,0
384,24.70396606223913,0,0
385,25.07986826230961,0,0
386,24.0126028594419,0,0
387,24.924757520856577,0,0
388,24.593658232844497,0,0
389,24.636304680435668,0,0
390,25.51669836255415,0,0
391,25.41303615966708,0,0
392,24.444212203154624,0,0
393,25.244021342633598,0,0
394,24.21074232870298,0,0
395,25.64825099605564,0,0
396,24.841787168377014,0,0
397,25.365840921861153,0,0
398,24.52104877519158,0,0
399,24.631671711139106,0,0
400,24.642500116564925,0,0
401,25.085646691384426,0,0
402,24.814456849898267,0,0
403,24.740901145874428,0,0
404,25.71741253990291,0,0
405,23.73800958046605,0,0
406,25.15991968174371,0,0
407,24.86962861902637,0,0
408,25.470095927416374,0,0
409,25.233400840064885,0,0
410,24.985840626998048,0,0
411,25.18780568899889,0,0
412,25.518070252249363,0,0
413,24.709946784202756,0,0
414,24.697188491506974,0,0
415,24.86523877111078,0,0
416,24.267260945263867,0,0
417,24.938028912617572,0,0
418,25.563167044189427,0,0
419,23.89851163624906,0,0
420,24.015852228422464,0,0
421,25.086505030448226,0,0
422,24.95921427642541,0,0
423,25.374785449316267,0,0
424,24.74047565499506,0,0
425,25.500706581967197,0,0
426,26.196352661991323,0,0
427,27.23139685192671,0,0
428,26.611546827526702,0,0
429,26.43799834300241,0,0
430,25.678514318973924,0,0
431,26.696846582619038,0,0
432,25.61954567862114,0,0
433,26.362502590820153,0,0
434,26.69665799095516,0,0
435,26.666098319627118,0,0
436,26.39055219211638,0,0
437,26.292353556848205,0,0
438,26.353970216121372,0,0
439,25.86713296442521,0,0
440,26.82132078415467,0,0
441,26.623275061262863,0,0
442,26.15240962982153,0,0
443,26.97870869683534,0,0
444,25.643020334267693,0,0
445,25.83346793016223,0,0
446,26.47214009403201,0,0
447,26.1416239706793,0,0
448,25.69909622216088,0,0
449,26.71083609066331,0,0
450,28.358678752917065,0,0
451,25.998795174251033,0,0
452,26.388804401313546,0,0
453,26.70440960486005,0,0
454,26.017531883521475,0,0
455,26.368629063696158,0,0
456,26.780831287174536,0,0
457,26.72202815920928,0,0
458,24.867073690649967,0,0
459,25.999962716432794,0,0
460,26.459834858486683,0,0
461,26.80347333845337,0,0
462,26.801006317998315,0,0
463,26.484687269726514,0,0
464,26.186573394147445,0,0
465,26.021851055232695,0,0
466,26.974978701231148,0,0
467,26.74106991423406,0,0
468,26.95491131568907,0,0
469,26.903979173247674,0,0
470,26.329409989170262,0,0
471,26.97738333746983,0,0
472,27.11226206348101,0,0
473,25.762266225600445,0,0
