temperature,instantaneous_cte,thermal_strain,length_change_percent
25,45.26226690810173,0,0
26,45.46375455288154,0,0
27,44.88522758526451,0,0
28,44.17448008030764,0,0
29,45.67135362605395,0,0
30,44.602580446151926,0,0
31,44.69991187999714,0,0
32,45.17658054992338,0,0
33,45.64113971679193,0,0
34,45.136399284091844,0,0
35,45.082851122350604,0,0
36,44.67917677869177,0,0
37,45.024153597299296,0,0
38,45.95753361042756,0,0
39,45.16408304189477,0,0
40,46.120752560804185,0,0
41,45.61099479125166,0,0
42,44.89657722304573,0,0
43,45.80575209733604,0,0
44,46.254740474954964,0,0
45,45.61445566416043,0,0
46,45.71579479229683,0,0
47,46.02749107844464,0,0
48,44.601150427471055,0,0
49,45.29706102549288,0,0
50,46.25542816232763,0,0
51,44.8009504887076,0,0
52,45.269449684250844,0,0
53,45.596106072989066,0,0
54,45.40207406000644,0,0
55,46.21756335163837,0,0
56,45.72907248167905,0,0
57,45.78231229893451,0,0
58,45.427731994623414,0,0
59,45.97199378059375,0,0
60,45.54854210323206,0,0
61,45.54348920245648,0,0
62,45.819129854384144,0,0
63,45.67103368493005,0,0
64,45.99640432233068,0,0
65,45.83222232374819,0,0
66,45.46082838480139,0,0
67,46.30448406735771,0,0
68,45.365797529363135,0,0
69,44.989559492031525,0,0
70,46.32377587976157,0,0
71,45.8324827286408,0,0
72,46.34993542644341,0,0
73,45.45461066309404,0,0
74,46.399988136821484,0,0
75,46.687408430030615,0,0
76,45.249936824472,0,0
77,46.55851617433117,0,0
78,46.35897394524749,0,0
79,45.67964886364985,0,0
80,46.93115181571653,0,0
81,46.605582220112865,0,0
82,46.06868470576995,0,0
83,45.88271232549202,0,0
84,47.63022471002525,0,0
85,46.38912502166138,0,0
86,46.376233757782664,0,0
87,46.07806962190881,0,0
88,47.005355730863734,0,0
89,46.38257176568519,0,0
90,46.85203121153249,0,0
91,46.99984345091745,0,0
92,47.317455707407824,0,0
93,47.00578900608158,0,0
94,45.68680585677593,0,0
95,45.878390773167936,0,0
96,46.618220034424084,0,0
97,46.716210838967875,0,0
98,45.57631957689613,0,0
99,46.69202422994996,0,0
100,47.37539853531657,0,0
101,46.79970440248559,0,0
102,46.29285430672426,0,0
103,45.334771742849206,0,0
104,47.46632735016371,0,0
105,46.2479350606613,0,0
106,47.1437542725507,0,0
107,46.878971307802765,0,0
108,46.47813830800834,0,0
109,46.415933510807086,0,0
110,47.036853739169,0,0
111,47.40418492109857,0,0
112,47.520864174124064,0,0
113,48.20160148427788,0,0
114,47.66614461826544,0,0
115,46.205291366936656,0,0
116,47.62243547020507,0,0
117,46.98511986843508,0,0
118,47.21980657261966,0,0
119,47.04572274301601,0,0
120,46.84508381266077,0,0
121,48.10967883935755,0,0
122,46.884843068356304,0,0
123,46.82135018203978,0,0
124,46.59130831776568,0,0
125,48.003043158446225,0,0
126,47.31856894920709,0,0
127,46.889001638249525,0,0
128,47.64404526567951,0,0
129,47.62454941390248,0,0
130,47.27301187919658,0,0
131,46.71779135313818,0,0
132,46.52045068245992,0,0
133,46.390655840246396,0,0
134,47.14513702437344,0,0
135,47.786589508617716,0,0
136,47.40367719733352,0,0
137,49.10284552535727,0,0
138,46.38475825470867,0,0
139,48.23151581740592,0,0
140,46.88308266032009,0,0
141,47.92528686031744,0,0
142,47.59172407717809,0,0
143,47.11451928403275,0,0
144,47.3079107371439,0,0
145,47.68013797866887,0,0
146,48.058245166415325,0,0
147,47.31432542414627,0,0
148,47.696405783507835,0,0
149,47.96057150019147,0,0
150,48.3715299828995,0,0
151,47.48117472721003,0,0
152,48.71434468057009,0,0
153,47.06991210790848,0,0
154,47.7065005147962,0,0
155,47.60217366681587,0,0
156,47.787705381728976,0,0
157,48.586003148369706,0,0
158,47.68988726673008,0,0
159,47.89147994379736,0,0
160,47.6318871543173,0,0
161,48.44061453650698,0,0
162,47.63631342760777,0,0
163,48.78879770901237,0,0
164,47.11694431826096,0,0
165,48.09049205564526,0,0
166,48.01077332410193,0,0
167,48.87095130092228,0,0
168,47.305101714459134,0,0
169,47.99469584548314,0,0
170,47.80464522992625,0,0
171,47.93185046673046,0,0
172,47.878863482010004,0,0
173,47.71777490119678,0,0
174,48.61886358477999,0,0
175,47.992942397195684,0,0
176,47.90030107757517,0,0
177,49.43528763925622,0,0
178,48.566291245788754,0,0
179,48.93628225524933,0,0
180,48.44422571061947,0,0
181,48.5947302027596,0,0
182,48.06652035278979,0,0
183,48.35850538820124,0,0
184,48.881267610620604,0,0
185,48.03453118543902,0,0
186,48.52485329442097,0,0
187,48.06492525758014,0,0
188,49.70316126546579,0,0
189,49.99778763778619,0,0
190,48.994767156583976,0,0
191,47.43329001703446,0,0
192,48.65366590725199,0,0
193,49.34978211544322,0,0
194,48.1137332485499,0,0
195,49.187094596604254,0,0
196,49.14805802962461,0,0
197,48.66799586033147,0,0
198,49.543141013314155,0,0
199,48.999943195354575,0,0
200,48.789842587884095,0,0
201,48.7792474851181,0,0
202,49.54720948728796,0,0
203,48.95058163123294,0,0
204,48.722609747595044,0,0
205,48.838330825416335,0,0
206,48.809314622932355,0,0
207,49.67176651134176,0,0
208,49.43868367880862,0,0
209,49.61143064209762,0,0
210,49.94387377156504,0,0
211,48.232242433393296,0,0
212,49.11281998412561,0,0
213,47.944794041795824,0,0
214,49.61041438610575,0,0
215,49.383793654516566,0,0
216,48.734694009098234,0,0
217,49.050584547445546,0,0
218,50.165998118238235,0,0
219,49.24065182546412,0,0
220,49.90778744262624,0,0
221,50.1537180325835,0,0
222,49.868930190166175,0,0
223,48.47274712197808,0,0
224,49.71230495217154,0,0
225,49.29965749201228,0,0
226,50.672552739165425,0,0
227,49.66504654967518,0,0
228,49.581608634976575,0,0
229,49.50891127455264,0,0
230,49.43742428697039,0,0
231,49.136306944701026,0,0
232,50.448739065015985,0,0
233,50.02278763331364,0,0
234,49.59089469278065,0,0
235,50.426787633082114,0,0
236,50.11555311428248,0,0
237,50.122062952318394,0,0
238,50.30966052120515,0,0
239,49.88487303579655,0,0
240,49.41264246859163,0,0
241,49.71890176253025,0,0
242,49.72304690799067,0,0
243,51.05409793540266,0,0
244,49.73404184829034,0,0
245,50.70269644491441,0,0
246,50.335101255613615,0,0
247,49.38012893680046,0,0
248,49.88056827054078,0,0
249,49.61382113823218,0,0
250,49.61163799452693,0,0
251,50.25921001071583,0,0
252,50.23551509772004,0,0
253,50.352878271121135,0,0
254,49.98274828072516,0,0
255,50.0670185764559,0,0
256,50.261866247321926,0,0
257,50.1179931979937,0,0
258,49.57418888187953,0,0
259,50.553225405712524,0,0
260,50.677803845706435,0,0
261,50.760127521065016,0,0
262,50.3131071941222,0,0
263,50.15896194163195,0,0
264,50.275463009367634,0,0
265,51.25570599563804,0,0
266,50.86208435450999,0,0
267,51.23697877225598,0,0
268,49.8789801366897,0,0
269,50.93824065262226,0,0
270,50.26677535430702,0,0
271,50.492790808149714,0,0
272,50.547078569118696,0,0
273,50.18901773983198,0,0
274,50.8144360700937,0,0
275,50.382466224457005,0,0
276,50.61190270489183,0,0
277,49.97293332881611,0,0
278,50.342649707595086,0,0
279,50.772431516878086,0,0
280,50.92254956880346,0,0
281,50.571017227815084,0,0
282,51.54597329322815,0,0
283,50.75376889757316,0,0
284,51.2214524543972,0,0
285,51.24908991647717,0,0
286,51.56131278460991,0,0
287,51.5608457910454,0,0
288,50.61253387520793,0,0
289,50.728188058260926,0,0
290,50.64469377974433,0,0
291,51.11636460889388,0,0
292,50.8713859389609,0,0
293,50.52182332242636,0,0
294,51.1058701038584,0,0
295,51.15343908663065,0,0
296,51.222896690201196,0,0
297,51.4244059903436,0,0
298,50.48987498608426,0,0
299,50.349938999868954,0,0
300,51.27281085787139,0,0
301,50.65621023961981,0,0
302,51.03853959071545,0,0
303,50.458356198506394,0,0
304,52.266940863724415,0,0
305,50.94818423797552,0,0
306,50.81616145144691,0,0
307,50.77503279781415,0,0
308,51.1871611390422,0,0
309,52.21517820416428,0,0
310,50.02269131453651,0,0
311,51.46761449253419,0,0
312,51.53954722200397,0,0
313,50.810925338709175,0,0
314,51.96684208725747,0,0
315,51.29623154507603,0,0
316,51.42366166924937,0,0
317,51.06557784798862,0,0
318,51.998337066998864,0,0
319,51.8475306244866,0,0
320,51.58261510816105,0,0
321,52.30502206274397,0,0
322,52.47801079271863,0,0
