temperature,instantaneous_cte,thermal_strain,length_change_percent
25,45.25721990480074,0,0
26,44.8857467519912,0,0
27,44.81949439150721,0,0
28,45.52218895800082,0,0
29,45.40673109108857,0,0
30,44.72816956327716,0,0
31,44.60245414201312,0,0
32,44.89602198177061,0,0
33,45.70809157550749,0,0
34,45.10414806616966,0,0
35,44.865372979085016,0,0
36,44.680971780516614,0,0
37,45.75956893694887,0,0
38,44.78071249538982,0,0
39,44.824076518595646,0,0
40,45.7079009122882,0,0
41,45.348318277286346,0,0
42,46.50308799452739,0,0
43,44.8853636258336,0,0
44,46.42125143379814,0,0
45,45.77157540951623,0,0
46,45.41722900268156,0,0
47,45.68530073171505,0,0
48,44.95799440940383,0,0
49,45.509807851183055,0,0
50,44.86074839445514,0,0
51,46.31727823948167,0,0
52,45.71824600957131,0,0
53,45.36759543792787,0,0
54,43.92313843987316,0,0
55,46.14673217359612,0,0
56,46.157765883530026,0,0
57,46.60629079777994,0,0
58,45.130244392724755,0,0
59,45.11675150366947,0,0
60,46.04936730166681,0,0
61,45.2407074986079,0,0
62,44.5144887873769,0,0
63,45.539777386511076,0,0
64,45.57890371580279,0,0
65,45.45985359824119,0,0
66,46.88444627460006,0,0
67,45.611752737646285,0,0
68,46.31320344678249,0,0
69,45.9343856943027,0,0
70,46.055543226863534,0,0
71,45.889918306644645,0,0
72,46.533857443392215,0,0
73,46.47752507324128,0,0
74,47.20511032922694,0,0
75,45.65407130960027,0,0
76,46.248051652402154,0,0
77,46.61260240990141,0,0
78,46.978596328893516,0,0
79,46.11208399997875,0,0
80,47.053236762927305,0,0
81,46.928891160739916,0,0
82,46.157477926820526,0,0
83,46.88137645513028,0,0
84,46.12311448876708,0,0
85,46.21603139349939,0,0
86,45.45183137340253,0,0
87,47.04546263455618,0,0
88,46.93893933287457,0,0
89,47.51996382915738,0,0
90,47.473918016742395,0,0
91,46.11276129283445,0,0
92,46.48102381637107,0,0
93,45.958814184835376,0,0
94,46.458729519045086,0,0
95,47.175952707389264,0,0
96,46.218203200496006,0,0
97,46.741573925253086,0,0
98,46.35090375829138,0,0
99,46.924792972629675,0,0
100,46.52140608707685,0,0
101,46.51423006571311,0,0
102,47.43094675072667,0,0
103,48.19907167608544,0,0
104,47.45344289897619,0,0
105,46.69042961913471,0,0
106,47.26623139083944,0,0
107,47.651805076828985,0,0
108,47.45781360291205,0,0
109,46.91194606895195,0,0
110,47.22702822653014,0,0
111,47.269143162795864,0,0
112,46.925127536405,0,0
113,47.1053635912292,0,0
114,47.09564143842223,0,0
115,46.97220143736571,0,0
116,46.99565287661443,0,0
117,47.2468393661732,0,0
118,47.16926069891134,0,0
119,47.06522147290169,0,0
120,47.29269489932458,0,0
121,47.83874751365499,0,0
122,47.423886567470014,0,0
123,47.22066953749828,0,0
124,47.8823337070542,0,0
125,47.384672918680316,0,0
126,47.199824679309174,0,0
127,47.8720351084469,0,0
128,47.097557801139494,0,0
129,47.03779537594926,0,0
130,48.027043509285896,0,0
131,47.2094683710473,0,0
132,47.45256099790588,0,0
133,46.5211395416908,0,0
134,48.150283134260405,0,0
135,47.54722438805589,0,0
136,47.24223426095503,0,0
137,47.906522112033805,0,0
138,47.5130608458001,0,0
139,47.708866773131135,0,0
140,46.94969523352871,0,0
141,47.80546760592114,0,0
142,47.29188809161158,0,0
143,47.8761168439916,0,0
144,46.98514849674405,0,0
