time_hours,center_temperature_C,min_temperature_C,max_temperature_C,temperature_gradient_C,process_stage
0.0,25.608048912664657,8.948120279985405,24.681600481621924,15.73348020163652,heating_1
0.016673362796303735,26.210837502709698,10.596131752461849,26.316418699753875,15.720286947292026,heating_1
0.03334672559260747,33.93624385378371,17.42948050139187,35.115258451962056,17.685777950570188,heating_1
0.050020088388911206,35.56991879106896,18.88063059829844,36.356773257258325,17.476142658959887,heating_1
0.06669345118521494,38.9468743009958,23.52433668427722,38.626104719945154,15.101768035667934,heating_1
0.08336681398151868,40.71751697164463,25.665084496460963,40.135598306175595,14.470513809714632,heating_1
0.10004017677782241,41.486376935158354,25.502676680266497,40.3290297697291,14.8263530894626,heating_1
0.11671353957412614,39.824114227221756,20.856098381496487,40.70646467419624,19.850366292699754,heating_1
0.13338690237042988,40.12894778290631,24.59065205740238,41.46922297056962,16.878570913167238,heating_1
0.15006026516673363,44.00354274916817,27.4487055634428,45.0739896562067,17.6252840927639,heating_1
0.16673362796303737,43.708124690293694,26.876932306939892,43.48679343786588,16.609861130925985,heating_1
0.18340699075934108,48.06779447763648,30.13973746115428,48.70321382098953,18.563476359835253,heating_1
0.20008035355564482,52.52931822891399,35.67641725690513,52.3922642594128,16.715847002507665,heating_1
0.21675371635194857,55.02728236090484,39.70764318820852,55.38130130051323,15.673658112304707,heating_1
0.23342707914825228,56.540965118748026,40.2728954441163,55.55044541429238,15.277549970176082,heating_1
0.25010044194455605,59.349544178044866,43.42584822552943,58.57695718959147,15.15110896406204,heating_1
0.26677380474085977,64.8716250117512,48.507888864118044,65.03532931198006,16.52744044786202,heating_1
0.2834471675371635,64.56414326604096,48.28258504759753,64.83710261656783,16.554517568970304,heating_1
0.30012053033346725,67.44921542695512,50.90883834233039,67.68924082587267,16.780402483542282,heating_1
0.31679389312977096,68.98077016301804,51.5006898435251,67.7496248045077,16.248934960982602,heating_1
0.33346725592607473,71.03820415075104,55.700317231986844,70.48794969516294,14.787632463176095,heating_1
0.35014061872237845,77.02483772122396,61.17192912577992,76.11163436286846,14.939705237088539,heating_1
0.36681398151868216,76.21791399574413,58.38238431095218,76.51294418201658,18.1305598710644,heating_1
0.38348734431498593,80.58107422194846,64.80519585250364,80.574974129259,15.76977827675536,heating_1
0.40016070711128965,82.68667379495277,66.38377827369345,82.11771488926647,15.733936615573015,heating_1
0.41683406990759336,87.44541977975354,71.86309924890305,87.62511406800661,15.762014819103555,heating_1
0.43350743270389713,89.87990892645391,73.94528949734145,89.43130380410432,15.486014306762868,heating_1
0.45018079550020085,89.22033891874825,73.22430204226191,89.45287290174362,16.228570859481707,heating_1
0.46685415829650456,94.18689801201447,77.84974479656016,95.15731188755518,17.307567090995022,heating_1
0.48352752109280833,97.18226088663815,80.84156811512841,96.22691374882413,15.38534563369572,heating_1
0.5002008838891121,98.3386887716371,82.45953695192534,97.92895065136295,15.46941369943761,heating_1
0.5168742466854158,100.41737770234485,83.39355494687211,100.78431883193444,17.390763885062327,heating_1
0.5335476094817195,101.05293938236956,83.6412345514129,100.31922888340677,16.677994331993872,heating_1
0.5502209722780232,105.42731188874637,90.37174146063887,104.79222969500988,14.420488234371007,heating_1
0.566894335074327,107.10827379984866,89.1471271323871,106.26902745766094,17.12190032527384,heating_1
0.5835676978706308,113.22673178255332,95.41788400668868,113.12502276279707,17.707138756108392,heating_1
0.6002410606669345,109.73620631987605,92.89042995000567,109.1076722713199,16.21724232131423,heating_1
0.6169144234632382,113.1254345885473,96.20461966210655,112.5511102996902,16.346490637583642,heating_1
0.6335877862595419,123.72730685486252,107.69654552285463,122.6876823185139,14.991136795659258,heating_1
0.6502611490558456,118.69046635572356,101.57840672785554,119.48555688902015,17.90715016116461,heating_1
0.6669345118521495,121.11573225967553,104.72685908551155,121.17494570324159,16.44808661773004,heating_1
0.6836078746484532,119.47133320621627,103.31402823888813,119.54986395999578,16.235835721107648,heating_1
0.7002812374447569,127.83412779457043,110.77936603205802,128.42432613553925,17.644960103481225,heating_1
0.7169546002410606,123.87617543674696,107.4685522422027,124.82939990066683,17.360847658464124,heating_1
0.7336279630373643,130.3194156792486,113.06616132393316,129.47913364206255,16.41297231812939,heating_1
0.750301325833668,129.07053584385,112.85631806292622,128.76672157116474,15.910403508238517,heating_1
0.7669746886299719,135.69177941458733,119.46819445004468,136.0128877701771,16.54469332013241,heating_1
0.7836480514262756,142.97037075670121,125.7853430086671,142.1329683666966,16.34762535802949,heating_1
0.8003214142225793,143.26520694366457,127.12304137706822,143.27194824528027,16.148906868212052,heating_1
0.816994777018883,144.87080359240784,126.61182220783729,144.27867892737044,17.666856719533143,heating_1
0.8336681398151867,147.64986634483486,131.9648885664837,147.8888184747046,15.923929908220913,heating_1
0.8503415026114906,150.41784035188772,134.12238527832898,150.7497823697124,16.627397091383415,heating_1
0.8670148654077943,152.92818401113757,137.2013141991404,151.95586696732107,14.754552768180673,heating_1
0.883688228204098,153.77929980261,135.55283153629793,153.4397911834502,17.88695964715228,heating_1
