fuel_utilization,oxidant_utilization,current_density,voltage,temperature,pressure,fuel_flow_rate,air_flow_rate,startup_ramp_rate,shutdown_ramp_rate,load_following_ramp_rate,thermal_cycling_frequency,cell_active_area,anode_thickness,cathode_thickness,electrolyte_thickness,interconnect_thickness,channel_width,channel_height,anode_porosity,anode_tortuosity,anode_ni_particle_size,anode_ysz_particle_size,anode_tpb_density,anode_ionic_conductivity,anode_electronic_conductivity,anode_youngs_modulus,anode_poisson_ratio,anode_thermal_expansion_coefficient,cathode_porosity,cathode_tortuosity,cathode_lscf_particle_size,cathode_gdc_particle_size,cathode_tpb_density,cathode_ionic_conductivity,cathode_electronic_conductivity,cathode_youngs_modulus,cathode_poisson_ratio,cathode_thermal_expansion_coefficient,cathode_chemical_expansion_coefficient,electrolyte_ionic_conductivity,electrolyte_youngs_modulus,electrolyte_poisson_ratio,electrolyte_thermal_expansion_coefficient,electrolyte_fracture_toughness,interconnect_thermal_expansion_coefficient,interconnect_youngs_modulus,interconnect_poisson_ratio,interconnect_oxide_scale_growth_rate,interconnect_electrical_resistivity,phase_fraction_ni,phase_fraction_ysz,phase_fraction_pore,specific_surface_area,connectivity_ni,connectivity_ysz,pore_size_distribution_mean,particle_size_distribution_mean,ni_agglomeration_rate,ni_oxidation_rate,cathode_poisoning_rate,electrolyte_cracking_rate,thermal_stress_accumulation,redox_cycling_damage,power_density,efficiency,total_thickness,fidelity_level
0.6537678131854332,0.23715611215602478,0.7463272618720798,0.7481210527883763,1050.5905822652112,1.0176048755296727,155.18582904470145,664.5283614168338,7.38884697730592,9.379694596869461,0.39126628177819067,1.2876391465211878,64.10171011599394,605.1063430320376,98.12452686409381,7.756591419173228,263.2890830425968,0.9229042741158437,1.904258553242011,0.2550736671201756,3.8089676490396585,2.7816136850796753,0.5583205113829235,471635771999799.06,0.09884994548526337,2384.248251629332,127.02999184944095,0.3334956196234213,1.1449228552539663e-05,0.2468633902093515,4.341648570298415,0.6158584824816185,0.7339719222493034,974654910753671.1,0.6350773997698518,709.129475776824,133.75090549462652,0.33285242950737737,1.7894184725207595e-05,0.00014079952790079764,0.032460656327301496,209.9167321803942,0.3860299734897998,1.0075375266717236e-05,2.5043354803972093,1.1618390471285007e-05,223.0306260810485,0.3080355835948035,3.8193618699152894e-13,7.046742227647517e-06,0.375360018359505,0.4085985275460498,0.19704261512449955,631061.797651974,0.768088450386412,0.9295548177422445,1.1764280600264774,1.5268625176080943,7.2231600971853614e-06,4.7221661522719947e-07,4.756282810678274e-06,5.8670361475591835e-08,4.994904162545836,0.7725326511311582,0.5583431368764065,0.598496842230701,974.2765443579015,MF
0.7252095845039999,0.2268446420599342,0.6961967135553292,0.7646784199607749,985.7969182165432,1.0011126565221535,99.61781229907707,225.55488281376523,5.402319372340586,4.426724847197885,0.7704475275324798,1.9139653706051583,90.1529804681675,729.4028500911639,35.395437427812695,6.998241526863404,254.06713729193453,1.5613904197078399,1.277278969423001,0.21236660541601848,2.7239091517074643,1.2797748803480609,0.38419434845458245,831706584646978.9,0.09269548553988698,4685.49059702407,132.02715318459303,0.2623303679624922,1.361776921862213e-05,0.2311237957547807,3.668643195598835,1.071865491332386,0.7598467311726127,466446437730603.2,0.6704937946880916,128.83429210190545,128.30639935165047,0.2963300292866189,1.4797873040308325e-05,8.750462354339784e-05,0.03593991241864308,206.2283109810841,0.3008550638497856,1.023145551687631e-05,2.9018072180756933,1.1812194795206912e-05,241.82721118550833,0.32973988183176023,4.1653349332473495e-14,8.581787023879523e-06,0.4435646454434122,0.3844286771431815,0.27664829609403296,48887.73167360857,0.7519703720880675,0.7608431727898244,0.7277902138590658,1.3387003067968903,7.583564001220715e-05,8.342583506718512e-07,2.307288019678767e-06,6.995409490889478e-08,8.927534373997906,0.07420692105302261,0.5323666029033733,0.6117427359686199,1025.8636663377745,MF
0.7169689791096832,0.19374123554278222,0.6542464663283168,0.8488299519526493,1001.84189388603,1.144730626039093,124.46136267627779,715.3863176773822,1.378372967080827,4.605247751882799,0.28649553829547475,0.24804281300014736,28.263500625187138,758.3055758033873,63.92497388360199,11.411424079214358,165.90530211978862,1.6350995365053622,1.134002646503986,0.3950958655195057,2.3782443541587797,1.377445969800299,0.39252159565306394,763340735388932.1,0.08981737758199013,9266.013674708149,139.6837136388297,0.292132775990696,1.2763593831080805e-05,0.25906811547306163,4.148228524235709,1.480216434514548,0.5143245813378309,374709904166707.5,0.6919928074081947,975.6663286994415,121.1911603271426,0.29516290777161375,1.962536168205494e-05,0.00013012876227919037,0.051551457499645965,218.60471006049303,0.37727090821618603,1.0022969885741537e-05,2.3954880698188648,1.2196127912859902e-05,204.0417696091209,0.3265977544690304,2.4232333803705694e-13,8.335068619923499e-06,0.338821664546749,0.45325027839610865,0.25962184150182427,507085.48782669916,0.8008443424918841,0.8121710177370423,1.8598331763789893,2.2246766774736644,1.4823007884841502e-05,5.276764779986191e-07,2.7557067828476445e-06,4.1663016408923643e-08,8.604725549809716,0.7958214391307444,0.5553439965786557,0.6790639615621195,999.5472758859923,MF
0.8957631726202766,0.1848168887327875,0.932362044115038,0.7731282926767369,975.5400617208479,1.1674250875918324,77.12053480014282,658.21380579626,4.791003356455829,14.748394430035146,0.42534933293241795,1.7793265947451526,40.598954778421884,394.8622063820007,67.10945422257709,14.034835119895806,146.7756334990743,1.754740505102569,0.8574586063465357,0.20408377667815583,3.17120089739336,0.7479896886845443,0.4527992150092689,311949754980088.3,0.04499820480235985,6992.886215767147,77.61086561734902,0.2944602421806175,1.1773495256541095e-05,0.3117022831909297,4.000017111042564,1.7408798781373154,0.13409948764118257,526549116379117.25,0.5760776264577525,441.50032176190587,95.07562174218232,0.3342894102596249,1.701487728322349e-05,6.568713285210255e-05,0.06058303912790713,240.84039574467656,0.31230669767784,1.0320391278168775e-05,2.3310652367968894,1.1176430473101495e-05,232.69910816080113,0.3277445428001617,4.437274008137321e-13,5.267828646205073e-06,0.44755347185160677,0.4850938460818802,0.18667879683586,634820.9384357617,0.6397190678527984,0.7343968571076815,0.4374890503175264,2.023148235827253,9.706445882846759e-05,4.407811842745652e-07,6.223606420867445e-06,4.770346388326782e-08,7.215757042606324,0.8359114458625589,0.7208354753232518,0.6185026341413895,622.7821292235479,MF
0.8292550293709728,0.2153894721920146,0.5769400970287403,0.9093622265344974,1024.8853826755808,1.0284350671619087,50.40344979891139,250.9136768402173,7.696711265747613,6.415682555881705,0.41204375192589593,1.368908134549135,61.591338245225096,218.58731119019814,82.55556836726686,9.077380377935963,108.38932361347457,1.2896132842758334,0.6789789282098008,0.2215212739086336,3.598728035612192,2.9737386844074445,0.8782874965404357,496652719504804.6,0.05283608724441885,4706.366514313631,57.31448826933434,0.2768750612424168,1.4882143836741286e-05,0.3139167475148593,5.622778356460326,0.3253274945507728,0.3159333729358977,176722429768999.2,0.3989498873015903,874.8532343201813,84.97526106916874,0.348090088685842,1.648925140038722e-05,0.00014016460202841087,0.09010183863874721,241.81979741197264,0.3832220522459229,1.1876715033448008e-05,2.574442007290844,1.2023730895583173e-05,209.17319659820262,0.31507428885649047,7.593832854280215e-13,9.87883480570966e-06,0.26372298210077993,0.4552720873457526,0.2519467073364998,709791.6292731556,0.8677566368177929,0.9166457776578513,0.2724581171129951,2.2012649763797696,8.570772714746721e-05,4.106257793912316e-07,4.184943305610703e-06,9.310111140879986e-08,0.5326609229017444,0.17637063065255182,0.5246475312110842,0.7274897812275979,418.60958354887555,MF
0.7353250955941385,0.19255190895717,0.4597044749154958,0.6229858260840679,1069.5151439511226,1.036069482531888,111.22934122580793,592.6803666343606,8.563303741336592,2.1579658214014454,0.17763859615392075,1.9369154312730612,94.32289014033861,338.08356855900445,56.46943177301588,7.660784303891871,223.180980850354,1.8594114265575927,1.1943732601717647,0.2644128120354599,5.851450368279849,1.0001027993852274,0.9399393810767405,502903911677538.06,0.032699563830583346,8984.843966449153,190.25809594057742,0.344674661664616,1.120204962052321e-05,0.2921809901604871,3.694227254349891,1.4848916756526331,0.2340045345719693,310118141916480.2,0.6566806133623169,454.12963140203817,146.44652536269956,0.2922200755283488,1.6444062774275395e-05,8.576006098377161e-05,0.0641861887387879,271.6880266411499,0.31158828964341,1.103982458197618e-05,1.076684273429919,1.1867162783398418e-05,232.8112839291929,0.30626643842933454,2.843826958794301e-13,7.678914701073746e-06,0.3314474935705859,0.454745893011818,0.3199271615964456,262138.7044195978,0.8354527165054125,0.8824630541568644,1.525121357819586,1.6771241919256024,6.966805133754505e-05,6.894076111484094e-07,6.460225368653996e-06,6.387132214130298e-08,5.755075015210297,0.2986054241315167,0.28638937205977283,0.49838866086725436,625.3947654862661,MF
0.7990870921579557,0.20880133684550756,0.9435540157875968,0.7240195221359984,1042.3881521422784,1.1750298932641619,193.15443891740134,724.326846992999,3.055705678000277,10.258394650888524,0.9504889275827002,1.1745367958725008,54.18809503666027,471.6227845847935,33.483316153456116,19.243365288093983,189.7396145217115,1.4676223371567265,1.2698280589468527,0.3931778823178008,3.7800118613686498,1.6678019999392306,0.44960126409349516,201961940316918.75,0.09054042224213157,8857.008057425734,56.05014728958402,0.3013349874984441,1.2919547796365079e-05,0.30922059332022067,5.48336950223558,1.6881665094955258,0.2419998846873834,918305008827248.5,0.45352161619550846,161.28042559558222,91.22406116724707,0.3471963837289505,1.4991956561326972e-05,0.00017449225131244784,0.03352546673401171,254.61985181891407,0.39677614471793726,1.0490301182314155e-05,1.2838855361196935,1.1198398072292716e-05,201.40361022849137,0.3237113945800448,1.1818457733680532e-13,4.835458178032101e-06,0.3277919697400906,0.4401596435778562,0.30537501526413885,825260.514319709,0.7071764435615013,0.9485924970388558,1.4530828509104523,2.0936895740151176,7.758272511898419e-06,3.5729888892403983e-07,2.8495194883619532e-06,8.498071943496915e-08,6.2678959726295025,0.10641457183008268,0.6831515276200382,0.5792156177087987,714.0890805480551,MF
0.7607836499055026,0.19313836910300725,0.20976188450357786,0.6968463417154532,1067.12904217149,1.1385653744307156,90.18624184912636,598.2898800626718,6.2291797553840125,1.3715801510055812,0.22439432714649277,1.2387908241499952,93.20706901375311,275.51292184720097,97.84431804371535,7.99547986051228,201.2843965568385,1.3359503360831164,0.7285261502671321,0.39721188111806094,5.34340624404032,0.8287291181538826,0.34451717592648146,398128305439246.9,0.04553927042264221,9422.793148511144,185.7082886681328,0.3082695295396239,1.0677860483931594e-05,0.27047780249059267,6.871144168971617,1.6572587403861458,0.3034138518233999,766016589101829.6,0.9850705243764318,633.4146631798145,82.79747581160058,0.3009581599955843,1.842820693859928e-05,0.00016201616106976938,0.09562847878601902,258.1434228099568,0.340429799781889,1.0218704103035599e-05,2.344695133886958,1.1989367571696352e-05,234.3106283889007,0.31557254278082,8.527160132230153e-13,7.60036588767153e-06,0.3857278685331099,0.5178974521510786,0.25245265886230356,538772.4611421436,0.8538236828408114,0.8768740917687041,0.19401147728199292,1.2904002591784725,1.0472869381517325e-05,6.338609914612784e-07,2.5107079976994773e-06,8.23665301842908e-08,8.345986614443976,0.7863164267210709,0.14617180184765766,0.5574770733723626,582.6371163082671,MF
0.7313833296249279,0.19047193885638664,0.6171992829635485,0.6195308022219234,1010.0686106630199,1.124051461486655,121.847797573466,750.3036959452876,2.3512910677878294,12.012788337975318,0.5030617483908455,0.4028584032249043,37.44102455831013,610.1810483833531,68.00332566552791,16.595068032911243,171.8455790217291,1.4925335577351189,1.631468502426251,0.3328589187269032,3.3104486332193455,1.0233977784135346,0.872592490648517,109682151399056.36,0.06215274205273296,5345.526238261676,193.67511396981854,0.33321636957094497,1.1165054334986582e-05,0.1618888061143943,5.155724186211032,1.0280174210042128,0.5920008828780019,162390202632358.9,0.17074668455574227,271.82795564471843,125.58712688790436,0.3063566220972677,1.8748245384526477e-05,0.00010232739905392802,0.08558371660129922,251.3092896377844,0.3463955350911026,1.1129534295430114e-05,2.049415881339371,1.2801019604915197e-05,227.07067774134924,0.3095253355012075,6.063099687807777e-13,1.8978069929134986e-06,0.2738312823230475,0.37187248225990427,0.25407017018997313,969636.4987772022,0.6687711290942882,0.9102354728795696,0.629403444068628,2.3129209451294765,6.848449280815356e-05,7.081039659154458e-07,6.332222532164986e-06,5.3294905868643525e-08,9.308465046382876,0.8559502564319257,0.3823739669052031,0.4956246417775387,866.6250211035214,MF
0.7002271343268386,0.1574412876059463,0.6689347531310497,0.8474637636817633,996.3501183041468,1.139093717791799,73.53425304261559,492.5608684959791,1.2257439609470349,9.405168348634893,0.17904024407580676,0.4793561742923418,68.3356297742753,417.7851061209209,64.48580316331967,13.228276890076147,122.93849298551584,0.6926022842126633,1.3114890283155605,0.20754439557867985,5.5011878661372045,1.0784155755673268,0.4029127358367202,597782262648051.6,0.019497024471373504,3063.147106931344,198.0645008192054,0.32022793040532815,1.4825183943882252e-05,0.28164359896585234,4.957599393527821,0.43919461267186943,0.2996873105479044,662897351389172.1,0.7466022065778298,285.7113078314659,137.54211294183062,0.32560154219185683,1.82536941740361e-05,0.00010643993697538433,0.07995250148158584,261.8653507138687,0.3690876130225136,1.189191810607943e-05,1.9084453137449415,1.2239020600516365e-05,207.45072299152525,0.3132267513271903,6.283940609379052e-13,9.033295815980255e-06,0.261241263569888,0.5377830361455377,0.23968890765797243,941785.9608108841,0.7977225894998341,0.8560443542273456,1.692129755618318,1.5712545953173864,9.841117885124094e-05,9.800181053179659e-08,9.389414474276192e-06,6.438838743856513e-08,1.9931401652407592,0.5694831980174249,0.5668979635459706,0.6779710109454107,618.4376791598326,MF
