fuel_utilization,oxidant_utilization,current_density,voltage,temperature,pressure,fuel_flow_rate,air_flow_rate,h2_fraction,co_fraction,h2o_fraction,co2_fraction,n2_fraction,fuel_utilization_unit,fuel_utilization_fidelity,oxidant_utilization_unit,oxidant_utilization_fidelity,current_density_unit,current_density_fidelity,voltage_unit,voltage_fidelity,temperature_unit,temperature_fidelity,pressure_unit,pressure_fidelity,fuel_flow_rate_unit,fuel_flow_rate_fidelity,air_flow_rate_unit,air_flow_rate_fidelity,h2_fraction_unit,h2_fraction_fidelity,co_fraction_unit,co_fraction_fidelity,h2o_fraction_unit,h2o_fraction_fidelity,co2_fraction_unit,co2_fraction_fidelity,n2_fraction_unit,n2_fraction_fidelity,sample_id,fidelity_level,timestamp
0.8009791153830054,0.30489028039006194,0.14219796291212405,0.8716513159854704,1166.7717467956336,6.8682193988352696,61.34538345662183,73.94627106262537,0.3213541638661074,0.19421984562484176,0.2458998845334572,0.1594146470022303,0.057935613487991935,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000000,LF,2025-10-15T19:12:26.059762
0.7050620334353552,0.2571391464502932,0.5840818657895013,1.0567227076064922,1163.4808548231688,8.084551319452066,91.1999837641668,433.5088605169616,0.8123124676013529,0.04921172079024204,0.153958857297243,0.13444432330058528,0.053680536129214806,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000001,LF,2025-10-15T19:12:26.059762
0.7048366476486955,0.24598904905855318,1.0965839947111056,0.7821584755233788,1138.6765713532277,4.4202924124080925,23.048093181953753,241.08329313228433,0.32447539760644517,0.1211242114563663,0.23705492119355942,0.06890485901475482,0.002577309065094912,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000002,LF,2025-10-15T19:12:26.059762
0.6617155651018611,0.2003907120202819,0.909434250525519,0.8786498674489989,1155.6062900075854,6.158509661787442,95.5370947720756,177.1756347294364,0.4338068201703667,0.20532700179841,0.1806222668294255,0.125160018359505,0.0476992637730249,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000003,LF,2025-10-15T19:12:26.059762
0.6431245764678742,0.226833787285852,0.22781276846992313,0.995609635484489,1151.3623252673385,4.477881329236424,25.17343857035575,60.748461466908815,0.7772621700156004,0.11741156151754273,0.2037273862512501,0.006447000228516796,0.09913652816799995,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000004,LF,2025-10-15T19:12:26.059762
0.7174062472097696,0.2596101982098136,1.2489744698627123,0.625484591082716,1259.0689847832302,7.3250687379446235,83.64237955769232,424.91596861702936,0.6261332605444703,0.2471766789033244,0.11902402634915406,0.09114128124844667,0.027233808348527313,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000005,LF,2025-10-15T19:12:26.059762
0.8560050387466804,0.23380402544772338,0.9460699610435416,0.6067968065692799,1204.3557938846002,7.18149724372083,196.19568470610457,192.60947846265097,0.6753860192351003,0.16621524910789945,0.20329645661966092,0.05269979104497933,0.050784768789728686,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000006,LF,2025-10-15T19:12:26.059762
0.9200062878687227,0.30563846093110647,1.030466570283465,1.032349243955426,1129.1109152220642,4.281743686505019,41.14334651532994,424.3468973440458,0.8467455285647518,0.383636567723717,0.1453710790738711,0.0705468260077081,0.05180308236226523,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000007,LF,2025-10-15T19:12:26.059762
0.795377437183612,0.3408207774527102,1.2235708938969987,0.6778638792190774,1239.071082711354,5.248876578431105,13.333402504931614,203.35893648584212,0.36880500906181907,0.34776831217242327,0.05479227134860641,0.08502867714318153,0.004724148047016479,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000008,LF,2025-10-15T19:12:26.059762
0.6784981879654172,0.3451419767400562,0.9615217676230166,0.9437079510155437,1207.7050460195335,8.55924000110974,20.180996593587587,115.68127362176216,0.32847902615110613,0.2886680555150669,0.1536209784690062,0.1455793194064555,0.01114123554278223,-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",A/cm²,"['LF', 'MF', 'HF']",V,"['LF', 'MF', 'HF']",K,"['LF', 'MF', 'HF']",atm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",sccm,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",-,"['LF', 'MF', 'HF']",LF_000009,LF,2025-10-15T19:12:26.059762
