frequency_hz,gamma_per_m
200.0,0.0013860386856079754
237.79527559055117,0.001647963442704279
275.59055118110234,0.0019098879312627259
313.38582677165357,0.0021718122050265218
351.1811023622047,0.00243373630189549
388.9763779527559,0.0026956602497832474
426.7716535433071,0.0029575840699534936
464.56692913385825,0.0032195077790468656
502.3622047244094,0.0034814313903765628
540.1574803149606,0.003743354914791439
577.9527559055118,0.004005278361270957
615.7480314960629,0.0042672017373472934
653.5433070866142,0.0045291250494122835
691.3385826771653,0.004791048302945407
729.1338582677165,0.005052971502686324
766.9291338582676,0.005314894652767598
804.7244094488188,0.005576817756818284
842.5196850393701,0.0058387408180458475
880.3149606299212,0.006100663839301704
918.1102362204724,0.006362586823134208
955.9055118110235,0.006624509771831922
993.7007874015748,0.006886432687459245
1031.4960629921259,0.007148355571886005
1069.291338582677,0.0074102784268121925
1107.0866141732283,0.007672201253788819
1144.8818897637793,0.007934124054235561
1182.6771653543306,0.00819604682945584
1220.4724409448818,0.008457969580649713
1258.267716535433,0.008719892308925005
1296.0629921259842,0.008981815015306939
1333.8582677165352,0.009243737700746504
1371.6535433070865,0.009505660366127782
1409.4488188976377,0.009767583012274338
1447.244094488189,0.01002950563995488
1485.0393700787401,0.010291428249888239
1522.8346456692911,0.01055335084274779
1560.6299212598424,0.010815273419165366
1598.4251968503936,0.01107719597973477
1636.2204724409448,0.0113391185250149
1674.0157480314958,0.011601041055532555
1711.811023622047,0.01186296357178496
1749.6062992125983,0.012124886074242043
1787.4015748031495,0.012386808563348476
1825.1968503937007,0.012648731039525555
1862.9921259842517,0.012910653503172857
1900.787401574803,0.013172575954669813
1938.5826771653542,0.013434498394377067
1976.3779527559054,0.013696420822637773
2014.1732283464567,0.013958343239778752
2051.968503937008,0.014220265646111561
2089.7637795275587,0.014482188041933481
2127.5590551181103,0.01474411042752841
2165.354330708661,0.015006032803167679
2203.1496062992123,0.015267955169110843
2240.9448818897636,0.015529877525606367
2278.740157480315,0.015791799872892275
2316.535433070866,0.01605372221119677
2354.3307086614172,0.016315644540738788
2392.1259842519685,0.0165775668617285
2429.9212598425197,0.016839489174367808
2467.7165354330705,0.0171014114788508
2505.5118110236217,0.01736333377536416
2543.307086614173,0.017625256064087554
2581.102362204724,0.01788717834519399
2618.8976377952754,0.01814910061885018
2656.6929133858266,0.018411022885216836
2694.488188976378,0.01867294514444897
2732.283464566929,0.018934867396696177
2770.0787401574803,0.0191967896421029
2807.874015748031,0.019458711880808666
2845.6692913385823,0.019720634112948335
2883.4645669291335,0.01998255633865229
2921.2598425196848,0.020244478558046657
2959.055118110236,0.0205064007712535
2996.850393700787,0.020768322978391
3034.6456692913384,0.02103024517957361
3072.4409448818897,0.021292167374912237
3110.236220472441,0.0215540895645144
3148.0314960629917,0.02181601174848434
3185.826771653543,0.0220779339269232
3223.622047244094,0.022339856099929115
3261.4173228346453,0.022601778267597353
3299.2125984251966,0.022863700430020444
3337.007874015748,0.023125622587288255
3374.803149606299,0.023387544739488134
3412.5984251968503,0.023649466886704978
3450.3937007874015,0.023911389029021346
3488.1889763779523,0.024173311166517532
3525.9842519685035,0.024435233299271684
3563.7795275590547,0.024697155427359837
3601.574803149606,0.024959077550856024
3639.370078740157,0.025220999669832343
3677.1653543307084,0.025482921784359024
3714.9606299212596,0.025744843894504498
3752.755905511811,0.02600676600033545
3790.551181102362,0.026268688101916907
3828.3464566929133,0.026530610199312264
3866.141732283464,0.026792532292583358
3903.9370078740153,0.027054454381790532
3941.7322834645665,0.027316376466992653
3979.5275590551178,0.027578298548247195
4017.322834645669,0.027840220625610257
4055.11811023622,0.028102142699136634
4092.9133858267714,0.02836406476887984
4130.708661417322,0.028625986834892144
4168.503937007874,0.028887908897224673
4206.299212598425,0.029149830955927318
4244.094488188975,0.02941175301104892
4281.889763779527,0.029673675062637215
4319.685039370079,0.029935597110738867
4357.48031496063,0.030197519155399543
4395.27559055118,0.030459441196663908
4433.070866141732,0.030721363234575694
4470.866141732283,0.03098328526917767
4508.6614173228345,0.031245207300511724
4546.456692913385,0.03150712932861887
4584.251968503937,0.031769051353539246
4622.047244094488,0.0320309733753122
4659.842519685039,0.03229289539397625
4697.63779527559,0.03255481740956915
4735.433070866141,0.03281673942212787
4773.228346456693,0.0330786614316887
4811.023622047243,0.03334058343828715
4848.818897637795,0.033602505441958065
4886.614173228346,0.03386442744273562
4924.4094488188975,0.034126349440653306
4962.204724409448,0.03438827143574399
5000.0,0.0346501934280399
