time_s,signal
0.0,0.05021797947210512
5e-05,0.6075210806089436
0.0001,0.9339980331733141
0.00015000000000000001,0.9310390686800096
0.0002,0.5767996309842484
0.00025,-0.01761742254214327
0.00030000000000000003,-0.613218256391926
0.00035,-0.9681390211841763
0.0004,-0.9570991267694041
0.00045000000000000004,-0.5891800231479029
0.0005,0.011698883975443485
0.00055,0.6188748150406649
0.0006000000000000001,0.9791350206567383
0.0006500000000000001,0.9534799377280426
0.0007,0.581475300958951
0.00075,0.013611509976073117
0.0008,-0.5652560556695525
0.0008500000000000001,-0.9517009102726949
0.0009000000000000001,-0.9724980050121905
0.00095,-0.5994688707880945
0.001,0.006782571573894981
0.0010500000000000002,0.5981678987580613
0.0011,0.96345609471857
0.00115,0.9734547055713378
0.0012000000000000001,0.6065234105196978
0.00125,-0.0066129690350615975
0.0013000000000000002,-0.6114043259647395
0.00135,-0.9651691528995767
0.0014,-0.9521623633488767
0.0014500000000000001,-0.5907751023745006
0.0015,-0.004643517569314873
0.0015500000000000002,0.5903894297278248
0.0016,0.9513851314910502
0.00165,0.9367275232022422
0.0017000000000000001,0.5734822314555219
0.00175,0.005104188100970421
0.0018000000000000002,-0.5784256556501014
0.00185,-0.9650035579752058
0.0019,-0.9784477423304694
0.0019500000000000001,-0.5955131201656241
0.002,0.011406986464663165
0.00205,0.5851281980756935
0.0021000000000000003,0.9262037403887082
0.00215,0.9353167370681553
0.0022,0.6007822839019306
0.0022500000000000003,0.021632940108448417
0.0023,-0.5802569801429409
0.00235,-0.9486518482382406
0.0024000000000000002,-0.9349439562076834
0.00245,-0.5638144783710892
0.0025,0.010501066626415008
0.00255,0.5813012928047653
0.0026000000000000003,0.9465720538493008
0.00265,0.9624759391218226
0.0027,0.6051330400913582
0.0027500000000000003,0.0029786450704335893
0.0028,-0.6042183286901539
0.00285,-0.9724234144507707
0.0029000000000000002,-0.964127625027868
0.00295,-0.5961612424183391
0.003,-0.012481759568744453
0.00305,0.5756573297419277
0.0031000000000000003,0.9500834695639165
0.00315,0.9569830198071916
0.0032,0.5846758033926909
0.0032500000000000003,-0.012941653912511545
