Uf,Ou,current_density_Acm2,voltage_V,temperature_K,pressure_bar,fuel_flow_SLPM,air_flow_SLPM,startup_ramp_K_per_min,shutdown_ramp_K_per_min,load_ramp_Acm2_per_min,load_cycle_amplitude_Acm2,load_cycle_period_min,startups_per_day,thermal_cycles_per_day,operating_hours,air_humidity_frac,fuel_H2,fuel_CO,fuel_CH4,fuel_CO2,fuel_H2O,fuel_N2,air_O2,air_N2,fidelity
0.7968339065927166,0.11139028039006199,0.20719898145606203,0.8873256579927352,1170.488227831514,2.511024377648363,0.19644404144605038,2.7301338522365097,1.679743772734649,1.9930992281242088,0.09643576503898893,0.32136647787750905,37.390337910441254,0.6470886191933646,1.7935565858011726,5293.863771406687,0.07402227076064921,0.14616059791846167,0.10705402283890919,0.1005297985093529,0.17837796209898368,0.46599821031636224,0.0018794083179303265,0.27558509196921016,0.7244149080307899,LF
0.8689404274115844,0.26804309220700184,1.0305578349206146,0.8318104780649787,951.2056842539838,1.574029301975605,0.5971822336832568,0.5664891821240099,3.841610722584296,2.245066557992546,0.0601091430335899,0.4009652848642848,6.041695078439664,0.5121276189220461,0.7320324902675658,218.61208918775253,0.01953147701469826,0.35293790460041463,0.150643150410353,0.16067710023180748,0.0669632091069997,0.21946437518973588,0.049314260460689194,0.047820214168716624,0.9521797858312835,LF
0.6413295666283086,0.21345263216022892,0.11390905494626517,0.8646310737684435,1079.4716363313687,2.7293301860053174,5.242794656020304,0.6224970908210582,1.3285994697959955,2.551375266717236,0.011975540200897843,0.21834392801956326,57.77692870696673,0.7918558359480349,0.5063175044960251,6322.083790505698,0.0016900045898762446,0.7327103285152167,0.0008246508689800757,0.05659597529565076,0.01752368570493635,0.13978256345181816,0.05256279616339809,0.22156123292675106,0.7784387670732489,LF
0.8948988956595374,0.34180326890562446,0.44603460440038556,0.7660737086553434,1003.9024088711222,2.794541084224462,0.6814457052921389,2.522494380091449,2.469770939852928,4.778663194076419,0.40679339234622797,0.4211228218760417,26.630896537117245,0.7451826408399997,0.769446420599342,1157.2862490517698,0.09508480249509688,0.5108910115798125,0.02966327655881943,0.07509672755873825,0.12129442660599672,0.2627822183563497,0.0002723393402834974,0.2115194919948446,0.7884805080051553,LF
0.8546953773248148,0.2508908206526919,1.4984497907290264,0.9541478678390689,923.2683246158415,2.9657660605141345,0.9861470894326338,2.848974882963765,4.855412812484467,4.624676166970547,0.27883692404867133,0.33377362290295104,38.80932372462146,0.32979680656927995,1.582185979615334,2202.079668127984,0.03814886439634331,0.5742616871069611,0.04806232023318156,0.04680009113217934,0.00038285791088782584,0.3213040376329359,0.00918900598385428,0.12968315035273723,0.8703168496472627,LF
0.7508864928208836,0.18981941016235088,1.029276685938824,0.7732096820552417,1167.9373694031121,2.2848476878972868,1.5499000048440466,0.6302659543235075,1.367237957547807,3.4893969758217045,0.017203682345265366,0.4398435921626255,55.47658843849563,0.05744099704893974,1.9140381023354505,3381.3600659420854,0.02301501464330946,0.14494970277923205,0.1184333552081986,0.43826270026282443,0.13777248149554852,0.13214529894533744,0.028436461308858924,0.2612653441485924,0.7387346558514076,LF
0.809210119505781,0.44425770590566305,0.8498548743672238,0.6745707774527102,1069.193829812232,1.1627277584381548,0.3242676386807074,3.041357003706619,2.2790884474203326,3.0495952732704095,0.018542887144498255,0.4076196755969881,9.327153242509446,0.4800716928579538,0.5132414804701648,910.5012304663552,0.04242839534801125,0.554813180725466,0.33130932613624264,0.011102444998903165,0.023501637722273403,0.04000724380068483,0.03926616661643,0.42372425783871676,0.5762757421612833,LF
0.7005559036738946,0.38635397550777184,0.7477451073789115,0.912228888919715,988.1980240747287,2.7229583858261384,2.2882633732554343,6.510886777060657,2.947710951622268,1.9337931940645547,0.13078971174168244,0.42526161658207917,7.629063340400554,0.021209469430149803,0.46765313019546517,1362.7277020357037,0.05774885980644852,0.2936491459792248,0.022537671664574117,0.10302319684371672,0.027149908369123572,0.5532764171645276,0.00036365997883327155,0.11535459714650688,0.8846454028534931,LF
0.7572062161180138,0.14862942414076427,0.1260520853409248,0.8112293175000194,1052.0641677086453,1.0915092930056454,2.1530899487561923,2.2667220862845876,1.429053021197886,4.013466048673816,0.2316544971161012,0.18600784870944392,41.9287889309416,0.6514891939600599,1.8611737080758057,327.418970957444,0.03724298754555007,0.42525696708649374,0.0027933563206132476,0.136891851931716,0.3331532863048048,0.09465982527773767,0.007244713078634583,0.033399161430659796,0.9666008385693403,LF
0.7826168945784692,0.17197285606471613,0.5405294319348721,0.7024296915540402,1137.6675721706636,2.2482730053857134,0.2383588890076794,32.200473904406714,3.060167976309725,2.3075395720182104,0.010962106415309451,0.23775015819438694,9.836639326572302,0.8860851051284339,1.5691917485279356,104.87762913033647,0.03325235503024652,0.3877469269205131,0.3500883741611975,0.16934357896059088,0.05514796591698922,0.030846400126684336,0.006826753914024985,0.16063027586115336,0.8393697241388466,LF
0.818506362324279,0.5521212357176921,1.0343208244366027,0.9377659891074879,1000.4794240228023,1.4199550893806077,1.8474168606476928,3.26571009525494,3.7162166454674903,3.922502783961086,0.012999413557750734,0.06959897450606799,41.150519331137495,0.3883420354740846,0.678227987567889,174.31643632465384,0.09603131711355632,0.1754632879612355,0.42186306217804664,0.053842919969179906,0.07207460770429859,0.1970948720621977,0.07966125012504177,0.09642130926245739,0.9035786907375427,LF
0.8096858299997908,0.35331330259716276,0.187316277638854,0.9707657967123666,1042.0948786781244,2.3558772420675886,0.6655319162357043,5.543917004439684,2.3016414633836844,2.482801234416958,0.3558493456976628,0.4497808022002142,6.5692001428822255,0.2496112975808794,1.140028173573939,470.43460286075737,0.007842805124872438,0.34247783820155164,0.26015572157385153,0.04560515523017433,0.03704420254638242,0.29311532452091316,0.021601757927126885,0.09621658190557328,0.9037834180944267,LF
0.8009979095568438,0.3064425859925003,0.8167077244475494,1.0943305853315968,1001.3597709369214,2.4244936700683795,0.7469744334639838,0.5719905947312948,3.99360044869668,2.3523917509476355,0.045117518911393366,0.24310872859911897,12.275051058124612,0.9124381230981748,1.5980724374489934,150.86983723544296,0.020534952565410953,0.5027501238275724,0.25464722889740066,0.08839538178777266,0.0134429620122505,0.12428935006351836,0.016474953411485506,0.5012851173582449,0.49871488264175523,LF
0.7415267123931972,0.22508428394680913,0.982031063720067,0.8889283884432795,961.384398946336,2.925975140508614,0.7896684775877363,22.40453987742108,2.7117882051924984,1.8757193208058722,0.23897811279382516,0.1838825978197678,11.514717407383232,0.8735334883891999,0.896195639084387,4126.032251940799,0.06196076182753738,0.23542051998892263,0.10634498701709745,0.11395041489764388,0.00784966712556404,0.3376316200736274,0.19880279089714445,0.12969132499945796,0.870308675000542,LF
0.7792473244824034,0.24022271400080858,1.4952193999695822,1.0230507957279187,1171.5959199072543,1.510469230409401,1.7433877263578956,0.6793635867510022,4.928793785685323,4.455174856861452,0.15725573917064053,0.258254176530566,49.572646990223426,0.6460662546841238,0.08654610311792371,539.202826913594,0.029188166881850126,0.16379764184061785,0.14070147967167612,0.5518868888497669,0.05365178033230165,0.07448972609636702,0.015472483209270308,0.11557037956213324,0.8844296204378668,LF
0.7824380978579635,0.574545857809144,1.4362263053441022,1.0449833602857612,1073.8006957920304,2.2758538267558075,4.990859405728362,0.9520498077296367,4.7437122561340574,2.0161580590550248,0.08363731757667955,0.298560937981474,34.04199769232865,0.08194225496816732,1.0689788519836636,8335.748531623893,0.07239126792645321,0.5211394234131571,0.03622342291931478,0.13703345279448154,0.06310485183127322,0.11330607344142128,0.12919277560035203,0.4043649238227802,0.5956350761772198,LF
0.6035919927101059,0.21185221404597226,0.4768234998312404,1.0311515923857921,1052.835251112881,2.1984954737629776,1.0330586894146636,37.335233576970694,2.2439130498759745,4.431637003180807,0.03481531429870619,0.38744388779543776,17.9209460750114,0.9507918687871484,1.2229507458800724,409.85136502763874,0.08937381235256413,0.4258893396382029,0.009205263192126719,0.032587609524312194,0.021378844986084403,0.48097713225716104,0.029961810402112727,0.04565545402258361,0.9543445459774165,LF
0.7747347492145644,0.3665416353615528,0.6109636266934744,0.6452687895327455,941.8626108573026,2.5591564250484025,0.18539471380194272,42.95269653317393,3.664395948239453,4.908441044918458,0.42703692014341116,0.05364972582021992,45.52914859287332,0.7687319659820262,1.0644857771298095,107.68183007217462,0.02637686003172033,0.08413295060301475,0.06692145387924567,0.5095307206002636,0.03506695301822392,0.14899903947016058,0.15534888242909153,0.40709990314193906,0.592900096858061,LF
0.6428422365755849,0.5938401091821907,1.4032134756777495,0.6259650578972615,1088.690265340747,2.109583110631405,0.37737005058593304,12.811574091437878,1.6292672151003473,2.897345008871175,0.17614574190415566,0.14974570774727242,12.42595393413222,0.4100255710366423,1.6530836519804617,1341.2788905104883,0.06078358193974977,0.2389349503714638,0.046828686663889854,0.03371915840194015,0.23296137159376598,0.02599704288297675,0.4215587900859635,0.10295553470747333,0.8970444652925267,LF
0.8262696847815255,0.4652878598778065,0.3340431888616079,0.6227989020430132,1101.1834097154917,2.167367082370732,1.4148547083619427,1.7669941479102165,3.5055951908137484,1.442610403742363,0.12423815688268418,0.12174527686160716,5.879289726749876,0.487952452125885,1.4312742843717285,118.00910232729264,0.04110320300886497,0.5474381709873792,0.17396006774287995,0.07453952617041501,0.19083898346931336,0.005990099802738245,0.007233151827274246,0.09134414902063795,0.9086558509793621,LF
0.8053293888104943,0.16551027993852274,0.4172393810767404,0.6213515794988834,984.5271719869213,2.5722048851610166,1.419233889257891,2.5924872010558353,4.446819848209284,3.1418099016048715,0.019961550291021063,0.4614864594565791,5.735347300037873,0.844213784742983,1.4075340148470188,3307.328765944661,0.00976180383049967,0.28727464926758883,0.016989209464810015,0.20116844427216163,0.25465815877249853,0.23987937035515225,3.0167867788780773e-05,0.10679957691705266,0.8932004230829473,LF
0.6754801132925232,0.3828769616961062,1.4904802845909342,0.7692671909410775,1167.2350333014374,2.7138828964340997,5.887247459923667,9.147704794573535,1.5791627833984192,1.7124513571677165,0.3062164749691603,0.43714993150437614,13.163335185641253,0.19711873392646467,1.5337294650590898,1314.1223691786902,0.04753427800098979,0.35091746368675963,0.029408967036767524,0.014022471320111212,0.03392408166866574,0.5713430415133904,0.00038397477430541203,0.15842712170776116,0.8415728782922388,LF
0.8527263582527063,0.21671305415686448,0.970844710775637,0.6801405239907004,1068.202085022153,2.592270314291323,1.209057643468337,1.6597163196775788,4.940439397012181,4.683041260871751,0.05697993378247075,0.315953007902392,33.39002700082652,0.24752440266999806,1.961881521422783,2748.8400281487834,0.05436814630580044,0.3576246131287052,0.17609141535877632,0.23851046680214538,0.07560507913465302,0.14461379034463878,0.007554635231081388,0.24668152436090804,0.7533184756390919,LF
0.8044317117482497,0.5686029355000077,0.25071973254442614,0.8044969243285278,978.1932102547698,2.2931746004888036,0.23643112078615258,2.5972362529939814,2.7211153717458645,2.223396145217115,0.058271375443161744,0.4104992088420279,7.514430225699506,0.07400148267108123,1.4541207999756922,876.4276925946247,0.035458155171016956,0.28565069815617156,0.34932602271533886,0.04501502426384949,0.01068915828357368,0.30917653315235843,0.00014256342870800547,0.37595956622821514,0.624040433771785,LF
