time_s,pressure_pa
0.0,-188.80084
0.0001,-107.61057
0.0002,-339.09872
0.0003,-565.0771
0.0004,-411.7447
0.0005,-67.395164
0.0006,-248.44662
0.0007,-28.105947
0.0008,258.13315
0.0009,669.5604
0.001,420.72452
0.0011,312.832
0.0012,445.90814
0.0013,712.12366
0.0014,124.31929
0.0015,83.95639
0.0016,462.4973
0.0017,842.55475
0.0018,582.6191
0.0019,21.255085
0.002,-428.06473
0.0021,-169.5579
0.0022,231.85976
0.0023,570.12427
0.0024,659.7297
0.0025,766.3486
0.0026,253.64264
0.0027,-563.25745
0.0028,-624.3121
0.0029,-56.423485
0.003,302.0661
0.0031,244.71852
0.0032,-462.40186
0.0033,-508.84262
0.0034,-989.33514
0.0035,-1085.651
0.0036,-1237.2494
0.0037,-464.06378
0.0038,-15.33428
0.0039,173.2562
0.004,-422.27612
0.0041,-620.3366
0.0042,-684.4465
0.0043,-488.22168
0.0044,-430.68274
0.0045,327.67868
0.0046,967.5864
0.0047,590.4194
0.0048,-486.22455
0.0049,-927.84485
0.005,-665.203
0.0051,420.52045
0.0052,508.07855
0.0053,754.6643
0.0054,482.02628
0.0055,388.38525
0.0056,-118.07995
0.0057,70.45716
0.0058,548.8075
0.0059,1298.034
0.006,968.42084
0.0061,670.19226
0.0062,169.41562
0.0063,408.08844
0.0064,-1.758359
0.0065,-147.57759
0.0066,-243.27893
0.0067,350.5895
0.0068,11.461227
0.0069,-213.6342
0.007,-651.0161
0.0071,-240.6925
0.0072,-124.15018
0.0073,20.950077
0.0074,-142.70798
0.0075,216.61244
0.0076,-240.21558
0.0077,-566.5206
0.0078,-696.6214
0.0079,-46.991978
0.008,78.088455
0.0081,-118.64801
0.0082,-851.03906
0.0083,-842.3146
0.0084,-504.13898
0.0085,2.60256
0.0086,-13.586571
0.0087,219.30775
0.0088,77.96347
0.0089,-116.25122
0.009,-415.5684
0.0091,111.13091
0.0092,750.8939
0.0093,1192.1447
0.0094,534.0795
0.0095,419.23822
0.0096,-61.051537
0.0097,239.45334
0.0098,-388.1654
0.0099,18.69273
0.01,478.2458
0.0101,934.93225
0.0102,382.82944
0.0103,-252.40613
0.0104,-672.9276
0.0105,-126.96182
0.0106,74.33598
0.0107,763.73926
0.0108,814.34674
0.0109,913.53766
0.011,-234.34312
0.0111,-931.51794
0.0112,-1081.6077
0.0113,64.67441
0.0114,463.01392
0.0115,298.58505
0.0116,-510.64813
0.0117,-508.75702
0.0118,-891.5947
0.0119,-537.4011
0.012,-449.69543
0.0121,352.11044
0.0122,571.8972
0.0123,654.68365
0.0124,-144.40764
0.0125,5.0244026
0.0126,-314.63647
0.0127,-231.70471
0.0128,-264.31906
0.0129,580.3608
0.013,573.0106
0.0131,160.66525
0.0132,-671.9659
0.0133,-634.2761
0.0134,-385.60693
0.0135,397.0399
0.0136,263.00153
0.0137,671.27795
0.0138,330.68637
0.0139,160.6854
0.014,-363.5898
0.0141,7.3659706
0.0142,397.2993
0.0143,732.0955
0.0144,-161.33493
0.0145,-297.46997
0.0146,-359.80527
0.0147,83.97616
0.0148,-238.00305
0.0149,-243.2663
0.015,-292.73993
0.0151,-29.944664
0.0152,-135.54951
0.0153,-42.79251
0.0154,147.95064
0.0155,577.07336
0.0156,235.08243
0.0157,214.59175
0.0158,-112.953674
0.0159,453.1409
0.016,-103.30073
0.0161,-49.866753
0.0162,-144.99197
0.0163,305.46286
0.0164,369.41547
0.0165,-112.20421
0.0166,-849.08386
0.0167,-344.63745
0.0168,-0.38938904
0.0169,396.3966
0.017,332.07816
0.0171,536.088
0.0172,-108.47427
0.0173,-442.45596
0.0174,-764.22534
0.0175,212.91296
0.0176,547.69116
0.0177,619.7416
0.0178,-346.5122
0.0179,-476.41333
0.018,-667.91113
0.0181,-429.96274
0.0182,-595.68646
0.0183,-148.53789
0.0184,236.75674
0.0185,517.4331
0.0186,-105.69014
0.0187,-45.6564
0.0188,-136.96613
0.0189,43.077713
0.019,60.049206
0.0191,449.56085
0.0192,678.3878
0.0193,791.3982
0.0194,-294.05048
0.0195,-603.18286
0.0196,-658.87354
0.0197,305.28162
0.0198,435.8636
0.0199,412.08267
0.02,-103.19906
0.0201,126.38875
0.0202,-248.98193
0.0203,-33.12002
0.0204,81.006874
0.0205,738.4923
0.0206,243.37721
0.0207,203.69661
0.0208,-264.65808
0.0209,261.97327
0.021,-160.53905
0.0211,-564.5366
0.0212,-920.5785
0.0213,-210.99467
0.0214,-101.08968
0.0215,25.480003
0.0216,-567.9573
0.0217,-136.26349
0.0218,-310.28094
0.0219,-131.60022
0.022,-276.93265
0.0221,444.36642
0.0222,543.44556
0.0223,244.37625
0.0224,-254.53581
0.0225,136.27344
0.0226,101.236786
0.0227,125.49887
0.0228,-490.42227
0.0229,-97.777016
0.023,129.52728
0.0231,689.7607
0.0232,103.66904
0.0233,-105.53144
0.0234,-300.12473
0.0235,161.23502
0.0236,78.994225
0.0237,698.4396
0.0238,804.92444
0.0239,772.31573
0.024,-118.05025
0.0241,-264.49683
0.0242,-506.51932
0.0243,223.14926
0.0244,44.901627
0.0245,-131.34016
0.0246,-292.09766
0.0247,53.1109
0.0248,-550.76465
0.0249,-419.13123
0.025,-694.83374
0.0251,207.82118
0.0252,111.1377
0.0253,471.57712
0.0254,-53.90833
0.0255,311.1574
0.0256,-237.19598
0.0257,-391.4348
0.0258,-449.57333
0.0259,298.29523
0.026,255.04802
0.0261,133.38068
0.0262,-725.1902
0.0263,-313.8798
0.0264,-319.3065
0.0265,100.81384
0.0266,-30.471714
0.0267,417.56982
0.0268,418.16806
0.0269,393.0992
0.027,74.339714
0.0271,472.7429
0.0272,453.08075
0.0273,273.30914
0.0274,-402.06158
0.0275,30.544888
0.0276,149.26764
0.0277,458.17944
0.0278,-287.03574
0.0279,-360.25903
0.028,-543.909
0.0281,-112.999855
0.0282,-373.15283
0.0283,-24.76137
0.0284,125.1556
0.0285,518.0717
0.0286,-73.195404
0.0287,31.542637
0.0288,-350.809
0.0289,117.506714
0.029,-478.67633
0.0291,-272.6749
0.0292,-39.690933
0.0293,493.57202
0.0294,-141.55746
0.0295,-647.3685
0.0296,-1075.3363
0.0297,-249.70546
0.0298,115.0959
0.0299,718.368
0.03,476.33878
0.0301,814.65546
0.0302,-128.2064
0.0303,-353.86328
0.0304,-376.61627
0.0305,712.47406
0.0306,617.4332
0.0307,706.58984
0.0308,-144.6754
0.0309,-170.15884
0.031,-598.07697
0.0311,-413.67743
0.0312,-644.8148
0.0313,223.57866
0.0314,557.915
0.0315,698.46704
0.0316,-123.02638
0.0317,-152.77148
0.0318,-331.95248
0.0319,12.085877
0.032,85.13976
0.0321,790.173
0.0322,735.31067
0.0323,334.66943
0.0324,-981.0316
0.0325,-808.6938
0.0326,-421.94135
0.0327,345.9012
0.0328,108.10472
0.0329,256.7678
0.033,-236.0341
0.0331,-35.337177
0.0332,-396.53653
0.0333,-149.28073
0.0334,304.2945
0.0335,628.6213
0.0336,111.53961
0.0337,-56.573597
0.0338,-354.26782
0.0339,229.19109
0.034,-317.30817
0.0341,-341.27045
0.0342,-433.90936
0.0343,3.6009598
0.0344,-244.04083
0.0345,-219.86316
0.0346,-479.54565
0.0347,138.46567
0.0348,317.79742
0.0349,390.06516
0.035,40.13557
0.0351,440.46182
0.0352,-50.459423
0.0353,144.42642
0.0354,136.23311
0.0355,918.1694
0.0356,573.7688
0.0357,72.8284
0.0358,-1005.95575
0.0359,-333.83453
0.036,70.68542
0.0361,754.9372
0.0362,368.48746
0.0363,341.35248
0.0364,-217.48334
0.0365,-223.35149
0.0366,-377.2152
0.0367,141.82599
0.0368,571.0715
0.0369,804.7838
0.037,-61.228336
0.0371,-409.10315
0.0372,-733.9053
0.0373,-715.58136
0.0374,-929.2748
0.0375,-415.28986
0.0376,55.143497
0.0377,532.169
0.0378,-315.34198
0.0379,-757.28015
0.038,-1006.9874
0.0381,-174.21194
0.0382,282.45715
0.0383,1104.2905
0.0384,943.63696
0.0385,836.3543
0.0386,-293.28845
0.0387,-498.83902
0.0388,-291.82077
0.0389,947.25726
0.039,1143.0294
0.0391,743.8243
0.0392,2.5919056
0.0393,23.74881
0.0394,-290.27222
0.0395,-129.5802
0.0396,157.15291
0.0397,841.7136
0.0398,811.32086
0.0399,457.86755
0.04,-273.0261
0.0401,-138.60593
0.0402,-368.3051
0.0403,-350.0709
0.0404,-473.12976
0.0405,182.3574
0.0406,-200.43555
0.0407,-508.52655
0.0408,-1380.5022
0.0409,-1032.4746
0.041,-635.8281
0.0411,158.60179
0.0412,-205.14731
0.0413,159.60353
0.0414,-77.57366
0.0415,25.599674
0.0416,-65.136475
0.0417,413.7576
0.0418,495.18604
0.0419,881.39166
0.042,208.30347
0.0421,89.91088
0.0422,160.40701
0.0423,824.97784
0.0424,525.13544
0.0425,251.10806
0.0426,137.37115
0.0427,251.20761
0.0428,43.49401
0.0429,231.88805
0.043,236.81598
0.0431,632.02795
0.0432,188.04245
0.0433,77.19498
0.0434,-492.84525
0.0435,-273.3709
0.0436,-439.20978
0.0437,-383.7321
0.0438,-478.63824
0.0439,103.337326
0.044,-304.04514
0.0441,-919.6484
0.0442,-1342.7776
0.0443,-819.98114
0.0444,-174.08054
0.0445,445.68057
0.0446,413.558
0.0447,347.87485
0.0448,-109.99521
0.0449,-355.80554
0.045,-417.7103
0.0451,633.8689
0.0452,1037.6744
0.0453,885.9323
0.0454,93.54614
0.0455,-93.44632
0.0456,-379.0011
0.0457,-105.595764
0.0458,-114.19626
0.0459,364.8694
0.046,588.4341
0.0461,613.1317
0.0462,-93.321175
0.0463,-208.35979
0.0464,-241.60315
0.0465,25.335274
0.0466,185.81784
0.0467,397.23245
0.0468,499.54102
0.0469,104.609856
0.047,-711.5637
0.0471,-949.1283
0.0472,-652.9872
0.0473,206.51645
0.0474,242.70541
0.0475,-96.61379
0.0476,-254.68208
0.0477,-208.67491
0.0478,-327.93335
0.0479,-116.984375
0.048,212.24173
0.0481,576.10504
0.0482,210.21036
0.0483,-64.73067
0.0484,-201.75974
0.0485,215.32434
0.0486,-3.526085
0.0487,-630.6528
0.0488,-830.35645
0.0489,-265.34064
0.049,143.11626
0.0491,52.15195
0.0492,-371.1655
0.0493,-118.82958
0.0494,42.785362
0.0495,102.29647
0.0496,24.267735
0.0497,448.77737
0.0498,533.71155
0.0499,506.60992
0.05,289.60724
0.0501,402.5063
0.0502,348.71188
0.0503,236.00522
0.0504,-316.6209
0.0505,-200.59686
