sand_content_pct,D10_mm,D30_mm,D50_mm,D60_mm,Cu,Cc,relative_density_pct,unit_weight_kN_m3,void_ratio,friction_angle_deg,cohesion_kPa,SPT_N60,CRR_7_5,initial_pore_pressure_kPa,excess_pore_pressure_kPa,permeability_m_s,soil_type,data_source,generation_date
97.18565863842399,1.2311963618701438,2.0477399531319485,3.0735448175743456,2.5823777815461915,2.0974540386260165,1.3188715734121639,35.16133755696186,19.69426984246435,0.460903911910404,27.612643386418448,6.02539206505317,25,0.1118033988749895,37.495866166384005,35.12101315991898,0.014830706767463727,Sandy Soil,Synthetic Generated,2025-10-13
96.71612703267806,2.2303086878610174,3.2784873810227944,2.501769967786874,2.5034075710528976,1.12244891690477,1.9250875943294659,57.9630042308109,17.364823371878465,0.49945641293258264,32.45650161670387,0.6442038795491276,23,0.1072380529476361,165.7323608908839,51.32083508749332,0.010928500037984124,Sandy Soil,Synthetic Generated,2025-10-13
96.36895996209856,1.8236563857643986,2.5257398312235626,2.8123440513659657,1.768945707947084,0.9699994591939631,1.977514655488685,70.17498130709782,19.56850290022005,0.4648267572991568,40.44109637543499,0.03263414244233591,30,0.1224744871391589,173.5959544879495,19.82231824330842,0.0008879818995694248,Sandy Soil,Synthetic Generated,2025-10-13
94.45524415562713,1.5399610470988447,3.2971470769598286,3.1195794482305,5.064636894446339,3.2888084435562077,1.3938581879506617,43.344701853254456,19.37171833551301,0.5640370012853788,35.79222520370279,0.1590477039971296,22,0.10488088481701517,104.66551874260868,58.60106047348707,0.0032925392642756653,Sandy Soil,Synthetic Generated,2025-10-13
99.49624671424885,1.2876506467667224,2.085923835932391,2.569057932220796,2.040420315895586,1.5846070679334185,1.6560719615221302,40.56815887229991,18.500708052183626,0.6107137470655207,31.143861291582915,1.7359294615281136,27,0.11618950038622251,182.51155437573198,3.1487854721150503,0.004402645622732336,Sandy Soil,Synthetic Generated,2025-10-13
94.226895073341,1.3287878883731332,2.948342793985392,2.6351074100194256,3.0573081651147254,2.3008248283011223,2.1397403432179902,29.82228071057575,18.21538474406891,0.5680107083980528,30.917557397573663,0.29650244669166076,21,0.102469507659596,168.96572499091633,97.362678274768,0.14971553924233874,Sandy Soil,Synthetic Generated,2025-10-13
97.99370811004248,3.049396276014336,3.6346757992584036,2.5493475144285163,3.9502785553253976,1.295429717153241,1.0967048698354112,43.105678826178675,17.28784753171144,0.8299359698117439,37.99811876044026,0.08524053934127955,24,0.10954451150103323,146.2648353348876,84.79534720940342,0.0007395704936483675,Sandy Soil,Synthetic Generated,2025-10-13
95.50430326859045,1.6490590387358814,3.2986326521779734,3.636766128531235,3.409327575451839,2.0674381543460845,1.9353653963457915,46.02566078663978,19.220526743186678,0.7216660356679707,38.21596770342492,0.9548670176588592,26,0.1140175425099138,146.81518313872573,211.6674758619204,6.608886896031551e-05,Sandy Soil,Synthetic Generated,2025-10-13
96.45705203254363,2.0847292703382356,1.6037706644898433,3.0821517957525075,2.9508808128199604,1.415474351900473,0.4181029173867981,40.73705618519888,17.509295720062557,0.48254508021016423,34.28336960612811,1.9497537000108112,20,0.1,21.07869479017266,137.8396907779581,0.004221612704914156,Sandy Soil,Synthetic Generated,2025-10-13
98.45180994674126,1.300475784386364,2.0624553215995096,2.9042496512279445,1.8030870839245343,1.386482628567613,1.814053647608642,19.555052536433365,18.85682115529947,0.6488408522165133,35.47989833378823,0.2372063046138852,25,0.1118033988749895,54.16720753913316,22.018137745322754,0.001154024620682706,Sandy Soil,Synthetic Generated,2025-10-13
