sample_id,sample_date,latitude,longitude,depth_m,sand_content_pct,silt_content_pct,clay_content_pct,d10_mm,d30_mm,d60_mm,uniformity_coefficient,coefficient_curvature,relative_density_pct,void_ratio,porosity,specific_gravity,dry_unit_weight_kN_m3,permeability_m_s,d50_mm,friction_angle_deg
SAND_0001,2020-07-10,38.07087743360249,-118.44242021817419,15.607061075885895,77.4758488659881,20.678621761898373,1.845529372113532,0.21002654288408384,0.6384053833042552,1.4936877153843593,7.111899738352325,1.299149372916322,73.36796441777368,0.7024170267724255,0.4125998599204111,2.64178323970573,15.222999520068582,2.8192696193749213e-05,0.5601018362856904,38.37645444652582
SAND_0002,2020-11-15,35.35159250271194,-105.8639280757899,6.296128777339932,70.46358194160614,27.69039192974425,1.8460261286496165,0.17370269978798733,0.7208833694834951,1.641121228771496,9.447874044413616,1.822983682655929,93.03197185892859,0.37124379115904005,0.27073507537652897,2.6606046676537085,19.034202348235596,0.00011636030670697625,0.5339168363303297,40.35391822536817
SAND_0003,2021-08-02,38.23145217279417,-101.59923671781894,17.645280075920514,85.77226245720831,3.8114594094468703,10.416278133344816,0.12289666628170687,0.42970959031645883,1.099184520176189,8.943973448853447,1.3669083201306962,78.00900185072278,0.4361293472895057,0.30368389039095894,2.6003320650209023,17.762506981700657,3.067918599898556e-05,0.36754062790133984,38.21048143693332
SAND_0004,2021-04-19,40.441086239394686,-114.58632791396538,19.48473375557432,81.54243689591554,16.7408802220652,1.716682882019274,0.0926396310966867,0.24587637884561667,0.4956383569693287,5.350176280948677,1.3166546922874118,34.93839396480364,0.7793681582990237,0.43800275657627596,2.599206058650501,14.329924538908394,3.8634360521256156e-05,0.2142796176658119,30.284994871391852
SAND_0005,2021-09-28,40.51712372019967,-112.59017125880972,17.144568440032764,75.19015950331996,9.794859447025384,15.014981049654654,0.15866277980365767,0.4152366558970182,1.0693158083311967,6.739550445633536,1.016272849792028,86.03895235445837,0.5388227090363055,0.35015255875301293,2.5805728723084393,16.45116083138628,6.015062829972103e-05,0.4118987965967161,40.30363327898192
SAND_0006,2021-03-02,38.56558921176889,-108.62157188310567,22.41056980387092,75.19035651660984,11.102996929882432,13.706646553507728,0.14045482361342845,0.4450278272281793,1.1385532909429443,8.10618860678339,1.2384666442745587,45.03878745371174,0.8496204128966423,0.45934852739112775,2.5699864447748144,13.630670837892492,1.942244392960508e-05,0.39989411305229255,32.758616408768866
SAND_0007,2022-12-18,39.473027562526006,-102.3658206072283,10.73266808298614,88.56912958882464,9.566257156673803,1.8646132545015712,0.17166914191141797,0.6986580358777279,2.0028168180765893,11.666725864512397,1.4196976102962373,57.32057456095297,0.6555286659113174,0.39596334355857804,2.5891358653889758,15.342182447492839,3.1069417353590154e-05,0.5863632360277753,33.80228789819791
SAND_0008,2023-12-30,44.655179182347666,-101.16188825479159,23.188091157360795,87.20921674983491,8.08807384256147,4.702709407603621,0.15471124800788152,0.6057505212300063,1.7973283967679057,11.617309147918862,1.3195877267102347,70.00400412503389,0.4530007620853753,0.31176911527232765,2.6579731253402064,17.945425109181965,0.00023259149770623138,0.5273205091251122,39.13160772188259
SAND_0009,2020-04-06,38.773484772303114,-105.20873503777464,13.550245369537617,72.36630736878058,15.388173023558615,12.245519607660801,0.1826027135929143,0.744513249040609,1.7992040372992064,9.853106790681464,1.6871636784112602,95.0,0.5738620509969794,0.364620298604608,2.6053606242254057,16.239407835941453,2.082858760803895e-05,0.5731836874145687,43.02117004666827
SAND_0010,2021-05-10,37.58226813259983,-118.26760478290612,15.041350451355306,84.51072052303158,8.352399068711698,7.136880408256722,0.09687269154317216,0.34240022035692186,0.7612469563213053,7.858220352864347,1.5897950312465263,95.0,0.5575083941619493,0.357948885702108,2.675680723211555,16.852832378363445,1.469817923567171e-05,0.27155854173251937,43.34112400698874
SAND_0011,2021-10-22,37.4346704406676,-106.61691688930298,19.79496169057107,72.43898768625046,17.163654606238712,10.397357707510832,0.2032525651547337,0.6870745639128278,1.486189591117219,7.312033626664445,1.5627787280802905,77.13446118272365,0.5797337317167932,0.3669819287119742,2.651735687437628,16.46703274829274,4.6952676456018046e-05,0.5496106319030224,37.00148467882193
SAND_0012,2023-07-25,39.57764612704134,-111.79392556254676,1.532393135977495,72.41124295715692,14.598095124406903,12.99066191843618,0.12986969279768446,0.36297346068538605,0.7522528317905837,5.792366298752007,1.3485843012507914,61.33606762559224,0.5785247622298694,0.36649710924561535,2.551574789328097,15.85717834920068,0.0002406916825652677,0.3125617445735023,35.228427174921286
SAND_0013,2023-07-12,42.59520148716944,-110.58598001017877,19.9658324211872,80.90354725879241,13.088415625068722,6.008037116138864,0.27522696700588944,0.8687224098531275,1.6338119828778301,5.936235103164397,1.6782976578654984,75.69011296961101,0.7139236275348811,0.41654343056213666,2.6827487792110842,15.35527318793855,7.895389041158984e-05,0.6705737220510086,39.46740081684921
SAND_0014,2020-01-09,37.05988184188473,-119.01703219309645,18.938969323091346,68.3842583525416,8.820988863277881,22.79475278418053,0.09108713861559845,0.306785010876064,0.6992940892527264,7.677198997367276,1.4775811994041979,82.75310851747672,0.5047448163245741,0.33543549102062525,2.6905399322795853,17.540646393540715,5.726404227377099e-05,0.2523820469859767,38.21300344089212
SAND_0015,2021-04-01,42.09296127140768,-116.17875721307284,9.985566385845118,66.38208713452488,11.490550487300165,22.127362378174958,0.24029738586398433,0.6433243679368364,1.4013835583033005,5.831871841903959,1.22900582105622,58.586647488856165,0.539157865234174,0.35029406496398874,2.6003068662582574,16.573355426483467,0.00010546727793018642,0.5803006166230151,37.45712715502963
