frequency_hz,flow_configuration,attenuation_db_per_m,gas_fraction,liquid_fraction,interface_roughness_mm,reynolds_number_gas,reynolds_number_liquid,weber_number,froude_number,temperature_c,pressure_bar
10.0,horizontal_stratified,1.7093039277836357,0.48727005942368123,0.5127299405763188,1.9063571821788408,8644.91338167939,1644.345751328406,5.902552855603126,8.675143843171858,52.078050822024615,35.69555631200623
10.046181046515894,inclined_stratified,3.35024211084123,0.41029224714790125,0.5897077528520988,2.915747586053584,41789.68939922067,2202.157195714934,18.264314223989356,1.915704647548995,31.29695700716764,26.713065149979656
10.092575361937511,wavy_interface,0.1,0.502361513049481,0.49763848695051904,1.8105311308911887,15315.08777822569,3726.9822486075477,45.66139142328189,7.873242017790835,23.977164751085184,26.19748748226697
10.139183931162991,slug_flow,3.643449234244782,0.8073450991017148,0.1926549008982852,2.371603301759982,30769.69774317048,1788.1888245041862,6.598654139229423,9.493966818808,77.59424231521916,40.6114700577066
10.186007743638815,annular_flow,0.1,0.8548304784512067,0.14516952154879326,0.1879049026057455,6979.8735073941625,5002.251410101575,3.535413259410318,9.102271980579943,28.114598712001182,33.463591933345114
10.233047793380832,dispersed_flow,3.8327585327061318,0.2558555380447055,0.7441444619552945,0.2648333303771273,27788.803687820702,1930.0591097027177,96.9615043136794,7.773814951275034,75.76492590949324,44.84654017095479
10.280305078995381,horizontal_stratified,0.18812197803935196,0.5989499894055426,0.40105001059445744,1.851561046543922,20045.18719478462,2786.3554145615694,82.89087716427774,3.631857934266534,29.665415678116652,27.592108074754176
10.327780603700441,inclined_stratified,0.1,0.47046211248738135,0.5295378875126187,2.4461515461113112,4652.9815403087705,9870.180672345121,77.24725245273608,2.0672852471883068,10.386548198652168,40.95760999428688
10.375475375346983,wavy_interface,0.1,0.694800140693332,0.30519985930666804,3.780532256184443,43292.06786790408,6270.651455592823,33.156712682779656,0.729227667831634,31.768762520096352,16.933982779310604
10.423390406440324,slug_flow,0.5471066428279483,0.8553621624183224,0.1446378375816776,7.100459770841705,44473.42438624,4774.927759103298,12.04746516923634,7.16112339350765,63.254953403182824,28.502582680905316
10.471526714161634,annular_flow,0.1,0.938774092391821,0.06122590760817903,0.5444160367279517,2245.537210460664,1168.125127233714,3.239775650104752,6.4004630715114255,32.004918675342864,25.919963867070436
10.519885320389545,dispersed_flow,1.7744810745935091,0.5537832369630465,0.44621676303695346,0.13215319228294872,21108.76322874586,7579.956271576182,22.956936732613087,0.8621011073050506,30.282601703963763,8.899843075446217
10.568467251721822,horizontal_stratified,2.255783824063324,0.7648488261712865,0.23515117382871353,1.6354287211723921,40379.93176805661,1947.0435829717549,89.26664394914877,5.439488194964942,66.52081086148438,44.90847369625117
10.617273539497162,inclined_stratified,0.969838840718132,0.559001737485932,0.44099826251406804,0.5081453886774949,12168.822964555142,4328.367107399938,81.81967511565706,8.6212327742378,10.486649137183349,26.026617826300722
10.66630521981711,wavy_interface,0.1,0.49218770220414526,0.5078122977958548,1.4994851471182862,47202.57549171344,3299.709027005477,51.927183112162275,7.059887693062261,35.454072166550574,48.61732205332707
10.715563333568019,slug_flow,0.1,0.9368565532297388,0.06314344677026118,4.014258366602913,25365.176788726887,3078.6952671860195,28.555565388309017,0.46518077880987474,52.66950337859278,25.631272138214214
10.765048926443164,annular_flow,1.2025911829287228,0.8092661752249981,0.1907338247750019,0.35078181781295026,8099.848732469932,4945.582326747874,98.56648036564901,2.4963471879638544,57.0494883184115,38.31936115110716
