frequency_hz,source_psd_pa2_hz,received_psd_pa2_hz
0.0,0.46158599663242333,0.27265633137653256
9.765625,0.230272924357496,0.8060030224495504
19.53125,1.3752915628362144e-07,0.8018369850901681
29.296875,1.430257209077511e-07,0.7999169767266321
39.0625,1.5093471371265232e-07,0.8781097783093476
48.828125,1.6148089623172435e-07,0.9033233826065092
58.59375,1.7496965392844634e-07,0.9114668103150401
68.359375,1.9180067651585834e-07,0.8782004365479491
78.125,2.1248636057695636e-07,0.8288122902645613
87.890625,2.3767614010161142e-07,0.8211534446296226
97.65625,2.681884325069696e-07,0.863236445232347
107.421875,3.0505246872450095e-07,0.9106614817927943
117.1875,3.495631309847266e-07,0.8741815025632097
126.953125,4.0335305908652023e-07,0.8760518474881851
136.71875,4.6848790666807565e-07,0.8296695791233447
146.484375,5.475929012737122e-07,0.8431052514478409
156.25,6.440220971983003e-07,0.8584738519767346
166.015625,7.620864035779066e-07,0.8739868602037276
175.78125,9.07363194270497e-07,0.8611808811016822
185.546875,1.0871203598767197e-06,0.9070068015855229
195.3125,1.3109023626701849e-06,0.8973193883802335
205.078125,1.5913481805736128e-06,0.8539260013275569
214.84375,1.9453448226447225e-06,0.8446969942922679
224.609375,2.395672296276714e-06,0.8329866284925174
234.375,2.973377384631318e-06,0.8601430922278028
244.140625,3.721243223897986e-06,0.8709962041831042
253.90625,4.698929943817525e-06,0.8509956624342282
263.671875,5.990704333319786e-06,0.8288914621255107
273.4375,7.717247787735525e-06,0.8269598092702741
283.203125,1.0054006382875865e-05,0.8588679870962067
292.96875,1.3260243203537814e-05,0.8939395827503267
302.734375,1.7725976277709656e-05,0.9040304584923666
312.5,2.404951244975823e-05,0.9003730595670688
322.265625,3.316867568417929e-05,0.8992036241517939
332.03125,4.658896027720087e-05,0.8651869113621827
341.796875,6.679219334921237e-05,0.8672574116683357
351.5625,9.799326964447963e-05,0.8875678300561124
361.328125,0.00014759476828548473,0.9428419782494282
371.09375,0.00022910388029985965,0.8973045198539097
380.859375,0.0003682712889706039,0.8208598160348906
390.625,0.0006167518639373295,0.8020023471801498
400.390625,0.0010845497055069556,0.7783214820890423
410.15625,0.0020232626700947024,0.8072642584158716
419.921875,0.004060514894315482,0.8489911349351524
429.6875,0.008940571421806777,0.8579608647076754
439.453125,0.022231851867535884,0.9111839338125627
449.21875,0.06533218186848794,0.9355238952115973
458.984375,0.24523812609428763,0.9692403320759438
468.75,1.369967339358188,1.1965087496339466
478.515625,16.778675858366793,5.383918894240338
488.28125,4288.487047356716,1124.068862741802
498.046875,32450.532988605464,8511.280477010478
507.8125,14429.30174815739,3783.817500228077
517.578125,73.75412018378151,19.990962896175937
527.34375,3.26776876744801,1.7613488493974123
537.109375,0.4594750378053923,1.0133809304055725
546.875,0.10707654825584932,0.8756637192102468
556.640625,0.033436925933383495,0.9357622839483495
566.40625,0.012662153951359995,0.9097444590433956
576.171875,0.005500338168629351,0.8887336893015194
585.9375,0.0026481847346475395,0.9145611031404981
595.703125,0.001381289136333245,0.8934371397497596
605.46875,0.0007682128590972771,0.8951030627022036
615.234375,0.0004503085661011282,0.8673518586651214
625.0,0.00027580147802156265,0.8215746818482299
634.765625,0.0001753213201457375,0.8451483976339047
644.53125,0.0001150637460754266,0.9030230888029639
654.296875,7.763839434722883e-05,0.8998611696908008
664.0625,5.367336156487335e-05,0.9025338994013132
673.828125,3.791023636274479e-05,0.9161692893369547
683.59375,2.7292561769020203e-05,0.8757841618215686
693.359375,1.998746374098743e-05,0.8566425464724083
703.125,1.4864862820818868e-05,0.836461159981336
712.890625,1.1210438098685916e-05,0.8503967462264115
722.65625,8.562426577492134e-06,0.819374770360717
732.421875,6.616199274159071e-06,0.8764156167138932
742.1875,5.167036990253264e-06,0.8128890782747465
751.953125,4.075015644847874e-06,0.8328429587101536
761.71875,3.243001582649961e-06,0.8261591500333066
771.484375,2.602594410277477e-06,0.7993443652111618
781.25,2.1049863887861693e-06,0.8413531857879807
791.015625,1.7149209117530456e-06,0.8849168287943454
800.78125,1.406638322681288e-06,0.8666577514891592
810.546875,1.1611168606702902e-06,0.8048256732704505
820.3125,9.641702025137593e-07,0.9068448879926577
830.078125,8.051195290709826e-07,0.8611328750158064
839.84375,6.758559236557395e-07,0.8616902570957798
849.609375,5.70171242802675e-07,0.8602090832344991
859.375,4.832757180798945e-07,0.7763517480706293
869.140625,4.1144688216537616e-07,0.8395771272078308
878.90625,3.517717441163335e-07,0.9563389866040622
888.671875,3.019558555041301e-07,0.8860171455530292
898.4375,2.6018076378516323e-07,0.8559031650161101
908.203125,2.2499677903095056e-07,0.8414555140499475
917.96875,1.9524172964781894e-07,0.8777603227510354
927.734375,1.6997897706358797e-07,0.8772963250520449
937.5,1.4844981692252275e-07,0.8659581005168924
947.265625,1.3003670454712682e-07,0.8805765417908648
957.03125,1.1423466598735933e-07,0.907601281487966
966.796875,1.0062895416892017e-07,0.8272587027546011
976.5625,8.887748688047358e-08,0.823367275058797
986.328125,7.869697195575068e-08,0.8678639161170023
996.09375,6.985189327592205e-08,0.8654028342494007
1005.859375,6.214572371736233e-08,0.8825204738384774
1015.625,5.541388289045031e-08,0.9207338074596279
1025.390625,4.951807100512083e-08,0.9155524047177057
1035.15625,4.434168660453051e-08,0.8974475891165885
1044.921875,3.9786109483182316e-08,0.8533446348245352
1054.6875,3.5767672653898465e-08,0.8738565856651813
1064.453125,3.221518280239583e-08,0.8859171370998739
1074.21875,2.9067890463008346e-08,0.8671246738332776
1083.984375,2.627381319971744e-08,0.8476157510653624
1093.75,2.3788352867241477e-08,0.8930005396794584
1103.515625,2.157314804460133e-08,0.8815966382517466
1113.28125,1.959511990978094e-08,0.8888210063105845
1123.046875,1.7825676132585458e-08,0.9306808588135355
1132.8125,1.6240044660943874e-08,0.937234941954314
1142.578125,1.4816715327477181e-08,0.8854284050180767
1152.34375,1.3536968813879933e-08,0.8448665466246281
1162.109375,1.2384480931133761e-08,0.8919680989129628
1171.875,1.1344985595982248e-08,0.8872741592045499
1181.640625,1.0405992207996416e-08,0.9218600388901553
1191.40625,9.556541861208466e-09,0.8396397947544813
1201.171875,8.787002362117335e-09,0.7906935445565249
1210.9375,8.088892013117284e-09,0.8604896121592085
1220.703125,7.454728562234858e-09,0.9227921004736451
1230.46875,6.877900502974673e-09,0.947315933677055
1240.234375,6.352555598010184e-09,0.9198288447194973
1250.0,5.873505219216321e-09,0.8978178528419923
1259.765625,5.4361420186262715e-09,0.8726960134147455
1269.53125,5.036368235455496e-09,0.8875070223883244
1279.296875,4.670533747265922e-09,0.9023365468657265
1289.0625,4.335382778511918e-09,0.9081960514635964
1298.828125,4.0280065834491766e-09,0.8884203367454668
1308.59375,3.745803333559169e-09,0.8448658107954471
1318.359375,3.486442164346781e-09,0.8688314643103155
1328.125,3.247832334267003e-09,0.851159232251503
1337.890625,3.028096256966725e-09,0.8496576661862556
1347.65625,2.8255449144240108e-09,0.8668827053182246
1357.421875,2.6386581117116196e-09,0.8716623828282924
1367.1875,2.466064990809691e-09,0.882471124699867
1376.953125,2.306528214241968e-09,0.8946080759973838
1386.71875,2.1589301178651765e-09,0.8437243696801617
1396.484375,2.022259042907629e-09,0.8661890706728691
1406.25,1.8955992235353495e-09,0.8750304349181867
1416.015625,1.7781202408857356e-09,0.7712313040050165
1425.78125,1.669068348789296e-09,0.7656942724254683
1435.546875,1.5677589326768313e-09,0.8291896489436458
1445.3125,1.4735691663934546e-09,0.8541660132662335
1455.078125,1.3859321564463935e-09,0.844803290245424
1464.84375,1.3043313986547121e-09,0.8352585281209269
1474.609375,1.2282955971011443e-09,0.877391075629419
1484.375,1.1573945964527975e-09,0.8894123325114697
1494.140625,1.0912353218916714e-09,0.8936542255677136
1503.90625,1.029458223390713e-09,0.9023577351036453
1513.671875,9.717341558744835e-10,0.8346651886301326
1523.4375,9.177615397988177e-10,0.8177923802025511
1533.203125,8.672639246618101e-10,0.8526192627525134
1542.96875,8.199873911466781e-10,0.9014582814489901
1552.734375,7.756989382915749e-10,0.8823632200823599
1562.5,7.34184267153241e-10,0.8892563832160815
1572.265625,6.952462045665226e-10,0.8737832771925149
1582.03125,6.587032979700866e-10,0.8721653425003049
1591.796875,6.243883053616437e-10,0.8615699010938946
1601.5625,5.92147043706714e-10,0.8473287704492587
1611.328125,5.618372036681403e-10,0.8649037718822331
1621.09375,5.333275038047261e-10,0.8208043731675875
1630.859375,5.064964450206312e-10,0.784738011405057
1640.625,4.812318269774743e-10,0.893830963943292
1650.390625,4.5742975883710964e-10,0.9051727629500304
1660.15625,4.3499411224210905e-10,0.8241112053665078
1669.921875,4.138357191151848e-10,0.8313109342378074
1679.6875,3.9387199695635856e-10,0.8558183533695005
1689.453125,3.7502628878018727e-10,0.8406321246531248
1699.21875,3.5722746257895985e-10,0.8676221853685782
1708.984375,3.4040938244147005e-10,0.9314908614657187
1718.75,3.2451070173290245e-10,0.9402930475281978
1728.515625,3.094742019044805e-10,0.970873151358561
1738.28125,2.9524679706024286e-10,0.8969181033890586
1748.046875,2.8177895056273346e-10,0.878996391941547
1757.8125,2.690245783233293e-10,0.8868529629189177
1767.578125,2.5694069203248447e-10,0.8487575874800567
1777.34375,2.4548719709143163e-10,0.8678356760765007
1787.109375,2.3462671356207993e-10,0.8375516952387723
1796.875,2.243243000369308e-10,0.8665174835598732
1806.640625,2.1454734620845122e-10,0.8928925009019322
1816.40625,2.0526535235832018e-10,0.8736995530196334
1826.171875,1.96449837735318e-10,0.8098305346921064
1835.9375,1.8807408471270852e-10,0.8343927510811748
1845.703125,1.801131691639078e-10,0.8183048521732543
1855.46875,1.7254369304583368e-10,0.8756608825769877
1865.234375,1.6534374599950677e-10,0.8689972646342173
1875.0,1.5849281388007856e-10,0.9156574430438396
1884.765625,1.519716408147726e-10,0.8827438071726862
1894.53125,1.457621114588854e-10,0.9226600930830937
1904.296875,1.3984733722584018e-10,0.8658557468026771
1914.0625,1.3421135057601147e-10,0.8323926165723675
1923.828125,1.288391967244374e-10,0.8518061628188407
1933.59375,1.2371681758661563e-10,0.8545083015969248
1943.359375,1.1883098305288044e-10,0.876114750313152
1953.125,1.1416925757735141e-10,0.8772242397839717
1962.890625,1.097199352449053e-10,0.8158027980489965
1972.65625,1.0547198873257436e-10,0.8797586118099195
1982.421875,1.0141504022966476e-10,0.8835336165084191
1992.1875,9.753930614480848e-11,0.8601812858367914
2001.953125,9.383557091492266e-11,0.8427331483445057
2011.71875,9.029512752731146e-11,0.8034516120032175
2021.484375,8.69097869432683e-11,0.8799869960861247
2031.25,8.367179607514565e-11,0.8618567339846599
2041.015625,8.05738668351832e-11,0.9530392506055824
2050.78125,7.760905875688063e-11,0.8994266655076453
2060.546875,7.47708967606612e-11,0.8944861276982242
2070.3125,7.205318881603323e-11,0.8999231824265294
2080.078125,6.945010515701009e-11,0.9019043686478134
2089.84375,6.695616831093893e-11,0.9329241522665288
2099.609375,6.456613172542495e-11,0.8814663516373155
2109.375,6.22750592145222e-11,0.8533050807390354
2119.140625,6.007830995399412e-11,0.8330525402492068
2128.90625,5.7971425211410126e-11,0.8163868321826211
2138.671875,5.595023567716733e-11,0.8135190037357459
2148.4375,5.4010759287909106e-11,0.8617145925773719
2158.203125,5.214923210084923e-11,0.8845173535979158
2167.96875,5.036207893175566e-11,0.8661089258972661
2177.734375,4.864591896036941e-11,0.8521316343377766
2187.5,4.699753056260965e-11,0.8638156018285587
2197.265625,4.5413863879027946e-11,0.8501568501025639
2207.03125,4.389202530965164e-11,0.878394857416766
2216.796875,4.242925874539079e-11,0.9132031913445212
2226.5625,4.1022948058393574e-11,0.9033708671088722
2236.328125,3.967061285711869e-11,0.8870902771455861
2246.09375,3.836988996671118e-11,0.9012039756366074
2255.859375,3.711852991697453e-11,0.8605168047224235
2265.625,3.591440106961842e-11,0.8705776456729909
2275.390625,3.4755466996948775e-11,0.8463709994506267
2285.15625,3.363979455848507e-11,0.8480673092081541
2294.921875,3.2565542400840567e-11,0.8627310426060248
2304.6875,3.1530955374718584e-11,0.8503638726199214
2314.453125,3.053436738067751e-11,0.8765773031098997
2324.21875,2.9574177770493436e-11,0.8396864871327332
2333.984375,2.8648883492659584e-11,0.8111910977759982
2343.75,2.7757024295875058e-11,0.8708145921013067
2353.515625,2.6897233213955023e-11,0.8757562814340815
2363.28125,2.6068188762390303e-11,0.8951798088838401
2373.046875,2.526864097942039e-11,0.8560809219956108
2382.8125,2.449739007162613e-11,0.8782356160558589
2392.578125,2.3753295177765842e-11,0.9148658589905556
2402.34375,2.3035265561016496e-11,0.9249018266671428
2412.109375,2.2342257334514927e-11,0.854319945460948
2421.875,2.167328365911804e-11,0.8496579410707725
2431.640625,2.1027384742012093e-11,0.9229022199180646
2441.40625,2.040365859118857e-11,0.8518219754476364
2451.171875,1.980123419314913e-11,0.8337583431700002
2460.9375,1.9219284244860454e-11,0.8863503410336668
2470.703125,1.8657014744887982e-11,0.8570536507539889
2480.46875,1.8113663796480096e-11,0.9115255372925226
2490.234375,1.7588507907623405e-11,0.8600561757646754
2500.0,1.7080854206191815e-11,0.818679413272874
2509.765625,1.6590033112570125e-11,0.8947974188610418
2519.53125,1.6115411159505582e-11,0.8261547525207074
2529.296875,1.5656378326874717e-11,0.8013286538725547
2539.0625,1.5212350378174272e-11,0.8479783247889576
2548.828125,1.4782762277402157e-11,0.8604262149120312
2558.59375,1.4367095331310056e-11,0.8643811302490187
2568.359375,1.396481533379119e-11,0.8600074228944384
2578.125,1.357544139456581e-11,0.9071910433541064
2587.890625,1.3198502991375958e-11,0.9288410020899932
2597.65625,1.2833538202802061e-11,0.9176455452226274
2607.421875,1.248012303636244e-11,0.8581089239171157
2617.1875,1.2137835729602006e-11,0.9160192978888411
2626.953125,1.1806278225603088e-11,0.8831232504716267
2636.71875,1.1485068776901556e-11,0.8901351778462387
2646.484375,1.1173829569865503e-11,0.9452636986978595
2656.25,1.0872227304361636e-11,0.9430343888125368
2666.015625,1.0579902229757465e-11,0.8994200582512757
2675.78125,1.0296539675370833e-11,0.8410379989247745
2685.546875,1.002182452745594e-11,0.8816682282470375
2695.3125,9.75545275754677e-12,0.8545461092264963
2705.078125,9.497144047039586e-12,0.9239751905280033
2714.84375,9.246609106566552e-12,0.9185715019298654
2724.609375,9.00358528014723e-12,0.8655396710021844
2734.375,8.76782674222894e-12,0.864365551315091
2744.140625,8.539069649541115e-12,0.8883318771305752
2753.90625,8.317087092776523e-12,0.9186006397755462
2763.671875,8.10164536452412e-12,0.8830051204914389
2773.4375,7.892531238263941e-12,0.8377159953082647
2783.203125,7.689528211371454e-12,0.8091929923447372
2792.96875,7.49243128789633e-12,0.8726027259648155
2802.734375,7.301054961295652e-12,0.8582506612441592
2812.5,7.115191502089304e-12,0.8266219223990892
2822.265625,6.93468309214144e-12,0.898891651327898
2832.03125,6.759335057843695e-12,0.9158840570967957
2841.796875,6.588988967652081e-12,0.9091534894929238
2851.5625,6.423480513096341e-12,0.9512283792006803
2861.328125,6.262656890835053e-12,0.8889161392471251
2871.09375,6.1063552843488825e-12,0.8556775271150988
2880.859375,5.9544459295489194e-12,0.8628639324287759
2890.625,5.806779920591338e-12,0.8783887990742731
2900.390625,5.663223894789308e-12,0.9468610121499784
2910.15625,5.52364859394325e-12,0.9290584858113339
2919.921875,5.387927336643856e-12,0.8647731603382544
2929.6875,5.255940678983688e-12,0.8843804587001901
2939.453125,5.12757026579855e-12,0.9043737466770967
2949.21875,5.0027039517675815e-12,0.9290672576434955
2958.984375,4.8812343513002054e-12,0.8816867538489546
2968.75,4.7630531593269854e-12,0.8600896539617929
2978.515625,4.648063289864182e-12,0.8334258772586971
2988.28125,4.536163713485453e-12,0.8503049749543051
2998.046875,4.427261322691965e-12,0.9398954028088607
3007.8125,4.321265270142816e-12,0.8834643261934861
3017.578125,4.2180869716925055e-12,0.8113490277430209
3027.34375,4.117640924375414e-12,0.8465092186338051
3037.109375,4.019845729800857e-12,0.8676141623641035
3046.875,3.9246220516356595e-12,0.8663867648992408
3056.640625,3.831892513603743e-12,0.8716839042932298
3066.40625,3.74158353814133e-12,0.8821169988621692
3076.171875,3.653623368761727e-12,0.8986224738009988
3085.9375,3.5679422590470496e-12,0.9189553638217285
3095.703125,3.484471819465429e-12,0.9078304866702294
3105.46875,3.4031537258477343e-12,0.8712790300389437
3115.234375,3.3239159299695928e-12,0.874413728835502
3125.0,3.2467052647703936e-12,0.7616109839842419
3134.765625,3.1714598101682572e-12,0.8517266847196193
3144.53125,3.098122423593137e-12,0.8641984529358908
3154.296875,3.026640139229202e-12,0.8797244012394315
3164.0625,2.9569595374126336e-12,0.8589116263461664
3173.828125,2.8890282678478463e-12,0.9117473875345059
3183.59375,2.8227966448922443e-12,0.8604914876542782
3193.359375,2.758217828018092e-12,0.8656401627967162
3203.125,2.6952434253717806e-12,0.8795380113770231
3212.890625,2.633829036003214e-12,0.8693958899324461
3222.65625,2.5739340500471582e-12,0.8672271498156799
3232.421875,2.5155096087223754e-12,0.8731848663544647
3242.1875,2.4585204255166245e-12,0.8340012225910424
3251.953125,2.4029236444064675e-12,0.817525825033525
3261.71875,2.348683672976766e-12,0.8868934766885841
3271.484375,2.2957584819800083e-12,0.8572145597710044
3281.25,2.244118125336284e-12,0.9106932514292964
3291.015625,2.1937227795869387e-12,0.9076627274890926
3300.78125,2.1445402815720366e-12,0.9091267598470343
3310.546875,2.0965378842196972e-12,0.872891374644166
3320.3125,2.0496830416781114e-12,0.8396500405102679
3330.078125,2.0039458103103154e-12,0.857711380794836
3339.84375,1.9592949575547745e-12,0.9174640651368008
3349.609375,1.915702811651789e-12,0.8661933486282624
3359.375,1.8731397371516888e-12,0.87631710045925
3369.140625,1.831579205015623e-12,0.8399611861673918
3378.90625,1.7909953931469745e-12,0.8324773959736133
3388.671875,1.7513608276540768e-12,0.9125479611132464
3398.4375,1.712651975115122e-12,0.8902168577649614
3408.203125,1.67484354831013e-12,0.8414502668180261
3417.96875,1.6379134978807031e-12,0.8835069919325574
3427.734375,1.6018367057410247e-12,0.8914861041978378
3437.5,1.5665938899592602e-12,0.8710606628301961
3447.265625,1.532161103352584e-12,0.93706028402788
3457.03125,1.4985186234127474e-12,0.8746058806008211
3466.796875,1.4656459124515627e-12,0.8965266004098768
3476.5625,1.4335211234357257e-12,0.9464979985580075
3486.328125,1.4021349216480083e-12,0.9045051639850801
3496.09375,1.3714516746065713e-12,0.8892431929413801
3505.859375,1.3414679572667457e-12,0.8712258089144919
3515.625,1.3121598092806367e-12,0.8894586883899256
3525.390625,1.2835126320056791e-12,0.878369041285975
3535.15625,1.255507180928817e-12,0.8214719317505903
3544.921875,1.2281303038132032e-12,0.8018816045878027
3554.6875,1.2013642310255015e-12,0.83835936462685
3564.453125,1.17519570372979e-12,0.844679304600626
3574.21875,1.1496075772628796e-12,0.8594266381368445
3583.984375,1.1245877674736172e-12,0.8503978896657721
3593.75,1.1001211004742077e-12,0.8339324342011617
3603.515625,1.0761944152283365e-12,0.866017547382203
3613.28125,1.0527944333084195e-12,0.8770001948079077
3623.046875,1.0299089953129626e-12,0.8946882178910972
3632.8125,1.0075240998353556e-12,0.9289623651661068
3642.578125,9.856285033815219e-13,0.9462161695828699
3652.34375,9.642120942662443e-13,0.8749633751042997
3662.109375,9.432606009887338e-13,0.869889264662211
3671.875,9.227638884173623e-13,0.8565723873599046
3681.640625,9.027123116746265e-13,0.8801107409394612
3691.40625,8.830934812046013e-13,0.8828581451318683
3701.171875,8.63899270955834e-13,0.8860067297900254
3710.9375,8.451169455982911e-13,0.9445287130949194
3720.703125,8.26739034274056e-13,0.8919927275428164
3730.46875,8.087555817694103e-13,0.8373430263988025
3740.234375,7.911571330106606e-13,0.8329916833959439
3750.0,7.739351913896406e-13,0.840326213609501
3759.765625,7.570770710183809e-13,0.8429348235187252
3769.53125,7.405842503258694e-13,0.8851506838357556
3779.296875,7.244375284300307e-13,0.8665181624045672
3789.0625,7.086341259773112e-13,0.8349575900312852
3798.828125,6.931659433206597e-13,0.8211725498099337
3808.59375,6.780249015645439e-13,0.8990751078470182
3818.359375,6.632035043654853e-13,0.8718858557874852
3828.125,6.486946121907664e-13,0.9365684722663071
