time_s,source_signal_pa,received_signal_pa
0.0,0.0,449.4567208906032
0.00010000033333444444,62.79092581978692,532.5509121888065
0.00020000066666888889,125.3344366388785,433.7287176229359
0.0003000010000033333,187.38369781600426,525.0478609665211
0.00040000133333777777,248.69382375567517,536.2320452448869
0.0005000016666722222,309.02284438149417,425.6774962589368
0.0006000020000066666,368.13266010920427,479.7918868445275
0.0007000023333411111,425.78998155052284,456.6910294737389
0.0008000026666755555,481.7672502390469,466.9523661169199
0.0009000030000099999,535.8435367443915,565.164375181077
0.0010000033333444445,587.8054126299371,561.5877383899401
0.001100003666678889,637.4477928127681,342.3383840148913
0.0012000040000133333,684.5747450011763,384.26506733520836
0.0013000043333477778,729.0002630150088,607.3100139009742
0.0014000046666822223,770.5490009366616,349.3703992336812
0.0015000050000166666,809.0569651950882,310.3400532631918
0.001600005333351111,844.3721618511872,544.1118059733487
0.0017000056666855556,876.3551965297306,365.2172855306507
0.0018000060000199999,904.8798246298455,375.7420566597681
0.0019000063333544444,929.8334496422941,429.6385249311318
0.002000006666688889,951.1175676065707,304.0687807601947
0.0021000070000233334,968.6481559533939,415.0207014220888
0.002200007333357778,982.356005197645,149.15749691711363
0.002300007666692222,992.1869921723373,61.47765775165657
0.0024000080000266665,998.1022937249154,133.70699209504812
0.002500008333361111,1000.0785400321324,104.32296956309393
0.0026000086666955555,998.1079069280637,121.07677382008215
0.00270000900003,992.1981468804869,-78.34295940813747
0.0028000093333644446,982.3725584929973,-29.639501914879993
0.0029000096666988886,968.669894652832,68.27275049389878
0.003000010000033333,951.1442096865205,47.01153584326124
0.0031000103333677777,929.8646461261903,-120.00951775500677
0.003200010666702222,904.9151619276942,0.9442727290510099
0.0033000110000366667,876.3941992167387,-84.6421930990291
0.003400011333371111,844.4142958699688,-156.53594738713102
0.0035000116667055557,809.1016414635765,-190.17880566448025
0.0036000120000399998,770.595579341568,-144.32928802221218
0.0037000123333744443,729.0480567684793,-227.56813054596316
0.003800012666708889,684.6230253362359,-342.5144569665401
0.0039000130000433333,637.4957939911777,-270.07638932530705
0.004000013333377778,587.8523372342953,-404.8151541827871
0.004100013666712222,535.8885612246307,-283.16500064894444
0.004200014000046667,481.809530681966,-310.0390758354506
0.004300014333381111,425.82865963964645,-349.0944982774811
0.004400014666715556,368.1668692410665,-436.5016610438738
0.0045000150000499995,309.0517159034423,-440.2283247136972
0.004600015333384444,248.71649328945182,-589.249706964256
