frequency_hz,source_psd_pa2_hz,received_psd_pa2_hz
0.0,15.776545777557764,4.450531412362623
9.765625,7.426530919438174,3.0545426286889685
19.53125,0.005829373547988841,1.3971471609067858
29.296875,0.012015170982837286,1.3851565923757092
39.0625,0.029155629441786804,1.405651336562202
48.828125,0.08456885231091606,1.461324776676188
58.59375,0.31328785962875244,1.4632306308555436
68.359375,1.7139480349861664,1.737991109134706
78.125,20.038043957548876,6.710724940012385
87.890625,3650.9765293359733,984.9181012407146
97.65625,31719.751752526532,8542.134012186512
107.421875,15746.66727379166,4240.449997480923
117.1875,119.10495689133884,33.31756100477028
126.953125,4.865753370839953,2.7436344774225674
136.71875,0.6652048807070842,1.5472624478757249
146.484375,0.15273422043650808,1.3964196534171258
156.25,0.04725459702542411,1.4445236430196668
166.015625,0.017782173625600382,1.4369889856320701
175.78125,0.007689626645701122,1.4060811789229817
185.546875,0.0036899851491323838,1.3228494829432091
195.3125,0.0019199912915372462,1.2902487908051092
205.078125,0.0010659234798641869,1.2524878926507768
214.84375,0.0006240526212589221,1.2746684612267918
224.609375,0.00038192184993575905,1.3119582140267074
234.375,0.00024269150261103107,1.387383857897246
244.140625,0.00015927835170680512,1.4875828308825931
253.90625,0.00010750668499686539,1.4062420848774373
263.671875,7.436853975100756e-05,1.4084114344831549
273.4375,5.257505410777159e-05,1.3767332194858528
283.203125,3.78942371525859e-05,1.4058351691830078
292.96875,2.77905712330186e-05,1.3914728493945439
302.734375,2.070188605558438e-05,1.5154221775277879
312.5,1.5641290059495623e-05,1.5247764969497704
322.265625,1.1971080703340396e-05,1.4638929591837144
332.03125,9.270671358886216e-06,1.3676604723168022
341.796875,7.257452325328668e-06,1.3290178024890125
351.5625,5.7382616363224976e-06,1.3298576375543807
361.328125,4.578991641038442e-06,1.3728179982002315
371.09375,3.685182030444176e-06,1.4038992737759626
380.859375,2.9894053972124516e-06,1.408058476932706
390.625,2.442931983518209e-06,1.441206413437039
400.390625,2.0101374664227497e-06,1.5126360533885665
