frequency_hz,source_psd_pa2_hz,received_psd_pa2_hz
0.0,0.30932047065289825,0.3780189659381868
9.765625,0.15457748231610602,1.8511310183630805
19.53125,5.479109376320506e-09,2.1612587200935796
29.296875,5.533974112567911e-09,2.196688251174393
39.0625,5.611313573293049e-09,2.2413773240842576
48.828125,5.711663759728013e-09,2.3651175035687664
58.59375,5.835722629435902e-09,2.299642220608034
68.359375,5.984358845791681e-09,2.227547647982127
78.125,6.158620571329754e-09,2.1507508930486225
87.890625,6.359746445608256e-09,2.142105099331348
97.65625,6.589179849592337e-09,2.1225020452788934
107.421875,6.848584479238571e-09,2.3867051369119516
117.1875,7.13986267929893e-09,2.2901993125584155
126.953125,7.465178047588256e-09,2.0929366359573907
136.71875,7.826978975015337e-09,2.3034511915400024
146.484375,8.228028647616755e-09,2.252877122510343
156.25,8.671436879227131e-09,2.1297992886208768
166.015625,9.160697666582654e-09,2.145128542538238
175.78125,9.699734113402795e-09,2.122790266867824
185.546875,1.0292944642372569e-08,2.2031083938670535
195.3125,1.0945261810531184e-08,2.1407837890893386
205.078125,1.1662216134854651e-08,2.275353898300088
214.84375,1.2450008937313206e-08,2.4075001077089953
224.609375,1.3315598919423458e-08,2.3159677614024057
234.375,1.4266797405272761e-08,2.2633074964101816
244.140625,1.5312381471983336e-08,2.3929081812168818
253.90625,1.646222140234542e-08,2.337637128531698
263.671875,1.7727428991828288e-08,2.322659362658194
273.4375,1.912052861711706e-08,2.3324135915624957
283.203125,2.0655654367163665e-08,2.2072480299674564
292.96875,2.2348777796128165e-08,2.1267402707566117
302.734375,2.4217975148313045e-08,2.2795083661023794
312.5,2.6283732895799985e-08,2.3929099410695076
322.265625,2.8569309262633724e-08,2.4041732902330266
332.03125,3.110115085195232e-08,2.246370423557124
341.796875,3.3909384455158176e-08,2.3206859727139078
351.5625,3.702839019285216e-08,2.416299490861989
361.328125,4.049747601126731e-08,2.3642251501464444
371.09375,4.4361674313431286e-08,2.091955569882129
380.859375,4.867267688289214e-08,2.1805283612864184
390.625,5.348994773679752e-08,2.1109800255962305
400.390625,5.888203899867704e-08,2.1178690126512025
410.15625,6.49281592156816e-08,2.3051364790743856
419.921875,7.172004289733567e-08,2.1740734749589357
429.6875,7.936418877261687e-08,2.2924108358488495
439.453125,8.798454618644154e-08,2.2817219850710764
449.21875,9.772574364485982e-08,2.2825873285641687
458.984375,1.0875700774770637e-07,2.2775390540583356
468.75,1.2127686933450878e-07,2.3348289666930078
478.515625,1.3551894568811072e-07,2.240641562220224
488.28125,1.517589346800323e-07,2.2718040709288907
498.046875,1.7032322482745953e-07,2.3504178935808273
507.8125,1.9159945734725197e-07,2.386594780528548
517.578125,2.1604956388784912e-07,2.278554926829499
527.34375,2.4422593357402854e-07,2.203218655445488
537.109375,2.7679152142243036e-07,2.064463212297433
546.875,3.1454499433322834e-07,2.132877318167975
556.640625,3.584523115663511e-07,2.157822099374174
566.40625,4.096865764850291e-07,2.1511551118457803
576.171875,4.6967859092403536e-07,2.1821926035450976
585.9375,5.401813067096252e-07,2.252498077717402
595.703125,6.233524744888021e-07,2.103954514239004
605.46875,7.218612149639981e-07,2.1954511284618423
615.234375,8.390262827146204e-07,2.319268830559284
625.0,9.789965844091732e-07,2.274288108494741
634.765625,1.1469884413438224e-06,2.13893481255282
644.53125,1.3495996148125935e-06,2.184272880747698
654.296875,1.5952279916878543e-06,2.235016643248357
664.0625,1.894634208915562e-06,2.2153180418551264
673.828125,2.261703825772272e-06,2.0531316383083285
683.59375,2.7144889231005913e-06,2.090303819539954
693.359375,3.276644577591984e-06,2.309568841998477
703.125,3.979429352115592e-06,2.4428756660824766
712.890625,4.8645202018022025e-06,2.434005169213365
722.65625,5.988017237059871e-06,2.142203327027003
732.421875,7.426208547101483e-06,2.038938461333103
