country,year,value,indicator_key
AO,2024,48.5141563014729,secure_servers
AO,2023,40.2177899448233,secure_servers
AO,2022,36.5370826553838,secure_servers
AO,2021,26.1782917153033,secure_servers
AO,2020,19.7302740008918,secure_servers
AO,2019,14.4862036978923,secure_servers
AO,2018,11.023366181367,secure_servers
AO,2017,10.6499657563912,secure_servers
AO,2016,8.22394628118289,secure_servers
AO,2015,8.06170993910817,secure_servers
AO,2014,5.89084940857161,secure_servers
AO,2013,4.54795261874169,secure_servers
AO,2012,3.17745355218256,secure_servers
AO,2011,1.85809505122396,secure_servers
AO,2010,1.28783968113089,secure_servers
AO,2009,,secure_servers
AO,2008,,secure_servers
AO,2007,,secure_servers
AO,2006,,secure_servers
AO,2005,,secure_servers
AO,2004,,secure_servers
AO,2003,,secure_servers
AO,2002,,secure_servers
AO,2001,,secure_servers
AO,2000,,secure_servers
BI,2024,10.6066536036355,secure_servers
BI,2023,10.2999024796467,secure_servers
BI,2022,10.8099205343224,secure_servers
BI,2021,6.32448576338973,secure_servers
BI,2020,8.16356551570432,secure_servers
BI,2019,8.64929366277677,secure_servers
BI,2018,5.64950504433344,secure_servers
BI,2017,4.34527106756879,secure_servers
BI,2016,1.42355707587497,secure_servers
BI,2015,0.724140490496561,secure_servers
BI,2014,0.555566615446511,secure_servers
BI,2013,0.287374461663816,secure_servers
BI,2012,0.397178917584183,secure_servers
BI,2011,0.411608258425775,secure_servers
BI,2010,0.426600958742995,secure_servers
BI,2009,,secure_servers
BI,2008,,secure_servers
BI,2007,,secure_servers
BI,2006,,secure_servers
BI,2005,,secure_servers
BI,2004,,secure_servers
BI,2003,,secure_servers
BI,2002,,secure_servers
BI,2001,,secure_servers
BI,2000,,secure_servers
BJ,2024,20.3972640285468,secure_servers
BJ,2023,12.4016425727555,secure_servers
BJ,2022,8.2125071250767,secure_servers
BJ,2021,21.7692479105063,secure_servers
BJ,2020,17.2912836857733,secure_servers
BJ,2019,9.19323111036553,secure_servers
BJ,2018,6.78330341546595,secure_servers
BJ,2017,3.90372581558799,secure_servers
BJ,2016,2.30811802723955,secure_servers
BJ,2015,2.11254941495145,secure_servers
BJ,2014,0.997279783398084,secure_servers
BJ,2013,0.933808479989511,secure_servers
BJ,2012,0.865579620485654,secure_servers
BJ,2011,0.297217361892751,secure_servers
BJ,2010,0.102067020471786,secure_servers
BJ,2009,,secure_servers
BJ,2008,,secure_servers
BJ,2007,,secure_servers
BJ,2006,,secure_servers
BJ,2005,,secure_servers
BJ,2004,,secure_servers
BJ,2003,,secure_servers
BJ,2002,,secure_servers
BJ,2001,,secure_servers
BJ,2000,,secure_servers
BF,2024,28.8337642615132,secure_servers
BF,2023,22.583386549057,secure_servers
BF,2022,21.7246068001662,secure_servers
BF,2021,11.0478433905004,secure_servers
BF,2020,5.81972178005269,secure_servers
BF,2019,3.29167817958938,secure_servers
BF,2018,2.44638885605291,secure_servers
BF,2017,1.85981919440977,secure_servers
BF,2016,1.75848219402306,secure_servers
BF,2015,1.43789208854199,secure_servers
BF,2014,0.713131342720446,secure_servers
BF,2013,0.67814199717,secure_servers
BF,2012,0.582333616949216,secure_servers
BF,2011,0.240068544370789,secure_servers
BF,2010,0.247272308258561,secure_servers
BF,2009,,secure_servers
BF,2008,,secure_servers
BF,2007,,secure_servers
BF,2006,,secure_servers
BF,2005,,secure_servers
BF,2004,,secure_servers
BF,2003,,secure_servers
BF,2002,,secure_servers
BF,2001,,secure_servers
BF,2000,,secure_servers
BW,2024,471.215589461747,secure_servers
BW,2023,441.085635122996,secure_servers
BW,2022,369.688494408769,secure_servers
BW,2021,335.215397754931,secure_servers
BW,2020,262.057387186408,secure_servers
BW,2019,208.397385513294,secure_servers
BW,2018,130.918460416303,secure_servers
BW,2017,66.615286134712,secure_servers
BW,2016,49.2219354422994,secure_servers
BW,2015,34.0402664581284,secure_servers
BW,2014,18.4158331967492,secure_servers
BW,2013,10.2770986068926,secure_servers
BW,2012,9.48488985908773,secure_servers
BW,2011,5.78721844579426,secure_servers
BW,2010,4.42671354392357,secure_servers
BW,2009,,secure_servers
BW,2008,,secure_servers
BW,2007,,secure_servers
BW,2006,,secure_servers
BW,2005,,secure_servers
BW,2004,,secure_servers
BW,2003,,secure_servers
BW,2002,,secure_servers
BW,2001,,secure_servers
BW,2000,,secure_servers
CF,2024,1.68833678191754,secure_servers
CF,2023,2.5230857493982,secure_servers
CF,2022,1.96153854452663,secure_servers
CF,2021,0.978071633966472,secure_servers
CF,2020,1.1936431341249,secure_servers
CF,2019,1.01118307813432,secure_servers
CF,2018,0.614923328284813,secure_servers
CF,2017,0.417230710433334,secure_servers
CF,2016,0.21214923510654,secure_servers
CF,2015,0.216014447046218,secure_servers
CF,2014,0.21630124014153,secure_servers
