country,year,value,indicator_key
AO,2024,869.846189590008,fx_official
AO,2023,685.020237761449,fx_official
AO,2022,460.567511631462,fx_official
AO,2021,631.441955506727,fx_official
AO,2020,578.25878028011,fx_official
AO,2019,364.825804980887,fx_official
AO,2018,252.855747731297,fx_official
AO,2017,165.915950691498,fx_official
AO,2016,163.656434116579,fx_official
AO,2015,120.060701665019,fx_official
AO,2014,98.3024168556335,fx_official
AO,2013,96.5182794791526,fx_official
AO,2012,95.467955421311,fx_official
AO,2011,93.93475,fx_official
AO,2010,91.9057203405018,fx_official
AO,2009,79.3281666666667,fx_official
AO,2008,75.0333541666667,fx_official
AO,2007,76.70614275,fx_official
AO,2006,80.3680720555555,fx_official
AO,2005,87.1591416666667,fx_official
AO,2004,83.5413625,fx_official
AO,2003,74.6063008333333,fx_official
AO,2002,43.5302066666667,fx_official
AO,2001,22.0578616666667,fx_official
AO,2000,10.0405441666667,fx_official
BI,2024,,fx_official
BI,2023,2574.05174879329,fx_official
BI,2022,2034.30663430472,fx_official
BI,2021,1975.95088138768,fx_official
BI,2020,1915.04617583333,fx_official
BI,2019,1845.62289069697,fx_official
BI,2018,1782.876875,fx_official
BI,2017,1729.055,fx_official
BI,2016,1654.62666666667,fx_official
BI,2015,1571.89833333333,fx_official
BI,2014,1546.68666666667,fx_official
BI,2013,1555.09083333333,fx_official
BI,2012,1442.505625,fx_official
BI,2011,1261.07333333333,fx_official
BI,2010,1230.74833333333,fx_official
BI,2009,1230.17916666667,fx_official
BI,2008,1185.69083333333,fx_official
BI,2007,1081.8696825,fx_official
BI,2006,1028.683553,fx_official
BI,2005,1081.57716666667,fx_official
BI,2004,1100.9,fx_official
BI,2003,1082.62,fx_official
BI,2002,930.749166666666,fx_official
BI,2001,830.353333333333,fx_official
BI,2000,720.673333333333,fx_official
BJ,2024,606.345297609063,fx_official
BJ,2023,606.654982255763,fx_official
BJ,2022,622.912348249567,fx_official
BJ,2021,554.607798864163,fx_official
BJ,2020,574.294549649056,fx_official
BJ,2019,585.950813757166,fx_official
BJ,2018,555.446458398235,fx_official
BJ,2017,580.656749587853,fx_official
BJ,2016,592.605615063006,fx_official
BJ,2015,591.21169798261,fx_official
BJ,2014,493.757329875319,fx_official
BJ,2013,493.899623852233,fx_official
BJ,2012,510.556338454251,fx_official
BJ,2011,471.248625718934,fx_official
BJ,2010,494.794262222936,fx_official
BJ,2009,470.293423341398,fx_official
BJ,2008,446.000041432788,fx_official
BJ,2007,478.633718476359,fx_official
BJ,2006,522.42562489518,fx_official
BJ,2005,527.258362649643,fx_official
BJ,2004,527.338032291584,fx_official
BJ,2003,579.897426172445,fx_official
BJ,2002,693.713226496371,fx_official
BJ,2001,732.397693260192,fx_official
BJ,2000,710.207977031373,fx_official
BF,2024,606.345297609063,fx_official
BF,2023,606.569750165917,fx_official
BF,2022,623.759700911182,fx_official
BF,2021,554.530675033104,fx_official
BF,2020,575.586004510945,fx_official
BF,2019,585.911013180369,fx_official
BF,2018,555.446458398226,fx_official
BF,2017,580.656749587858,fx_official
BF,2016,592.605615063022,fx_official
BF,2015,591.21169798261,fx_official
BF,2014,493.757329875312,fx_official
BF,2013,493.899623852237,fx_official
BF,2012,510.556338454251,fx_official
BF,2011,471.248625718937,fx_official
BF,2010,494.794262222947,fx_official
BF,2009,470.293423341398,fx_official
BF,2008,446.000041432788,fx_official
BF,2007,478.633718476363,fx_official
BF,2006,522.425624895176,fx_official
BF,2005,527.258362649626,fx_official
BF,2004,527.338032291576,fx_official
BF,2003,579.897426172466,fx_official
BF,2002,693.713226496374,fx_official
BF,2001,732.397693260228,fx_official
BF,2000,710.207977031367,fx_official
BW,2024,13.5631333333333,fx_official
BW,2023,13.5963833333333,fx_official
BW,2022,12.3688083333333,fx_official
BW,2021,11.0872583333333,fx_official
BW,2020,11.4562416666667,fx_official
BW,2019,10.7558666666667,fx_official
BW,2018,10.199975,fx_official
BW,2017,10.3474166666667,fx_official
BW,2016,10.9011583333333,fx_official
BW,2015,10.1289916666667,fx_official
BW,2014,8.97608333333333,fx_official
BW,2013,8.39890833333333,fx_official
BW,2012,7.640525,fx_official
BW,2011,6.83823333333333,fx_official
BW,2010,6.793625,fx_official
BW,2009,7.15514166666667,fx_official
BW,2008,6.82685833333333,fx_official
BW,2007,6.13940833333333,fx_official
BW,2006,5.8303,fx_official
BW,2005,5.11675,fx_official
BW,2004,4.69383333333333,fx_official
BW,2003,4.94966666666667,fx_official
BW,2002,6.32779166666667,fx_official
BW,2001,5.84141666666667,fx_official
BW,2000,5.10224166666667,fx_official
