country,year,value,indicator_key
AO,2024,4.42390452944746,gdp_growth
AO,2023,1.07809951970673,gdp_growth
AO,2022,3.04472652391918,gdp_growth
AO,2021,1.19921052145153,gdp_growth
AO,2020,-5.63821471714934,gdp_growth
AO,2019,-0.702272957616017,gdp_growth
AO,2018,-1.31636168896895,gdp_growth
AO,2017,-0.147212941085755,gdp_growth
AO,2016,-2.58004964404932,gdp_growth
AO,2015,0.943571561325001,gdp_growth
AO,2014,4.82255926962156,gdp_growth
AO,2013,4.95461303112738,gdp_growth
AO,2012,8.54210707584141,gdp_growth
AO,2011,3.47205314798103,gdp_growth
AO,2010,4.39837593810763,gdp_growth
AO,2009,0.860000002152788,gdp_growth
AO,2008,11.1699999942146,gdp_growth
AO,2007,14.0100000086059,gdp_growth
AO,2006,11.549999997879,gdp_growth
AO,2005,15.0299999905513,gdp_growth
AO,2004,10.9500000059465,gdp_growth
AO,2003,2.99000000000001,gdp_growth
AO,2002,13.6656887608562,gdp_growth
AO,2001,4.2059985561951,gdp_growth
AO,2000,3.05462423430785,gdp_growth
BI,2024,3.48923174838968,gdp_growth
BI,2023,2.66553960418187,gdp_growth
BI,2022,1.84899943948213,gdp_growth
BI,2021,3.09999999870627,gdp_growth
BI,2020,0.327156892638385,gdp_growth
BI,2019,1.81256532401552,gdp_growth
BI,2018,1.60993542127714,gdp_growth
BI,2017,0.500001262429279,gdp_growth
BI,2016,-0.600000909116389,gdp_growth
BI,2015,-3.9000000804855,gdp_growth
BI,2014,4.24065021402657,gdp_growth
BI,2013,4.92418989834684,gdp_growth
BI,2012,4.44670633111495,gdp_growth
BI,2011,4.03259998844415,gdp_growth
BI,2010,5.12415999439806,gdp_growth
BI,2009,3.81274536633418,gdp_growth
BI,2008,4.86171636712641,gdp_growth
BI,2007,3.45194856381943,gdp_growth
BI,2006,5.41380714491444,gdp_growth
BI,2005,0.900000000901912,gdp_growth
BI,2004,4.83365776809453,gdp_growth
BI,2003,-1.22372796023444,gdp_growth
BI,2002,4.44651941224797,gdp_growth
BI,2001,2.05580710835243,gdp_growth
BI,2000,-0.856864058424151,gdp_growth
BJ,2024,7.45311566226201,gdp_growth
BJ,2023,6.3527773854442,gdp_growth
BJ,2022,6.25294705373625,gdp_growth
BJ,2021,7.1554516457574,gdp_growth
BJ,2020,3.84879240030133,gdp_growth
BJ,2019,6.86568662848335,gdp_growth
BJ,2018,6.69725362180888,gdp_growth
BJ,2017,5.67156195150444,gdp_growth
BJ,2016,3.33967342629693,gdp_growth
BJ,2015,1.77815106030278,gdp_growth
BJ,2014,6.35767909791932,gdp_growth
BJ,2013,7.19143372144946,gdp_growth
BJ,2012,4.811223315688,gdp_growth
BJ,2011,2.96375291904201,gdp_growth
BJ,2010,2.11406472648392,gdp_growth
BJ,2009,2.31929213912838,gdp_growth
BJ,2008,4.89657708429647,gdp_growth
BJ,2007,5.98634932177609,gdp_growth
BJ,2006,3.94373882815798,gdp_growth
BJ,2005,1.71316456361184,gdp_growth
BJ,2004,4.42968455385082,gdp_growth
BJ,2003,3.44357677591658,gdp_growth
BJ,2002,4.64303087074482,gdp_growth
BJ,2001,5.33313570603937,gdp_growth
BJ,2000,5.85771420543269,gdp_growth
BF,2024,4.98510300625183,gdp_growth
BF,2023,2.96018147384929,gdp_growth
BF,2022,1.4972397409897,gdp_growth
BF,2021,6.94252492572348,gdp_growth
BF,2020,2.01077262406221,gdp_growth
BF,2019,5.88920497068135,gdp_growth
BF,2018,6.60456906812341,gdp_growth
BF,2017,6.20348941121868,gdp_growth
BF,2016,5.95797670754024,gdp_growth
BF,2015,3.9212287937935,gdp_growth
BF,2014,4.32684561452976,gdp_growth
BF,2013,5.79258484509867,gdp_growth
BF,2012,6.45267237953146,gdp_growth
BF,2011,6.62256261306693,gdp_growth
BF,2010,8.44628157707625,gdp_growth
BF,2009,2.96195085866692,gdp_growth
BF,2008,5.79999174105387,gdp_growth
BF,2007,4.11137901761516,gdp_growth
BF,2006,6.25316468817478,gdp_growth
BF,2005,8.66187322841225,gdp_growth
BF,2004,4.47845213670386,gdp_growth
BF,2003,7.80249388870359,gdp_growth
BF,2002,4.35296382988099,gdp_growth
BF,2001,6.61340574539679,gdp_growth
BF,2000,1.88847388906525,gdp_growth
BW,2024,-2.98986879467928,gdp_growth
BW,2023,3.20806812224438,gdp_growth
BW,2022,5.48601706446772,gdp_growth
BW,2021,11.916272413183,gdp_growth
BW,2020,-8.72888241149465,gdp_growth
BW,2019,3.03177337082403,gdp_growth
BW,2018,4.1886923900019,gdp_growth
BW,2017,4.11437856026637,gdp_growth
BW,2016,7.20442475914267,gdp_growth
BW,2015,-4.85132504617629,gdp_growth
BW,2014,5.69714422027599,gdp_growth
BW,2013,11.1029068778778,gdp_growth
BW,2012,-0.170857116593709,gdp_growth
BW,2011,6.83841050060252,gdp_growth
BW,2010,10.1197233309093,gdp_growth
BW,2009,-14.1442346163423,gdp_growth
BW,2008,3.25207295796832,gdp_growth
BW,2007,5.79255577727118,gdp_growth
