Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
0.00002000,1.01980056,0.88962859,1.14895958,1.01306894,1.03769561,1.04856062,1.34809203,0.80886725,1.02421700,0.89203409,0.97857139,1.03501332,0.99197515,1.02101063
0.00012000,1.02517648,0.94294254,1.09496705,0.89629044,1.25361286,0.98526988,1.34689217,0.72559503,1.05704642,0.96666776,1.00709102,1.02880416,0.99268494,1.01350095
0.00022000,0.94303230,0.99220224,1.02714556,0.92464696,1.35209425,0.91429748,1.07543201,0.80547212,0.94553800,1.05954599,0.92029768,1.03361810,0.97268834,1.00618313
0.00032000,0.99147988,1.01079074,0.99321185,0.78873729,1.13089586,0.83276193,1.06797096,1.00965834,0.85208355,1.10146552,0.92178447,1.01100387,0.95970242,0.99597224
0.00042000,0.98480812,1.08651364,0.95463782,0.91555655,1.01681940,0.76638567,1.01404364,1.31480073,0.94071495,1.09708819,0.93340522,1.00039448,0.99930751,0.98555883
0.00052000,0.94087656,1.05141333,0.92361876,1.02508117,1.07601182,0.55562452,0.85253199,1.20454479,0.92099933,1.09595627,0.96368355,0.98991113,1.02527670,0.98667146
0.00062000,0.96308854,1.02570964,0.97216447,1.16502980,0.97651538,0.94484923,0.82688768,1.16245228,0.86892214,1.04141685,1.04877231,0.98757305,1.03434585,0.97588747
0.00072000,0.99288605,1.03113783,0.94298359,1.10825179,0.88278375,1.17503703,0.73437341,1.09263135,0.96796220,0.98572154,1.06199274,0.99939455,1.02017300,0.97769125
0.00082000,1.03412950,1.05086606,0.86623620,1.10488414,0.81922828,1.28195183,0.85554949,1.06027715,1.01964058,0.90657649,1.08958413,0.96435207,1.00309205,0.98580118
0.00092000,1.04141024,0.96616694,0.94254112,1.06486983,0.71519417,1.24902488,0.62317186,1.03337552,1.24575108,0.91223876,1.05826335,0.96786188,1.02591887,1.01780250
0.00102000,1.05126358,0.96929754,1.11445719,1.09938192,0.85835655,1.10213451,0.97064297,0.87550484,1.09409351,0.92286282,1.01783033,0.93885815,0.99339166,1.02180733
0.00112000,1.01517329,0.97843416,1.07705087,0.96605913,0.95740241,1.03665243,1.25543460,0.84798391,1.00975718,0.94879014,0.97284126,1.02940337,0.99792507,1.02469931
0.00122000,1.01936400,0.93355905,1.05683558,0.93539389,1.08785167,1.24497828,1.38843096,0.80954219,1.10548912,0.93221340,0.97908917,1.05059023,0.96809262,1.01096818
0.00132000,1.01061661,0.94536453,1.11151789,0.91442004,1.14671715,0.82799239,1.22129044,0.75718503,1.06215485,1.06004242,0.96137680,1.04172329,0.95814380,1.00508791
0.00142000,0.98067751,0.99043504,0.99015023,0.80569874,1.19220379,0.80250853,1.10729255,0.88525299,0.96728209,1.08468407,0.98184131,1.02667312,0.96531671,1.01262863
0.00152001,0.98571033,1.02551378,0.99433766,0.85824971,1.20771201,1.00155743,1.27363775,1.25339679,0.99260598,1.04881541,0.95617272,1.01753961,0.97572145,1.00130502
0.00162001,0.94602573,1.06285592,0.95763106,0.88247548,1.12527936,0.77250450,0.97455979,1.16134784,0.86059546,1.10261358,0.91666863,0.99400696,1.00957511,0.98789039
0.00172001,0.94294237,1.02363204,1.04600253,1.11072989,1.04624308,0.61041998,0.80252752,1.15288297,0.87367275,1.02845449,0.97678863,1.00375793,1.03428081,0.97259888
0.00182001,0.97100949,1.02399122,0.88076104,1.13018771,0.90526975,0.88084880,0.85766232,1.15484819,0.82550809,1.03492448,1.04322979,0.97765950,1.04022700,0.98492138
