Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
0.00006667,1.00797892,0.91790727,1.08302889,0.94989859,1.13249454,1.05956804,1.26758636,0.81262271,1.11786577,0.96462183,0.99080198,1.01814263,0.99409800,1.00867849
0.00016667,0.99176622,0.92834027,1.08864961,0.86771441,1.25297608,0.90468785,1.24754965,0.90640241,1.06628340,1.02896263,0.97415977,1.04025856,0.96383974,1.00761344
0.00026667,1.00630036,1.00160727,1.04614253,0.87178968,1.15831747,0.95478819,1.25654442,0.90082518,0.92113329,1.12134391,0.95973966,1.05856246,0.95919548,1.01345260
0.00036667,0.96318686,1.08973786,1.01455335,0.86209831,1.09440012,0.85608802,1.02339437,1.08956179,0.98548645,1.10544855,0.92897097,1.03358340,0.98678705,0.98916492
0.00046667,0.96355500,1.06874024,1.00787746,1.00548930,1.10300501,0.59675476,0.91683577,1.20170704,0.89660435,1.06021436,0.94602783,0.99503897,1.00632576,0.99178299
0.00056667,0.92312619,1.05808832,0.92308965,1.11801087,0.97996182,0.68624023,0.87726294,1.10333504,0.79513769,0.96785052,0.99602771,0.99272126,1.03710519,0.98196235
0.00066667,0.97191607,1.04021788,0.90994598,1.12495634,0.90657248,0.81142819,0.56821061,1.19849032,0.91498702,1.03141250,1.02218921,1.00418298,1.04387126,0.98145560
0.00076667,1.03488989,1.00808687,0.89854976,1.17676616,0.78804149,1.47286803,0.70460183,1.10331279,0.89584145,0.97650709,1.04036956,0.95879458,1.01895448,0.98687809
0.00086667,1.04543962,0.96551809,0.88816529,1.02716759,0.87183868,1.17778636,0.75796643,1.02267266,1.11719671,0.95497191,1.05693097,0.93848388,1.00447967,0.98792133
0.00096667,1.02658843,0.98238560,0.98861594,0.94847378,0.86571787,1.24887409,0.89370278,0.94763080,1.07928911,0.97378628,1.05746905,0.95183801,0.99958874,1.00758676
0.00106667,1.03453446,0.98708869,1.04532260,1.04621501,0.78933650,1.21693441,1.27556895,0.90614232,1.13589297,0.86002766,1.01152436,0.97042202,0.99402811,1.02149433
0.00116667,1.05140093,0.92182932,1.08352305,0.95577775,1.08601406,1.07644681,1.31509774,0.88439502,1.07797462,0.90737152,1.02705781,1.02706736,1.00089039,1.03037227
0.00126667,1.02118086,0.94303457,1.08022760,0.94339909,1.12365888,0.89161299,1.36475175,0.64104470,1.05467810,0.98498451,0.98762918,1.04709606,0.97087545,1.01712553
0.00136667,0.99206359,0.96510633,1.10776648,0.83971804,1.23607588,0.87020047,1.08301647,0.84562089,1.09506121,1.09382879,0.93775193,1.03431511,0.95461940,1.01168311
0.00146667,0.97204467,1.00352782,1.05791240,0.87568564,1.20248108,1.00913777,1.11146456,1.00114430,0.95948846,1.11695924,0.97604289,1.04070753,0.98669808,0.99935401
0.00156667,0.94702649,1.08353274,0.96786119,0.92033957,1.09539440,0.73128531,0.89543411,1.09527923,0.98206632,1.08960410,0.94052267,1.04372388,0.98943250,0.98896628
