temperature,heat_flow_mW_mg
20.0,0.008953447627399764
21.0,0.013225184214901339
22.0,-0.014024732844259553
23.0,0.04375530668357846
24.0,0.02504385855498448
25.0,0.02540235259875507
26.0,-0.0697597093506871
27.0,-0.011403715315025053
28.0,-0.027713860599910305
29.0,0.04945541665452023
30.0,-0.006029992153736024
31.0,0.002226124766727721
32.0,-0.0858621250861108
33.0,0.13506051507428196
34.0,0.012044714422712734
35.0,0.044834146889244524
36.0,0.08582706674998214
37.0,0.02162460710480933
38.0,0.013432638976274171
39.0,-0.043412831715235974
40.0,-0.028834275533027115
41.0,-0.015735939487553335
42.0,-0.0011579007937979721
43.0,0.01636452518563654
44.0,-0.05179320193139794
45.0,0.0838209019824243
46.0,-0.07097613010366463
47.0,-0.07957660042701291
48.0,0.01033843309590064
49.0,-0.04281251717114474
50.0,-0.049750461000230374
51.0,-0.006248481041819593
52.0,0.04957180202575334
53.0,0.006438325359632053
54.0,0.020747126904434556
55.0,-0.01215394107253875
56.0,-0.008616268374776373
57.0,0.02616744329107199
58.0,-0.04554547492432968
59.0,-0.04405405920827485
60.0,0.11560234706948912
61.0,-0.03570048549353459
62.0,0.04516608959251866
63.0,-0.03449085865476615
64.0,0.071132622476999
65.0,0.033750126156196894
66.0,-0.0532680822576811
67.0,0.052988659692631966
68.0,-0.028397360652260985
69.0,0.04450678995348269
70.0,0.05682464568965005
71.0,-0.02363876885976482
72.0,0.02612983722236604
73.0,0.032929960690379234
74.0,0.09465279204927453
75.0,0.04195304591958814
76.0,0.06085673783338894
77.0,0.05128341760571012
78.0,0.01425875009984502
79.0,-0.0016252805189218237
80.0,0.07074281579826694
81.0,0.0341566400940262
82.0,0.051575290027858406
83.0,-0.07840012811440407
84.0,0.053470932847319644
85.0,-0.008895154264090432
86.0,-0.0637155314349619
87.0,0.06396825257547133
88.0,-0.06916045107391298
89.0,0.0036567511348322133
90.0,0.0562175624305273
91.0,-0.002196431601683458
92.0,-0.06468822587480164
93.0,-0.03306959067919288
94.0,-0.003580078699265519
95.0,0.014661584020519057
96.0,-0.0041632207635235235
97.0,-0.0213167596980932
98.0,0.008884955890239564
99.0,-0.012919698838521797
100.0,-0.032372873019910965
101.0,0.08637816427023967
102.0,-0.046384192367702845
103.0,-0.011788108018447355
104.0,0.06770612108954115
105.0,0.021181788635526465
106.0,0.09418664946680153
107.0,-0.04460516911725162
108.0,-0.05068598684240067
109.0,-0.029570044792651122
110.0,-0.026398381082208197
111.0,0.09281912278964555
112.0,0.08748711020839958
113.0,-0.021640947624209095
114.0,0.05680361386050018
115.0,0.01487652736475241
116.0,-0.05660183304358901
117.0,-0.09638567146521433
118.0,0.028240872864875356
119.0,0.016681906572183876
120.0,0.026175054455924565
121.0,0.07744594397056713
122.0,0.04747291696478062
123.0,0.05923294218310812
124.0,-0.020616566057445634
125.0,0.0021851918549235898
126.0,0.047628597335837214
127.0,-0.0910288042773904
128.0,0.05401810096452195
129.0,0.03874317840069
130.0,-0.017589859089413067
131.0,0.08876512651446843
132.0,-0.0015202703695507674
133.0,0.017747094725735747
134.0,0.0018025847152981708
