rubber_content_pct,temperature_C,porosity,permeability_m2,damage_parameter
0,20.0,0.11795329712390687,8.028201720419314e-19,0.0
0,29.8989898989899,0.11471944215406456,8.152556104779028e-19,0.009078104588826944
0,39.7979797979798,0.11059855794715608,7.992949448716361e-19,0.0
0,49.6969696969697,0.11487390457131283,9.339204013306206e-19,0.0
0,59.5959595959596,0.12057470885879565,1.2385654333931072e-18,0.0
0,69.4949494949495,0.12713664325797383,1.3242854067752335e-18,0.01464302452109471
0,79.3939393939394,0.1256084457119396,1.1550290199856317e-18,0.02014608714946525
0,89.2929292929293,0.12114547415823189,9.397380340637123e-19,0.0004677042931701533
0,99.1919191919192,0.11838416167148758,9.02647615819037e-19,0.0
0,109.0909090909091,0.12225315269115168,9.998344950578455e-19,0.031790460722077245
0,118.98989898989899,0.11930579991156702,1.045487827923931e-18,0.0
0,128.8888888888889,0.13148070886770827,1.3850613984771735e-18,0.0
0,138.7878787878788,0.12293283697241247,9.390672610759034e-19,0.009167780199141369
0,148.6868686868687,0.12443699757745323,1.0773068362777525e-18,0.0
0,158.5858585858586,0.11477947373348252,9.406809148607277e-19,0.019772175869983494
0,168.4848484848485,0.12587131061587103,1.210768792065168e-18,0.0
0,178.3838383838384,0.13202080452820855,1.446603108959653e-18,0.012074264810883924
0,188.2828282828283,0.12348966994309009,1.1405622608739066e-18,0.028030006931043162
0,198.1818181818182,0.12606458014571775,1.3667484103591246e-18,0.0
0,208.08080808080808,0.13477163589674915,1.5121088696926924e-18,0.0
0,217.97979797979798,0.12441469368038954,1.1017471804616519e-18,0.0
0,227.8787878787879,0.1380768838255884,1.4827851269362145e-18,0.03075102638068687
0,237.7777777777778,0.13111705832691226,1.423273423201762e-18,0.0
0,247.6767676767677,0.13282483566522074,1.1059983253494335e-18,0.0
0,257.5757575757576,0.13013818373194777,1.355091263515043e-18,0.009562811511116168
0,267.47474747474746,0.13863770604961415,1.682746883440134e-18,0.0
0,277.3737373737374,0.15003673366252063,1.9492584891095494e-18,0.0030505176579523315
0,287.2727272727273,0.1426347589245759,1.744997415102397e-18,0.0
0,297.1717171717172,0.13539574540746904,1.764771416528415e-18,0.04428659885113193
0,307.0707070707071,0.14618315343250787,2.1750305112996884e-18,0.0
0,316.969696969697,0.13962872348244995,1.8595752541629756e-18,0.017807370162620115
0,326.8686868686869,0.14879161682632971,2.3662645903263554e-18,0.03773421766699652
0,336.7676767676768,0.14665964463708442,2.2273316431819526e-18,0.09077901521238847
0,346.6666666666667,0.12861762550597464,1.6188984823288078e-18,0.04016975104801189
0,356.5656565656566,0.13902000587562888,1.9018021518897207e-18,0.12048216351765585
0,366.4646464646465,0.1494694008616517,2.0611942122685464e-18,0.11009303137153542
0,376.3636363636364,0.14621283181527053,2.6290871591293002e-18,0.11743281557937402
0,386.26262626262627,0.1410428364230769,2.0965515643178282e-18,0.10353964949196415
0,396.16161616161617,0.14370073929121777,2.04155649141106e-18,0.14879656221449886
0,406.06060606060606,0.13804457447531066,1.673856914403291e-18,0.13704541906675552
0,415.95959595959596,0.1478409618451963,2.5208468809466393e-18,0.1909897907205339
0,425.8585858585859,0.1600433476199778,3.1545858348064105e-18,0.1603767392158252
0,435.7575757575758,0.15372163665063132,3.251040634081902e-18,0.19167622405027235
0,445.6565656565657,0.1613561254099825,3.219086189813302e-18,0.19697534632054473
0,455.5555555555556,0.15552309656006102,2.7194827625307435e-18,0.2024717629736824
