strain,stress_MPa,temperature_C
0.0,0.0,400
0.00015979899497487439,0.6527195546707387,400
0.00031959798994974877,1.2976613100792895,400
0.0004793969849246232,1.9348252662256524,400
0.0006391959798994975,2.564211423109827,400
0.0007989949748743719,3.1858197807318143,400
0.0009587939698492464,3.7996503390916128,400
0.0011185929648241206,4.405703098189222,400
0.001278391959798995,5.0039780580246465,400
0.0014381909547738696,5.594475218597881,400
0.0015979899497487438,6.177194579908928,400
0.0017577889447236183,6.752136141957786,400
0.0019175879396984927,7.319299904744457,400
0.002077386934673367,7.878685868268939,400
0.0022371859296482412,8.430294032531233,400
0.002396984924623116,8.97412439753134,400
0.00255678391959799,9.510176963269258,400
0.0027165829145728644,10.038451729744988,400
0.002876381909547739,10.558948696958533,400
0.0030361809045226134,11.071667864909884,400
0.0031959798994974876,11.576609233599054,400
0.0033557788944723623,12.073772803026033,400
0.0035155778894472365,12.563158573190822,400
0.003675376884422111,13.044766544093426,400
0.0038351758793969855,13.518596715733839,400
0.00399497487437186,13.984649088112066,400
0.004154773869346734,14.442923661228104,400
0.004314572864321608,14.893420435081953,400
0.0044743718592964825,15.336139409673613,400
0.004634170854271358,15.771080585003093,400
0.004793969849246232,16.198243961070375,400
0.004953768844221106,16.617629537875477,400
0.00511356783919598,17.029237315418385,400
0.005273366834170855,17.433067293699107,400
0.005433165829145729,17.829119472717643,400
0.005592964824120603,18.217393852473986,400
0.005752763819095478,18.597890432968146,400
0.0059125628140703525,18.970609214200117,400
0.006072361809045227,19.335550196169898,400
0.006232160804020101,19.69271337887749,400
0.006391959798994975,19.95151612399296,400
0.0065517587939698495,19.844877196083797,400
0.006711557788944725,19.738238268174637,400
0.006871356783919599,19.631599340265474,400
0.007031155778894473,19.52496041235631,400
0.007190954773869347,19.418321484447148,400
0.007350753768844222,19.31168255653799,400
0.007510552763819096,19.205043628628825,400
0.007670351758793971,19.098404700719666,400
0.007830150753768845,18.991765772810503,400
0.00798994974874372,18.88512684490134,400
0.008149748743718594,18.778487916992177,400
0.008309547738693468,18.671848989083017,400
0.008469346733668342,18.565210061173854,400
0.008629145728643216,18.458571133264694,400
0.00878894472361809,18.35193220535553,400
0.008948743718592965,18.24529327744637,400
0.00910854271356784,18.138654349537205,400
0.009268341708542715,18.032015421628046,400
0.00942814070351759,17.925376493718883,400
0.009587939698492464,17.81873756580972,400
0.009747738693467338,17.712098637900556,400
0.009907537688442212,17.605459709991397,400
0.010067336683417086,17.498820782082237,400
0.01022713567839196,17.392181854173074,400
0.010386934673366835,17.28554292626391,400
0.01054673366834171,17.17890399835475,400
0.010706532663316583,17.07226507044559,400
0.010866331658291458,16.965626142536426,400
0.011026130653266332,16.858987214627266,400
0.011185929648241206,16.752348286718103,400
0.011345728643216082,16.64570935880894,400
0.011505527638190956,16.539070430899777,400
0.01166532663316583,16.432431502990617,400
0.011825125628140705,16.325792575081454,400
0.01198492462311558,16.21915364717229,400
0.012144723618090453,16.11251471926313,400
0.012304522613065328,16.00587579135397,400
0.012464321608040202,15.899236863444807,400
0.012624120603015076,15.792597935535644,400
0.01278391959798995,15.685959007626483,400
0.012943718592964825,15.579320079717323,400
0.013103517587939699,15.47268115180816,400
0.013263316582914573,15.366042223898997,400
0.01342311557788945,15.259403295989836,400
0.013582914572864323,15.152764368080673,400
0.013742713567839198,15.046125440171512,400
0.013902512562814072,14.939486512262349,400
0.014062311557788946,14.832847584353189,400
0.01422211055276382,14.726208656444028,400
0.014381909547738695,14.619569728534865,400
0.014541708542713569,14.512930800625703,400
0.014701507537688443,14.40629187271654,400
0.014861306532663317,14.29965294480738,400
0.015021105527638192,14.193014016898216,400
0.015180904522613066,14.086375088989056,400
0.015340703517587942,13.979736161079892,400
0.015500502512562816,13.87309723317073,400
0.01566030150753769,13.766458305261569,400
0.015820100502512563,13.659819377352408,400
0.01597989949748744,13.553180449443245,400
0.01613969849246231,13.446541521534085,400
0.016299497487437187,13.339902593624922,400
0.016459296482412063,13.233263665715759,400
0.016619095477386936,13.126624737806598,400
0.016778894472361812,13.019985809897436,400
0.016938693467336684,12.913346881988273,400
0.01709849246231156,12.806707954079114,400
0.017258291457286433,12.700069026169952,400
0.01741809045226131,12.59343009826079,400
0.01757788944723618,12.48679117035163,400
0.017737688442211057,12.380152242442465,400
0.01789748743718593,12.273513314533306,400
0.018057286432160806,12.16687438662414,400
0.01821708542713568,12.060235458714981,400
0.018376884422110554,11.953596530805816,400
0.01853668341708543,11.846957602896653,400
0.018696482412060303,11.740318674987494,400
0.01885628140703518,11.633679747078332,400
0.01901608040201005,11.52704081916917,400
0.019175879396984927,11.420401891260008,400
0.0193356783919598,11.313762963350847,400
0.019495477386934676,11.207124035441684,400
0.01965527638190955,11.100485107532522,400
0.019815075376884424,10.993846179623361,400
0.019974874371859297,10.887207251714198,400
0.020134673366834173,10.780568323805037,400
0.020294472361809045,10.673929395895877,400
0.02045427135678392,10.567290467986714,400
0.020614070351758797,10.46065154007755,400
0.02077386934673367,10.35401261216839,400
0.020933668341708546,10.247373684259225,400
0.02109346733668342,10.140734756350065,400
0.021253266331658294,10.0340958284409,400
0.021413065326633167,9.927456900531741,400
0.021572864321608043,9.820817972622578,400
0.021732663316582915,9.714179044713418,400
0.02189246231155779,9.607540116804257,400
0.022052261306532664,9.500901188895096,400
0.02221206030150754,9.394262260985933,400
0.022371859296482412,9.287623333076771,400
0.02253165829145729,9.180984405167608,400
0.022691457286432164,9.074345477258445,400
0.022851256281407037,8.967706549349286,400
0.023011055276381913,8.861067621440121,400
0.023170854271356785,8.754428693530961,400
0.02333065326633166,8.647789765621798,400
0.023490452261306534,8.541150837712637,400
0.02365025125628141,8.434511909803474,400
0.023810050251256282,8.327872981894314,400
0.02396984924623116,8.22123405398515,400
0.02412964824120603,8.11459512607599,400
0.024289447236180907,8.007956198166827,400
0.02444924623115578,7.901317270257666,400
0.024609045226130655,7.7946783423485035,400
0.02476884422110553,7.688039414439341,400
0.024928643216080404,7.581400486530181,400
0.02508844221105528,7.474761558621017,400
0.025248241206030152,7.368122630711857,400
0.02540804020100503,7.261483702802694,400
0.0255678391959799,7.154844774893532,400
0.025727638190954777,7.04820584698437,400
0.02588743718592965,6.94156691907521,400
0.026047236180904525,6.834927991166046,400
0.026207035175879398,6.728289063256885,400
0.026366834170854274,6.621650135347723,400
0.026526633165829146,6.515011207438561,400
0.026686432160804022,6.408372279529399,400
0.0268462311557789,6.301733351620235,400
0.02700603015075377,6.195094423711074,400
0.027165829145728647,6.088455495801912,400
0.02732562814070352,5.98181656789275,400
0.027485427135678395,5.875177639983588,400
0.027645226130653268,5.768538712074428,400
0.027805025125628144,5.661899784165263,400
0.027964824120603016,5.555260856256103,400
0.028124623115577892,5.4486219283469435,400
0.028284422110552765,5.341983000437779,400
0.02844422110552764,5.235344072528619,400
0.028604020100502513,5.128705144619459,400
0.02876381909547739,5.022066216710295,400
0.028923618090452265,4.9154272888011326,400
0.029083417085427138,4.808788360891972,400
0.029243216080402014,4.702149432982808,400
0.029403015075376886,4.595510505073648,400
0.029562814070351762,4.488871577164486,400
0.029722613065326635,4.382232649255323,400
0.02988241206030151,4.275593721346161,400
0.030042211055276383,4.168954793437002,400
0.03020201005025126,4.062315865527837,400
0.030361809045226132,3.955676937618677,400
0.030521608040201008,3.8490380097095147,400
0.030681407035175884,3.7423990818003503,400
0.030841206030150756,3.6357601538911903,400
0.031001005025125632,3.529121225982026,400
0.031160804020100505,3.422482298072866,400
0.03132060301507538,3.315843370163704,400
0.03148040201005026,3.2092044422545394,400
0.031640201005025126,3.102565514345381,400
0.0318,2.995926586436219,400
