temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,36.95135996559395,3.8978414244137305,23.80537148746774,0.2241254893102047,0.0026875,0.00833125,2.0,RC25_003
40,37.09213419377425,3.715514095250614,23.20111000578663,0.21573116926771982,0.0026875,0.0086,2.0,RC25_003
60,35.4526261221417,3.8653615064124898,23.775911266887423,0.203827879553198,0.0026875,0.00886875,2.0,RC25_003
80,34.98742367060721,3.4837538698909296,23.399367686685984,0.2146327352526865,0.0026875,0.0091375,2.0,RC25_003
100,37.08987075270164,3.647959226896432,24.41191240700318,0.2102896660940667,0.0026875,0.00940625,2.0,RC25_003
120,34.36430716269566,3.3262877424024957,22.20347256443866,0.22941978606809718,0.002938333333333333,0.010577999999999999,2.0,RC25_003
140,33.08348007419526,3.4445353488259434,22.300524079684358,0.21216382864547065,0.003189166666666667,0.011799916666666667,2.0,RC25_003
160,31.10278367296276,3.4761175421353077,22.07007017059532,0.2231885583423736,0.00344,0.013072,2.0,RC25_003
180,33.13745762456044,3.197582511648134,20.43038837034013,0.23793320392804287,0.0036908333333333333,0.014394249999999999,2.0,RC25_003
200,32.2280014071566,3.0393845659703262,21.023228804481672,0.2218744229685789,0.003941666666666667,0.01576666666666667,2.0,RC25_003
220,32.55369099610236,2.7554840980255175,20.968945960100246,0.2405677502339556,0.0041925,0.017189249999999996,2.0,RC25_003
240,31.036764081929736,2.8968164656337416,19.7180385174905,0.22322266972295385,0.004443333333333333,0.018661999999999998,2.0,RC25_003
260,32.169563578653694,2.814611229453254,19.852284714181827,0.23435350223681137,0.004694166666666667,0.020184916666666667,2.0,RC25_003
280,31.42113211716254,2.7152122962167913,17.71514506657538,0.22797150806951505,0.004945,0.021758,2.0,RC25_003
300,31.51181752252508,2.6158930336229527,17.33946556375982,0.23212794022212332,0.0051958333333333336,0.023381250000000003,2.0,RC25_003
320,28.926440191077006,2.3844768280255955,16.486088349767424,0.2441527684861227,0.005446666666666667,0.025054666666666666,2.0,RC25_003
340,30.307418467636282,2.310034406949614,15.017369420077427,0.24756833142338872,0.0056974999999999994,0.02677825,2.0,RC25_003
360,28.54107479077649,2.268326179166786,15.118824159976766,0.24937416160348647,0.005948333333333333,0.028551999999999998,2.0,RC25_003
380,27.866382858226142,2.275000210446458,13.713133474053027,0.248630776926314,0.006199166666666666,0.030375916666666666,2.0,RC25_003
400,26.14670717412462,2.2558553239073067,12.791053780545798,0.26169001145505066,0.00645,0.03225,2.0,RC25_003
420,26.50976301436165,1.9049768266828988,12.252273391690863,0.24472776342121516,0.007095,0.036184499999999994,2.0,RC25_003
440,22.920434243879832,1.5677822791820795,11.696038951279071,0.2613165372296879,0.0077399999999999995,0.040248,2.0,RC25_003
460,22.207608238278834,1.45901114360275,11.932117396499759,0.2551683568103553,0.008385,0.044440499999999994,2.0,RC25_003
480,22.11208412619798,1.4560531225216213,10.673510301214835,0.2785607142691051,0.00903,0.04876199999999999,2.0,RC25_003
500,22.440535553184947,1.2344948705421415,10.310896482661642,0.2750610431791182,0.009675,0.053212499999999996,2.0,RC25_003
520,20.16914162209939,1.288054262147477,9.668129807184974,0.27920052779411114,0.01032,0.05779199999999999,2.0,RC25_003
540,18.233674242543426,1.0531328904278856,7.568074077782433,0.2894586405670144,0.010965,0.0625005,2.0,RC25_003
560,17.52314406810771,1.0102916208397186,7.9117507267757805,0.30044023360063354,0.01161,0.067338,2.0,RC25_003
580,18.96976752155231,0.806160341367588,6.729872682309583,0.2840644783158273,0.012255,0.0723045,2.0,RC25_003
600,16.583509988695887,0.5437481058335195,6.438950149783631,0.2914800122136621,0.0129,0.07740000000000001,2.0,RC25_003
620,15.195866769924205,0.672285545909231,6.146091417397145,0.31235553147107914,0.013545,0.08262449999999999,2.0,RC25_003
640,14.092939173471754,0.5892140717094958,5.331914823351882,0.28236104083761776,0.01419,0.08797799999999999,2.0,RC25_003
660,13.678935499960225,0.6064188106674022,4.7419119019660725,0.30096163367137563,0.014835,0.09346049999999999,2.0,RC25_003
680,11.064032728281774,0.4370437428254343,4.776922385387357,0.3082965880932625,0.015479999999999999,0.09907200000000001,2.0,RC25_003
700,11.256191798031058,0.5422105216864942,3.123990825053216,0.3106167863743481,0.016125,0.1048125,2.0,RC25_003
720,10.107073927746903,0.49826405464263773,3.7977818879429632,0.31199205674763825,0.016841666666666665,0.11115499999999999,2.0,RC25_003
740,8.007992560457238,0.21125194546442982,4.471835775381709,0.32041423430518146,0.017558333333333332,0.11764083333333332,2.0,RC25_003
760,6.9801391321782775,0.23348460964985032,2.2391774054692215,0.30906488180733777,0.018275,0.12427,2.0,RC25_003
780,5.893264842533447,0.25491124728597786,1.6110938016742102,0.32123752082183876,0.018991666666666667,0.1310425,2.0,RC25_003
800,6.0809400688231,0.2406806497829013,1.540515675214529,0.3370254401718413,0.01970833333333333,0.13795833333333332,2.0,RC25_003
820,5.415209857632997,0.1015051499783199,2.632622654579576,0.3336372793104411,0.020425,0.1450175,2.0,RC25_003
840,5.424862452515712,0.18441820837765888,1.07502244680162,0.3519946928377701,0.021141666666666666,0.15222,2.0,RC25_003
860,3.904415795902588,0.34612301101082904,1.2966856743146178,0.3542451826680922,0.02185833333333333,0.1595658333333333,2.0,RC25_003
880,2.194302698174154,0.1015051499783199,1.5772818025083846,0.3514406981392157,0.022574999999999998,0.16705499999999998,2.0,RC25_003
900,3.0324343932058837,0.1015051499783199,1.5544621988404665,0.36380067321551524,0.023291666666666665,0.1746875,2.0,RC25_003
920,3.111047852065754,0.1559737626907191,1.4627404586442287,0.3431112317297184,0.024008333333333333,0.1824633333333333,2.0,RC25_003
940,0.9521377010008748,0.1601974373476874,2.3459151246438408,0.34661451189397496,0.024724999999999997,0.1903825,2.0,RC25_003
960,2.1153729423740413,0.1015051499783199,0.9909907642835346,0.36283490322569023,0.025441666666666668,0.198445,2.0,RC25_003
980,1.3846248925203963,0.1015051499783199,0.5,0.3408189735569823,0.026158333333333332,0.20665083333333334,2.0,RC25_003
1000,1.5978295038239125,0.18720412954887541,0.5,0.35425955862525166,0.026875,0.215,2.0,RC25_003
