temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,38.11563990612521,3.8926598857495907,25.834217500321135,0.19451327389441903,0.0026125,0.00809875,2.0,RC15_003
40,38.19038988352835,3.9137640240293776,25.449777710196688,0.2129300182469463,0.0026125,0.00836,2.0,RC15_003
60,38.43868901424487,3.9130552306220006,25.341448264065054,0.21716308813265356,0.0026125,0.00862125,2.0,RC15_003
80,38.31437474072568,3.93586586201579,23.799349660500603,0.18886910640494667,0.0026125,0.0088825,2.0,RC15_003
100,37.55573179085431,3.7728807536485904,25.26007050448773,0.19842001291031086,0.0026125,0.00914375,2.0,RC15_003
120,36.28013455657584,3.6210885415215053,24.419494543552396,0.22350909455570664,0.002856333333333333,0.0102828,2.0,RC15_003
140,35.468956768281274,3.4769510669141894,23.756118957588455,0.19667327761628606,0.003100166666666667,0.011470616666666668,2.0,RC15_003
160,35.691459698547696,3.284858228508752,23.12914886337261,0.21411663691959001,0.0033439999999999998,0.0127072,2.0,RC15_003
180,34.17048862908006,3.266734482880009,22.93772139147216,0.2255271190985955,0.003587833333333333,0.013992549999999998,2.0,RC15_003
200,32.977524080041256,3.2067106888693635,21.70948887137722,0.2237071962573162,0.003831666666666667,0.015326666666666667,2.0,RC15_003
220,33.07959326686887,3.035211302769321,20.555270046836995,0.23178954911485697,0.004075499999999999,0.016709549999999997,2.0,RC15_003
240,33.174797701291865,2.735989623419404,20.148720509054776,0.22708254601433778,0.004319333333333333,0.0181412,2.0,RC15_003
260,32.63918803686386,2.7954534476078052,20.10440659795603,0.24689931505896864,0.004563166666666667,0.019621616666666664,2.0,RC15_003
280,33.39773268991444,2.5882798093511346,19.111083101282457,0.25374311471348926,0.004807,0.0211508,2.0,RC15_003
300,32.1482857395012,2.579249285045545,16.710400549643847,0.23373650904262008,0.005050833333333333,0.02272875,2.0,RC15_003
320,31.901618622430075,2.3816921008302887,17.865493260308643,0.2552189726838235,0.005294666666666667,0.024355466666666666,2.0,RC15_003
340,30.219415253760157,2.1843102936673917,17.21134492679616,0.24639121806222403,0.0055385,0.02603095,2.0,RC15_003
360,30.050085859427355,2.4130466775022636,15.474782563211722,0.24978187440234495,0.005782333333333333,0.027755199999999997,2.0,RC15_003
380,28.1778538728901,2.1339752844651807,16.07493234755567,0.238802467501074,0.006026166666666666,0.029528216666666662,2.0,RC15_003
400,28.97247116589691,2.254801872105584,13.626302427357253,0.26668640967123775,0.0062699999999999995,0.031349999999999996,2.0,RC15_003
