temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,42.36441757006487,4.493444153663306,26.307325351051087,0.1989320545701929,0.0027250000000000004,0.008447500000000002,0.5,RC30_001
40,41.654092466824665,4.740176991397644,25.94323896557824,0.21332221864615197,0.0027250000000000004,0.00872,0.5,RC30_001
60,43.05221246773079,4.459638820139489,25.838353629169923,0.21943980486709302,0.0027250000000000004,0.0089925,0.5,RC30_001
80,42.58846841626818,4.387534088227109,24.98726384691535,0.20490794724169664,0.0027250000000000004,0.009265,0.5,RC30_001
100,43.00077637482404,4.555160527178722,24.77134061638773,0.21133744309573824,0.0027250000000000004,0.0095375,0.5,RC30_001
120,39.03559047695537,3.895467181272028,24.37120496348374,0.21362438719955903,0.0029793333333333334,0.0107256,0.5,RC30_001
140,39.05650299753695,4.104292349611304,23.461085888827014,0.2166121039831034,0.0032336666666666672,0.01196456666666667,0.5,RC30_001
160,39.362117922373315,3.7231582570108492,24.20038177725594,0.22309047256998799,0.003488,0.013254400000000001,0.5,RC30_001
180,38.60086328374505,3.679237211755492,22.968249112386406,0.21954403758773644,0.0037423333333333336,0.0145951,0.5,RC30_001
200,37.29068576774808,3.5019551810151524,21.918034517938036,0.22510517002075434,0.0039966666666666675,0.01598666666666667,0.5,RC30_001
220,36.46550492424851,3.5410603329435797,21.997721780863127,0.23100395897139667,0.0042510000000000004,0.0174291,0.5,RC30_001
240,36.46442097178115,3.3210993899332144,21.276139995635482,0.23365864774434086,0.004505333333333333,0.018922400000000002,0.5,RC30_001
260,37.17628639846737,3.165396141485943,20.421284960209714,0.2507859509073549,0.004759666666666667,0.02046656666666667,0.5,RC30_001
280,35.39527124484809,3.1795452923841965,19.647732238541884,0.23481303997759873,0.005014,0.022061600000000004,0.5,RC30_001
300,35.28470984302701,3.0739768219990444,18.35537145524326,0.2594434531660803,0.005268333333333334,0.023707500000000003,0.5,RC30_001
320,34.13454900060593,2.826027808004826,17.027166199912347,0.24482232528651462,0.005522666666666668,0.025404266666666668,0.5,RC30_001
340,34.07686241854959,2.7996118549362885,18.02178656581221,0.24400899645410595,0.005777,0.027151900000000003,0.5,RC30_001
