temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,29.829007127655014,3.2245468298823523,23.91181842779509,0.20451428107340033,0.0025375,0.00786625,2.0,RC05_002
40,30.018252050307716,3.182352447370488,24.583095873105258,0.20878184449998785,0.0025375,0.008119999999999999,2.0,RC05_002
60,29.04322357945429,3.0015145861398946,24.955627770091006,0.1864599403453251,0.0025375,0.00837375,2.0,RC05_002
80,29.09491774415337,2.885907833607865,23.225351050358405,0.21782781994811437,0.0025375,0.0086275,2.0,RC05_002
100,30.168666832741163,2.9328133702588457,22.973294889383027,0.1919922774474397,0.0025375,0.00888125,2.0,RC05_002
120,27.591736576960937,2.778917799349138,23.343141268096623,0.19846022376811073,0.002774333333333333,0.0099876,2.0,RC05_002
140,27.851170922844005,2.5219462313250274,22.18797742833544,0.2133841989216124,0.0030111666666666668,0.011141316666666666,2.0,RC05_002
160,27.688198681058623,2.6175801029758183,21.221406905334966,0.20440928062598285,0.003248,0.0123424,2.0,RC05_002
180,26.946167613885873,2.440649617991326,20.832249213070142,0.2062047045763832,0.003484833333333333,0.013590849999999998,2.0,RC05_002
200,26.720693517295658,2.322985311143201,21.16367478705157,0.21387814289073828,0.0037216666666666665,0.014886666666666666,2.0,RC05_002
220,26.44995563641745,2.490337753543999,20.608566172013056,0.21513327949639655,0.003958499999999999,0.016229849999999997,2.0,RC05_002
240,27.541145325793217,2.094284675646928,20.270942391967914,0.21321573193457088,0.004195333333333333,0.017620399999999998,2.0,RC05_002
260,25.622863600177457,2.125562322623266,18.413978977795768,0.2339369620853868,0.004432166666666667,0.019058316666666665,2.0,RC05_002
280,24.962821888713158,2.2154787499081654,18.119795220614616,0.24071551708780975,0.0046689999999999995,0.0205436,2.0,RC05_002
300,24.788249833884837,2.052545781110324,17.53673379821184,0.21986015307084456,0.004905833333333333,0.02207625,2.0,RC05_002
