temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,50.11749238249928,4.902279202709932,30.060232011822983,0.18849522879952427,0.0025,0.007750000000000001,0.5,RC00_001
40,49.838709836877435,4.887386070929864,30.548485494154082,0.198445406627256,0.0025,0.008,0.5,RC00_001
60,47.859728050690286,4.87428398714163,29.644538385138485,0.19477806054253727,0.0025,0.00825,0.5,RC00_001
80,48.86734206732213,4.569530601949379,30.232164378038817,0.20497403464862932,0.0025,0.0085,0.5,RC00_001
100,48.56517937443907,5.143910689181446,28.626395040553074,0.20219315759856246,0.0025,0.00875,0.5,RC00_001
120,45.40379591507618,4.540084336088786,27.783350641456064,0.20481385075703265,0.0027333333333333333,0.00984,0.5,RC00_001
140,46.295522446649954,4.341124467904876,28.569537541070723,0.2081559683935255,0.002966666666666667,0.010976666666666668,0.5,RC00_001
160,46.98454574385208,4.21674133089942,28.3684761284941,0.1967376454471182,0.0032,0.01216,0.5,RC00_001
180,43.6662515503618,4.176563507188872,25.8863933312242,0.2133279306417792,0.0034333333333333334,0.013389999999999999,0.5,RC00_001
200,43.681873726060104,4.0842896659261045,25.589070254490938,0.20882335040489206,0.003666666666666667,0.014666666666666668,0.5,RC00_001
220,43.122824924432386,3.888126380228287,25.42270789570214,0.19888409469071222,0.0039,0.015989999999999997,0.5,RC00_001
240,42.402675768980004,3.746340888414204,23.492596659898762,0.20552672289412993,0.0041333333333333335,0.01736,0.5,RC00_001
260,43.27319362526574,3.635187201526061,22.981155637756537,0.23198243276798408,0.004366666666666667,0.018776666666666667,0.5,RC00_001
280,41.133301602531546,3.6745597885684917,22.756933586696118,0.2362365788933149,0.0046,0.02024,0.5,RC00_001
300,41.29589676971309,3.313331856943064,22.087586952628676,0.24304599483484055,0.004833333333333334,0.021750000000000002,0.5,RC00_001
320,40.44038188363617,3.1614958421634416,19.886834281066196,0.24004935204873112,0.005066666666666667,0.023306666666666667,0.5,RC00_001
340,39.19939374434771,2.963731676412448,18.7584992078177,0.25571563634189826,0.0053,0.02491,0.5,RC00_001
360,39.437384401343884,2.662715396967646,18.79600144680796,0.25296276324917666,0.005533333333333334,0.02656,0.5,RC00_001
380,36.60644192450912,2.8249834688133824,17.67933828894695,0.24349680244040572,0.0057666666666666665,0.028256666666666666,0.5,RC00_001
400,39.378482741857674,2.5386870127315513,16.467412493318854,0.2348016548809591,0.006,0.03,0.5,RC00_001
420,36.662330167710124,2.4281689290468553,16.206408341375607,0.25443339410175375,0.0066,0.033659999999999995,0.5,RC00_001
