strain,stress_MPa,temperature_C
0.0,0.0,600
0.00036723618090452265,0.8783699250717328,600
0.0007344723618090453,1.7446610922478867,600
0.001101708542713568,2.5988735015284616,600
0.0014689447236180906,3.4410071529134565,600
0.0018361809045226133,4.271062046402874,600
0.002203417085427136,5.089038181996711,600
0.0025706532663316586,5.894935559694969,600
0.002937889447236181,6.688754179497648,600
0.003305125628140704,7.470494041404748,600
0.0036723618090452265,8.24015514541627,600
0.00403959798994975,8.997737491532213,600
0.004406834170854272,9.743241079752577,600
0.004774070351758794,10.47666591007736,600
0.005141306532663317,11.198011982506564,600
0.00550854271356784,11.90727929704019,600
0.005875778894472362,12.604467853678235,600
0.006243015075376885,13.289577652420702,600
0.006610251256281408,13.962608693267592,600
0.006977487437185931,14.623560976218906,600
0.007344723618090453,15.272434501274633,600
0.007711959798994975,15.909229268434785,600
0.0080791959798995,16.533945277699356,600
0.008446432160804021,17.14658252906835,600
0.008813668341708544,17.747141022541765,600
0.009180904522613066,18.3356207581196,600
0.009548140703517588,18.912021735801858,600
0.009915376884422112,19.476343955588533,600
0.010282613065326634,20.02858741747963,600
0.010649849246231156,20.56875212147515,600
0.01101708542713568,21.096838067575092,600
0.011384321608040203,21.61284525577945,600
0.011751557788944725,22.11677368608823,600
0.012118793969849247,22.608623358501436,600
0.01248603015075377,22.5925093551782,600
0.012853266331658293,22.476211805128838,600
0.013220502512562815,22.359914255079474,600
0.013587738693467338,22.243616705030107,600
0.013954974874371862,22.127319154980743,600
0.014322211055276384,22.011021604931376,600
0.014689447236180906,21.89472405488201,600
0.015056683417085428,21.778426504832645,600
0.01542391959798995,21.66212895478328,600
0.015791155778894474,21.545831404733914,600
0.016158391959799,21.429533854684546,600
0.01652562814070352,21.313236304635183,600
0.016892864321608043,21.19693875458582,600
0.017260100502512563,21.08064120453645,600
0.017627336683417087,20.964343654487088,600
0.01799457286432161,20.84804610443772,600
0.01836180904522613,20.731748554388357,600
0.018729045226130656,20.61545100433899,600
0.019096281407035176,20.499153454289626,600
0.0194635175879397,20.38285590424026,600
0.019830753768844224,20.266558354190895,600
0.020197989949748744,20.15026080414153,600
0.02056522613065327,20.03396325409216,600
0.020932462311557792,19.917665704042797,600
0.021299698492462313,19.801368153993433,600
0.021666934673366837,19.685070603944066,600
0.02203417085427136,19.568773053894702,600
0.02240140703517588,19.45247550384534,600
0.022768643216080405,19.33617795379597,600
0.023135879396984926,19.219880403746604,600
0.02350311557788945,19.10358285369724,600
0.023870351758793974,18.987285303647873,600
0.024237587939698494,18.87098775359851,600
0.024604824120603018,18.754690203549142,600
0.02497206030150754,18.63839265349978,600
0.025339296482412062,18.52209510345041,600
0.025706532663316586,18.405797553401047,600
0.026073768844221107,18.28950000335168,600
0.02644100502512563,18.173202453302316,600
0.026808241206030155,18.05690490325295,600
0.027175477386934675,17.940607353203585,600
0.0275427135678392,17.824309803154218,600
0.027909949748743723,17.708012253104854,600
0.028277185929648244,17.59171470305549,600
0.028644422110552768,17.47541715300612,600
0.029011658291457288,17.35911960295676,600
0.029378894472361812,17.242822052907393,600
0.029746130653266336,17.126524502858025,600
0.030113366834170856,17.01022695280866,600
0.03048060301507538,16.893929402759298,600
0.0308478391959799,16.77763185270993,600
0.031215075376884425,16.661334302660567,600
0.03158231155778895,16.5450367526112,600
0.03194954773869347,16.428739202561832,600
0.032316783919598,16.312441652512465,600
0.03268402010050252,16.1961441024631,600
0.03305125628140704,16.079846552413738,600
0.03341849246231156,15.963549002364372,600
0.033785728643216086,15.847251452315007,600
0.034152964824120606,15.730953902265641,600
0.034520201005025127,15.614656352216276,600
0.034887437185929654,15.498358802166912,600
0.035254673366834174,15.382061252117547,600
0.035621909547738695,15.265763702068181,600
0.03598914572864322,15.149466152018814,600
0.03635638190954774,15.033168601969448,600
0.03672361809045226,14.916871051920085,600
0.03709085427135679,14.800573501870716,600
0.03745809045226131,14.684275951821352,600
0.03782532663316583,14.567978401771986,600
0.03819256281407035,14.451680851722621,600
0.03855979899497488,14.335383301673255,600
0.0389270351758794,14.219085751623892,600
0.03929427135678392,14.102788201574526,600
0.03966150753768845,13.98649065152516,600
0.04002874371859297,13.870193101475795,600
0.04039597989949749,13.753895551426432,600
0.040763216080402016,13.63759800137706,600
0.04113045226130654,13.521300451327695,600
0.04149768844221106,13.405002901278332,600
0.041864924623115585,13.288705351228966,600
0.042232160804020105,13.1724078011796,600
0.042599396984924626,13.056110251130235,600
0.04296663316582915,12.939812701080868,600
0.043333869346733674,12.823515151031506,600
0.043701105527638194,12.70721760098214,600
0.04406834170854272,12.590920050932771,600
0.04443557788944724,12.474622500883406,600
0.04480281407035176,12.35832495083404,600
0.04517005025125628,12.242027400784675,600
