temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,48.69874365309946,4.935560034968008,28.52167808819475,0.1986940388849762,0.002575,0.007982500000000002,10.0,RC10_003
40,49.377512682540484,5.097467697627507,28.14840119384336,0.19016308581010916,0.002575,0.00824,10.0,RC10_003
60,51.58345715653365,5.141550559920659,29.685904105747074,0.19540006466033466,0.002575,0.0084975,10.0,RC10_003
80,51.22938732469369,5.225050052457121,27.90950015905691,0.1932211618484592,0.002575,0.008755,10.0,RC10_003
100,50.296577511379574,5.050316403431671,27.196538502954475,0.2189249454044781,0.002575,0.009012500000000001,10.0,RC10_003
120,48.10234975509155,4.690858664499091,26.54628796211994,0.2083203573751803,0.0028153333333333333,0.0101352,10.0,RC10_003
140,45.602687756829695,4.496503402441752,26.961079501083205,0.2183142438392037,0.003055666666666667,0.011305966666666669,10.0,RC10_003
160,46.345824658746416,4.343355030959901,25.40943848516415,0.21768604584945717,0.0032960000000000003,0.0125248,10.0,RC10_003
180,45.22973287564558,4.418425522393995,25.831302989346955,0.2180763464635803,0.0035363333333333336,0.013791699999999999,10.0,RC10_003
200,47.08504844506734,4.159687639766995,25.285847066254266,0.2107544229278155,0.0037766666666666673,0.01510666666666667,10.0,RC10_003
220,43.90925426705558,4.081851667189926,23.95357297764478,0.2171576143217323,0.004017,0.016469699999999997,10.0,RC10_003
240,42.50929029256628,3.703793377003439,23.31912304274306,0.2345247085708126,0.0042573333333333335,0.017880800000000002,10.0,RC10_003
260,45.50262057738878,3.6245163062924575,22.57194540154213,0.23587155167611829,0.004497666666666667,0.019339966666666666,10.0,RC10_003
280,43.427698070280684,3.5285046594531946,21.04849709952195,0.21366268694429688,0.004738,0.020847200000000003,10.0,RC10_003
300,44.4811244569209,3.4880339632976867,20.293433751655655,0.24496181871210754,0.004978333333333334,0.022402500000000002,10.0,RC10_003
320,43.33573227634715,3.12134994266361,19.760339291548068,0.25075301108187426,0.0052186666666666675,0.024005866666666667,10.0,RC10_003
340,39.945415663587646,3.2144572771530555,18.775487875207048,0.2534611062764673,0.005459,0.0256573,10.0,RC10_003
360,38.548813597606944,2.986667259163782,17.803963573167504,0.2576523900492603,0.005699333333333334,0.0273568,10.0,RC10_003
380,36.4072973509015,2.8985980212859626,16.577929632074344,0.22648766549908125,0.005939666666666667,0.029104366666666666,10.0,RC10_003
400,36.568915420490995,2.8268434657112547,15.852020426744815,0.24257379865568116,0.006180000000000001,0.0309,10.0,RC10_003
420,36.0584497266127,2.3979124251412056,15.187956768245682,0.25140639889191974,0.006798,0.034669799999999994,10.0,RC10_003
440,34.27518391403638,2.3289008012217303,12.818402204015864,0.2738377505435902,0.007416,0.0385632,10.0,RC10_003
460,32.944007666506494,2.0301637094925815,13.090949356849945,0.24585540131062952,0.008034,0.0425802,10.0,RC10_003
480,32.74732611271766,1.9208260323424258,12.445436730930279,0.27063550460557806,0.008652,0.0467208,10.0,RC10_003
500,30.890031729007053,1.8712579787971928,12.091903613755575,0.2638221573917744,0.009269999999999999,0.050984999999999996,10.0,RC10_003
520,29.658986821471423,1.7129135249504648,11.082813200234202,0.27762498088117393,0.009888,0.0553728,10.0,RC10_003
540,29.248780434657824,1.718397651056228,10.911426438822001,0.27423017090169705,0.010506000000000001,0.059884200000000005,10.0,RC10_003
560,25.147604412484508,1.3741458546152217,9.266751145238674,0.26734984059926126,0.011124,0.0645192,10.0,RC10_003
580,22.68910866879846,1.2902499345949603,8.076405732386586,0.27168920178417216,0.011742,0.0692778,10.0,RC10_003
600,23.346062731429445,1.2702059819318443,7.435116641504823,0.2951020298284239,0.012360000000000001,0.07416,10.0,RC10_003
620,22.98754612821009,0.9689145295172996,5.826657128730037,0.2963394106250056,0.012978,0.0791658,10.0,RC10_003
640,18.97326233065847,0.9291116078344538,6.105009819368888,0.3116577951982264,0.013596,0.0842952,10.0,RC10_003
660,20.378160104132522,0.6177500670250515,5.30796311243114,0.31173640131384417,0.014214000000000001,0.0895482,10.0,RC10_003
680,14.314242471071257,0.6167415113210021,5.213710062151732,0.2957567366619553,0.014832,0.0949248,10.0,RC10_003
700,14.751238560764003,0.582899797609569,4.748838451600679,0.3084666900783151,0.01545,0.100425,10.0,RC10_003
720,11.4483787178367,0.4974945391744171,3.0841684410864976,0.3012140263504426,0.016136666666666667,0.106502,10.0,RC10_003
740,11.897066622759718,0.6117683642506455,3.8046785112934223,0.2988317976759545,0.016823333333333333,0.11271633333333334,10.0,RC10_003
760,11.226449949627325,0.5235451684302553,3.5409816940837926,0.327474986442592,0.01751,0.11906800000000001,10.0,RC10_003
780,6.732890939249224,0.32608684346823985,2.991965814872399,0.3105297933585833,0.018196666666666667,0.125557,10.0,RC10_003
800,9.501817435865876,0.3589197814469787,1.4443669387997131,0.32053610365988644,0.018883333333333335,0.13218333333333332,10.0,RC10_003
820,7.090484272858244,0.2006366937571748,2.6493818614104074,0.3279772704471013,0.01957,0.138947,10.0,RC10_003
840,7.771674581679211,0.23241233728700977,2.424565506600472,0.34309491725843266,0.020256666666666666,0.145848,10.0,RC10_003
860,4.6139402243090695,0.26847986722200495,2.6323554363184307,0.32145718905336695,0.02094333333333333,0.15288633333333332,10.0,RC10_003
880,4.141962241030456,0.18389989848611973,1.9987429951559432,0.3197223270774921,0.02163,0.16006199999999998,10.0,RC10_003
900,5.3345730905193065,0.24536412957697856,1.38141495508314,0.3275723823811609,0.02231666666666667,0.16737500000000002,10.0,RC10_003
920,3.0916968061713095,0.10500000000000001,2.4399329995460306,0.3354623666092986,0.023003333333333334,0.17482533333333333,10.0,RC10_003
940,4.860602564543341,0.10701984406978526,1.4831238041632109,0.3469087600184195,0.02369,0.18241300000000002,10.0,RC10_003
960,1.8337895943259486,0.10500000000000001,1.549709057486672,0.3559768612220554,0.02437666666666667,0.19013800000000003,10.0,RC10_003
980,2.5778858860286005,0.21575723306955863,0.7256767180826051,0.35767149737826065,0.025063333333333333,0.19800033333333333,10.0,RC10_003
1000,2.627331467806628,0.14529032599728914,1.2627539578202795,0.3460908816117072,0.025750000000000002,0.20600000000000002,10.0,RC10_003
