temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,38.10114320350995,3.979432934373256,27.067377804843247,0.19716875242203263,0.002575,0.007982500000000002,2.0,RC10_002
40,38.90694091347061,3.8563178753523126,26.367283195783177,0.18971912325061216,0.002575,0.00824,2.0,RC10_002
60,38.787402719012455,3.834681621442673,25.47399539097813,0.19722241225865658,0.002575,0.0084975,2.0,RC10_002
80,38.3517470749618,4.0736571584971415,26.32260332039185,0.1974784728952489,0.002575,0.008755,2.0,RC10_002
100,38.36973356742977,3.8822869770951636,25.159637189724595,0.22298975690888875,0.002575,0.009012500000000001,2.0,RC10_002
120,36.16742358136477,3.567575938750618,24.34750589125995,0.19061031495796302,0.0028153333333333333,0.0101352,2.0,RC10_002
140,36.94071354753845,3.477187491762276,23.56743387856149,0.21247154268539287,0.003055666666666667,0.011305966666666669,2.0,RC10_002
160,33.95239637922448,3.448670095035193,24.167036098835855,0.2178154781976149,0.0032960000000000003,0.0125248,2.0,RC10_002
180,35.48445427563761,3.1994977057672864,23.585801953540553,0.20339999621603272,0.0035363333333333336,0.013791699999999999,2.0,RC10_002
200,36.220356290119746,3.2661470175493923,21.450708080523533,0.2084334288704922,0.0037766666666666673,0.01510666666666667,2.0,RC10_002
220,33.886485891440245,3.2100243967827704,21.82237288543595,0.2378389319312222,0.004017,0.016469699999999997,2.0,RC10_002
240,34.13033375989056,3.1207245370072343,21.435966160754475,0.23330909808274886,0.0042573333333333335,0.017880800000000002,2.0,RC10_002
260,33.15156835619316,2.838834164749429,19.981628837361882,0.22873713794647094,0.004497666666666667,0.019339966666666666,2.0,RC10_002
280,32.28275958840935,2.600964857775447,19.6839976624808,0.2360034319056997,0.004738,0.020847200000000003,2.0,RC10_002
300,32.49107039831653,2.7332093105605626,19.626181873878593,0.22802112158324253,0.004978333333333334,0.022402500000000002,2.0,RC10_002
320,32.59825093209193,2.70144990032969,17.661258049474746,0.23971605541807792,0.0052186666666666675,0.024005866666666667,2.0,RC10_002
340,31.919175118037998,2.436260372569033,17.26906903115646,0.2415623417777349,0.005459,0.0256573,2.0,RC10_002
360,30.468816264753595,2.407729180763739,15.358283328826435,0.23815776251208656,0.005699333333333334,0.0273568,2.0,RC10_002
380,31.532423720958047,2.134942378251557,15.2125205979669,0.24929963557656318,0.005939666666666667,0.029104366666666666,2.0,RC10_002
400,28.679375090901654,2.255145370752059,14.618044402634446,0.24986081793607165,0.006180000000000001,0.0309,2.0,RC10_002
420,29.037283127664686,1.7953263616205972,14.742810022231131,0.249695549294897,0.006798,0.034669799999999994,2.0,RC10_002
440,26.061189195212815,1.8111887639172721,12.587314657004129,0.27207602350530835,0.007416,0.0385632,2.0,RC10_002
460,26.270418301374608,1.6003744844915904,11.744923932472318,0.26579051829694955,0.008034,0.0425802,2.0,RC10_002
480,24.13568344064812,1.676572710339042,13.183377363433408,0.27427588494728605,0.008652,0.0467208,2.0,RC10_002
500,24.12671791966281,1.433120616869677,10.659315148442193,0.2724419640794095,0.009269999999999999,0.050984999999999996,2.0,RC10_002
520,22.31436402912158,1.3543023979705753,9.850397075474664,0.2895263567818313,0.009888,0.0553728,2.0,RC10_002
540,21.094859699162352,1.290121246727238,8.438850634405188,0.26948315652732846,0.010506000000000001,0.059884200000000005,2.0,RC10_002
560,18.603375953221583,0.8291537078403746,8.184740765471881,0.30008945397785586,0.011124,0.0645192,2.0,RC10_002
580,17.85826922182091,1.0011906591207347,7.464046120137592,0.28431970225773756,0.011742,0.0692778,2.0,RC10_002
600,17.974754227447214,0.9387735075657828,6.5448566593049105,0.2837166422690326,0.012360000000000001,0.07416,2.0,RC10_002
620,15.149203500549866,0.8168335383307732,5.71239629996081,0.2903182210477599,0.012978,0.0791658,2.0,RC10_002
640,14.418490698879088,0.7854416894855312,6.03948253907568,0.28314909403139726,0.013596,0.0842952,2.0,RC10_002
660,13.771760985238824,0.6354293169591815,5.091700881775972,0.30409641944753035,0.014214000000000001,0.0895482,2.0,RC10_002
680,12.07804391534089,0.6946155082409404,4.912007017555767,0.3159391461193672,0.014832,0.0949248,2.0,RC10_002
700,9.93376218073515,0.25294520152504246,3.7204473895611487,0.30769261550592786,0.01545,0.100425,2.0,RC10_002
720,10.180373790163218,0.427365488301541,3.0083595675036614,0.31247800725397984,0.016136666666666667,0.106502,2.0,RC10_002
740,9.28204137681106,0.30390553906355333,2.5197591336081397,0.3242574638626029,0.016823333333333333,0.11271633333333334,2.0,RC10_002
760,8.456963965785627,0.41299490083644086,1.612677958426496,0.32963674717001096,0.01751,0.11906800000000001,2.0,RC10_002
780,6.440538388323399,0.38937514071980694,2.3571601822513544,0.3108551784492364,0.018196666666666667,0.125557,2.0,RC10_002
800,4.857401017204506,0.35447313606242103,1.257304079871853,0.31988330549386595,0.018883333333333335,0.13218333333333332,2.0,RC10_002
820,4.8055548477487235,0.1182022548951109,1.253532796054284,0.33099691797783637,0.01957,0.138947,2.0,RC10_002
840,5.123365660987399,0.13417152785957503,1.8525129582791746,0.3430071911304809,0.020256666666666666,0.145848,2.0,RC10_002
860,3.127657299050403,0.1015051499783199,1.84319703851955,0.3409559528215624,0.02094333333333333,0.15288633333333332,2.0,RC10_002
880,2.90358962991149,0.13189055624780938,1.5131560446433119,0.3209968958268274,0.02163,0.16006199999999998,2.0,RC10_002
900,3.4640057342909505,0.1015051499783199,2.316877017044366,0.3565508531006635,0.02231666666666667,0.16737500000000002,2.0,RC10_002
920,3.517320124635822,0.1015051499783199,1.7501465281516513,0.351279885173823,0.023003333333333334,0.17482533333333333,2.0,RC10_002
940,2.252628405668393,0.1015051499783199,1.3200883630430296,0.35528486255373976,0.02369,0.18241300000000002,2.0,RC10_002
960,0.9594900367697397,0.1015051499783199,2.085559177411138,0.34623041845523256,0.02437666666666667,0.19013800000000003,2.0,RC10_002
980,3.165730719474506,0.1015051499783199,1.6455111550661834,0.357646106718451,0.025063333333333333,0.19800033333333333,2.0,RC10_002
1000,2.124444898175119,0.1055951289687466,1.0636088066811291,0.3506491299850915,0.025750000000000002,0.20600000000000002,2.0,RC10_002
