temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,40.29842420742741,4.172604327240923,27.01827149684136,0.20366771040259615,0.0025375,0.00786625,10.0,RC05_001
40,42.12210318096518,4.328970691728425,26.420911651822816,0.2020446307995701,0.0025375,0.008119999999999999,10.0,RC05_001
60,41.0373722838791,4.027778509131035,26.781775741635673,0.21365625782371947,0.0025375,0.00837375,10.0,RC05_001
80,39.56840792889292,4.202808692404177,26.404296009862456,0.2062025913476268,0.0025375,0.0086275,10.0,RC05_001
100,40.857538060609194,3.9952650007867097,25.033985851782326,0.18818737383282372,0.0025375,0.00888125,10.0,RC05_001
120,38.14877460248449,3.9430003008224452,25.18941291792828,0.20073280209630065,0.002774333333333333,0.0099876,10.0,RC05_001
140,39.58153840296187,3.7696724660951646,25.014010724854014,0.21389967304628546,0.0030111666666666668,0.011141316666666666,10.0,RC05_001
160,37.5272290961148,3.6025501447086246,23.692896690767707,0.21193181365524508,0.003248,0.0123424,10.0,RC05_001
180,36.61713664091343,3.6350454886822257,23.676380223541805,0.2166268441864405,0.003484833333333333,0.013590849999999998,10.0,RC05_001
200,37.463056485236095,3.186044753260031,23.430182935026952,0.21708932849926524,0.0037216666666666665,0.014886666666666666,10.0,RC05_001
220,35.42451711143776,3.04222875389749,22.02398617564195,0.20583385279108596,0.003958499999999999,0.016229849999999997,10.0,RC05_001
240,36.82020606882297,3.253393290895663,21.792088533596743,0.20826480101272174,0.004195333333333333,0.017620399999999998,10.0,RC05_001
260,36.28418825333849,3.108271590331814,19.851443213796657,0.23850578246447793,0.004432166666666667,0.019058316666666665,10.0,RC05_001
280,36.54941223117311,2.7756674541199184,20.24862158301763,0.23495625182225194,0.0046689999999999995,0.0205436,10.0,RC05_001
300,34.217403419674895,2.7343980391175102,18.388282621190452,0.24682195906300886,0.004905833333333333,0.02207625,10.0,RC05_001
320,35.20527137422398,2.9207643942715293,19.134209796939473,0.2697138959012643,0.005142666666666667,0.023656266666666665,10.0,RC05_001
340,33.927531386956744,2.6938893977258376,16.71582650760784,0.23260396259895622,0.0053795,0.025283649999999998,10.0,RC05_001
360,32.330888948313614,2.429276653652783,16.76612269355403,0.2288961650403542,0.005616333333333333,0.026958399999999997,10.0,RC05_001
380,31.213048882430034,2.313518522298819,15.727616081976924,0.24300618074237354,0.005853166666666666,0.028680516666666662,10.0,RC05_001
400,32.07652580410982,2.1786168003516044,15.065371923669598,0.2595388395026996,0.00609,0.030449999999999994,10.0,RC05_001
420,28.761576869507703,1.9808752855707532,13.910844798947327,0.24945417081047538,0.006698999999999999,0.03416489999999999,10.0,RC05_001
440,28.277359971271405,1.855672848164106,12.3138845682912,0.2649350881215238,0.007307999999999999,0.038001599999999996,10.0,RC05_001
460,26.073894732032123,1.7965502697621756,12.91077314248674,0.27683557250551827,0.007916999999999999,0.04196009999999999,10.0,RC05_001
480,24.770740596865103,1.5552513383118518,12.105115915823463,0.26432451644432997,0.008525999999999999,0.046040399999999995,10.0,RC05_001
500,23.87930308519671,1.520720947214997,11.619569455481491,0.2776645014857517,0.009134999999999999,0.05024249999999999,10.0,RC05_001
520,22.89516942826265,1.186779428764383,10.112204503805337,0.28198698778362996,0.009743999999999997,0.05456639999999999,10.0,RC05_001
540,20.709347129061037,1.4442476479861643,8.786312588682462,0.27326095250533516,0.010353,0.0590121,10.0,RC05_001
560,22.272512869435516,1.1246180234257224,8.322724149508502,0.27270727236791603,0.010962,0.0635796,10.0,RC05_001
580,19.12381061664134,1.137184625474257,7.676228923946175,0.3026840860281243,0.011571,0.0682689,10.0,RC05_001
600,17.30140697537951,0.8315043925469192,6.748593021994028,0.3060078520010549,0.01218,0.07308,10.0,RC05_001
620,17.325999962202474,0.844294413954522,6.5314319963155905,0.2830504746377608,0.012788999999999998,0.0780129,10.0,RC05_001
640,15.767597137586566,0.8336970873767502,5.812080223610787,0.28562312651644495,0.013397999999999998,0.08306759999999999,10.0,RC05_001
660,13.544773130524895,0.6157323082115788,4.83629979259294,0.28704254796850676,0.014006999999999999,0.08824409999999998,10.0,RC05_001
680,13.473780584874348,0.6809591897876504,3.9899808595277273,0.29742556004654297,0.014615999999999999,0.0935424,10.0,RC05_001
700,12.134524647306332,0.7939405991439107,4.017488950041203,0.29186532247454133,0.015224999999999997,0.0989625,10.0,RC05_001
720,10.680758123793751,0.6049130518385639,4.051549009316657,0.31116453475463773,0.015901666666666665,0.10495099999999997,10.0,RC05_001
740,10.234917227035492,0.2427288533523934,2.5281335075027576,0.3168661633263096,0.01657833333333333,0.11107483333333332,10.0,RC05_001
760,7.893745463196197,0.35402313981398636,2.2689417295888443,0.3071948535792371,0.017255,0.117334,10.0,RC05_001
780,6.645187560715824,0.2919505433483057,2.8056998842222,0.3231636073821629,0.017931666666666665,0.12372849999999999,10.0,RC05_001
800,5.663197713337787,0.2887645801683632,2.565919008113861,0.3374930412749413,0.01860833333333333,0.1302583333333333,10.0,RC05_001
820,6.044734905676846,0.15578722235175485,1.8635981182301413,0.3149133575162526,0.019284999999999997,0.13692349999999998,10.0,RC05_001
840,3.901893269744841,0.2256164571330141,1.1336997303066705,0.35208302896834964,0.019961666666666662,0.143724,10.0,RC05_001
860,3.9534823046659073,0.10500000000000001,1.724531951466241,0.3292902218603558,0.02063833333333333,0.1506598333333333,10.0,RC05_001
880,3.6575503987393336,0.10500000000000001,1.8074316501749534,0.34286455982639996,0.021314999999999997,0.15773099999999995,10.0,RC05_001
900,4.192212207609749,0.1250942525540159,1.6772653713233652,0.34479806140520247,0.021991666666666666,0.1649375,10.0,RC05_001
920,2.7936831133988336,0.10500000000000001,0.9771638946424328,0.3501366030691292,0.022668333333333332,0.1722793333333333,10.0,RC05_001
940,1.4832250771957933,0.12106167014248084,1.8859634786131754,0.3474197371358261,0.023344999999999998,0.17975649999999999,10.0,RC05_001
960,2.737992380412497,0.10500000000000001,1.45153726056395,0.360039005368231,0.024021666666666667,0.187369,10.0,RC05_001
980,0.6955682776399025,0.10500000000000001,0.5,0.3450599777971492,0.02469833333333333,0.19511683333333332,10.0,RC05_001
1000,2.325287170987161,0.10500000000000001,0.7209165554259686,0.36953363426990116,0.025374999999999998,0.20299999999999999,10.0,RC05_001
