temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,57.71110854715013,5.832555275757171,30.31013835009629,0.19625896831752765,0.002575,0.007982500000000002,2.0,RC10_003
40,59.94820675949301,5.771050204452058,31.03624877008821,0.19590543644939498,0.002575,0.00824,2.0,RC10_003
60,58.81954209819733,5.648815479950837,30.48525138731245,0.20837880721022123,0.002575,0.0084975,2.0,RC10_003
80,59.01579637933529,5.91695949461344,29.591531388925798,0.21541452917695703,0.002575,0.008755,2.0,RC10_003
100,55.75341234824699,6.0380880194659925,29.86853681823838,0.19584573111360834,0.002575,0.009012500000000001,2.0,RC10_003
120,53.485070972456015,5.257726221226138,28.865219783820095,0.2200178803449222,0.0028153333333333333,0.0101352,2.0,RC10_003
140,54.12699531169154,5.410540069788058,28.570330775921057,0.19793959648209913,0.003055666666666667,0.011305966666666669,2.0,RC10_003
160,54.06328694198375,5.066110610547434,27.103045947505304,0.20696039940646233,0.0032960000000000003,0.0125248,2.0,RC10_003
180,50.87583477183501,4.747955479988146,27.296139444422675,0.21870911523720218,0.0035363333333333336,0.013791699999999999,2.0,RC10_003
200,53.370507635077686,5.064004218596501,26.76857274605909,0.20340641483941246,0.0037766666666666673,0.01510666666666667,2.0,RC10_003
220,50.9360363560262,4.693839928633078,25.34725818809156,0.22580417849806472,0.004017,0.016469699999999997,2.0,RC10_003
240,52.16257925119381,4.498079059002328,24.15893983810578,0.22574636631213157,0.0042573333333333335,0.017880800000000002,2.0,RC10_003
260,49.71769838564855,4.353573565464735,23.314208972128696,0.2318243009968179,0.004497666666666667,0.019339966666666666,2.0,RC10_003
280,48.78853999748691,4.176330111192728,23.15090106692184,0.2212993451541195,0.004738,0.020847200000000003,2.0,RC10_003
300,47.44927406309302,3.872923968538101,21.75487150152191,0.23961765488691472,0.004978333333333334,0.022402500000000002,2.0,RC10_003
320,48.58127209514557,3.8954945626422792,21.037392019892437,0.25254745807598783,0.0052186666666666675,0.024005866666666667,2.0,RC10_003
340,46.19573198352489,3.5903566509650418,20.273617357685346,0.2511903250675361,0.005459,0.0256573,2.0,RC10_003
360,46.25099125582631,3.351799640637619,19.562368194788494,0.2341829442911645,0.005699333333333334,0.0273568,2.0,RC10_003
380,46.04457560693915,3.033414827932354,18.609299149169438,0.2722159199403012,0.005939666666666667,0.029104366666666666,2.0,RC10_003
400,44.10610727968721,2.9664437754982176,16.956604266457106,0.24629998790817995,0.006180000000000001,0.0309,2.0,RC10_003
420,40.82379210667854,3.017115755135862,16.240245644242368,0.262659435781937,0.006798,0.034669799999999994,2.0,RC10_003
440,41.88495665921759,2.7936488750170363,15.445877676879633,0.24908575281602077,0.007416,0.0385632,2.0,RC10_003
460,38.77284564041813,2.5210986791222854,14.247538196423376,0.2643791090966542,0.008034,0.0425802,2.0,RC10_003
480,38.04051893251209,2.3146085697934247,13.952035007333011,0.2814694003506079,0.008652,0.0467208,2.0,RC10_003
500,33.11582264263899,2.11109205605136,12.569193028148234,0.25905288879199134,0.009269999999999999,0.050984999999999996,2.0,RC10_003
520,33.51974999741932,1.9708971432114364,11.04151120826836,0.27293152864170783,0.009888,0.0553728,2.0,RC10_003
540,30.254020977774832,1.6768441000404524,10.654654863228258,0.2794520551645576,0.010506000000000001,0.059884200000000005,2.0,RC10_003
560,27.932627409690767,1.659459369509517,9.643525838162265,0.2853543624021142,0.011124,0.0645192,2.0,RC10_003
580,28.2000718080998,1.5196652314224535,8.981962917074355,0.29206277794995056,0.011742,0.0692778,2.0,RC10_003
600,27.409421857849157,1.3418449346027372,7.567251694898876,0.27152162139456615,0.012360000000000001,0.07416,2.0,RC10_003
620,24.012067363681112,1.178215384744003,6.970678436415476,0.2838228646945987,0.012978,0.0791658,2.0,RC10_003
640,21.88334638203332,1.296345929982071,5.667793371729588,0.2984885508952445,0.013596,0.0842952,2.0,RC10_003
660,22.499129409379012,0.9063126231472118,5.082933758472869,0.3076807520115905,0.014214000000000001,0.0895482,2.0,RC10_003
680,20.449704602915162,1.0960826210458694,5.023286871857301,0.2858867590528137,0.014832,0.0949248,2.0,RC10_003
700,17.151948949090436,0.9674131348541775,5.065571474285698,0.29474183121127984,0.01545,0.100425,2.0,RC10_003
720,14.488990488418484,0.6679288766226237,4.493205104069068,0.3000073637428248,0.016136666666666667,0.106502,2.0,RC10_003
740,13.175821682720015,0.7875397221881878,4.10970465064858,0.315954177789885,0.016823333333333333,0.11271633333333334,2.0,RC10_003
760,12.072924812292246,0.6316206613279844,3.34453265736081,0.29719186580178447,0.01751,0.11906800000000001,2.0,RC10_003
780,9.775951023914391,0.5523536612182262,2.7496689128785623,0.313430584053084,0.018196666666666667,0.125557,2.0,RC10_003
800,7.752708252904055,0.4377913910324872,2.4827116126715034,0.3191583047266986,0.018883333333333335,0.13218333333333332,2.0,RC10_003
820,7.092481617615286,0.16212375277382832,2.8780297286849965,0.33397123450942023,0.01957,0.138947,2.0,RC10_003
840,6.760058004651756,0.23005929167778663,1.6363529915822659,0.33288032726607303,0.020256666666666666,0.145848,2.0,RC10_003
860,6.606744469580576,0.19334382691530325,1.6733615705010647,0.317984677285454,0.02094333333333333,0.15288633333333332,2.0,RC10_003
880,6.4801275428732605,0.1801017599117066,1.9329629478703532,0.32984306138722824,0.02163,0.16006199999999998,2.0,RC10_003
900,5.619722980490019,0.1015051499783199,1.0253138412827214,0.34353020499103115,0.02231666666666667,0.16737500000000002,2.0,RC10_003
920,4.901182735436405,0.1894653160934812,1.2245860376143423,0.3353071496663602,0.023003333333333334,0.17482533333333333,2.0,RC10_003
940,5.023948282315244,0.17662994209979957,1.5092912052681149,0.3251438412393149,0.02369,0.18241300000000002,2.0,RC10_003
960,5.393754570866224,0.1015051499783199,1.0130047043410193,0.3511786715375868,0.02437666666666667,0.19013800000000003,2.0,RC10_003
980,2.9504883647389764,0.1015051499783199,0.5,0.356692578356801,0.025063333333333333,0.19800033333333333,2.0,RC10_003
1000,2.9547883889192312,0.1015051499783199,0.5,0.34048110824267486,0.025750000000000002,0.20600000000000002,2.0,RC10_003
