temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,62.09355289961762,6.384746567330152,32.97837455285306,0.18841419545099092,0.0025375,0.00786625,10.0,RC05_002
40,60.99657835910769,6.186044316889777,32.21512987823521,0.2092497477771988,0.0025375,0.008119999999999999,10.0,RC05_002
60,62.954222411527226,6.42603527964545,31.223529542790885,0.19937780440745306,0.0025375,0.00837375,10.0,RC05_002
80,61.53798418849757,6.226788094338229,30.420335525764447,0.20208718097089315,0.0025375,0.0086275,10.0,RC05_002
100,62.961282306988004,5.850202381098981,29.762254652830162,0.1975612693882971,0.0025375,0.00888125,10.0,RC05_002
120,56.40839469053446,5.563348296262266,30.63137584490206,0.21510427211261426,0.002774333333333333,0.0099876,10.0,RC05_002
140,58.704977328861645,5.169001767578301,30.264030324901178,0.19567161825938145,0.0030111666666666668,0.011141316666666666,10.0,RC05_002
160,55.59136604794366,5.450920418882089,27.94200339843282,0.19067989638116123,0.003248,0.0123424,10.0,RC05_002
180,56.027451927286776,5.157002521070732,28.78186041472455,0.21905646626229353,0.003484833333333333,0.013590849999999998,10.0,RC05_002
200,55.8114384980669,4.920841069469566,26.437736611197185,0.21102009980724779,0.0037216666666666665,0.014886666666666666,10.0,RC05_002
220,54.767316114199794,4.860779742693158,26.328958149337964,0.23883654038284785,0.003958499999999999,0.016229849999999997,10.0,RC05_002
240,55.22748787689588,4.788613177851572,25.252019753787867,0.22621535067017948,0.004195333333333333,0.017620399999999998,10.0,RC05_002
260,53.22497041777348,4.374744317609933,24.768478915828428,0.2388967616889607,0.004432166666666667,0.019058316666666665,10.0,RC05_002
280,53.37162740408838,4.231814203942555,23.452584329358185,0.22923102581462743,0.0046689999999999995,0.0205436,10.0,RC05_002
300,52.27937369118658,4.140632618107362,22.312009672844866,0.2456521282415945,0.004905833333333333,0.02207625,10.0,RC05_002
320,51.20008545735353,3.729092396986404,20.37942786392225,0.23837252614850393,0.005142666666666667,0.023656266666666665,10.0,RC05_002
340,48.624169352692924,3.8954431402924685,20.334694800241337,0.23794337936352092,0.0053795,0.025283649999999998,10.0,RC05_002
360,49.247678959895424,3.745128618307494,19.533620118626274,0.2547599435344642,0.005616333333333333,0.026958399999999997,10.0,RC05_002
380,47.138451320060355,3.5082517529298363,18.365022751659552,0.2470348804035356,0.005853166666666666,0.028680516666666662,10.0,RC05_002
400,48.539164990016246,3.182407860379538,17.279144474361352,0.24931206452832233,0.00609,0.030449999999999994,10.0,RC05_002
420,45.58208909146195,2.996872888348099,16.98938165490758,0.2511058575107722,0.006698999999999999,0.03416489999999999,10.0,RC05_002
440,43.17623285640569,2.912460080588025,15.571144909414073,0.26553680946779384,0.007307999999999999,0.038001599999999996,10.0,RC05_002
460,39.05918342385004,2.5021945498802984,15.790769648275532,0.2643916923250179,0.007916999999999999,0.04196009999999999,10.0,RC05_002
480,40.56467454972848,2.4020099934190013,13.229996213645872,0.26219145155097223,0.008525999999999999,0.046040399999999995,10.0,RC05_002
500,36.87197837343724,2.4342273622836053,13.572484164573492,0.2462323267195252,0.009134999999999999,0.05024249999999999,10.0,RC05_002
520,33.89458972433027,2.077514883380816,11.743229543773829,0.2566554621567236,0.009743999999999997,0.05456639999999999,10.0,RC05_002
540,32.86407676125512,1.8562318467206997,11.22807078915501,0.2793861708166345,0.010353,0.0590121,10.0,RC05_002
560,30.38232542356711,1.835652925211089,9.271345590163099,0.29248553727527044,0.010962,0.0635796,10.0,RC05_002
580,29.78671754319629,1.5505860580943993,9.12901431137795,0.2905588816554916,0.011571,0.0682689,10.0,RC05_002
600,28.718312925826638,1.5025511726766767,7.081263893784462,0.2923073104834045,0.01218,0.07308,10.0,RC05_002
620,28.208743567204305,1.2697989091948334,6.852164566165409,0.2818388769639809,0.012788999999999998,0.0780129,10.0,RC05_002
640,22.11492828258947,1.249078431232879,7.193008641189199,0.2944528514122668,0.013397999999999998,0.08306759999999999,10.0,RC05_002
660,23.391928811955697,0.9554395831588044,5.971817597332005,0.3050468025572644,0.014006999999999999,0.08824409999999998,10.0,RC05_002
680,20.40534478151654,0.8439949573989041,5.805892108525008,0.29193444657397305,0.014615999999999999,0.0935424,10.0,RC05_002
700,17.744102802143566,0.7784930943213026,4.278149038641027,0.27677007149687194,0.015224999999999997,0.0989625,10.0,RC05_002
720,15.98330722013655,0.8540837792558734,4.130657278083663,0.2951293654256884,0.015901666666666665,0.10495099999999997,10.0,RC05_002
740,14.813190196062937,0.6998673331494855,3.548234624588983,0.32280210503102835,0.01657833333333333,0.11107483333333332,10.0,RC05_002
760,13.874254849871086,0.5528729740409262,3.30369565512747,0.31640633412335833,0.017255,0.117334,10.0,RC05_002
780,10.642954761817924,0.4977551250863338,2.5704380067514125,0.3125374214272642,0.017931666666666665,0.12372849999999999,10.0,RC05_002
800,13.534076764725997,0.4544033479843001,1.8038978211356005,0.32507151023882974,0.01860833333333333,0.1302583333333333,10.0,RC05_002
820,7.660855226114018,0.26630787495045916,1.5376772477418994,0.3356488461271941,0.019284999999999997,0.13692349999999998,10.0,RC05_002
840,4.649910299591843,0.14711967075898,2.2230747993603135,0.3234632296759843,0.019961666666666662,0.143724,10.0,RC05_002
860,6.044896764986642,0.23689714237522108,2.712637102789155,0.3348264386390357,0.02063833333333333,0.1506598333333333,10.0,RC05_002
880,7.09798275873215,0.21852104016534374,1.5009076383743472,0.3355992041541121,0.021314999999999997,0.15773099999999995,10.0,RC05_002
900,4.3157480355545195,0.10500000000000001,0.7108078353706608,0.3461114471601632,0.021991666666666666,0.1649375,10.0,RC05_002
920,3.516266790964137,0.10500000000000001,2.441222475131017,0.32395966379243446,0.022668333333333332,0.1722793333333333,10.0,RC05_002
940,4.6384972948330265,0.16154802002488916,1.752771398097893,0.34171501351113,0.023344999999999998,0.17975649999999999,10.0,RC05_002
960,2.986774209815912,0.21257517421841024,1.5981093567604772,0.34525841617946484,0.024021666666666667,0.187369,10.0,RC05_002
980,2.6297746610473136,0.10500000000000001,1.0303295913003,0.3616573188564261,0.02469833333333333,0.19511683333333332,10.0,RC05_002
1000,2.2066055609337227,0.10500000000000001,1.3808367412145763,0.356269482053581,0.025374999999999998,0.20299999999999999,10.0,RC05_002
