temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,29.3486148816236,2.965270367367587,24.452563807813405,0.20526520824689354,0.0025375,0.00786625,0.5,RC05_002
40,28.335036041207484,3.038098740948941,24.00380598869584,0.22246097774970808,0.0025375,0.008119999999999999,0.5,RC05_002
60,28.349165544049907,3.0386795218135436,23.96011972389472,0.21486808727672083,0.0025375,0.00837375,0.5,RC05_002
80,28.501152791647232,2.910769157682779,23.043608752789098,0.19900042702929865,0.0025375,0.0086275,0.5,RC05_002
100,29.16579450327956,2.7962197052054694,23.720748048068923,0.20341106753569263,0.0025375,0.00888125,0.5,RC05_002
120,28.290195203616438,2.7242203493014014,22.890370828058398,0.20287612217159495,0.002774333333333333,0.0099876,0.5,RC05_002
140,26.86637896695963,2.7113003568032794,23.29062740045592,0.2353668394920887,0.0030111666666666668,0.011141316666666666,0.5,RC05_002
160,27.025587472144725,2.511206079363953,21.22963443033131,0.208872772591396,0.003248,0.0123424,0.5,RC05_002
180,27.54151416484297,2.4066531921820333,21.404934969570423,0.21279114120277112,0.003484833333333333,0.013590849999999998,0.5,RC05_002
200,25.602919898563936,2.4198956395718962,21.386218449486325,0.22851515504806758,0.0037216666666666665,0.014886666666666666,0.5,RC05_002
220,25.3003120969575,2.0834894653527436,20.678639421615536,0.218931218349611,0.003958499999999999,0.016229849999999997,0.5,RC05_002
240,25.542949571515617,2.2747667071314495,19.043529045992837,0.24296816865919937,0.004195333333333333,0.017620399999999998,0.5,RC05_002
260,25.036148838243165,2.0868455529100247,18.96288988085603,0.24368195683950877,0.004432166666666667,0.019058316666666665,0.5,RC05_002
280,24.36437599025175,1.9517617158403961,17.66502166671301,0.25704851573420784,0.0046689999999999995,0.0205436,0.5,RC05_002
300,25.055957449625563,1.8016264625839462,16.899568615591996,0.23960100593663364,0.004905833333333333,0.02207625,0.5,RC05_002
320,23.94239951540286,1.7939149943382287,16.932818020996447,0.2506745283001688,0.005142666666666667,0.023656266666666665,0.5,RC05_002
340,22.6292901149531,1.7120719933262911,16.30914649267091,0.2534229654412267,0.0053795,0.025283649999999998,0.5,RC05_002
360,22.138445197571336,1.5805039698445607,14.88316431695174,0.24701947589448056,0.005616333333333333,0.026958399999999997,0.5,RC05_002
380,22.312107186264996,1.483503419357823,13.481292043366649,0.2524462029479131,0.005853166666666666,0.028680516666666662,0.5,RC05_002
