temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,27.361870554505437,2.9294465386700717,23.021626472226917,0.19782431394875036,0.00265,0.008215000000000002,2.0,RC20_002
40,27.12077480145218,2.796128639520077,22.87085338706528,0.20716986113941435,0.00265,0.008480000000000001,2.0,RC20_002
60,28.344932313480687,2.8384272683725587,21.659797910918595,0.2170929981307714,0.00265,0.008745000000000001,2.0,RC20_002
80,27.26710449874298,2.8806508556976245,21.77209322299875,0.21149299206209365,0.00265,0.00901,2.0,RC20_002
100,27.45681862522648,3.041123014271599,22.05916065899373,0.18646328456714092,0.00265,0.009275000000000002,2.0,RC20_002
120,25.356055900922698,2.622382907218183,21.576561086600833,0.20210438784950394,0.0028973333333333334,0.010430400000000001,2.0,RC20_002
140,25.15664982799988,2.4425433962665535,21.417784170897004,0.21227438525386844,0.003144666666666667,0.011635266666666668,2.0,RC20_002
160,26.1740970540074,2.4074578580954484,19.795268176665356,0.19422424091981094,0.0033920000000000005,0.012889600000000001,2.0,RC20_002
180,26.158369493356215,2.315934824743995,19.194077285285072,0.21473884887179964,0.0036393333333333334,0.0141934,2.0,RC20_002
200,25.067513477186463,2.4592536438663335,19.979002708376946,0.21909015865275905,0.003886666666666667,0.015546666666666669,2.0,RC20_002
220,23.72761914900718,2.2091520112147376,19.10907250746218,0.2381954181546567,0.004134,0.016949399999999996,2.0,RC20_002
240,24.731213039896797,2.2909606056033662,18.68241288952255,0.23741121097756998,0.0043813333333333334,0.0184016,2.0,RC20_002
260,23.926667523559107,2.132826261617614,17.64566924898851,0.239157320700657,0.004628666666666667,0.01990326666666667,2.0,RC20_002
280,23.715544269810074,1.9563776540618116,16.073420281806495,0.2515611923871214,0.004876,0.021454400000000002,2.0,RC20_002
300,23.819693898983015,1.8474993779049522,16.507382686360764,0.23716762625712295,0.005123333333333334,0.023055000000000003,2.0,RC20_002
320,23.71921492938549,1.8734068337974068,16.068595282564306,0.24965788463710317,0.005370666666666668,0.024705066666666668,2.0,RC20_002
340,21.844802231381664,1.829214231372136,14.451470334826636,0.2450495731914698,0.005618000000000001,0.026404600000000004,2.0,RC20_002
360,22.719223432497863,1.8188008292299849,14.124709495461802,0.25186531686285546,0.005865333333333334,0.0281536,2.0,RC20_002
380,21.341442928491205,1.6613069570407593,13.364258283188352,0.24684794910243174,0.006112666666666666,0.02995206666666667,2.0,RC20_002
400,21.763555390423566,1.6007400163332477,12.371317156817325,0.2648596354061734,0.00636,0.0318,2.0,RC20_002
420,20.13278608144343,1.4017418200593996,12.275815944156886,0.26332472153285025,0.0069960000000000005,0.0356796,2.0,RC20_002
440,19.389081661232908,1.4500204922873217,11.088243384829521,0.274089101866721,0.007632,0.039686400000000004,2.0,RC20_002
460,17.855792215446087,1.3175109398088762,10.862592477989397,0.27939562526974926,0.008268,0.043820399999999995,2.0,RC20_002
480,17.566341812272512,1.133075140960548,9.760737820156828,0.25573785778782465,0.008904,0.0480816,2.0,RC20_002
500,16.305814178912186,0.9834064777254274,8.881612832624594,0.2787146341411805,0.00954,0.052469999999999996,2.0,RC20_002
520,15.987651481806951,1.056601067036353,8.80561332117878,0.2766154643925703,0.010176,0.0569856,2.0,RC20_002
540,14.32334147612635,0.825364194280199,7.303463567297022,0.27169000064488097,0.010812000000000002,0.06162840000000001,2.0,RC20_002
560,14.155363947870594,0.7219013410761216,7.17652939605336,0.26517311201956184,0.011448000000000002,0.06639840000000001,2.0,RC20_002
580,13.32434003132221,0.6412910636339304,6.462778989096933,0.28743669899850793,0.012084000000000001,0.0712956,2.0,RC20_002
600,12.477861022716395,0.4874678994619112,5.564461390408308,0.2873440197931114,0.01272,0.07632000000000001,2.0,RC20_002
620,11.423849977230448,0.6121655821338732,5.6438228678258895,0.2711136658008273,0.013356000000000002,0.0814716,2.0,RC20_002
640,11.54116427092151,0.47474357879403833,5.394934948468334,0.3090030433629913,0.013992000000000001,0.0867504,2.0,RC20_002
660,9.41364980743654,0.6338726266795054,5.123935306531724,0.30734159104606307,0.014628,0.0921564,2.0,RC20_002
680,9.214999458962332,0.389953641941482,3.964645143920593,0.2902707560180317,0.015264,0.09768960000000002,2.0,RC20_002
700,8.372668370874297,0.7287683735741237,2.7735023247570516,0.3104530870123998,0.0159,0.10335000000000001,2.0,RC20_002
720,7.472290283000466,0.31740025915407394,3.443736792978219,0.31644683211479335,0.016606666666666665,0.109604,2.0,RC20_002
740,5.663981989535187,0.4432758064602399,2.53463042479434,0.3097104129236386,0.017313333333333333,0.11599933333333333,2.0,RC20_002
760,5.281134450085066,0.1015051499783199,2.7127814189614763,0.30001920275234384,0.01802,0.12253600000000002,2.0,RC20_002
780,5.805293596372424,0.1548580705396067,1.9667276185480864,0.32618968358721917,0.01872666666666667,0.12921400000000002,2.0,RC20_002
800,4.637128338737286,0.1015051499783199,1.5054789407563347,0.3280442993319434,0.019433333333333334,0.13603333333333334,2.0,RC20_002
820,4.320497430841445,0.29063622238468684,1.2448270740289071,0.34677741326239647,0.02014,0.142994,2.0,RC20_002
