temperature_C,compressive_strength_MPa,tensile_strength_MPa,elastic_modulus_GPa,poissons_ratio,peak_strain,ultimate_strain,loading_rate_MPa_s,specimen_id
20,37.47359855809615,4.03852648667433,25.28493888423351,0.19599262012520002,0.00265,0.008215000000000002,2.0,RC20_001
40,36.26516430685102,3.8735636711449652,24.91996909813661,0.19646581709402383,0.00265,0.008480000000000001,2.0,RC20_001
60,37.11410260339495,3.8356108532682054,24.791365351771617,0.20488600017272912,0.00265,0.008745000000000001,2.0,RC20_001
80,36.76879986236129,3.837189416367847,24.327323434409468,0.1798828417902579,0.00265,0.00901,2.0,RC20_001
100,36.162746926914565,3.6870751176213092,24.61959997652982,0.21189722508555267,0.00265,0.009275000000000002,2.0,RC20_001
120,34.71951807379609,3.284351650890548,23.98419310919734,0.20413258001473514,0.0028973333333333334,0.010430400000000001,2.0,RC20_001
140,34.41758070612697,3.3516508484246077,23.39841345331498,0.21696840677132134,0.003144666666666667,0.011635266666666668,2.0,RC20_001
160,32.80524989786577,3.2100492348703034,23.67534426578392,0.22817871470879356,0.0033920000000000005,0.012889600000000001,2.0,RC20_001
180,32.63961725628565,3.219923871186196,21.4462598030111,0.21241215689808093,0.0036393333333333334,0.0141934,2.0,RC20_001
200,33.53051351475393,3.048617350098439,21.155927266717253,0.21613117848130786,0.003886666666666667,0.015546666666666669,2.0,RC20_001
220,31.84411005665048,2.887881304681786,20.864406337042283,0.23290422226767718,0.004134,0.016949399999999996,2.0,RC20_001
240,30.74579296427856,2.6098546853699083,20.007875384713188,0.23014383105436692,0.0043813333333333334,0.0184016,2.0,RC20_001
260,32.32720537306806,2.980317541252361,18.494238222627807,0.25672432886042573,0.004628666666666667,0.01990326666666667,2.0,RC20_001
280,30.99273304947297,2.7339362323050147,18.232566357935294,0.23332994925197334,0.004876,0.021454400000000002,2.0,RC20_001
300,31.460266143314648,2.595899716149768,17.475116820401514,0.23431567196158218,0.005123333333333334,0.023055000000000003,2.0,RC20_001
320,30.040021483909708,2.621139203551689,16.29628427965721,0.267794102038549,0.005370666666666668,0.024705066666666668,2.0,RC20_001
340,30.150807268476818,2.4217624499005646,16.37075243358744,0.23733769911056998,0.005618000000000001,0.026404600000000004,2.0,RC20_001
360,28.306435881852355,2.2280995258941285,15.841581012099105,0.2397322976700211,0.005865333333333334,0.0281536,2.0,RC20_001
380,28.189919253212228,2.187364673495622,14.975760844997843,0.23556760698990553,0.006112666666666666,0.02995206666666667,2.0,RC20_001
400,27.101259955235893,1.8530842654225748,13.850394668992092,0.2744441356913772,0.00636,0.0318,2.0,RC20_001
420,26.91863997945229,1.802553299092394,12.483864861416281,0.26817241011729803,0.0069960000000000005,0.0356796,2.0,RC20_001
440,25.46617291237912,1.6844562765618967,12.107345655631667,0.2655890014254842,0.007632,0.039686400000000004,2.0,RC20_001
460,24.301329160136284,1.872085635337219,10.86808013014551,0.2619730764508089,0.008268,0.043820399999999995,2.0,RC20_001
480,23.725563779434452,1.5044628593000813,11.054823450121942,0.283411852557205,0.008904,0.0480816,2.0,RC20_001
500,22.101479221940817,1.4813601138227763,10.433013453905765,0.27991281363610215,0.00954,0.052469999999999996,2.0,RC20_001
520,21.389405737976404,1.3365231632361867,9.314688035528535,0.27773913813482215,0.010176,0.0569856,2.0,RC20_001
540,19.802465499004477,1.1480484820350791,8.448237877838112,0.28424710520426566,0.010812000000000002,0.06162840000000001,2.0,RC20_001
560,19.23984378925527,1.2684665760707365,8.30152678503042,0.27745204175544036,0.011448000000000002,0.06639840000000001,2.0,RC20_001
580,20.335632738061,1.090788217242228,6.734278801623971,0.26907070493268653,0.012084000000000001,0.0712956,2.0,RC20_001
600,17.144192693168595,0.8524151207791962,7.033534088457371,0.30429957776015887,0.01272,0.07632000000000001,2.0,RC20_001
620,15.121197401746327,0.8299811411602999,6.435460120914665,0.2908899193150643,0.013356000000000002,0.0814716,2.0,RC20_001
640,13.780636125892944,0.6805764041683942,5.528055941162931,0.2933292257473849,0.013992000000000001,0.0867504,2.0,RC20_001
660,12.350320129822384,0.5907718687166493,4.966433535672872,0.3057422970092733,0.014628,0.0921564,2.0,RC20_001
680,11.749341363368636,0.473337352049591,4.379151579265398,0.30679274162357817,0.015264,0.09768960000000002,2.0,RC20_001
700,11.842666777111207,0.6448720977087955,3.1409259530115308,0.29304644400856694,0.0159,0.10335000000000001,2.0,RC20_001
720,9.338137819431564,0.3837006361014444,3.398487750668675,0.3173014264522236,0.016606666666666665,0.109604,2.0,RC20_001
740,9.346932940075241,0.3440678659623377,2.864871006081377,0.3093100979611279,0.017313333333333333,0.11599933333333333,2.0,RC20_001
760,7.996917018268336,0.27932988876680115,3.228176097594229,0.33711648172706177,0.01802,0.12253600000000002,2.0,RC20_001
780,7.070094958415015,0.1015051499783199,2.19894150828232,0.32042814148476056,0.01872666666666667,0.12921400000000002,2.0,RC20_001
800,5.285932295895362,0.4241574554842205,2.4452841739162734,0.3249202495135873,0.019433333333333334,0.13603333333333334,2.0,RC20_001
820,5.332925244674996,0.10895772181737026,2.3102840770212776,0.32938199093905624,0.02014,0.142994,2.0,RC20_001
840,5.3489438793594655,0.31175008886037836,1.4775309883371306,0.34495569466882486,0.020846666666666666,0.150096,2.0,RC20_001
860,2.6068293991413003,0.16407288951527388,1.6484310220148057,0.346333021407785,0.021553333333333334,0.1573393333333333,2.0,RC20_001
880,2.766998606206085,0.3720168617852959,2.4675431208366154,0.3417718760955359,0.02226,0.16472399999999998,2.0,RC20_001
900,3.2897751643670508,0.24722503418655792,1.402169429727329,0.32410145963724885,0.02296666666666667,0.17225000000000001,2.0,RC20_001
920,3.436437297474945,0.1015051499783199,1.6394178179246732,0.33332879822115696,0.023673333333333334,0.17991733333333332,2.0,RC20_001
940,2.3136565361214467,0.1015051499783199,1.1256769588163786,0.3405986416988047,0.024380000000000002,0.187726,2.0,RC20_001
960,1.6145344505618675,0.1015051499783199,0.9702945115090522,0.3465401327829286,0.02508666666666667,0.19567600000000002,2.0,RC20_001
980,1.3896528760410862,0.1015051499783199,1.0115660333877823,0.3643585877421034,0.02579333333333333,0.20376733333333336,2.0,RC20_001
1000,1.1099509455035854,0.1015051499783199,1.003138333942,0.3590467451481675,0.026500000000000003,0.21200000000000002,2.0,RC20_001
