frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-35.490032,-45.1646,-31.537226
9.765625,-34.542343,-45.877155,-30.550217
19.53125,-31.314411,-45.90921,-30.446983
29.296875,-33.9941,-45.395866,-28.074936
39.0625,-36.50508,-42.738876,-26.598694
48.828125,-29.527401,-46.91792,-27.99326
58.59375,-29.0859,-42.124104,-32.477295
68.359375,-25.615368,-36.657852,-31.388527
78.125,-24.757032,-39.220802,-28.38905
87.890625,-25.644753,-36.024586,-26.998081
97.65625,-28.393658,-33.197433,-24.02847
107.421875,-25.748512,-31.78963,-22.532217
117.1875,-15.434605,-26.487728,-19.681223
126.953125,-18.451462,-23.507746,-11.92183
136.71875,-13.795948,-23.015999,-9.8906975
146.48438,-13.293658,-20.878477,-4.611888
156.25,-4.045676,-14.292305,-4.9552174
166.01562,-5.381046,-10.562991,-5.7578855
175.78125,-3.680182,-4.6919365,-1.9976208
185.54688,-2.6108985,-4.565584,3.6884518
195.3125,0.3649785,-4.3211412,-1.3908452
205.07812,-1.018981,-2.0736356,1.7885519
214.84375,0.7988996,-0.28910294,0.1840927
224.60938,0.13845894,-0.20052938,0.5778562
234.375,0.04514933,1.0662495,0.6239187
244.14062,0.12671712,-0.21059042,0.5206882
253.90625,0.18718809,0.36690015,0.55222225
263.67188,0.19085802,0.34248993,0.6607062
273.4375,0.029107306,0.53331184,0.7431729
283.20312,0.050523788,0.64805424,0.70285535
292.96875,0.16190466,0.20322444,0.6497569
302.73438,0.23431027,0.32853094,0.6784198
312.5,0.20768687,0.498292,0.7719811
322.26562,0.1641351,0.36835626,0.76520467
332.03125,0.17070906,0.3806578,0.73944104
341.79688,0.11697085,0.39583504,0.7773745
351.5625,0.09076965,0.31041208,0.83078927
361.32812,0.12067743,0.436839,0.8341453
371.09375,0.12324468,0.56592333,0.8666926
380.85938,0.14181201,0.6174726,0.91360754
390.625,0.19210988,0.64588547,0.9023334
400.39062,0.22340687,0.63442504,0.91142845
410.15625,0.22396697,0.56173974,0.9450146
419.92188,0.21187158,0.58060414,0.96914357
429.6875,0.18372995,0.7040204,1.0393169
439.45312,0.15457498,0.71852946,1.0855701
449.21875,0.18383713,0.8694087,1.0639938
458.98438,0.23012453,0.7782506,1.0646434
468.75,0.29087824,0.89182365,1.127563
478.51562,0.21758594,0.83921975,1.0681679
488.28125,0.257368,0.6165428,1.0446861
498.04688,0.20015083,0.41205758,1.059985
507.8125,0.21515124,0.5858029,1.1455545
517.5781,0.29644468,0.54561806,1.3648205
527.34375,0.3755559,0.77221334,1.2650067
537.1094,0.23500429,0.7202487,1.3241673
546.875,0.17593193,0.74260527,1.2163575
556.6406,0.26458973,0.87116367,1.233933
566.40625,0.3579506,0.70128566,1.3655268
576.1719,0.22105515,0.496617,1.3399291
585.9375,0.25174293,0.8673388,1.3527406
595.7031,0.24623625,0.67937934,1.4255767
605.46875,0.34374905,0.652515,1.4322684
615.2344,0.31981212,1.1097076,1.3978615
625.0,0.35204095,0.6743264,1.4636142
634.7656,0.36520648,0.885993,1.508357
644.53125,0.28661296,1.1419926,1.6068839
654.2969,0.29946685,0.91578245,1.5947638
664.0625,0.35363567,0.7946656,1.5216811
673.8281,0.38346413,1.0952559,1.5080435
683.59375,0.3595336,1.1690184,1.5319302
693.3594,0.33083382,1.0219527,1.6096923
703.125,0.2652234,1.0840832,1.6547434
712.8906,0.24992801,1.174121,1.6399151
722.65625,0.2942304,1.0130517,1.6306539
732.4219,0.3410275,0.93801254,1.6928507
742.1875,0.38360015,1.1176982,1.774955
751.9531,0.35574406,1.0772778,1.7937833
761.71875,0.35612705,1.0367395,1.7910684
771.4844,0.35846645,1.0504498,1.790643
781.25,0.3524415,1.2322185,1.805393
791.0156,0.36531073,1.238137,1.7338585
800.78125,0.3329332,1.003525,1.7940502
810.5469,0.33123344,1.1811178,1.8731779
820.3125,0.33830667,1.2615399,1.8954
830.0781,0.40099296,1.2127638,1.873302
839.84375,0.47126776,1.167885,1.9400562
849.6094,0.49181736,1.1632982,1.9130229
859.375,0.39934516,1.1304493,1.9626176
869.1406,0.4887944,0.89757985,2.017958
878.90625,0.5365502,0.9450059,2.090626
888.6719,0.46108976,1.3827103,2.119743
898.4375,0.4688011,1.087003,2.1705492
908.2031,0.3412218,0.91571,2.1936128
917.96875,0.28456432,1.1995559,2.1717122
927.7344,0.4243709,0.9734472,2.16615
937.5,0.497666,1.2792995,2.1782482
947.2656,0.5178304,0.8075688,2.2621484
957.03125,0.30937707,1.0320263,2.2628536
966.7969,0.4564367,1.7890759,2.2798665
976.5625,0.50678444,1.6736968,2.3080425
986.3281,0.3904656,1.0682304,2.3340576
996.09375,0.4775342,1.1384951,2.4016771
1005.8594,0.60401326,1.5049152,2.2307186
1015.625,0.6377271,1.5762398,2.3109636
1025.3906,0.5138684,1.2946279,2.585738
1035.1562,0.44160575,1.4307067,2.6966004
1044.9219,0.39210588,1.1620795,2.3459296
1054.6875,0.4666144,1.3228109,2.3700333
1064.4531,0.5541991,2.0536225,2.5640967
1074.2188,0.35917136,1.6475685,2.5675993
1083.9844,0.45619383,1.4441715,2.3698301
1093.75,0.42582664,1.4843274,2.578015
1103.5156,0.35148427,1.5165746,2.5092554
1113.2812,0.5448194,1.566303,2.569544
1123.0469,0.527506,1.3197143,2.5831928
