strain,stress_MPa
0.0,0.0
0.021680116779202428,0.6781314433068121
0.043360233558404855,1.345962155829217
0.06504035033760729,2.003492137567214
0.08672046711680971,2.6507213885208043
0.10840058389601213,3.2876499086899873
0.13008070067521457,3.914277698074763
0.151760817454417,4.530604756675132
0.17344093423361942,5.136631084491093
0.19512105101282184,5.7323566815226465
0.21680116779202427,6.317781547769792
0.2384812845712267,6.892905683232533
0.26016140135042914,7.457729087910864
0.28184151812963154,8.012251761804789
0.303521634908834,8.556473704914307
0.3252017516880364,9.090394917239417
0.34688186846723884,9.61401539878012
0.3685619852464413,10.127335149536416
0.3902421020256437,10.630354169508303
0.41192221880484614,11.123072458695786
0.43360233558404854,11.605490017098859
0.455282452363251,12.077606844717526
0.4769625691424534,12.539422941551784
0.49864268592165584,12.990938307601636
0.5203228027008583,13.43215294286708
0.5420029194800607,13.86306684734812
0.5636830362592631,14.283680021044749
0.5853631530384655,14.69399246395697
0.607043269817668,15.09400417608479
0.6287233865968704,15.483715157428197
0.6504035033760728,15.863125407987198
0.6720836201552752,16.232234927761787
0.6937637369344777,16.591043716751976
0.7154438537136801,16.939551774957756
0.7371239704928826,17.27775910237913
0.7588040872720849,17.605665699016097
0.7804842040512874,17.92327156486865
0.8021643208304898,18.2305766999368
0.8238444376096923,18.527581104220545
0.8455245543888946,18.81428477771988
0.8672046711680971,19.090687720434808
0.8888847879472995,19.356789932365327
0.910564904726502,19.612591413511446
0.9322450215057044,19.858092163873152
0.9539251382849068,20.093292183450448
0.9756052550641092,20.318191472243342
0.9972853718433117,20.532790030251828
1.0189654886225141,20.737087857475903
1.0406456054017166,20.931084953915573
1.062325722180919,21.114781319570838
1.0840058389601215,21.288176954441692
1.1056859557393237,21.451271858528138
1.1273660725185262,21.604066031830182
1.1490461892977286,21.746559474347816
1.170726306076931,21.87875218608104
1.1924064228561335,22.000644167029858
1.214086539635336,22.112235417194274
1.2357666564145384,22.213525936574275
1.2574467731937409,22.30451572516988
1.2791268899729433,22.385204782981067
1.3008070067521456,22.45559311000785
1.322487123531348,22.515680706250222
1.3441672403105505,22.565467571708194
1.365847357089753,22.604953706381757
1.3875274738689554,22.634139110270908
1.4092075906481578,22.653023783375655
1.4308877074273603,22.661607725695994
1.4525678242065627,43.9781923226538
1.4742479409857652,42.033534970531875
1.4959280577649674,40.17486778802442
1.5176081745441699,38.39838840384874
1.5392882913233723,36.7004625825386
1.5609684081025748,35.07761678970128
1.5826485248817772,33.52653108602924
1.6043286416609797,32.04403233552905
1.6260087584401821,30.62708771407357
1.6476888752193846,29.272798504997187
1.669368991998587,27.978394169041724
1.6910491087777892,26.74122667652146
1.7127292255569917,25.558765090112214
1.7344093423361941,24.428590387182435
1.7560894591153966,23.348390511073877
1.777769575894599,22.315955641208046
1.7994496926738015,21.329173672342364
1.821129809453004,20.386025893727556
1.8428099262322064,19.48458285932698
1.8644900430114089,18.62300044064942
1.886170159790611,17.799516054120343
1.9078502765698135,17.012445055273783
1.929530393349016,16.26017729238834
1.9512105101282184,15.541173812516785
1.972890626907421,14.853963713170625
1.9945707436866233,14.197141133219109
2.0162508604658256,13.569362376846597
2.0379309772450283,12.969343164684734
2.0596110940242305,12.395856006496004
2.081291210803433,11.847727690033569
2.1029713275826354,11.323836880940586
2.124651444361838,10.8231118287786
2.1463315611410403,10.34452817449252
2.168011677920243,9.88710685482638
2.189691794699445,9.449912099403273
