Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
0.00004103,1.00008703,0.99965127,0.99969283,0.99956591,1.00183341,1.00013962,0.99945551,0.99963533,0.99972422,0.99920736,1.00046558,0.99961638,0.99940551,0.99914044
0.00009965,1.00029776,0.99989314,1.00029299,0.99911041,1.00009025,0.99946674,1.00035425,0.99870853,0.99951590,0.99913794,0.99979255,0.99923978,1.00007633,1.00108636
0.00015827,1.00060913,1.00058013,0.99946363,0.99893869,0.99917500,1.00008235,0.99966642,1.00023188,0.99984699,1.00024057,1.00020546,0.99995103,0.99962742,0.99960773
0.00021688,1.00047293,0.99946858,0.99999162,0.99959795,0.99934854,1.00034889,1.00002954,0.99974605,0.99927678,1.00029360,1.00037125,0.99982943,0.99946883,1.00061559
0.00027550,1.00093691,0.99972970,0.99956994,1.00055606,1.00097749,1.00029104,0.99912297,1.00018010,0.99963294,1.00015012,0.99987349,0.99937352,0.99877625,1.00026769
0.00033412,1.00027128,0.99947787,1.00014581,1.00042477,1.00000720,0.99963940,0.99967004,1.00018325,0.99979634,1.00039883,0.99988570,0.99963909,0.99888850,0.99989275
0.00039273,1.00018665,1.00080074,0.99987586,1.00052556,0.99932163,0.99983936,0.99979247,1.00055343,1.00021967,0.99985900,0.99983023,1.00054405,0.99954606,0.99986850
0.00045135,1.00011590,0.99986991,0.99985666,0.99988018,1.00055933,0.99886278,0.99947476,0.99860752,1.00098043,1.00067217,0.99947569,0.99941961,0.99994039,0.99987304
0.00050997,0.99951765,1.00028128,1.00006592,0.99993530,0.99965300,0.99951089,0.99835060,1.00019292,0.99958853,1.00004916,0.99997755,0.99915483,1.00000977,1.00065427
0.00056858,0.99995446,1.00026121,0.99948198,1.00006936,1.00042955,1.00041905,1.00014675,0.99987612,0.99918568,0.99890462,0.99979445,0.99977829,0.99933783,1.00007138
0.00062720,1.00021961,1.00016675,0.99960638,0.99993595,0.99952714,0.99963895,0.99888478,1.00046950,1.00025033,0.99976075,1.00017216,1.00054112,1.00031981,1.00030084
0.00068582,0.99991804,0.99988313,0.99986969,0.99982133,0.99951324,0.99966802,0.99998639,0.99928547,1.00015479,0.99903359,1.00005745,0.99994600,1.00049610,1.00021565
0.00074443,0.99893986,1.00032494,0.99972531,0.99909660,1.00017769,1.00115078,1.00041517,1.00021801,0.99988271,1.00186570,1.00052780,1.00004668,1.00048895,1.00032923
