x_norm,y_norm,sigma_MPa
0.607302,0.443939,-1.457754
0.395979,0.459070,6.975863
0.273801,0.907004,0.218701
0.463172,0.268375,3.409400
0.055287,0.673094,6.149704
0.025112,0.153969,-4.514123
0.858485,0.682700,2.766240
0.714830,0.456525,-6.683846
0.913376,0.740360,5.149736
0.154202,0.240787,2.567025
0.272747,0.486871,-4.857533
0.655592,0.739435,-7.452915
0.681341,0.210154,3.216204
0.338842,0.870812,-4.015356
0.685709,0.754615,2.288831
0.364239,0.244104,3.988277
0.149284,0.469541,1.618493
0.489738,0.028436,-5.502426
0.617657,0.120296,4.339647
0.312043,0.842604,-1.858985
0.309307,0.074261,-4.208891
0.639545,0.205996,-3.028351
0.897358,0.722864,11.908319
0.019546,0.935283,-0.245050
0.966557,0.828684,-2.581357
0.689670,0.038851,-3.816718
0.506543,0.931763,2.358385
0.270036,0.387927,-1.266523
0.345350,0.462806,2.705203
0.859910,0.191976,7.326071
0.562585,0.150692,7.331488
0.762802,0.818434,-4.078003
0.706012,0.695892,5.520359
0.628744,0.955647,-9.108958
0.061617,0.164018,1.970124
0.164531,0.645177,-1.671294
0.456251,0.417924,-2.781123
0.456772,0.200003,2.539150
0.018033,0.796281,-5.110884
0.608510,0.274371,-3.276618
0.415576,0.887637,-8.953177
0.807523,0.260003,-1.144743
0.950572,0.259379,1.340665
0.245923,0.876047,1.249554
0.919970,0.012231,-14.007360
0.889221,0.713847,8.868437
0.015553,0.214669,4.897681
0.698685,0.383107,3.860240
0.045628,0.487379,1.982935
0.254137,0.396232,6.460319
0.246795,0.490405,0.052214
0.900152,0.440187,-0.743994
0.590036,0.782330,-5.124124
0.232038,0.933181,-5.744950
0.220719,0.111344,1.599054
0.380937,0.209982,4.062107
0.422421,0.275087,5.615688
0.852044,0.629574,-2.470042
0.522227,0.237663,0.037488
0.097381,0.085704,-4.365479
0.246544,0.348504,1.254245
0.423933,0.621578,-0.374431
0.711792,0.246777,4.150782
0.743211,0.334095,4.465802
0.601330,0.469612,1.392361
0.596293,0.557815,0.810237
0.236932,0.320008,-1.322442
0.784741,0.324607,-2.383628
0.102421,0.861567,-1.546213
0.397964,0.834260,-7.837683
0.031138,0.182821,7.519329
0.135427,0.795277,2.237561
0.228295,0.239017,-0.211149
0.893269,0.809751,1.160719
0.598113,0.057066,-4.361981
0.507724,0.319077,0.314966
0.231747,0.441317,2.698506
