id,value
1.000000,0.516517
2.000000,0.555083
3.000000,0.593649
4.000000,0.632216
5.000000,0.670782
6.000000,0.709348
7.000000,0.747915
8.000000,0.786481
9.000000,0.825047
10.000000,0.863614
11.000000,0.902180
12.000000,0.940746
13.000000,0.979312
14.000000,1.017879
15.000000,1.056445
16.000000,1.095011
17.000000,1.133578
18.000000,1.172144
19.000000,1.210710
20.000000,1.249277
21.000000,1.287843
22.000000,0.593173
23.000000,0.627988
24.000000,0.655666
25.000000,0.677273
26.000000,0.694470
27.000000,0.709348
28.000000,0.724226
29.000000,0.741423
30.000000,0.763031
31.000000,0.790709
32.000000,0.825523
33.000000,0.867841
34.000000,0.917296
35.000000,0.972821
36.000000,1.032757
37.000000,1.095011
38.000000,1.157266
39.000000,1.217202
40.000000,1.272727
41.000000,1.322182
42.000000,1.364500
43.000000,0.640550
44.000000,0.673046
45.000000,0.693994
46.000000,0.705121
47.000000,0.709110
48.000000,0.709348
49.000000,0.709586
50.000000,0.713576
51.000000,0.724702
52.000000,0.745651
53.000000,0.778147
54.000000,0.822784
55.000000,0.878968
56.000000,0.944974
57.000000,1.018117
58.000000,1.095011
59.000000,1.171906
60.000000,1.245049
61.000000,1.311055
62.000000,1.367239
63.000000,1.411876
64.000000,0.640550
65.000000,0.673046
66.000000,0.693994
67.000000,0.705121
68.000000,0.709110
69.000000,0.709348
70.000000,0.709586
71.000000,0.713576
72.000000,0.724702
73.000000,0.745651
74.000000,0.778147
75.000000,0.822784
76.000000,0.878968
77.000000,0.944974
78.000000,1.018117
79.000000,1.095011
80.000000,1.171906
81.000000,1.245049
82.000000,1.311055
83.000000,1.367239
84.000000,1.411876
85.000000,0.593173
86.000000,0.627988
87.000000,0.655666
88.000000,0.677273
89.000000,0.694470
90.000000,0.709348
91.000000,0.724226
92.000000,0.741423
93.000000,0.763031
94.000000,0.790709
95.000000,0.825523
96.000000,0.867841
97.000000,0.917296
98.000000,0.972821
99.000000,1.032757
100.000000,1.095011
101.000000,1.157266
102.000000,1.217202
103.000000,1.272727
104.000000,1.322182
105.000000,1.364500
106.000000,0.516517
107.000000,0.555083
108.000000,0.593649
109.000000,0.632216
110.000000,0.670782
111.000000,0.709348
112.000000,0.747915
113.000000,0.786481
114.000000,0.825047
115.000000,0.863614
116.000000,0.902180
117.000000,0.940746
118.000000,0.979312
119.000000,1.017879
120.000000,1.056445
121.000000,1.095011
122.000000,1.133578
123.000000,1.172144
124.000000,1.210710
125.000000,1.249277
126.000000,1.287843
127.000000,0.439860
128.000000,0.482178
129.000000,0.531633
130.000000,0.587158
131.000000,0.647094
132.000000,0.709348
133.000000,0.771603
134.000000,0.831539
135.000000,0.887064
136.000000,0.936518
137.000000,0.978837
138.000000,1.013651
139.000000,1.041329
140.000000,1.062937
141.000000,1.080133
142.000000,1.095011
143.000000,1.109890
144.000000,1.127086
145.000000,1.148694
146.000000,1.176372
147.000000,1.211186
148.000000,0.392483
149.000000,0.437120
150.000000,0.493304
151.000000,0.559311
152.000000,0.632454
153.000000,0.709348
154.000000,0.786243
155.000000,0.859386
156.000000,0.925392
157.000000,0.981576
158.000000,1.026213
159.000000,1.058709
160.000000,1.079657
161.000000,1.090784
162.000000,1.094774
163.000000,1.095011
164.000000,1.095249
165.000000,1.099239
166.000000,1.110365
167.000000,1.131314
168.000000,1.163810
169.000000,0.392483
170.000000,0.437120
171.000000,0.493304
172.000000,0.559311
173.000000,0.632454
174.000000,0.709348
175.000000,0.786243
176.000000,0.859386
177.000000,0.925392
178.000000,0.981576
179.000000,1.026213
180.000000,1.058709
181.000000,1.079657
182.000000,1.090784
183.000000,1.094774
184.000000,1.095011
185.000000,1.095249
186.000000,1.099239
187.000000,1.110365
188.000000,1.131314
189.000000,1.163810
190.000000,0.439860
191.000000,0.482178
192.000000,0.531633
193.000000,0.587158
194.000000,0.647094
195.000000,0.709348
196.000000,0.771603
197.000000,0.831539
198.000000,0.887064
199.000000,0.936518
200.000000,0.978837
201.000000,1.013651
202.000000,1.041329
203.000000,1.062937
204.000000,1.080133
205.000000,1.095011
206.000000,1.109890
207.000000,1.127086
208.000000,1.148694
209.000000,1.176372
210.000000,1.211186
211.000000,0.516517
212.000000,0.555083
213.000000,0.593649
214.000000,0.632216
215.000000,0.670782
216.000000,0.709348
217.000000,0.747915
218.000000,0.786481
219.000000,0.825047
220.000000,0.863614
221.000000,0.902180
222.000000,0.940746
223.000000,0.979312
224.000000,1.017879
225.000000,1.056445
226.000000,1.095011
227.000000,1.133578
228.000000,1.172144
229.000000,1.210710
230.000000,1.249277
231.000000,1.287843
