id,value
1.000000,0.005064
2.000000,0.005079
3.000000,0.005094
4.000000,0.005107
5.000000,0.005116
6.000000,0.005119
7.000000,0.005117
8.000000,0.005110
9.000000,0.005101
10.000000,0.005091
11.000000,0.005082
12.000000,0.005074
13.000000,0.005069
14.000000,0.005066
15.000000,0.005066
16.000000,0.005069
17.000000,0.005075
18.000000,0.005084
19.000000,0.005095
20.000000,0.005108
21.000000,0.005492
22.000000,0.005664
23.000000,0.005841
24.000000,0.006000
25.000000,0.006113
26.000000,0.006164
27.000000,0.006148
28.000000,0.006075
29.000000,0.005971
30.000000,0.005862
31.000000,0.005771
32.000000,0.005711
33.000000,0.005682
34.000000,0.005680
35.000000,0.005700
36.000000,0.005740
37.000000,0.005798
38.000000,0.005875
39.000000,0.005979
40.000000,0.006122
41.000000,0.008192
42.000000,0.008959
43.000000,0.009765
44.000000,0.010513
45.000000,0.011115
46.000000,0.011498
47.000000,0.011618
48.000000,0.011470
49.000000,0.011095
50.000000,0.010589
51.000000,0.010094
52.000000,0.009765
53.000000,0.009692
54.000000,0.009830
55.000000,0.010049
56.000000,0.010243
57.000000,0.010408
58.000000,0.010667
59.000000,0.011212
60.000000,0.012173
61.000000,0.024189
62.000000,0.026415
63.000000,0.028171
64.000000,0.029687
65.000000,0.031205
66.000000,0.032792
67.000000,0.034251
68.000000,0.035152
69.000000,0.034996
70.000000,0.033442
71.000000,0.030526
72.000000,0.026790
73.000000,0.023217
74.000000,0.020821
75.000000,0.019948
76.000000,0.020311
77.000000,0.022024
78.000000,0.025667
79.000000,0.031229
80.000000,0.037884
81.000000,0.101745
82.000000,0.112146
83.000000,0.119804
84.000000,0.125337
85.000000,0.129478
86.000000,0.132562
87.000000,0.134237
88.000000,0.133531
89.000000,0.129247
90.000000,0.120535
91.000000,0.107456
92.000000,0.091325
93.000000,0.074710
94.000000,0.060966
95.000000,0.053349
96.000000,0.054011
97.000000,0.063325
98.000000,0.079801
99.000000,0.100616
100.000000,0.122568
101.000000,0.104905
102.000000,0.115838
103.000000,0.123945
104.000000,0.129798
105.000000,0.134099
106.000000,0.137167
107.000000,0.138653
108.000000,0.137607
109.000000,0.132868
110.000000,0.123628
111.000000,0.109992
112.000000,0.093324
113.000000,0.076240
114.000000,0.062146
115.000000,0.054342
116.000000,0.055003
117.000000,0.064503
118.000000,0.081323
119.000000,0.102594
120.000000,0.125062
121.000000,0.028827
122.000000,0.031940
123.000000,0.034456
124.000000,0.036525
125.000000,0.038328
126.000000,0.039903
127.000000,0.041057
128.000000,0.041393
129.000000,0.040473
130.000000,0.038036
131.000000,0.034212
132.000000,0.029646
133.000000,0.025423
134.000000,0.022624
135.000000,0.021580
136.000000,0.021943
137.000000,0.023824
138.000000,0.027868
139.000000,0.034073
140.000000,0.041543
141.000000,0.010190
142.000000,0.011247
143.000000,0.012321
144.000000,0.013273
145.000000,0.013984
146.000000,0.014366
147.000000,0.014375
148.000000,0.014022
149.000000,0.013378
150.000000,0.012582
151.000000,0.011827
152.000000,0.011315
153.000000,0.011154
154.000000,0.011275
155.000000,0.011501
156.000000,0.011695
157.000000,0.011852
158.000000,0.012127
159.000000,0.012759
160.000000,0.013902
161.000000,0.005923
162.000000,0.006124
163.000000,0.006333
164.000000,0.006517
165.000000,0.006646
166.000000,0.006696
167.000000,0.006665
168.000000,0.006567
169.000000,0.006431
170.000000,0.006292
171.000000,0.006181
172.000000,0.006113
173.000000,0.006087
174.000000,0.006092
175.000000,0.006117
176.000000,0.006157
177.000000,0.006209
178.000000,0.006279
179.000000,0.006381
180.000000,0.006532
181.000000,0.005104
182.000000,0.005121
183.000000,0.005138
184.000000,0.005152
185.000000,0.005162
186.000000,0.005165
187.000000,0.005162
188.000000,0.005154
189.000000,0.005143
190.000000,0.005131
191.000000,0.005121
192.000000,0.005114
193.000000,0.005109
194.000000,0.005107
195.000000,0.005108
196.000000,0.005111
197.000000,0.005116
198.000000,0.005124
199.000000,0.005135
200.000000,0.005148
