temperature,mass_loss_percent,dtg,residual_mass_percent
20.0,0.11482349491507458,-0.07623827959437524,99.88517650508493
21.0,0.0,-0.04635441070270781,100.0
22.0,0.05527076872788514,-0.022759354985334927,99.9447292312721
23.0,0.17662011358591403,-0.004857100892684393,99.82337988641409
24.0,0.032948253473417136,0.007948363124815984,99.96705174652658
25.0,0.0,0.016253048616738406,100.0
26.0,0.0,0.020652967132655044,100.0
27.0,0.0,0.021744130222138103,100.0
28.0,0.1869104938943112,0.020122549434759798,99.81308950610568
29.0,0.0,0.01638423632009229,100.0
30.0,0.24603183493130515,0.011125202427707516,99.7539681650687
31.0,0.005774526282029201,-0.004229403582065286,99.99422547371796
32.0,0.16332208940885704,-0.020749918388377038,99.83667791059115
33.0,0.018004635705525743,-0.004527130849902731,99.98199536429448
34.0,0.2632638174579092,0.016166368276894973,99.7367361825421
35.0,0.37818332054411746,0.001794569851260063,99.62181667945589
36.0,0.0,0.0013922712559754536,100.0
37.0,0.0,0.006747129890048939,100.0
38.0,0.0,0.009578422865926943,100.0
39.0,0.08616233117399934,0.027544163211924343,99.913837668826
40.0,0.0,0.054673011700054126,100.0
41.0,0.09970288103745271,0.03705111687490281,99.90029711896254
42.0,0.2502924346118149,0.029768434280447207,99.74970756538819
43.0,0.6651713406633916,0.051597186838551676,99.33482865933661
44.0,0.28581587656271557,0.06520413447012804,99.71418412343729
45.0,0.3078534429940245,0.09249634556477275,99.69214655700598
46.0,0.6784400865210054,0.09280578854977664,99.32155991347899
47.0,0.5094543242251124,0.06837559179158063,99.49054567577488
48.0,0.7613334346324676,0.0728225939485615,99.23866656536752
49.0,0.9608996897330527,0.08551127594270573,99.03910031026695
50.0,0.671809756908261,0.08609951298797082,99.32819024309174
51.0,0.49944395834880007,0.10202997709487355,99.5005560416512
52.0,1.4241785689659194,0.1102675309627635,98.57582143103409
53.0,1.1068415974194448,0.11979667537648489,98.89315840258055
54.0,1.327322599950786,0.11349963884280254,98.67267740004921
55.0,1.262005039524033,0.10548766243905387,98.73799496047597
56.0,1.4345586105341952,0.13214260479952583,98.5654413894658
57.0,1.4951932288191279,0.14716119366057911,98.50480677118088
58.0,2.199709998378516,0.14880977312833593,97.80029000162148
59.0,1.85911951901238,0.17825469233740188,98.14088048098762
60.0,2.39394138480943,0.20604848924478247,97.60605861519058
61.0,2.275702211965268,0.19601768422145335,97.72429778803473
62.0,2.2712247602375166,0.20590852629252532,97.72877523976248
63.0,2.483237144567548,0.23670849290866602,97.51676285543245
64.0,2.964805538514788,0.2487054755261245,97.0351944614852
65.0,3.395730969977405,0.25358492360784124,96.60426903002259
66.0,3.5703643495976904,0.27307425823132875,96.42963565040232
67.0,3.7511894805571893,0.27312652675566385,96.24881051944281
68.0,4.122693355094642,0.2956753005155601,95.87730664490536
69.0,4.662215516373201,0.3301762189374488,95.33778448362679
70.0,4.804963101146786,0.34053615115703245,95.19503689885322
71.0,4.773635800974485,0.35337789232698136,95.22636419902551
72.0,5.218125590246347,0.32602642416167843,94.78187440975366
73.0,5.887728523213752,0.306579903547718,94.11227147678625
74.0,5.959248005635178,0.32128705482758035,94.04075199436483
75.0,6.448135747759744,0.3345184369239538,93.55186425224026
76.0,6.882480493509852,0.3475080030938903,93.11751950649014
77.0,6.8053298126371935,0.35071249471174415,93.1946701873628
78.0,7.780794225530826,0.34871092244156915,92.21920577446917
79.0,7.770498535994204,0.37529751566179587,92.22950146400579
80.0,8.039871535666203,0.38574280879233025,91.9601284643338
81.0,8.314714633492795,0.35207359575302816,91.6852853665072
82.0,8.599917964164533,0.32944231386018685,91.40008203583547
83.0,9.325940072633115,0.3542598945043742,90.67405992736688
84.0,9.624541505905423,0.3406397980078969,90.37545849409457
85.0,9.839528127991466,0.3087231933927588,90.16047187200853
86.0,10.465855964168883,0.31531480745175056,89.53414403583112
87.0,10.455502000481353,0.2969996528952982,89.54449799951864
88.0,10.962214096864455,0.2917968684956072,89.03778590313554
89.0,11.154585749177526,0.2857894875137743,88.84541425082247
90.0,11.152918623245759,0.24641846757444977,88.84708137675425
91.0,11.439275608863362,0.21463430495468985,88.56072439113663
92.0,11.920758774412425,0.18715588277637432,88.07924122558758
93.0,12.03319047717369,0.1722581020719981,87.96680952282631
94.0,11.750263392836205,0.16666075484375906,88.2497366071638
95.0,12.473944377819636,0.14010612151767557,87.52605562218037
96.0,12.555843871043127,0.13686157854660538,87.44415612895688
97.0,12.588011140615823,0.11821884963057712,87.41198885938417
98.0,12.593519050556285,0.08079610909625452,87.40648094944372
99.0,12.600257193364708,0.06722105670544844,87.39974280663529
100.0,12.681243201794029,0.01774201311633248,87.31875679820598
101.0,12.819497067344432,-0.03443120794707889,87.18050293265557
102.0,12.816281406700389,-0.056843042081907144,87.1837185932996
103.0,12.700362348501274,-0.07663017175555262,87.29963765149873
104.0,12.742951719073472,-0.10510071728434518,87.25704828092653
105.0,12.452192414745037,-0.13249422327984642,87.54780758525497
106.0,12.531342518595725,-0.16635627687663967,87.46865748140428
107.0,11.798211759167064,-0.20235685392585231,88.20178824083294
108.0,11.944265063975063,-0.22763006930288238,88.05573493602493
109.0,11.54274308927649,-0.23570476809978855,88.45725691072352
110.0,11.189688715661084,-0.2551119311561856,88.81031128433892
111.0,11.182113584491942,-0.27191476728409336,88.81788641550806
112.0,10.969046507778014,-0.2734815587646964,89.03095349222198
113.0,10.741615587470378,-0.31046015142253647,89.25838441252962
114.0,10.451374996742668,-0.32329727025997645,89.54862500325733
115.0,9.50910810228712,-0.31836928226829714,90.49089189771287
116.0,9.52898377313074,-0.3134382666339741,90.47101622686927
117.0,9.414529449859323,-0.3398417406949498,90.58547055014068
118.0,9.18729192183788,-0.3715288659214885,90.81270807816212
119.0,8.80854301617428,-0.36246227067848436,91.19145698382572
120.0,7.996190326862858,-0.37126870414086677,92.00380967313714
121.0,7.911444746331332,-0.38480087902767734,92.08855525366867
122.0,7.269381168682999,-0.37399871584357164,92.730618831317
123.0,6.795457733670577,-0.3580825865612121,93.20454226632943
124.0,7.084431837602204,-0.3590495615827815,92.9155681623978
125.0,6.314504708904088,-0.36206805938348263,93.6854952910959
126.0,6.049685005216602,-0.3712158230785139,93.9503149947834
127.0,5.301252163180788,-0.36429148137439216,94.69874783681921
128.0,5.488627667952381,-0.3259272278770086,94.51137233204761
129.0,5.082934103770354,-0.30042403130905776,94.91706589622964
130.0,4.62314811318386,-0.30491049073917864,95.37685188681614
131.0,4.168935052794024,-0.2941662503394464,95.83106494720597
132.0,4.304730841815074,-0.2785853792364403,95.69526915818493
133.0,3.601631618771898,-0.29052156177292066,96.39836838122811
134.0,3.548808937181499,-0.2668009224778125,96.4511910628185
135.0,3.4420200532189984,-0.24106037504534805,96.557979946781
136.0,2.7234861458640616,-0.23903599025883984,97.27651385413594
137.0,2.879671103434275,-0.23472679658829693,97.12032889656572
138.0,2.7962176456076855,-0.21256507541315256,97.2037823543923
139.0,2.1911726059247267,-0.17558022747339894,97.80882739407527
140.0,2.3048709968199055,-0.17311289528982354,97.69512900318009
141.0,1.9440532704305118,-0.18346191836605383,98.05594672956948
142.0,1.8385024755713475,-0.17108371964004018,98.16149752442865
143.0,1.4513459678000709,-0.15667125652863853,98.54865403219993
144.0,1.6487003931806778,-0.14165863549310287,98.35129960681932
145.0,1.327965140285047,-0.1058581877894042,98.67203485971496
146.0,1.423581298320116,-0.11677142300659828,98.57641870167988
147.0,1.2466163418178036,-0.12943820392924027,98.75338365818219
148.0,1.176757890885328,-0.09928555788534439,98.82324210911467
149.0,0.8392769609145694,-0.09661459688643226,99.16072303908543
150.0,0.7107339809032341,-0.10841626669138028,99.28926601909677
151.0,0.6710377888874629,-0.08639482570956229,99.32896221111254
152.0,0.7747855614154909,-0.0679245796004177,99.2252144385845
153.0,0.7909580357364064,-0.06959170040207188,99.20904196426359
154.0,0.7023012760881945,-0.06542283445034028,99.29769872391181
155.0,0.3747477672940376,-0.06593568696826871,99.62525223270596
156.0,0.1402533876644283,-0.057819293634411344,99.85974661233557
157.0,0.3451095249865478,-0.03298225575413632,99.65489047501345
158.0,0.4049981700508744,-0.0255147871463738,99.59500182994913
159.0,0.20397716032230315,-0.02589595028934876,99.7960228396777
160.0,0.27275769564019653,-0.03269688531941843,99.7272423043598
161.0,0.6675637467847294,-0.032215593292480256,99.33243625321528
162.0,0.11131130979047041,-0.01577449065194856,99.88868869020952
163.0,0.23134850905462845,-0.0185992027341223,99.76865149094537
164.0,0.0,-0.01586866034769397,100.0
165.0,0.20810923942751877,-0.0032042165954700615,99.79189076057247
166.0,0.2897727139794637,-0.0050965695629494375,99.71022728602054
167.0,0.272066140370485,-0.004580431999580511,99.72793385962952
168.0,0.016646246213518304,0.0030790718224260496,99.98335375378649
169.0,0.2749103294188366,-0.0001428387686293531,99.72508967058117
170.0,0.016074523062181517,-0.013658581594686614,99.98392547693781
171.0,0.2597132755478475,0.006776868047145225,99.74028672445215
172.0,0.0,0.012171597684033784,100.0
173.0,0.0,-0.003007072174836702,100.0
174.0,0.4841566771230958,-0.009324078172887352,99.5158433228769
175.0,0.4090294753558563,-0.01533638968523785,99.59097052464413
176.0,0.22472999254185985,-0.010139640072735195,99.77527000745813
177.0,0.04608416448015719,-0.007562707834056972,99.95391583551985
178.0,0.08124375367366263,-0.01311664003298257,99.91875624632634
179.0,0.03680189910146381,-0.018557946832403808,99.96319810089854
180.0,0.0,-0.014154087475096331,100.0
181.0,0.23511410572583286,-0.008563789268941437,99.76488589427417
182.0,0.0,-0.008125936048739592,100.0
183.0,0.09031112079972653,-0.02007841307737877,99.90968887920027
184.0,0.0,-0.004487008838910207,100.0
185.0,0.04457259231805873,0.013370440972710352,99.95542740768194
186.0,0.0,0.01338788327610136,100.0
187.0,0.14404343836373046,0.009964488759982694,99.85595656163628
188.0,0.08842895860740553,0.005984994671924114,99.9115710413926
189.0,0.09214373435229632,0.006989450853316312,99.9078562656477
190.0,0.2846725761526754,-0.0035017226731714024,99.71532742384733
191.0,0.047896732187759854,0.0025041280361075184,99.95210326781225
192.0,0.1444195221013931,-0.0009766910971270694,99.85558047789861
193.0,0.0,-0.004374578034328447,100.0
194.0,0.11404150634396779,0.003471935277620216,99.88595849365603
195.0,0.0,-0.006140841895574511,100.0
196.0,0.23064284143995759,-0.02113353834392986,99.76935715856004
197.0,0.03746644621029365,-0.009469737321395078,99.9625335537897
198.0,0.10922376471466284,0.0038463473068925586,99.89077623528534
199.0,0.0,-0.0019368998228090203,100.0
200.0,0.0,0.013767204896632756,100.0
201.0,0.12005234728152121,0.0177682987315983,99.87994765271849
202.0,0.0,0.004026061303190105,100.0
203.0,0.26788086393751137,-0.004559285635051444,99.7321191360625
204.0,0.0,0.004167584651467731,100.0
205.0,0.0,0.009096691961887863,100.0
206.0,0.12374326367492591,0.01111638246077767,99.87625673632508
