temperature,mass_loss_percent,current_mass_percent,mass_loss_rate
20.0,0.22615327499834453,99.77384672500166,0.06590952036540963
21.0,0.2920627953637542,99.70793720463624,-0.0547888159737871
22.0,0.11657564305077033,99.88342435694922,0.01758017896906893
23.0,0.327223153301892,99.67277684669811,0.10924807816172953
24.0,0.3350717993742294,99.66492820062577,0.04205660264616586
25.0,0.41133635859422374,99.58866364140577,-0.007331081434682526
26.0,0.3204096365048643,99.67959036349514,-0.017579671941080545
27.0,0.37617701471206266,99.62382298528793,0.05019631016287226
28.0,0.42080225683060885,99.57919774316939,0.07217178785238627
29.0,0.5205205904168352,99.47947940958316,-0.1399048745646122
30.0,0.14099250770138444,99.85900749229862,0.0006991964948353021
31.0,0.5219189834065058,99.47808101659349,0.2407814098886925
32.0,0.6225553274787694,99.37744467252124,-0.016505848407627477
33.0,0.4889072865912509,99.51109271340874,-0.028663873400686882
34.0,0.5652275806773956,99.4347724193226,-0.052091359831529405
35.0,0.38472456692819207,99.6152754330718,-0.02909541554136563
36.0,0.5070367495946644,99.49296325040532,-0.006404265586705234
37.0,0.3719160357547816,99.62808396424522,0.02257877408999589
38.0,0.5521942977746562,99.44780570222534,0.08877013163468327
39.0,0.5494562990241482,99.45054370097584,0.04542540098069702
40.0,0.6430450997360502,99.35695490026394,-0.00471114570063315
41.0,0.5400340076228818,99.45996599237712,0.028344407036680903
42.0,0.6997339138094121,99.30026608619059,0.12170637192023825
43.0,0.7834467514633583,99.21655324853664,-0.016799045377975663
44.0,0.6661358230534608,99.33386417694653,-0.06350547223605624
45.0,0.6564358069912459,99.34356419300875,0.11802415631309089
46.0,0.9021841356796425,99.09781586432035,0.1358706323937583
47.0,0.9281770717787624,99.07182292822124,0.023943032076547115
48.0,0.9500701998327368,99.04992980016726,0.0070919763310302135
49.0,0.9423610244408229,99.05763897555919,0.07357041700366013
50.0,1.097211033840057,98.90278896615993,0.039459472794860055
51.0,1.021279970030543,98.97872002996945,-0.016347011128319943
52.0,1.064517011583417,98.93548298841658,0.08045260874158097
53.0,1.1821851875137048,98.81781481248629,0.05776399199391756
54.0,1.1800449955712522,98.81995500442875,0.004986093020377044
55.0,1.192157373554459,98.80784262644553,0.0616635002899559
56.0,1.303371996151164,98.69662800384884,0.03677014607365182
57.0,1.2656976657017627,98.73430233429823,0.027678236507048138
58.0,1.3587284691652604,98.64127153083474,0.11324918179079291
59.0,1.4921960292833485,98.50780397071665,0.16228169746316964
60.0,1.6832918640915997,98.3167081359084,0.07491486766905212
61.0,1.6420257646214527,98.35797423537855,0.029277484608339864
62.0,1.7418468333082793,98.25815316669171,0.050264718541509316
63.0,1.7425552017044714,98.25744479829552,0.023637661341353346
64.0,1.789122155990986,98.21087784400902,0.0808402115467741
65.0,1.9042356247980194,98.09576437520198,0.09483206625534366
66.0,1.9787862885016734,98.02121371149832,0.14652570222508307
67.0,2.197287029248186,97.80271297075181,0.05175629347318276
68.0,2.0822988754480387,97.91770112455195,-0.042809368462006295
69.0,2.111668292324173,97.88833170767582,0.19013712931576984
70.0,2.4625731340795785,97.53742686592042,0.2027415203797173
71.0,2.5171513330836075,97.48284866691638,-0.046298558363822365
72.0,2.369976017351934,97.63002398264805,0.029930923930412967
73.0,2.5770131809444337,97.42298681905557,0.19597112687646506
74.0,2.761918271104864,97.23808172889512,0.16681064747030797
75.0,2.9106344758850495,97.08936552411494,-0.018981696626313785
76.0,2.7239548778522362,97.27604512214776,0.05883494258402157
77.0,3.0283043610530926,96.97169563894691,0.2641179341995965
78.0,3.2521907462514292,96.74780925374857,0.1136541780020598
79.0,3.2556127170572124,96.7443872829428,0.08460651215725888
80.0,3.4214037705659472,96.57859622943405,0.16733059936189265
81.0,3.5902739157809975,96.409726084219,0.09814133401774075
82.0,3.6176864386014285,96.38231356139858,0.20490223095469795
83.0,4.000078377690394,95.9999216223096,0.14977464795939666
84.0,3.917235734520222,96.08276426547978,0.049040569479770826
85.0,4.098159516649935,95.90184048335007,0.16407324351758285
86.0,4.245382221555388,95.75461777844461,0.1309050229501587
87.0,4.359969562550252,95.64003043744975,0.12033151604594686
88.0,4.486045253647282,95.51395474635271,0.15606371905680616
89.0,4.6720970006638645,95.32790299933613,0.2022152313274815
90.0,4.8904757163022445,95.10952428369775,0.09989146880075295
91.0,4.871879938265371,95.12812006173463,0.12962955623457872
92.0,5.149734828771402,94.8502651712286,0.2056996214598636
93.0,5.283279181185098,94.7167208188149,0.22370282338686104
94.0,5.597140475545124,94.40285952445487,0.10749743269777359
95.0,5.4982740465806454,94.50172595341935,0.035376293834463515
96.0,5.667893063214051,94.33210693678595,0.13495418503948786
97.0,5.768182416659621,94.23181758334039,0.19970717159086998
98.0,6.067307406395791,93.9326925936042,0.2628166204111524
99.0,6.293815657481925,93.70618434251807,0.08167671212833266
100.0,6.2306608306524565,93.76933916934755,0.062059520347238634
101.0,6.417934698176403,93.5820653018236,0.25146048037882585
102.0,6.733581791410108,93.2664182085899,0.22485818740249006
103.0,6.867651072981383,93.13234892701861,0.1413132693472402
104.0,7.016208330104588,92.98379166989541,0.2085858343913033
105.0,7.28482274176399,92.71517725823601,0.09347919497502549
106.0,7.203166720054639,92.79683327994536,0.0032481808567970394
107.0,7.2913191034775835,92.70868089652242,0.15510819445201038
108.0,7.51338310895866,92.48661689104134,0.29753025946667944
109.0,7.886379622410942,92.11362037758906,0.17207036757698954
110.0,7.857523844112639,92.14247615588737,0.046082288855126
111.0,7.978544200121195,92.02145579987881,0.2294519043686577
112.0,8.316427652849955,91.68357234715005,0.23753584576350975
113.0,8.453615891648214,91.54638410835179,0.13703122093305306
114.0,8.59049009471606,91.40950990528394,0.1968754422841973
115.0,8.847366776216608,91.1526332237834,0.09530643523279203
116.0,8.781102965181645,91.21889703481835,-0.0008593689571533003
117.0,8.845648038302302,91.1543519616977,0.09421711140821173
118.0,8.969537187998068,91.03046281200193,0.1507746265726015
119.0,9.147197291447505,90.85280270855249,0.16743857828125375
120.0,9.304414344560575,90.69558565543943,0.13661669899665066
121.0,9.420430689440806,90.5795693105592,0.17829122882005027
122.0,9.660996802200676,90.33900319779933,0.06910102542206017
123.0,9.558632740284926,90.44136725971508,0.03482553327283783
124.0,9.730647868746352,90.26935213125364,0.27241657436380473
125.0,10.103465889012536,89.89653411098746,0.17112852456445254
126.0,10.072904917875256,89.92709508212474,0.07724337239116419
127.0,10.257952633794865,89.74204736620514,0.05795323220906881
128.0,10.188811382293395,89.8111886177066,-0.04704307067033078
129.0,10.163866492454202,89.8361335075458,0.12461366708756069
130.0,10.438038716468515,89.56196128353149,0.1677480947506943
131.0,10.499362681955592,89.50063731804441,0.023705535764857733
132.0,10.485449787998231,89.51455021200177,0.0878124131468809
133.0,10.674987508249353,89.32501249175064,0.15664663704597973
134.0,10.79874306209019,89.20125693790982,0.06627046412947535
135.0,10.807528436508305,89.1924715634917,-0.02842304678294799
136.0,10.741896968524294,89.2581030314757,0.014094836455248033
137.0,10.8357181094188,89.1642818905812,0.1893449258047568
138.0,11.12058682013381,88.87941317986619,0.1996647229727068
139.0,11.235047555364213,88.76495244463578,0.1299335688544255
140.0,11.38045395784266,88.61954604215734,0.03932706637455041
141.0,11.313701688113314,88.68629831188667,-0.034628905810128036
142.0,11.311196146222404,88.6888038537776,0.07189498948604114
143.0,11.457491667085398,88.54250833291461,0.09289139719860715
144.0,11.496978940619618,88.50302105938039,0.042884506974077974
145.0,11.543260681033553,88.45673931896644,-0.034853990656009276
146.0,11.427270959307599,88.5727290406924,0.013360509570027601
147.0,11.569981700173608,88.4300182998264,0.17832262995142456
148.0,11.783916219210449,88.21608378078956,0.11071820204725524
149.0,11.791418104268118,88.20858189573188,0.019777977728423907
150.0,11.823472174667296,88.17652782533271,0.035864494835387284
151.0,11.863147093938894,88.13685290606111,0.0012870921330815355
152.0,11.826046358933459,88.17395364106653,-0.044791882527901034
153.0,11.77356332888309,88.22643667111691,0.08045189996412488
154.0,11.98695015886171,88.0130498411383,0.17196779854966732
155.0,12.117498925982426,87.88250107401757,0.016701042101319175
156.0,12.020352243064348,87.97964775693565,0.016360550371078558
157.0,12.150220026724583,87.84977997327542,0.06322209912163895
158.0,12.146796441307625,87.85320355869237,-0.12439826626036085
159.0,11.901423494203861,88.09857650579613,0.01590477893430864
160.0,12.178605999176243,87.82139400082376,0.10023434581789073
161.0,12.101892185839642,87.89810781416035,0.046701793935452485
162.0,12.272009587047148,87.72799041295285,0.16105551296728346
163.0,12.42400321177421,87.57599678822578,0.023454825213678476
164.0,12.318919237474505,87.6810807625255,-0.14620608650722025
165.0,12.131591038759769,87.86840896124023,-0.0891333487063134
166.0,12.140652540061877,87.85934745993812,0.08375151193084768
167.0,12.299094062621464,87.70090593737854,0.19905799566233007
168.0,12.538768531386538,87.46123146861346,0.0872919916952708
169.0,12.473678046012006,87.526321953988,-0.029910493160435064
170.0,12.478947545065667,87.52105245493433,-0.08929794421060622
171.0,12.295082157590793,87.7049178424092,0.08460622375274021
172.0,12.648159992571149,87.35184000742885,0.07944880388834341
173.0,12.45397976536748,87.54602023463252,-0.050751174171054236
174.0,12.54665764422904,87.45334235577096,-0.01567801785861689
175.0,12.422623729650246,87.57737627034975,-0.027725786383253626
176.0,12.491206071462532,87.50879392853747,-0.08251265793018173
177.0,12.257598413789882,87.74240158621012,-0.04724768305747057
178.0,12.39671070534759,87.60328929465241,0.09371255588945943
179.0,12.445023525568802,87.5549764744312,0.030906643289829727
180.0,12.458523991927251,87.54147600807275,0.08034425066059808
181.0,12.605712026889998,87.39428797311,0.015546265333904463
182.0,12.48961652259506,87.51038347740494,-0.09155079377097738
183.0,12.422610439348043,87.57738956065195,0.0669683423252479
184.0,12.623553207245555,87.37644679275445,-0.027847319871832782
185.0,12.366915799604378,87.63308420039561,-0.08072749996880513
186.0,12.462098207307944,87.53790179269205,0.12559861413488776
187.0,12.618113027874154,87.38188697212584,0.10968818974569361
188.0,12.681474586799332,87.31852541320066,0.003951054336892579
189.0,12.626015136547938,87.37398486345207,-0.07467164568604467
190.0,12.532131295427243,87.46786870457277,0.03604919950772195
191.0,12.698113535563383,87.30188646443662,0.01526857729062664
192.0,12.562668450008497,87.4373315499915,-0.05204216032030501
193.0,12.594029214922772,87.40597078507723,0.020332197724722
194.0,12.60333284545794,87.39666715454206,0.05476687157964094
195.0,12.703562958082054,87.29643704191794,0.04934849067161906
196.0,12.702029826801178,87.29797017319882,-0.025962352361490193
197.0,12.651638253359074,87.34836174664092,-0.01262528516429301
198.0,12.676779256472592,87.3232207435274,0.04832632519576885
199.0,12.748290903750611,87.25170909624939,0.02413949830083334
200.0,12.725058253074259,87.27494174692573,-0.07319971883927162
201.0,12.601891466072068,87.39810853392794,-0.04958657360723956
202.0,12.62588510585978,87.37411489414022,0.0815109020434801
203.0,12.764913270159028,87.23508672984097,0.03965005703776975
204.0,12.70518521993532,87.29481478006468,-0.008783670209275285
205.0,12.747345929740478,87.25265407025952,-0.03037967440053385
206.0,12.644425871134251,87.35557412886574,-0.04051506258254678
207.0,12.666315804575385,87.33368419542462,0.018438299288162097
208.0,12.681302469710577,87.31869753028943,0.10474746542999264
209.0,12.875810735435369,87.12418926456463,0.008692045738034615
210.0,12.698686561186644,87.30131343881335,0.04974717953953045
211.0,12.97530509451443,87.02469490548556,0.022916084807243775
212.0,12.744518730801133,87.25548126919887,-0.09594571964176152
213.0,12.783413655230907,87.2165863447691,0.007431375974532861
214.0,12.759381482750198,87.2406185172498,-0.00442923024346481
215.0,12.774555194743979,87.22544480525602,0.02435432502799345
216.0,12.808090132806186,87.19190986719381,-0.0250876940258965
217.0,12.724379806692184,87.27562019330782,-0.022012113773274555
218.0,12.764065905259637,87.23593409474036,0.02844020010267928
219.0,12.781260206897544,87.21873979310246,-0.02748978678972641
220.0,12.709086331680183,87.29091366831982,-0.09289003928206335
221.0,12.595480128333417,87.40451987166658,0.05627415583804862
222.0,12.82163464335628,87.17836535664372,0.1291575286094762
223.0,12.85379518555237,87.14620481444764,0.009242786446241047
224.0,12.840120216248764,87.15987978375124,-0.08548746731204676
225.0,12.682820250928275,87.31717974907173,0.043061747332405476
226.0,12.926243710913573,87.07375628908642,0.10243778480829857
227.0,12.887695820544872,87.11230417945512,0.07573321522302418
228.0,13.077710141359622,86.92228985864038,-0.04401943321360735
229.0,12.799656954117658,87.20034304588235,-0.05546605173542274
230.0,12.966778037888776,87.03322196211123,0.1743579597356451
231.0,13.148372873588949,86.85162712641106,0.0179402715501209
232.0,13.002658580989019,86.997341419011,-0.14401902741627837
233.0,12.860334818756392,87.13966518124361,-0.10880524453529827
234.0,12.785048091918421,87.21495190808157,-0.08911029549541066
235.0,12.68211422776557,87.31788577223443,0.095658042637016
236.0,12.976364177192453,87.02363582280755,0.08139942876946304
237.0,12.844913085304496,87.1550869146955,-0.06350009628912495
238.0,12.849363984614204,87.1506360153858,-0.007085993193661766
239.0,12.830741098917173,87.16925890108283,0.055283768993445725
240.0,12.959931522601096,87.0400684773989,0.044047617875928036
241.0,12.91883633466903,87.08116366533098,-0.07208583465098117
242.0,12.815759853299133,87.18424014670086,-0.09049487407054857
243.0,12.737846586527931,87.26215341347206,0.03281072000236446
244.0,12.881381293303862,87.11861870669614,0.10132962696258047
245.0,12.940505840453092,87.0594941595469,0.11608682053138447
246.0,13.113554934366631,86.88644506563337,-0.019480276827625598
247.0,12.901545286797841,87.09845471320216,-0.053337082954482695
248.0,13.006880768457666,86.99311923154234,-0.02555271520477964
249.0,12.850439856388283,87.14956014361171,-0.0014556555755704248
250.0,13.003969457306525,86.99603054269348,0.19755006370863054
251.0,13.245539983805543,86.75446001619446,-0.08798813453055748
252.0,12.82799318824541,87.17200681175458,-0.0963554115248691
253.0,13.052829160755804,86.9471708392442,0.08250079707949054
254.0,12.992994782404391,87.0070052175956,0.02016553481981459
255.0,13.093160230395434,86.90683976960456,-0.023939937466908867
256.0,12.945114907470574,87.05488509252943,0.017269100024383532
257.0,13.127698430444202,86.8723015695558,0.08750314866950437
258.0,13.120121204809582,86.87987879519041,-0.08736827454075835
259.0,12.952961881362684,87.04703811863732,-0.02361770683729364
260.0,13.072885791134995,86.927114208865,0.1119719886268647
261.0,13.176905858616413,86.82309414138358,0.16043875377251965
262.0,13.393763298680033,86.60623670131997,-0.060007606061446284
263.0,13.056890646493521,86.94310935350647,-0.1571260591096843
264.0,13.079511180460665,86.92048881953933,0.09837868875960387
265.0,13.25364802401273,86.74635197598727,-0.00437304404813238
266.0,13.0707650923644,86.9292349076356,-0.03349453293402527
267.0,13.186658958144678,86.81334104185532,0.08434143123569049
268.0,13.239447954835782,86.76055204516422,0.11087279170046427
269.0,13.408404541545607,86.59159545845439,0.12614633263330483
270.0,13.49174062010239,86.50825937989761,-0.0778880052378042
271.0,13.252628531069998,86.74737146893,-0.18164237107898967
272.0,13.128455877944411,86.87154412205558,0.007021905735556111
273.0,13.266672342541112,86.73332765745889,0.07193651670843043
274.0,13.272328911361273,86.72767108863873,0.16492374042890445
275.0,13.59651982339892,86.40348017660108,0.09895037629550074
276.0,13.470229663952274,86.52977033604773,-0.15416750105721327
277.0,13.288184821284494,86.71181517871551,0.04878821775091552
278.0,13.567806099454105,86.4321939005459,0.21178643314685164
279.0,13.711757687578196,86.2882423124218,0.03421323956745992
280.0,13.636232578589025,86.36376742141097,-0.11114700771631958
281.0,13.489463672145558,86.51053632785444,-0.047640785360744675
282.0,13.540951007867536,86.45904899213247,0.15697068123868563
283.0,13.803405034622928,86.19659496537707,0.04628189279770045
284.0,13.633514793462936,86.36648520653706,0.051564085181253494
285.0,13.906533204985436,86.09346679501456,-0.012174027914649277
286.0,13.609166737633638,86.39083326236636,0.04727363006849922
287.0,14.001080465122435,85.99891953487757,0.15352193708517148
288.0,13.916210611803981,86.08378938819602,-0.05036470601283011
289.0,13.900351053096774,86.09964894690323,-0.006848204667771196
290.0,13.902514202468438,86.09748579753156,-0.13226813087982292
291.0,13.635814791337127,86.36418520866287,-0.016376970547417324
292.0,13.869760261373603,86.13023973862639,0.2125955276397487
