timestamp,hvac_electricity_kw,lighting_electricity_kw,plug_loads_kw,other_loads_kw
2024-01-01 00:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 00:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 00:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 00:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 01:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 01:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 01:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 01:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 02:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 02:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 02:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 02:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 03:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 03:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 03:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 03:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 04:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 04:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 04:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 04:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 05:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 05:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 05:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 05:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 06:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 06:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 06:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 06:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 07:00:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 07:15:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 07:30:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 07:45:00,37.86686288001113,9.405999910082533,11.28719989209904,35.499936418632615
2024-01-01 08:00:00,49.47051837085489,19.667203557407557,20.649086228509468,33.09627640781363
2024-01-01 08:15:00,49.023449381740036,19.20774248887664,20.237097207327256,33.30429132770462
2024-01-01 08:30:00,48.63204125308482,18.80970374284913,19.87977643149606,33.47881450298898
2024-01-01 08:45:00,48.2979700545862,18.47308864077648,19.577291490181246,33.6221642534576
2024-01-01 09:00:00,48.02266633040368,18.197845005136394,19.329742778285873,33.736415240592905
2024-01-01 09:15:00,47.807308973349635,17.98389293903294,19.137183511478714,33.82334358244775
2024-01-01 09:30:00,47.652820176689204,17.831146702165544,18.999636725387163,33.88438048712625
2024-01-01 09:45:00,47.55986148516724,17.739532221040918,18.91710889140216,33.92057526662528
