frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-45.190384,-41.43551,-38.819023
9.765625,-47.88231,-46.588875,-38.32659
19.53125,-45.82618,-47.9766,-42.643047
29.296875,-47.388042,-43.155056,-39.720226
39.0625,-46.942802,-43.46112,-26.934435
48.828125,-43.9061,-44.361366,-38.888268
58.59375,-44.742695,-44.745045,-37.69635
68.359375,-40.606216,-39.2789,-27.425919
78.125,-37.404816,-40.09433,-26.009352
87.890625,-38.74975,-38.94833,-24.98638
97.65625,-38.137783,-35.605312,-22.862074
107.421875,-35.295914,-31.132296,-19.441917
117.1875,-28.954197,-30.944698,-18.660086
126.953125,-23.298769,-29.180687,-11.913957
136.71875,-21.37127,-25.047142,-12.593169
146.48438,-21.145346,-20.939245,-8.465975
156.25,-16.754528,-18.988312,-8.695448
166.01562,-19.16278,-16.648287,-4.752402
175.78125,-9.464647,-8.991994,-5.417996
185.54688,1.5338936,-4.972989,-1.5364486
195.3125,-0.8053162,-5.819984,-1.6844921
205.07812,-4.5035605,-0.9166882,0.6855575
214.84375,0.03605456,0.8940015,-1.2427818
224.60938,-0.3811221,0.70834494,0.6574034
234.375,-0.18938498,-1.6624849,-0.06334818
244.14062,0.25058877,0.91496265,0.08295923
253.90625,-0.033664897,-0.14621067,0.18756197
263.67188,-0.18121181,0.021025378,0.0394327
273.4375,-0.13594387,-0.055919595,0.023698542
283.20312,0.1717368,0.29762006,0.07365884
292.96875,0.22322345,0.0365079,0.11691743
302.73438,0.013700519,-0.13724907,0.14111143
312.5,0.0026954457,-0.2531512,0.1373059
322.26562,0.0029396508,-0.021565992,0.1457062
332.03125,-0.06566654,0.03330165,0.15808834
341.79688,0.021744566,0.028781254,0.11642504
351.5625,0.046160623,0.061653998,0.07185503
361.32812,0.07157699,-0.13455334,0.069466114
371.09375,-0.004507014,-0.061981235,0.059513785
380.85938,0.046773735,0.046409052,0.03332169
390.625,0.14180098,-0.04049238,0.058699697
400.39062,0.090032384,-0.1612839,0.08657109
410.15625,-0.00027750645,-0.049794395,0.089408614
419.92188,-0.062370658,0.124282725,0.07012486
429.6875,-0.057664983,0.18365648,0.055770464
439.45312,0.06764324,0.26117608,0.049415234
449.21875,-0.08239673,0.16898148,0.07426198
458.98438,-0.19397715,-0.026492871,0.11977552
468.75,-0.13148494,0.010393713,0.052775845
478.51562,-0.16061205,0.036560778,0.009983606
488.28125,0.057149746,0.4820688,0.029471388
498.04688,0.07424467,0.09045529,0.07177508
507.8125,0.19903186,-0.050033726,0.1457878
517.5781,-0.104599304,0.058386583,0.20586681
527.34375,-0.34491715,0.12502375,0.0624313
537.1094,-0.067861505,0.28538078,0.16472131
546.875,0.12680459,-0.28061527,-0.0049607717
556.6406,0.027772078,0.35956365,0.20169063
566.40625,0.2655161,-0.05457648,0.16533338
576.1719,0.053203408,-0.08090483,0.10894038
585.9375,-0.13375,0.07253327,0.06847756
595.7031,0.10635051,0.11049719,0.11022918
605.46875,0.24694112,0.35952646,0.16546643
615.2344,0.02178629,0.10963,0.2308389
625.0,0.31454235,-0.032740455,0.17651111
634.7656,0.3264064,-0.07340722,0.14965796
644.53125,0.2684781,-0.13005717,0.23327611
654.2969,0.21474424,-0.07592061,0.21343926
664.0625,0.037553027,0.1747371,0.18086849
673.8281,0.18155521,0.3416214,0.13996561
683.59375,0.13231906,0.17256978,0.11251809
693.3594,-0.017114274,-0.085526474,0.13183895
703.125,-0.071928665,-0.25013167,0.091548346
712.8906,0.03167939,-0.016518146,0.053908594
722.65625,0.08720288,0.23589292,0.07129536
732.4219,-0.012031104,0.35724685,0.14194779
742.1875,0.123280406,0.22880895,0.2740461
751.9531,0.21355115,0.002693376,0.31175667
761.71875,-0.018786676,-0.07333376,0.22523536
771.4844,-0.06854993,-0.03738525,0.17372744
781.25,0.04079307,0.08162013,0.1501726
791.0156,0.18809794,-0.00527151,0.079487704
800.78125,0.25635934,-0.08555552,0.089268625
810.5469,0.2402225,-0.048518874,0.21929382
820.3125,0.15659195,0.00565137,0.2482307
830.0781,0.025967121,0.06888422,0.24220401
839.84375,0.06803417,0.09741503,0.2948646
849.6094,-0.10399185,-0.019042246,0.28955334
859.375,-0.14096487,-0.073449075,0.2416693
869.1406,-0.07747404,0.033155225,0.22451566
878.90625,-0.2185254,0.22051734,0.23912899
888.6719,-0.42795998,0.5191968,0.18214753
898.4375,-0.51215106,0.24296337,0.12794888
908.2031,-0.29762688,0.019785069,0.09276174
917.96875,-0.23683277,0.21312578,0.17174926
927.7344,-0.38949776,0.3789724,0.080657214
937.5,-0.047996677,0.26370063,0.20678408
947.2656,0.10430701,0.19825093,0.19545048
957.03125,0.12702233,0.17183436,0.21106485
966.7969,0.19535002,-0.14779294,0.37477094
976.5625,-0.10563757,0.32246813,0.33279747
986.3281,0.040361717,0.16354978,0.18061869
996.09375,0.61899173,0.35276943,0.039544545
1005.8594,0.4163304,0.09477268,0.18323414
1015.625,-0.01617958,0.18049303,0.15939109
1025.3906,-0.013611182,0.89785516,0.16273154
1035.1562,0.04534915,0.13602209,0.31222162
1044.9219,-0.10303138,0.3012887,0.1187379
1054.6875,-0.010515953,-0.10159809,0.26879978
1064.4531,0.07216361,-0.019501945,0.3775075
1074.2188,0.15386096,-0.18341899,0.22719376
1083.9844,-0.51676357,-0.2101068,0.14328195
1093.75,-0.25665942,0.15696946,0.28957513
1103.5156,0.21707477,0.62746495,-0.025963683
1113.2812,0.12174227,-0.08772094,0.17936401
1123.0469,0.12813537,0.005135327,0.18562976
1132.8125,-0.00973341,0.087250575,0.3587076
1142.5781,0.42709422,0.106619775,0.37434396
1152.3438,0.039021738,0.24120308,0.27693525
1162.1094,-0.28784174,-0.006676202,0.15338671
1171.875,-0.01723876,0.30443782,0.17213641
1181.6406,0.103720665,0.18725008,0.32430583
1191.4062,0.20455766,0.27534172,0.16356027
1201.1719,0.07828788,0.31930512,0.21929234
1210.9375,0.05213493,-0.043972254,0.33579445
1220.7031,0.26460138,-0.02349386,0.26866594
1230.4688,-0.23902245,0.3250404,0.30894074
1240.2344,-0.15302421,0.36606652,0.1755143
1250.0,0.08258537,0.21467969,0.18600477
1259.7656,0.08731299,0.053017247,0.23973702
1269.5312,0.190202,0.10027836,0.29703894
1279.2969,0.091078915,0.12548752,0.32398823
1289.0625,-0.089707464,0.083218254,0.21694033
1298.8281,0.03975026,-0.18536764,0.17626552
1308.5938,-0.13177177,-0.3553403,0.24908921
1318.3594,-0.02161568,-0.0044378275,0.1969296
1328.125,0.08057894,0.047110222,0.16365948
1337.8906,0.35599685,-0.1326495,0.28118628
1347.6562,0.6282942,0.009299149,0.3526515
1357.4219,0.5191771,0.28851578,0.3952929
1367.1875,0.4451805,0.3193489,0.4014579
1376.9531,0.71215814,0.15709281,0.3388181
1386.7188,0.7259852,0.12079878,0.36995023
1396.4844,0.3157085,0.17042382,0.36496374
1406.25,-0.08465137,0.26090842,0.3006752
1416.0156,-0.30920136,0.25656867,0.34599036
1425.7812,-0.26731396,0.20818779,0.33227476
1435.5469,-0.026618669,0.3385365,0.15366358
1445.3125,-0.09496154,0.5796669,0.10263978
1455.0781,-0.22597861,0.43623972,0.19990858
1464.8438,0.0050665513,-0.05475159,0.28978822
1474.6094,0.14040422,0.0012501122,0.2789569
1484.375,-0.093469284,0.4759407,0.15132074
1494.1406,-0.38141346,0.51623046,0.10407906
1503.9062,-0.3954383,0.3149468,0.19315436
1513.6719,-0.10464863,0.2652088,0.34313676
1523.4375,0.1172309,0.20700179,0.4728574
1533.2031,0.014532374,-0.06984292,0.4075897
1542.9688,-0.2307412,-0.14509949,0.21908559
1552.7344,-0.12207624,0.028829597,0.2975335
1562.5,0.13503402,0.13102223,0.42616603
1572.2656,0.093083024,0.29018,0.37292743
1582.0312,-0.22283024,0.29708245,0.30001238
1591.7969,-0.14317924,0.36896738,0.29815906
1601.5625,0.07378507,0.6020793,0.34700567
1611.3281,0.14616127,0.5513774,0.48112258
1621.0938,0.13227086,-0.045856725,0.53234327
1630.8594,-0.19361228,-0.1997506,0.3739103
1640.625,-0.0855072,0.3335407,0.16794509
1650.3906,0.30246085,0.45952424,0.21425149
1660.1562,0.16218893,0.33561572,0.13316517
1669.9219,0.25146246,0.34478638,0.26220363
1679.6875,0.28341937,-0.019760676,0.44011176
1689.4531,0.13608482,-0.15331274,0.35748667
1699.2188,-0.04583527,0.069593996,0.38573098
1708.9844,-0.10567868,0.28364632,0.3225143
1718.75,-0.31317857,-0.014923763,0.16558804
1728.5156,-0.51653147,-0.048897672,0.24446064
1738.2812,-0.3295384,-0.12910719,0.3658871
1748.0469,-0.22835216,0.13760535,0.37919444
1757.8125,0.44349098,0.06903913,0.44652653
1767.5781,0.50639796,0.065243326,0.39912087
1777.3438,0.08302424,0.6811632,0.37467504
1787.1094,0.0077278474,1.2089447,0.36141333
1796.875,-0.35570723,0.23322655,0.27312052
1806.6406,0.020919757,0.20753437,0.3305268
1816.4062,0.009219074,0.06412119,0.50633204
1826.1719,0.3118771,-0.047251318,0.4770583
1835.9375,0.083063334,0.60204184,0.18141967
1845.7031,0.19647093,0.05320034,0.41019636
1855.4688,0.02931455,-0.45825675,0.29722703
1865.2344,0.14170127,1.009054,0.41216683
1875.0,0.20293984,0.6101807,0.6460733
1884.7656,0.38347882,0.110903464,0.4297793
1894.5312,0.26150075,-0.010687997,0.5261128
1904.2969,0.029947015,-0.017029814,0.61670595
1914.0625,-0.51284957,-0.51007634,0.2472952
1923.8281,-0.38994884,0.6326724,0.2469328
1933.5938,-0.3796545,0.25323814,0.5071166
1943.3594,-0.94718665,-0.016979918,0.5417746
1953.125,-0.42344168,0.26109126,0.34085613
1962.8906,0.2302306,0.42225048,0.48391664
1972.6562,0.052427523,0.26090452,0.369422
1982.4219,0.084431954,0.24234796,0.40382296
1992.1875,0.08480158,0.24103412,0.41097212
2001.9531,0.09877457,0.34042343,0.4477871
2011.7188,0.059992768,-0.17218636,0.284318
2021.4844,1.3653094,-0.14538349,0.3992578
2031.25,-0.52621865,-0.6293556,0.2543496
2041.0156,-0.7384261,0.00663313,0.46241876
2050.7812,-0.614904,-0.55784804,0.7983827
2060.5469,-0.39198536,0.658449,0.042716965
2070.3125,1.5063491,0.3144229,0.3897245
2080.0781,-0.3538567,-0.058744296,0.5694631
2089.8438,-0.32601494,0.08606,-0.23890622
2099.6094,-0.25070235,0.46566856,0.3787266
2109.375,-0.43578315,-0.16344413,0.82611805
2119.1406,0.3059599,0.6149839,0.76658523
2128.9062,-0.022044692,0.41929004,0.57117015
2138.6719,0.32436255,0.58558035,0.6150598
2148.4375,-0.13189426,0.48583958,0.45114917
2158.2031,1.1084623,-0.9895027,0.5085992
2167.9688,-0.66917306,0.79383993,0.42275405
2177.7344,1.2289703,-0.48327714,0.9589347
2187.5,-0.33396366,-0.25353703,0.025328416
2197.2656,-1.0266234,-0.5241243,0.6726279
2207.0312,0.37958488,0.37289366,-0.31011093
2216.7969,0.748939,-0.07468217,0.5460988
2226.5625,-1.2458707,0.39433137,0.3301065
2236.3281,-0.26426148,0.02439618,-0.21750362
2246.0938,1.0526639,0.36024225,0.69878405
2255.8594,-2.099591,-1.6864516,1.1992608
2265.625,1.0208565,0.15449452,1.0255524
2275.3906,-1.2403898,-0.89059,-0.3580707
2285.1562,0.14017415,0.20145732,-0.22252503
2294.9219,0.8234548,0.4237121,0.39195028
2304.6875,-0.015948081,-1.8145889,-0.3992459
2314.4531,-0.33457065,-2.2118127,0.7543463
2324.2188,-2.8938367,-0.0996514,1.0859137
2333.9844,1.0658299,0.8340594,0.7587593
2343.75,-0.8287138,-0.1413438,-0.26597953
2353.5156,1.1591864,-2.2184923,0.34865338
2363.2812,-1.7560596,-2.1535645,0.6646263
2373.0469,3.8914738,-0.94681156,-0.5240849
2382.8125,-4.3718166,-1.7209022,0.6921334
2392.5781,1.9094541,-1.0588398,0.46755868
2402.3438,-2.402792,-1.7027444,-0.8751737
2412.1094,0.6115323,3.5487244,1.9702504
2421.875,0.5335884,1.0103596,-1.9393741
2431.6406,-3.4489527,-4.6322446,2.2397013
2441.4062,-4.886995,1.3052112,-1.0525619
2451.1719,-5.5574613,-4.6403537,1.2051175
2460.9375,-1.0234053,-0.39500964,-1.6576868
2470.7031,2.8656611,-7.4237638,0.9888272
2480.4688,-4.413737,0.7379041,-1.1183102
2490.2344,-3.6665676,-5.8029623,-0.2896118
2500.0,-4.8427873,-3.599266,3.772122
2509.7656,-3.0703928,-6.138118,-3.4801314
2519.5312,-6.090905,-4.6985574,1.5938352
2529.2969,-6.4942956,-3.7232604,-2.3401468
2539.0625,-9.352631,-2.548169,1.9050078
2548.8281,-7.673588,-3.2445698,-1.1206919
2558.5938,-1.9641167,-4.6590915,-0.258161
2568.3594,-3.1225986,-2.1996286,0.02711769
2578.125,1.6847609,0.6949322,0.17096591
2587.8906,-0.07337193,0.28103825,0.5705519
2597.6562,0.1085738,0.34727427,0.5396897
2607.4219,0.10231667,0.33668184,0.5378915
2617.1875,-0.010415792,0.26276407,0.56339717
2626.9531,0.9170297,0.30035394,0.24289191
2636.7188,-1.5783061,0.72887266,0.48747063
